Date,CHK_stock_Open_average,CHK_stock_Open_max,CHK_stock_Open_min,CHK_stock_Open_volatility,CHK_stock_Open_change,CHK_stock_High_average,CHK_stock_High_max,CHK_stock_High_min,CHK_stock_High_volatility,CHK_stock_High_change,CHK_stock_Low_average,CHK_stock_Low_max,CHK_stock_Low_min,CHK_stock_Low_volatility,CHK_stock_Low_change,CHK_stock_Close_average,CHK_stock_Close_max,CHK_stock_Close_min,CHK_stock_Close_volatility,CHK_stock_Close_change,CHK_stock_Volume_average,CHK_stock_Volume_max,CHK_stock_Volume_min,CHK_stock_Volume_volatility,CHK_stock_Volume_change
2016-03-13,4.524,5.08,4.2,0.8799999999999999,0.6600000000000001,4.7059999999999995,5.3,4.26,1.04,0.7999999999999998,4.34,4.77,3.95,0.8199999999999994,0.5,4.53,4.91,4.18,0.7300000000000004,0.5300000000000002,49711168,86810488,35923324,50887164,47249448
2016-03-20,4.5775,4.93,3.86,1.0699999999999998,-1.0699999999999998,4.8175,5.05,4.45,0.5999999999999996,-0.5999999999999996,4.3325,4.79,3.78,1.0100000000000002,-1.0100000000000002,4.52,4.88,4.13,0.75,-0.6299999999999999,26603168,33995148,17455592,16539556,5399458
2016-03-27,4.072,4.24,3.97,0.27,-0.26000000000000023,4.184,4.34,4.08,0.2599999999999998,-0.14000000000000057,3.914,4.0,3.8,0.20000000000000018,-0.20000000000000018,4.03,4.15,3.83,0.3200000000000003,-0.3200000000000003,24355098,28693656,15535590,13158066,6250902
2016-04-03,3.774,3.87,3.61,0.26000000000000023,-0.06999999999999984,3.854,3.92,3.78,0.14000000000000012,-0.04999999999999982,3.606,3.68,3.53,0.15000000000000036,0.050000000000000266,3.7159999999999997,3.76,3.61,0.1499999999999999,0.03999999999999959,26117921,29021046,23103268,5917778,2140228
2016-04-10,5.392,6.13,4.12,2.01,1.6399999999999997,5.916,6.56,4.5,2.0599999999999996,1.6799999999999997,5.26,5.92,4.1,1.8200000000000003,1.6100000000000003,5.7299999999999995,6.06,4.5,1.5599999999999996,1.5300000000000002,93618194,183964112,52986832,130977280,-7123780
2016-04-17,6.132,6.64,5.49,1.1499999999999995,0.7999999999999998,6.456,6.73,6.07,0.6600000000000001,0.5099999999999998,5.994,6.24,5.49,0.75,0.75,6.248,6.55,5.96,0.5899999999999999,0.5899999999999999,37051160,40822448,26733234,14089214,-13559162
2016-04-24,6.784,7.1,6.48,0.6199999999999992,0.3799999999999999,7.04,7.59,6.6,0.9900000000000002,0.4400000000000004,6.556,6.78,6.3,0.4800000000000004,0.2999999999999998,6.758,7.14,6.4,0.7399999999999993,0.46999999999999975,37987359,57819248,27568360,30250888,8796708
2016-05-01,6.224,6.83,5.52,1.3100000000000005,-1.3100000000000005,6.35,6.85,5.83,1.0199999999999996,-1.0199999999999996,5.598,6.4,4.54,1.8600000000000003,-1.8600000000000003,5.668,6.59,4.59,2.0,-2.0,45283729,70168864,26750022,43418842,41903352
2016-05-08,4.354,4.72,3.98,0.7399999999999998,-0.7399999999999998,4.5920000000000005,4.9,4.25,0.6500000000000004,-0.6500000000000004,4.0280000000000005,4.12,3.93,0.18999999999999995,-0.050000000000000266,4.1979999999999995,4.36,4.06,0.3000000000000007,-0.040000000000000036,48318919,69669264,28025688,41643576,-20642980
2016-05-15,3.968,4.19,3.78,0.4100000000000006,-0.27000000000000046,4.096,4.33,3.89,0.43999999999999995,-0.3799999999999999,3.762,3.87,3.59,0.28000000000000025,-0.16000000000000014,3.852,3.93,3.72,0.20999999999999996,-0.17999999999999972,38752879,54752004,27082228,27669776,-1661408
2016-05-22,4.078,4.63,3.68,0.9499999999999997,0.4700000000000002,4.258,4.74,3.78,0.9600000000000004,0.43000000000000016,3.9074,4.19,3.56,0.6300000000000003,0.48,4.092,4.35,3.67,0.6799999999999997,0.4900000000000002,37767283,46463208,24622772,21840436,-9567764
2016-05-29,4.25,4.3,4.21,0.08999999999999986,0.02999999999999936,4.395,4.45,4.3,0.15000000000000036,-0.15000000000000036,4.1525,4.23,4.07,0.16000000000000014,-0.16000000000000014,4.25,4.37,4.09,0.28000000000000025,-0.20000000000000018,31731359,39265664,25173674,14091990,-14091990
2016-06-05,4.644,4.89,4.24,0.6499999999999995,0.4299999999999997,4.848,5.14,4.59,0.5499999999999998,0.14000000000000057,4.4879999999999995,4.83,4.17,0.6600000000000001,0.20000000000000018,4.702,4.97,4.42,0.5499999999999998,-0.15000000000000036,45108131,56623968,38196016,18427952,-1703736
2016-06-12,4.296,4.39,4.21,0.17999999999999972,0.019999999999999574,4.51,4.65,4.35,0.3000000000000007,0.05000000000000071,4.176,4.35,4.03,0.3199999999999994,0.17999999999999972,4.328,4.51,4.24,0.2699999999999996,0.17999999999999972,38568201,53537480,31947278,21590202,18032124
2016-06-19,4.58,4.81,4.26,0.5499999999999998,-0.5499999999999998,4.662,4.82,4.47,0.35000000000000053,-0.35000000000000053,4.442,4.54,4.17,0.3700000000000001,-0.3700000000000001,4.56,4.66,4.37,0.29000000000000004,-0.29000000000000004,29213598,40741476,19077256,21664220,-11309948
2016-06-26,4.324,4.45,4.25,0.20000000000000018,0.0,4.4284,4.63,4.29,0.33999999999999986,0.33999999999999986,4.16,4.33,3.93,0.3999999999999999,0.2799999999999998,4.326,4.59,4.06,0.5300000000000002,0.5300000000000002,30854433,35427896,24753324,10674572,1912778
2016-07-03,4.3625,4.45,4.26,0.1900000000000004,-0.040000000000000036,4.42875,4.57,4.35,0.22000000000000064,-0.054999999999999716,4.1899999999999995,4.22,4.13,0.08999999999999986,0.0600000000000005,4.28,4.35,4.23,0.11999999999999922,-0.05999999999999961,29259898,35198768,24467420,10731348,-6236948
2016-07-10,4.422,4.54,4.31,0.23000000000000043,0.23000000000000043,4.548,4.66,4.34,0.3200000000000003,0.3200000000000003,4.3,4.41,4.17,0.2400000000000002,0.2400000000000002,4.406,4.58,4.18,0.40000000000000036,0.2400000000000002,31573557,40486224,22733502,17752722,4268104
2016-07-17,4.688,5.14,4.41,0.7299999999999995,0.6999999999999993,4.954,5.5,4.59,0.9100000000000001,0.9000000000000004,4.596,5.01,4.3,0.71,0.71,4.84,5.39,4.5,0.8899999999999997,0.79,43613950,65635260,22479148,43156112,42969252
2016-07-24,5.264,5.59,5.03,0.5599999999999996,-0.21999999999999975,5.427,5.6,5.32,0.27999999999999936,0.07500000000000018,5.077,5.15,5.0,0.15000000000000036,0.14500000000000046,5.258,5.42,5.14,0.28000000000000025,0.28000000000000025,46010808,54782592,33250112,21532480,-8254808
2016-07-31,5.14,5.33,4.95,0.3799999999999999,-0.15000000000000036,5.272,5.35,5.19,0.15999999999999925,-0.15999999999999925,4.888,5.06,4.75,0.3099999999999996,-0.1999999999999993,5.06,5.29,4.89,0.40000000000000036,-0.20000000000000018,50310085,71244040,36137812,35106228,14738004
2016-08-07,5.006,5.09,4.86,0.22999999999999954,0.10999999999999943,5.07,5.15,4.93,0.22000000000000064,-0.0600000000000005,4.836,4.92,4.77,0.15000000000000036,0.019999999999999574,4.934,5.03,4.8,0.23000000000000043,0.009999999999999787,44863988,70380560,32240562,38139998,-8791054
2016-08-14,5.71,6.14,5.15,0.9899999999999993,0.9899999999999993,5.974,6.25,5.53,0.7199999999999998,0.6899999999999995,5.534,5.93,5.07,0.8599999999999994,0.8599999999999994,5.876,6.2,5.5,0.7000000000000002,0.5899999999999999,68331965,80389544,43153204,37236340,-32216292
2016-08-21,6.212,6.56,5.84,0.7199999999999998,0.5300000000000002,6.45,6.6,6.09,0.5099999999999998,0.4500000000000002,6.127,6.345,5.82,0.5249999999999995,0.5249999999999995,6.308,6.46,6.09,0.3700000000000001,0.3100000000000005,43091110,64579212,32317994,32261218,-4193580
2016-08-28,6.37,6.51,6.23,0.27999999999999936,-0.05000000000000071,6.54,6.7,6.35,0.35000000000000053,0.20999999999999996,6.256,6.4,6.15,0.25,0.04999999999999982,6.43,6.6,6.25,0.34999999999999964,0.15999999999999925,31960132,45992364,22176380,23815984,23815984
2016-09-04,7.055,7.65,6.7,0.9500000000000002,0.9500000000000002,7.365,7.81,6.9,0.9099999999999993,0.8999999999999995,6.93,7.43,6.66,0.7699999999999996,0.7699999999999996,7.2425,7.74,6.8,0.9400000000000004,0.8200000000000003,58835712,112945424,28037524,84907900,20775564
2016-09-11,7.426,7.76,7.09,0.6699999999999999,-0.6400000000000006,7.6174,8.145,7.37,0.7749999999999995,-0.7749999999999995,7.171,7.53,7.01,0.5200000000000005,-0.47000000000000064,7.44,8.05,7.17,0.8800000000000008,-0.7000000000000011,53709469,70479232,39629508,30849724,-19660644
2016-09-18,6.924,7.41,6.74,0.6699999999999999,-0.6299999999999999,7.0360000000000005,7.47,6.82,0.6499999999999995,-0.5299999999999994,6.6339999999999995,6.81,6.5,0.3099999999999996,-0.3099999999999996,6.7219999999999995,6.87,6.56,0.3100000000000005,-0.17999999999999972,58689778,115971632,30559872,85411760,-85411760
2016-09-25,6.408,6.71,6.13,0.5800000000000001,-0.5800000000000001,6.596,6.84,6.3,0.54,-0.54,6.1659999999999995,6.56,5.97,0.5899999999999999,-0.5299999999999994,6.398,6.75,6.12,0.6299999999999999,-0.35000000000000053,74570665,133902352,25744184,108158168,47034192
2016-10-02,6.568,6.91,6.34,0.5700000000000003,0.33999999999999986,6.719,6.97,6.445,0.5249999999999995,0.28500000000000014,6.386,6.6,6.18,0.41999999999999993,0.16000000000000014,6.514,6.8,6.35,0.4500000000000002,-0.05000000000000071,42635248,59530968,31537496,27993472,11408168
2016-10-09,6.346,6.45,6.2,0.25,0.0,6.525,6.695,6.3,0.39500000000000046,0.07500000000000018,6.221,6.45,6.04,0.41000000000000014,0.040000000000000036,6.4,6.56,6.28,0.27999999999999936,0.11999999999999922,38422688,49857768,23018098,26839670,21630634
2016-10-16,6.638,6.96,6.51,0.4500000000000002,0.41999999999999993,6.838,7.11,6.6,0.5100000000000007,0.4300000000000006,6.429,6.6,6.28,0.3199999999999994,0.3099999999999996,6.636,6.91,6.35,0.5600000000000005,0.33000000000000007,67322196,107053968,37285572,69768396,50816204
2016-10-23,6.18,6.65,5.88,0.7700000000000005,-0.6200000000000001,6.332,6.72,6.06,0.6600000000000001,-0.6600000000000001,5.956799999999999,6.29,5.71,0.5800000000000001,-0.5300000000000002,6.0680000000000005,6.36,5.79,0.5700000000000003,-0.5700000000000003,57165712,68273336,44587664,23685672,-15581384
2016-10-30,5.492,5.75,5.18,0.5700000000000003,-0.4800000000000004,5.6339999999999995,5.8,5.43,0.3700000000000001,-0.2999999999999998,5.278,5.49,5.14,0.35000000000000053,-0.2400000000000002,5.374,5.51,5.29,0.21999999999999975,-0.21999999999999975,51193399,60750268,41118160,19632108,5599768
2016-11-06,5.524,5.99,5.27,0.7200000000000006,0.16999999999999993,5.7218,6.09,5.459,0.6310000000000002,0.14000000000000057,5.378,5.68,5.22,0.45999999999999996,-0.03000000000000025,5.532,5.77,5.31,0.45999999999999996,-0.020000000000000462,51974234,75536200,39277088,36259112,4303480
2016-11-13,5.824,6.0,5.52,0.4800000000000004,0.4400000000000004,5.9992,6.13,5.6,0.5300000000000002,0.4400000000000004,5.6926,5.893,5.28,0.6129999999999995,0.6129999999999995,5.852,6.05,5.47,0.5800000000000001,0.47000000000000064,49385038,66041200,36507260,29533940,-14407820
2016-11-20,6.395,6.57,6.21,0.3600000000000003,0.3600000000000003,6.5425,6.65,6.4,0.25,0.25,6.3100000000000005,6.52,6.17,0.34999999999999964,0.34999999999999964,6.5075,6.64,6.36,0.27999999999999936,0.22999999999999954,39957447,52822236,20863084,31959152,-31959152
2016-11-27,6.826,7.26,6.17,1.0899999999999999,0.29000000000000004,6.986,7.35,6.42,0.9299999999999997,0.5499999999999998,6.612,7.0,6.03,0.9699999999999998,0.6799999999999997,6.798,7.23,6.34,0.8900000000000006,0.8900000000000006,76049680,122299520,46765908,75533612,4396204
2016-12-04,7.648,7.77,7.44,0.3299999999999992,0.16000000000000014,7.7780000000000005,7.94,7.65,0.29000000000000004,0.14999999999999947,7.458,7.63,7.34,0.29000000000000004,0.20999999999999996,7.592,7.72,7.48,0.23999999999999932,0.23999999999999932,62259989,76003040,44636984,31366056,-15141556
2016-12-11,7.384,8.1,7.0,1.0999999999999996,-0.9799999999999995,7.516,8.2,7.19,1.009999999999999,-0.9699999999999989,7.062,7.32,6.85,0.47000000000000064,-0.29000000000000004,7.202,7.37,7.03,0.33999999999999986,-0.16999999999999993,68220520,88027216,59307792,28719424,-28719424
2016-12-18,7.322,7.42,7.13,0.29000000000000004,0.23000000000000043,7.488,7.59,7.36,0.22999999999999954,0.1299999999999999,7.264,7.34,7.09,0.25,0.2400000000000002,7.362,7.44,7.29,0.15000000000000036,0.13000000000000078,35500452,40455864,27258668,13197196,-13197196
2016-12-25,7.365,7.61,7.15,0.45999999999999996,-0.33000000000000007,7.4425,7.65,7.21,0.4400000000000004,-0.4400000000000004,7.165,7.43,7.0,0.4299999999999997,-0.4299999999999997,7.25,7.59,7.02,0.5700000000000003,-0.5700000000000003,48918151,69491584,35444824,34046760,1372884
2017-01-01,7.1274999999999995,7.25,7.0,0.25,0.04999999999999982,7.215,7.32,7.07,0.25,-0.040000000000000036,6.8774999999999995,6.99,6.78,0.20999999999999996,0.20999999999999996,7.0275,7.18,6.92,0.2599999999999998,0.08999999999999986,49520304,55800764,39765904,16034860,-16034860
2017-01-08,6.942,6.99,6.91,0.08000000000000007,0.0,6.995,7.075,6.94,0.1349999999999998,0.0,6.846,6.87,6.78,0.08999999999999986,0.08000000000000007,6.912,6.93,6.87,0.05999999999999961,0.04999999999999982,30609049,40637764,21300692,19337072,-19337072
2017-01-15,6.875,6.95,6.69,0.2599999999999998,-0.25,6.995,7.1,6.87,0.22999999999999954,-0.22999999999999954,6.745,6.92,6.55,0.3700000000000001,-0.25,6.825,7.01,6.62,0.3899999999999997,-0.3199999999999994,41055970,62163920,29507180,32656740,-6575420
2017-01-22,6.93,7.2,6.66,0.54,0.35999999999999943,7.091,7.29,6.81,0.4800000000000004,0.28500000000000014,6.826,7.07,6.52,0.5500000000000007,0.34000000000000075,6.952,7.13,6.68,0.4500000000000002,0.2400000000000002,35150102,48529824,28938032,19591792,1548792
2017-01-29,6.508,6.83,6.37,0.45999999999999996,-0.4299999999999997,6.609,6.86,6.485,0.375,-0.27000000000000046,6.338,6.41,6.26,0.15000000000000036,-0.03000000000000025,6.466,6.57,6.4,0.16999999999999993,0.11000000000000032,36456262,56830460,28006634,28823826,-28823826
2017-02-05,6.324,6.6,6.08,0.5199999999999996,-0.1899999999999995,6.434,6.65,6.22,0.4300000000000006,-0.15000000000000036,6.17,6.37,5.92,0.4500000000000002,-0.040000000000000036,6.272,6.38,6.12,0.2599999999999998,0.0,33477701,40323032,27847692,12475340,1447844
2017-02-12,6.314,6.43,6.04,0.3899999999999997,-0.3099999999999996,6.378,6.45,6.16,0.29000000000000004,-0.2699999999999996,6.201,6.34,6.02,0.3200000000000003,-0.2600000000000007,6.2540000000000004,6.44,6.08,0.3600000000000003,-0.23000000000000043,25966763,37658824,21037852,16620972,-3515990
2017-02-19,5.9825,6.14,5.69,0.4499999999999993,-0.4499999999999993,6.06,6.18,5.89,0.29000000000000004,-0.29000000000000004,5.72,6.0,5.38,0.6200000000000001,-0.40000000000000036,5.8525,6.08,5.66,0.41999999999999993,-0.41999999999999993,59877585,98640096,36603580,62036516,22183404
2017-02-26,5.526,5.68,5.39,0.29000000000000004,-0.29000000000000004,5.616,5.76,5.51,0.25,-0.25,5.398,5.51,5.26,0.25,-0.20999999999999996,5.464,5.62,5.32,0.2999999999999998,-0.2999999999999998,40195173,47735556,32818254,14917302,-13867914
2017-03-05,5.204,5.38,4.91,0.46999999999999975,-0.1299999999999999,5.298,5.42,5.15,0.2699999999999996,-0.20000000000000018,5.068,5.27,4.88,0.3899999999999997,-0.2599999999999998,5.166,5.35,4.94,0.40999999999999925,-0.1999999999999993,43533734,65553220,28972776,36580444,4023924
2017-03-12,5.34,5.5,5.17,0.33000000000000007,0.29000000000000004,5.435,5.535,5.27,0.26500000000000057,0.17499999999999982,5.202999999999999,5.34,5.02,0.3200000000000003,0.08999999999999986,5.352,5.45,5.24,0.20999999999999996,-0.040000000000000036,34897597,42125828,29209334,12916494,11138916
2017-03-19,5.136,5.21,5.02,0.1900000000000004,-0.040000000000000036,5.226,5.3,5.11,0.1899999999999995,0.009999999999999787,5.038,5.11,4.95,0.16000000000000014,0.0,5.112,5.22,5.0,0.21999999999999975,0.040000000000000036,30509087,40379988,24882404,15497584,5964694
2017-03-26,5.498,5.9,5.15,0.75,0.6799999999999997,5.714,6.0,5.25,0.75,0.7000000000000002,5.43,5.81,5.06,0.75,0.75,5.63,5.94,5.16,0.7800000000000002,0.7800000000000002,43904731,65130576,28779954,36350622,-2195244
2017-04-02,6.158,6.41,5.9,0.5099999999999998,0.27000000000000046,6.3372,6.59,6.05,0.54,0.266,5.976,6.16,5.72,0.4400000000000004,0.4400000000000004,6.166,6.32,5.92,0.40000000000000036,0.28000000000000025,54893149,81982952,32888650,49094302,-420242
2017-04-09,6.2,6.25,6.17,0.08000000000000007,-0.08000000000000007,6.26875,6.39,6.18,0.20999999999999996,-0.11500000000000021,6.0600000000000005,6.19,5.88,0.3100000000000005,-0.3100000000000005,6.1125,6.23,5.89,0.34000000000000075,-0.34000000000000075,36005172,43048572,29375832,13672740,8372772
2017-04-16,5.65,5.87,5.54,0.33000000000000007,-0.3100000000000005,5.7538,5.91,5.638999999999999,0.2710000000000008,-0.2710000000000008,5.5200000000000005,5.61,5.45,0.16000000000000014,-0.16000000000000014,5.586,5.69,5.5,0.1900000000000004,-0.17000000000000082,36465768,49922456,28167064,21755392,-16507628
2017-04-23,5.4190000000000005,5.555,5.345,0.20999999999999996,-0.20999999999999996,5.506,5.66,5.36,0.2999999999999998,-0.21999999999999975,5.268,5.42,5.15,0.2699999999999996,-0.1200000000000001,5.382,5.51,5.26,0.25,-0.1200000000000001,41232774,53273444,31087532,22185912,-12358452
2017-04-30,5.291,5.39,5.155,0.23499999999999943,-0.09499999999999975,5.452,5.62,5.34,0.28000000000000025,0.1200000000000001,5.162,5.25,5.0,0.25,-0.08000000000000007,5.352,5.54,5.13,0.41000000000000014,0.15000000000000036,54617917,100882256,17798560,83083696,44177100
2017-05-07,5.587,5.78,5.43,0.35000000000000053,0.27500000000000036,5.7059999999999995,5.83,5.55,0.28000000000000025,0.16999999999999993,5.491,5.63,5.37,0.2599999999999998,0.22499999999999964,5.61,5.75,5.4,0.34999999999999964,0.08000000000000007,36484663,47558112,19899476,27658636,-19587236
2017-05-14,5.603,5.81,5.425,0.3849999999999998,-0.13999999999999968,5.728,5.86,5.6,0.2600000000000007,-0.040000000000000036,5.491,5.645,5.39,0.2549999999999999,0.125,5.59,5.78,5.49,0.29000000000000004,0.20999999999999996,32164558,38092488,26534842,11557646,-3162216
2017-05-21,5.596,5.87,5.24,0.6299999999999999,-0.6299999999999999,5.684,5.87,5.3,0.5700000000000003,-0.5700000000000003,5.422,5.67,5.13,0.54,-0.5199999999999996,5.484,5.73,5.18,0.5500000000000007,-0.4400000000000004,32861444,57248392,19832486,37415906,2557910
2017-05-28,5.0975,5.2,5.03,0.16999999999999993,-0.16999999999999993,5.1525,5.26,5.04,0.21999999999999975,-0.21999999999999975,4.965,5.04,4.9,0.13999999999999968,-0.13999999999999968,5.055,5.1,4.96,0.13999999999999968,-0.13999999999999968,46381178,64470352,35471024,28999328,8227944
2017-06-04,4.874,4.97,4.78,0.1899999999999995,-0.13999999999999968,5.008,5.08,4.84,0.2400000000000002,0.04999999999999982,4.776,4.88,4.7,0.17999999999999972,-0.11000000000000032,4.888,5.04,4.74,0.2999999999999998,0.08000000000000007,44226740,56357308,30179504,26177804,16378580
2017-06-11,5.0600000000000005,5.19,4.94,0.25,0.0,5.182,5.29,5.11,0.17999999999999972,-0.019999999999999574,4.99,5.03,4.92,0.11000000000000032,-0.03000000000000025,5.092,5.28,5.0,0.28000000000000025,0.040000000000000036,37476617,44579812,31425816,13153996,-6926256
2017-06-18,4.796,5.09,4.55,0.54,-0.54,4.84,5.18,4.59,0.5899999999999999,-0.5899999999999999,4.616,4.98,4.38,0.6000000000000005,-0.5200000000000005,4.698,4.99,4.5,0.4900000000000002,-0.41999999999999993,45187886,80216488,30156806,50059682,6575456
2017-06-25,4.816,5.0,4.59,0.41000000000000014,0.41000000000000014,4.944,5.08,4.79,0.29000000000000004,0.2599999999999998,4.754,4.91,4.55,0.3600000000000003,0.3600000000000003,4.852,4.97,4.67,0.2999999999999998,0.2999999999999998,30700362,35486840,26542698,8944142,-1028648
2017-07-02,4.875,5.03,4.64,0.39000000000000057,-0.3700000000000001,4.9225,5.14,4.65,0.4899999999999993,-0.4899999999999993,4.6975,5.0,4.42,0.5800000000000001,-0.5800000000000001,4.775,5.12,4.54,0.5800000000000001,-0.5800000000000001,31539535,40366764,15382015,24984749,18139329
2017-07-09,4.684,4.81,4.51,0.2999999999999998,0.2999999999999998,4.806,4.9,4.73,0.16999999999999993,0.16999999999999993,4.624,4.8,4.49,0.3099999999999996,0.3099999999999996,4.74,4.87,4.66,0.20999999999999996,0.20999999999999996,25216064,32985586,21152456,11833130,-5392594
2017-07-16,4.87,4.98,4.76,0.22000000000000064,-0.04999999999999982,4.938,5.02,4.87,0.14999999999999947,-0.07000000000000028,4.75,4.84,4.66,0.17999999999999972,-0.14999999999999947,4.82,4.96,4.69,0.2699999999999996,-0.15999999999999925,23994712,31575792,14738544,16837248,16837248
2017-07-23,4.858,5.05,4.73,0.3199999999999994,0.3199999999999994,4.984,5.2,4.76,0.4400000000000004,0.4400000000000004,4.784,4.97,4.65,0.3199999999999994,0.3199999999999994,4.894,5.06,4.66,0.39999999999999947,0.39999999999999947,35060748,43607132,23228328,20378804,18379200
2017-07-30,4.824,5.04,4.53,0.5099999999999998,-0.5099999999999998,4.844,5.05,4.59,0.45999999999999996,-0.45999999999999996,4.64,4.84,4.47,0.3700000000000001,-0.3700000000000001,4.68,4.96,4.5,0.45999999999999996,-0.4299999999999997,41867970,65455824,31715848,33739976,440500
2017-08-06,4.352,4.49,4.11,0.3799999999999999,-0.3799999999999999,4.416,4.51,4.17,0.33999999999999986,-0.33999999999999986,4.2299999999999995,4.34,4.05,0.29000000000000004,-0.27000000000000046,4.28,4.4,4.14,0.2600000000000007,-0.20999999999999996,34075139,46998896,26118390,20880506,-4941060
2017-08-13,4.01,4.14,3.85,0.2899999999999996,-0.2899999999999996,4.071,4.175,4.01,0.16500000000000004,-0.16500000000000004,3.9019999999999997,4.06,3.81,0.24999999999999956,-0.23999999999999977,3.978,4.07,3.88,0.1900000000000004,-0.11000000000000032,32630903,40024900,19439256,20585644,15686768
2017-08-20,3.872,3.93,3.83,0.10000000000000009,-0.040000000000000036,3.926,3.96,3.88,0.08000000000000007,-0.04999999999999982,3.794,3.82,3.76,0.06000000000000005,0.03000000000000025,3.842,3.89,3.79,0.10000000000000009,-0.029999999999999805,30508770,44981416,21671340,23310076,19202696
2017-08-27,3.656,3.79,3.59,0.20000000000000018,-0.14000000000000012,3.736,3.83,3.66,0.16999999999999993,-0.040000000000000036,3.587,3.62,3.55,0.07000000000000028,0.03000000000000025,3.66,3.76,3.61,0.1499999999999999,0.10999999999999988,28232980,40486004,21945852,18540152,-18540152
2017-09-03,3.775,3.83,3.74,0.08999999999999986,0.050000000000000266,3.8525,3.9,3.82,0.08000000000000007,0.029999999999999805,3.675,3.75,3.56,0.18999999999999995,-0.1200000000000001,3.7425,3.87,3.64,0.22999999999999998,-0.06000000000000005,29279365,39759452,22866836,16892616,8384376
2017-09-10,3.856,4.1,3.66,0.4399999999999995,0.4399999999999995,3.976,4.18,3.7,0.47999999999999954,0.41000000000000014,3.808,4.02,3.61,0.4099999999999997,0.3400000000000003,3.882,4.1,3.63,0.46999999999999975,0.3700000000000001,43414712,66705048,22935560,43769488,43769488
2017-09-17,4.094,4.16,4.03,0.1299999999999999,0.1299999999999999,4.181,4.25,4.1,0.15000000000000036,0.1299999999999999,4.038,4.14,3.95,0.1899999999999995,0.1899999999999995,4.134,4.22,4.04,0.17999999999999972,0.16999999999999993,25497517,38906592,18635374,20271218,-10670310
