Date,VLO_stock_Open_average,VLO_stock_Open_max,VLO_stock_Open_min,VLO_stock_Open_volatility,VLO_stock_Open_change,VLO_stock_High_average,VLO_stock_High_max,VLO_stock_High_min,VLO_stock_High_volatility,VLO_stock_High_change,VLO_stock_Low_average,VLO_stock_Low_max,VLO_stock_Low_min,VLO_stock_Low_volatility,VLO_stock_Low_change,VLO_stock_Close_average,VLO_stock_Close_max,VLO_stock_Close_min,VLO_stock_Close_volatility,VLO_stock_Close_change,VLO_stock_Volume_average,VLO_stock_Volume_max,VLO_stock_Volume_min,VLO_stock_Volume_volatility,VLO_stock_Volume_change
2016-01-03,70.44,72.2,69.6,2.6000000000000085,1.8200000000000074,71.944,72.49,71.36,1.1299999999999955,0.8199999999999932,69.188,69.8,68.1,1.7000000000000028,-0.6000000000000085,70.422,72.09,68.26,3.8299999999999983,-1.6799999999999926,7767805,10241902,5152474,5089428,3612664
2016-01-10,67.726,70.33,64.87,5.459999999999994,-3.3900000000000006,69.416,72.06,67.0,5.060000000000002,-2.430000000000007,65.44,69.31,63.05,6.260000000000005,-2.3799999999999955,67.804,71.19,65.03,6.159999999999997,-2.6599999999999966,9143655,13534463,6680254,6854209,1949345
2016-01-17,65.5625,67.08,64.96,2.1200000000000045,-1.9899999999999949,67.155,68.51,65.16,3.3500000000000085,-0.020000000000010232,64.23,65.32,63.07,2.249999999999993,-0.5999999999999943,65.8275,67.86,63.43,4.43,1.3199999999999932,8326322,9274746,7105758,2168988,2168988
2016-01-24,66.946,68.33,65.03,3.299999999999997,-2.519999999999996,68.214,69.35,67.57,1.7800000000000011,-1.4299999999999926,64.246,65.51,62.16,3.3500000000000085,-1.8100000000000023,66.25,67.87,64.54,3.3299999999999983,2.730000000000004,7512186,10704292,5989150,4715142,1211819
2016-01-31,64.646,68.2,61.0,7.200000000000003,-7.200000000000003,65.402,69.13,61.77,7.359999999999992,-7.359999999999992,61.584,66.46,56.93,9.529999999999994,-9.529999999999994,62.766,68.7,57.12,11.580000000000005,-11.580000000000005,8861358,12704032,5461373,7242659,3714455
2016-02-07,55.217999999999996,56.95,53.83,3.1200000000000045,0.5400000000000063,56.504,58.04,55.77,2.269999999999996,1.6300000000000026,53.814,56.24,52.55,3.690000000000005,3.690000000000005,55.568,57.75,54.82,2.9299999999999997,2.9299999999999997,7967325,11496979,6624899,4872080,-4784660
2016-02-14,57.55,58.95,55.03,3.9200000000000017,-3.9200000000000017,58.29,59.0,57.08,1.9200000000000017,-1.9200000000000017,55.8125,56.98,54.95,2.029999999999994,-1.3499999999999943,56.932500000000005,57.77,55.56,2.210000000000001,-0.30000000000000426,6326330,6991057,5530148,1460909,-1460909
2016-02-21,59.156,61.33,56.91,4.420000000000002,4.07,60.434,61.87,58.97,2.8999999999999986,2.8999999999999986,57.916,59.55,56.5,3.049999999999997,2.539999999999999,59.426,60.69,57.49,3.1999999999999957,0.9799999999999969,5984055,8503526,5025760,3477766,348797
2016-02-28,61.894,64.5,60.17,4.329999999999998,4.270000000000003,62.84,64.66,60.78,3.8799999999999955,3.8799999999999955,60.894,62.81,59.16,3.6500000000000057,2.539999999999999,62.296,63.89,60.08,3.8100000000000023,3.8100000000000023,5700457,7029937,4507081,2522856,1696329
2016-03-06,63.754000000000005,64.87,62.78,2.0900000000000034,1.1900000000000048,64.744,65.85,63.72,2.1299999999999955,1.6800000000000068,62.88,63.4,62.27,1.1299999999999955,0.7199999999999989,63.986000000000004,65.37,62.33,3.0400000000000063,2.1200000000000045,5380773,6116952,4976762,1140190,-220795
2016-03-13,64.628,65.7,63.71,1.990000000000002,-1.2299999999999969,65.7,66.28,64.96,1.3200000000000074,0.060000000000002274,63.698,64.73,63.13,1.6000000000000014,-0.529999999999994,64.922,65.94,64.18,1.759999999999991,0.769999999999996,6008171,9723938,4234709,5489229,5489229
2016-03-20,65.415,66.09,64.54,1.5499999999999972,-0.8900000000000006,66.4425,66.89,65.87,1.019999999999996,-0.4200000000000017,64.8075,65.21,64.34,0.8699999999999903,-0.6299999999999955,65.66499999999999,66.07,64.9,1.1699999999999875,-0.009999999999990905,4409597,5072949,4016607,1056342,-817539
2016-03-27,64.648,65.8,63.59,2.2099999999999937,-2.2099999999999937,65.272,66.29,63.68,2.6100000000000065,-2.6100000000000065,63.648,64.92,62.51,2.4100000000000037,-2.4100000000000037,64.31,65.28,62.91,2.3700000000000045,-2.3299999999999983,4398447,5731616,3293673,2437943,1148223
2016-04-03,62.514,63.38,61.53,1.8500000000000014,-1.0700000000000003,63.558,64.06,62.42,1.6400000000000006,0.25,61.519999999999996,62.73,60.26,2.469999999999999,-1.4299999999999997,62.566,63.29,61.66,1.6300000000000026,-0.22999999999999687,5439898,8103499,3466362,4637137,3768787
2016-04-10,61.784,62.65,60.8,1.8500000000000014,-0.9699999999999989,62.342,62.8,61.7,1.0999999999999943,-0.8699999999999974,60.446,61.31,59.43,1.8800000000000026,-1.259999999999998,61.048,62.55,59.49,3.059999999999995,-1.25,5761966,7141421,4140704,3000717,867317
2016-04-17,60.18,61.03,59.17,1.8599999999999994,1.3099999999999952,60.998,61.4,60.58,0.8200000000000003,0.509999999999998,59.342,60.48,58.1,2.3799999999999955,2.3799999999999955,60.586,61.24,60.11,1.1300000000000026,0.5300000000000011,5461712,6518330,3973750,2544580,-1632418
2016-04-24,61.48,62.15,60.47,1.6799999999999997,-0.7800000000000011,62.128,63.03,60.75,2.280000000000001,-1.1599999999999966,60.464,61.37,58.54,2.8299999999999983,-2.3400000000000034,61.11,62.19,58.87,3.3200000000000003,-2.9000000000000057,4894223,6701278,4214598,2486680,2339035
2016-05-01,57.336,58.96,55.34,3.6199999999999974,-3.6199999999999974,58.134,60.1,56.42,3.6799999999999997,-3.6799999999999997,56.254,58.11,55.07,3.039999999999999,-3.039999999999999,56.914,59.82,55.36,4.460000000000001,-4.460000000000001,6973970,8338522,5419009,2919513,1315169
2016-05-08,55.522,56.19,54.96,1.2299999999999969,-0.269999999999996,56.06,56.66,55.39,1.269999999999996,0.3100000000000023,54.722,55.46,54.08,1.3800000000000026,0.3299999999999983,55.348,56.0,54.78,1.2199999999999989,0.13000000000000256,5012913,5687942,4516634,1171308,-835142
2016-05-15,55.454,56.05,55.0,1.0499999999999972,0.3200000000000003,56.464,57.41,55.38,2.029999999999994,0.9199999999999946,54.815999999999995,55.3,53.87,1.4299999999999997,1.2800000000000011,55.682,56.44,55.19,1.25,0.9400000000000048,4946747,5813422,3498410,2315012,-2296398
2016-05-22,54.956,55.39,54.16,1.230000000000004,-1.1800000000000068,55.33,55.81,54.89,0.9200000000000017,-0.8800000000000026,53.998,54.56,53.51,1.0500000000000043,-0.8599999999999994,54.618,55.35,54.09,1.259999999999998,0.10999999999999943,5322116,6709935,4437678,2272257,-197821
2016-05-29,55.07,55.7,54.46,1.240000000000002,0.9799999999999969,55.94,56.73,55.2,1.529999999999994,0.5499999999999972,54.5925,55.65,53.88,1.769999999999996,0.5,55.33,55.75,54.7,1.0499999999999972,0.44999999999999574,5652967,6355000,4541524,1813476,-1652877
2016-06-05,54.794000000000004,56.0,53.52,2.479999999999997,-1.6799999999999997,55.132,56.15,53.95,2.1999999999999957,-1.3399999999999963,53.93,54.92,53.13,1.7899999999999991,-0.8399999999999963,54.438,55.64,53.43,2.210000000000001,-1.490000000000002,5612081,6292227,4673653,1618574,-581119
2016-06-12,51.508,53.13,50.45,2.6799999999999997,-1.220000000000006,52.308,53.25,51.78,1.4699999999999989,-0.5900000000000034,50.626,51.36,50.03,1.3299999999999983,0.46999999999999886,51.32,51.79,50.79,1.0,0.6899999999999977,7455332,8842665,5707931,3134734,-1740680
2016-06-19,52.358,53.4,51.7,1.6999999999999957,-0.3400000000000034,53.14,53.93,52.64,1.2899999999999991,0.6000000000000014,52.002,53.32,51.27,2.049999999999997,0.03999999999999915,52.646,53.71,51.68,2.030000000000001,0.8800000000000026,5651352,8054914,4519994,3534920,3534920
2016-06-26,51.758,52.07,50.79,1.2800000000000011,-1.2800000000000011,52.118,52.65,51.78,0.8699999999999974,-0.39000000000000057,50.692,51.51,49.91,1.6000000000000014,0.00999999999999801,51.462,51.92,51.0,0.9200000000000017,0.29999999999999716,7569202,10412869,5896198,4516671,-421735
2016-07-03,49.39,51.42,47.62,3.8000000000000043,-3.8000000000000043,49.932500000000005,51.47,48.42,3.049999999999997,-3.049999999999997,47.69,49.33,46.88,2.4499999999999957,-2.4499999999999957,48.3675,49.84,47.24,2.6000000000000014,-2.1100000000000065,9762809,11096154,7937284,3158870,1636366
2016-07-10,49.398,50.63,48.13,2.5,2.5,49.79,50.85,48.63,2.219999999999999,2.219999999999999,48.748,49.82,47.71,2.1099999999999994,2.1099999999999994,49.524,50.4,48.49,1.9099999999999966,1.4499999999999957,6782380,8156311,5729860,2426451,-448381
2016-07-17,50.484,51.06,49.85,1.2100000000000009,0.21000000000000085,50.874,51.15,50.28,0.8699999999999974,-0.6199999999999974,49.897999999999996,50.5,49.33,1.1700000000000017,-0.07000000000000028,50.402,50.85,49.88,0.9699999999999989,-0.5499999999999972,5035059,6151302,4508950,1642352,1072712
2016-07-24,51.438,52.7,49.86,2.8400000000000034,1.8100000000000023,52.336,53.67,50.3,3.3700000000000045,2.0400000000000063,50.532,51.64,49.26,2.3800000000000026,1.8999999999999986,51.864,52.67,50.29,2.3800000000000026,1.990000000000002,8100546,12769547,5116350,7653197,-2542842
2016-07-31,52.784,54.21,52.13,2.0799999999999983,1.1400000000000006,53.836,54.89,52.63,2.259999999999998,1.5399999999999991,52.254,53.09,51.39,1.7000000000000028,1.6499999999999986,53.104,54.71,51.63,3.0799999999999983,1.8699999999999974,8414420,11362091,6897328,4464763,1113018
2016-08-07,53.504,54.4,52.59,1.8099999999999952,0.3999999999999986,54.336,54.83,53.69,1.1400000000000006,-0.0899999999999963,53.050000000000004,53.91,52.09,1.8199999999999932,-0.13999999999999346,53.656,54.35,52.49,1.8599999999999994,0.14000000000000057,6651255,7812071,4847080,2964991,-1777298
2016-08-14,54.61,55.11,54.38,0.7299999999999969,0.27999999999999403,55.044,55.29,54.71,0.5799999999999983,0.4799999999999969,54.258,54.51,53.86,0.6499999999999986,0.490000000000002,54.814,55.17,54.5,0.6700000000000017,0.29999999999999716,4827784,5803411,3976627,1826784,-965978
2016-08-21,55.002,55.54,54.52,1.019999999999996,0.490000000000002,55.454,55.94,54.57,1.3699999999999974,1.0200000000000031,54.464,54.97,53.86,1.1099999999999994,0.8100000000000023,55.128,55.7,54.43,1.2700000000000031,0.8500000000000014,5041422,5914353,4064616,1849737,-1121174
2016-08-28,55.378,55.78,54.78,1.0,-0.5399999999999991,55.632,56.0,54.93,1.0700000000000003,-1.009999999999998,54.692,55.25,53.87,1.3800000000000026,-1.0900000000000034,55.18,55.8,54.29,1.509999999999998,-0.8000000000000043,4553351,5281497,3559309,1722188,1313554
2016-09-04,55.5625,56.0,55.13,0.8699999999999974,0.8200000000000003,56.115,56.63,55.62,1.0100000000000051,0.4000000000000057,55.045,55.52,54.76,0.7600000000000051,0.10000000000000142,55.6075,56.15,54.92,1.2299999999999969,-0.3500000000000014,4602090,5773659,3553983,2219676,2219676
2016-09-11,55.28,56.03,54.66,1.3700000000000045,1.3200000000000003,56.394,57.18,55.79,1.3900000000000006,0.9799999999999969,54.876,56.03,54.25,1.7800000000000011,1.7800000000000011,55.744,56.73,54.57,2.1599999999999966,0.8499999999999943,5986145,7316532,4689504,2627028,1525122
2016-09-18,56.292,57.25,55.38,1.8699999999999974,-1.4799999999999969,56.788,58.08,56.03,2.049999999999997,-2.049999999999997,55.474,56.48,54.91,1.5700000000000003,-1.5700000000000003,55.908,57.14,55.45,1.6899999999999977,-1.4699999999999989,5668965,6201087,4741816,1459271,-584434
