Date,CF_stock_Open_average,CF_stock_Open_max,CF_stock_Open_min,CF_stock_Open_volatility,CF_stock_Open_change,CF_stock_High_average,CF_stock_High_max,CF_stock_High_min,CF_stock_High_volatility,CF_stock_High_change,CF_stock_Low_average,CF_stock_Low_max,CF_stock_Low_min,CF_stock_Low_volatility,CF_stock_Low_change,CF_stock_Close_average,CF_stock_Close_max,CF_stock_Close_min,CF_stock_Close_volatility,CF_stock_Close_change,CF_stock_Volume_average,CF_stock_Volume_max,CF_stock_Volume_min,CF_stock_Volume_volatility,CF_stock_Volume_change
2016-01-03,37.76,40.38,34.4,5.980000000000004,-5.660000000000004,38.416,40.95,35.1,5.850000000000001,-5.850000000000001,36.33,39.83,33.69,6.140000000000001,-6.119999999999997,36.706,40.5,33.82,6.68,-6.68,3961022,5010640,2690027,2320613,867568
2016-01-10,32.722,34.01,31.63,2.379999999999999,-2.379999999999999,33.294,34.07,32.46,1.6099999999999994,-1.6099999999999994,31.518,32.26,30.92,1.3399999999999963,-1.3399999999999963,32.188,32.62,31.57,1.0499999999999972,-0.8800000000000026,4358271,5147153,3657080,1490073,1109236
2016-01-17,30.5525,32.04,29.18,2.8599999999999994,-0.9299999999999997,31.29,32.14,29.88,2.2600000000000016,-0.10999999999999943,28.69,29.88,26.1,3.7799999999999976,-0.21999999999999886,29.925,30.27,29.22,1.0500000000000007,-0.28999999999999915,6735875,10964749,3758273,7206476,2580471
2016-01-24,29.682,30.38,28.47,1.9100000000000001,0.8900000000000006,30.344,30.97,29.55,1.4199999999999982,1.3000000000000007,28.868,29.72,28.0,1.7199999999999989,1.4800000000000004,29.695999999999998,30.33,28.6,1.7299999999999969,1.3999999999999986,4143733,4995811,3438081,1557730,876944
2016-01-31,30.064,30.34,29.77,0.5700000000000003,0.4299999999999997,30.496,30.83,30.1,0.7299999999999969,0.03999999999999915,28.988,29.6,28.21,1.3900000000000006,0.45000000000000284,30.06,30.59,29.45,1.1400000000000006,-0.2699999999999996,4384213,5454128,3132845,2321283,308904
2016-02-07,28.404,29.81,26.91,2.8999999999999986,0.6099999999999994,29.646,30.64,29.04,1.6000000000000014,1.25,27.434,28.98,26.29,2.6900000000000013,2.240000000000002,28.669999999999998,30.0,27.83,2.1700000000000017,1.9899999999999984,4790726,6065909,2537728,3528181,858839
2016-02-14,32.235,34.19,30.46,3.729999999999997,3.729999999999997,33.165,34.49,31.69,2.8000000000000007,2.4999999999999964,31.5125,32.81,29.69,3.120000000000001,3.120000000000001,32.5525,34.37,31.14,3.229999999999997,1.8599999999999994,6264655,7372716,5569757,1802959,-563552
2016-02-21,32.778,33.53,31.84,1.6900000000000013,0.18999999999999773,33.65,35.13,31.98,3.150000000000002,1.0900000000000034,32.074,33.53,30.04,3.490000000000002,0.3999999999999986,33.106,34.95,31.75,3.200000000000003,1.4100000000000037,4688502,5881596,3902279,1979317,1680711
2016-02-28,35.754,37.0,35.0,2.0,1.3500000000000014,36.822,37.72,35.93,1.7899999999999991,-0.21000000000000085,34.902,35.83,34.39,1.4399999999999977,-0.4200000000000017,35.646,36.46,34.59,1.8699999999999974,-1.8699999999999974,4960238,6216727,3387442,2829285,-26148
2016-03-06,35.388,36.64,34.61,2.030000000000001,-0.1700000000000017,36.468,37.08,35.42,1.6599999999999966,-0.44999999999999574,34.374,35.23,32.89,2.3399999999999963,-0.14999999999999858,35.368,36.88,33.64,3.240000000000002,-1.240000000000002,4275059,5204715,3198911,2005804,-257613
