Date,LYTS_stock_Open_average,LYTS_stock_Open_max,LYTS_stock_Open_min,LYTS_stock_Open_volatility,LYTS_stock_Open_change,LYTS_stock_High_average,LYTS_stock_High_max,LYTS_stock_High_min,LYTS_stock_High_volatility,LYTS_stock_High_change,LYTS_stock_Low_average,LYTS_stock_Low_max,LYTS_stock_Low_min,LYTS_stock_Low_volatility,LYTS_stock_Low_change,LYTS_stock_Close_average,LYTS_stock_Close_max,LYTS_stock_Close_min,LYTS_stock_Close_volatility,LYTS_stock_Close_change,LYTS_stock_Volume_average,LYTS_stock_Volume_max,LYTS_stock_Volume_min,LYTS_stock_Volume_volatility,LYTS_stock_Volume_change
2016-03-13,10.67,11.0,10.46,0.5399999999999991,0.2400000000000002,10.83,11.05,10.56,0.4900000000000002,0.15000000000000036,10.506,10.73,10.27,0.46000000000000085,0.07000000000000028,10.666,10.92,10.39,0.5299999999999994,0.05999999999999872,101601,147832,81975,65857,40429
2016-03-20,10.6225,10.67,10.59,0.08000000000000007,-0.08000000000000007,10.7725,10.83,10.73,0.09999999999999964,-0.08000000000000007,10.495,10.62,10.41,0.20999999999999908,-0.11999999999999922,10.655000000000001,10.71,10.61,0.10000000000000142,0.040000000000000924,84999,110369,68024,42345,9309
2016-03-27,11.028,11.66,10.7,0.9600000000000009,0.9600000000000009,11.384,11.81,10.99,0.8200000000000003,0.8200000000000003,10.808,11.5,10.28,1.2200000000000006,1.2200000000000006,11.276,11.79,10.77,1.0199999999999996,1.0199999999999996,101538,177698,40895,136803,-34954
2016-04-03,11.92,12.3,11.5,0.8000000000000007,0.41999999999999993,12.156,12.37,11.8,0.5699999999999985,0.34999999999999964,11.826,12.15,11.5,0.6500000000000004,0.5700000000000003,12.033999999999999,12.35,11.61,0.7400000000000002,0.7200000000000006,123698,251324,67080,184244,52185
2016-04-10,12.904,13.17,12.37,0.8000000000000007,0.8000000000000007,13.22,13.38,12.83,0.5500000000000007,0.41000000000000014,12.776,13.04,12.18,0.8599999999999994,0.7900000000000009,13.02,13.25,12.7,0.5500000000000007,0.41999999999999993,184288,252135,117070,135065,-72528
2016-04-17,13.012,13.32,12.36,0.9600000000000009,-0.7300000000000004,13.144,13.45,12.63,0.8199999999999985,-0.6799999999999997,12.58,13.15,11.5,1.6500000000000004,-0.879999999999999,12.93,13.26,12.51,0.75,-0.75,200595,580146,75437,504709,84036
2016-04-24,12.65,13.0,12.33,0.6699999999999999,0.3200000000000003,12.828,13.06,12.49,0.5700000000000003,0.33999999999999986,12.424,12.7,12.18,0.5199999999999996,0.28000000000000114,12.668,12.99,12.26,0.7300000000000004,0.39000000000000057,135585,196490,98448,98042,-27898
2016-05-01,12.578,12.7,12.5,0.1999999999999993,-0.14000000000000057,12.768,12.94,12.69,0.25,0.019999999999999574,12.34,12.5,12.15,0.34999999999999964,0.33999999999999986,12.644,12.73,12.5,0.23000000000000043,0.009999999999999787,104020,144268,84211,60057,-11001
2016-05-08,12.504,12.75,12.16,0.5899999999999999,-0.5199999999999996,12.594,12.88,12.31,0.5700000000000003,-0.41999999999999993,12.27,12.6,11.96,0.6399999999999988,-0.5599999999999987,12.372,12.67,12.08,0.5899999999999999,-0.5899999999999999,97904,143400,40326,103074,41974
2016-05-15,11.706,12.07,11.32,0.75,-0.75,11.866,12.27,11.56,0.7099999999999991,-0.7099999999999991,11.478,12.04,11.13,0.9099999999999984,-0.8499999999999996,11.598,12.13,11.24,0.8900000000000006,-0.7000000000000011,96005,115944,73762,42182,-11503
2016-05-22,11.414,11.75,11.0,0.75,-0.009999999999999787,11.674,11.78,11.54,0.2400000000000002,0.009999999999999787,11.02,11.41,10.42,0.9900000000000002,-0.3100000000000005,11.334,11.7,11.0,0.6999999999999993,-0.0600000000000005,130700,206351,53829,152522,103596
2016-05-29,11.1725,11.25,11.1,0.15000000000000036,-0.09999999999999964,11.355,11.45,11.15,0.29999999999999893,-0.25,10.99,11.1,10.74,0.35999999999999943,-0.33999999999999986,11.135,11.3,10.9,0.40000000000000036,-0.25,94819,153971,63980,89991,-57411
2016-06-05,11.17,11.4,10.89,0.5099999999999998,0.3099999999999987,11.362,11.49,11.21,0.27999999999999936,0.27999999999999936,11.02,11.23,10.89,0.33999999999999986,0.16000000000000014,11.25,11.31,11.15,0.16000000000000014,0.08999999999999986,61279,77871,44056,33815,-3576
2016-06-12,10.968,11.24,10.76,0.4800000000000004,0.08999999999999986,11.174,11.43,10.92,0.5099999999999998,0.17999999999999972,10.696,10.87,10.5,0.3699999999999992,0.05999999999999872,10.95,11.26,10.81,0.4499999999999993,0.16000000000000014,109498,174467,50032,124435,62002
2016-06-19,11.376,11.51,11.2,0.3100000000000005,0.10000000000000142,11.55,11.59,11.52,0.07000000000000028,-0.030000000000001137,10.97,11.25,10.69,0.5600000000000005,-0.19000000000000128,11.322,11.53,10.83,0.6999999999999993,-0.6899999999999995,141342,396293,51458,344835,293591
2016-06-26,10.722,11.1,10.55,0.5499999999999989,0.40000000000000036,10.914,11.23,10.61,0.620000000000001,0.5300000000000011,10.395999999999999,10.53,10.29,0.2400000000000002,0.09999999999999964,10.73,11.07,10.42,0.6500000000000004,0.5700000000000003,125170,193852,67930,125922,-46504
2016-07-03,11.08,11.24,10.97,0.2699999999999996,0.20000000000000107,11.2275,11.5,11.07,0.4299999999999997,0.3800000000000008,10.8575,10.97,10.78,0.19000000000000128,0.08000000000000007,11.1525,11.49,10.99,0.5,0.5,56315,80485,41285,39200,39200
2016-07-10,11.488,11.55,11.43,0.120000000000001,0.030000000000001137,11.59,11.64,11.53,0.11000000000000121,-0.049999999999998934,11.232,11.37,11.15,0.21999999999999886,-0.06999999999999851,11.418,11.49,11.35,0.14000000000000057,-0.05999999999999872,124791,159027,87524,71503,47804
2016-07-17,11.450000000000001,11.49,11.38,0.10999999999999943,0.03999999999999915,11.544,11.61,11.42,0.1899999999999995,-0.11999999999999922,11.208,11.42,10.85,0.5700000000000003,0.33999999999999986,11.44,11.52,11.32,0.1999999999999993,-0.1999999999999993,59553,139857,31883,107974,89088
2016-07-24,11.216000000000001,11.38,10.99,0.39000000000000057,-0.2599999999999998,11.402,11.57,11.14,0.4299999999999997,-0.15000000000000036,10.998,11.32,10.76,0.5600000000000005,-0.45000000000000107,11.15,11.38,10.96,0.41999999999999993,-0.41999999999999993,46117,61205,30286,30919,-7922
2016-07-31,11.008,11.03,10.98,0.049999999999998934,0.0,11.126,11.26,11.0,0.2599999999999998,-0.16999999999999993,10.88,10.92,10.83,0.08999999999999986,0.0600000000000005,10.968,11.01,10.94,0.07000000000000028,-0.07000000000000028,88804,154611,59898,94713,15074
2016-08-07,11.122,11.31,11.01,0.3000000000000007,-0.3000000000000007,11.16,11.31,11.04,0.27000000000000135,-0.27000000000000135,10.938,11.07,10.85,0.22000000000000064,0.009999999999999787,11.054,11.1,10.98,0.11999999999999922,-0.11999999999999922,38993,42244,32735,9509,-9509
2016-08-14,10.822,11.04,10.31,0.7299999999999986,-0.7099999999999991,10.878,11.1,10.31,0.7899999999999991,-0.7299999999999986,10.476,10.9,9.73,1.17,-1.1099999999999994,10.612,11.02,9.8,1.2199999999999989,-1.1600000000000001,89869,216814,39859,176955,163847
2016-08-21,9.814,10.1,9.58,0.5199999999999996,0.29999999999999893,10.034,10.35,9.82,0.5299999999999994,0.3699999999999992,9.648,9.87,9.53,0.33999999999999986,0.33999999999999986,9.828,10.04,9.59,0.4499999999999993,0.4499999999999993,157317,307012,44193,262819,-137551
2016-08-28,10.132,10.31,9.92,0.39000000000000057,0.09999999999999964,10.23,10.36,10.12,0.2400000000000002,0.10000000000000142,9.936,10.06,9.82,0.2400000000000002,0.2400000000000002,10.122,10.26,9.9,0.35999999999999943,0.27999999999999936,78855,147122,38867,108255,-19166
2016-09-04,10.545,11.31,10.21,1.0999999999999996,0.1999999999999993,10.5975,11.31,10.25,1.0600000000000005,0.25,10.1,10.41,9.79,0.620000000000001,-0.2900000000000009,10.185,10.57,9.81,0.7599999999999998,-0.3699999999999992,94070,149220,68310,80910,10624
2016-09-11,9.702,9.83,9.49,0.33999999999999986,-0.019999999999999574,9.842,9.91,9.7,0.21000000000000085,0.02999999999999936,9.564,9.67,9.41,0.2599999999999998,0.040000000000000924,9.692,9.87,9.5,0.3699999999999992,-0.1999999999999993,85706,157035,35509,121526,54119
2016-09-18,9.927999999999999,10.39,9.76,0.6300000000000008,0.6300000000000008,10.049999999999999,10.51,9.76,0.75,0.5700000000000003,9.754,10.09,9.54,0.5500000000000007,0.34999999999999964,9.956,10.45,9.68,0.7699999999999996,0.5999999999999996,62634,102276,40604,61672,61672
2016-09-25,10.97,11.21,10.63,0.5800000000000001,0.5800000000000001,11.306000000000001,11.55,11.06,0.4900000000000002,0.19000000000000128,10.848,11.15,10.61,0.5400000000000009,0.5099999999999998,11.078,11.23,10.85,0.3800000000000008,0.20000000000000107,347650,1005823,130112,875711,-97228
2016-10-02,10.76,11.23,10.51,0.7200000000000006,-0.6300000000000008,10.848,11.23,10.6,0.6300000000000008,-0.6300000000000008,10.424,10.88,10.0,0.8800000000000008,-0.4900000000000002,10.594,10.9,10.4,0.5,-0.5,117228,231631,28117,203514,-66920
2016-10-09,10.546,10.72,10.42,0.3000000000000007,0.11999999999999922,10.674,10.79,10.57,0.21999999999999886,-0.1399999999999988,10.396,10.47,10.32,0.15000000000000036,-0.03999999999999915,10.586,10.72,10.51,0.21000000000000085,-0.11000000000000121,48146,80086,28778,51308,-21896
2016-10-16,10.613999999999999,10.75,10.43,0.3200000000000003,-0.10999999999999943,10.752,10.8,10.68,0.120000000000001,0.03999999999999915,10.48,10.53,10.43,0.09999999999999964,-0.009999999999999787,10.668,10.75,10.53,0.22000000000000064,0.0600000000000005,51442,89116,25907,63209,-43013
2016-10-23,10.244,10.86,8.66,2.1999999999999993,-2.1999999999999993,10.336,11.0,8.92,2.08,-2.08,9.636,10.58,8.64,1.9399999999999995,-1.5299999999999994,9.91,10.8,8.84,1.9600000000000009,-1.8900000000000006,211551,661294,41243,620051,188574
2016-10-30,8.482,8.84,8.12,0.7200000000000006,-0.35999999999999943,8.608,8.84,8.45,0.39000000000000057,-0.35999999999999943,8.276,8.58,8.12,0.46000000000000085,-0.41000000000000014,8.42,8.6,8.23,0.3699999999999992,-0.3699999999999992,165756,294766,76668,218098,-198016
2016-11-06,8.652000000000001,9.48,8.17,1.3100000000000005,1.1799999999999997,9.026,9.88,8.34,1.540000000000001,1.3600000000000012,8.6,9.41,8.15,1.2599999999999998,1.1799999999999997,8.916,9.74,8.25,1.4900000000000002,1.4900000000000002,90925,127553,46844,80709,38652
2016-11-13,9.726,9.81,9.63,0.17999999999999972,-0.16000000000000014,9.862,10.04,9.76,0.27999999999999936,-0.27999999999999936,9.54,9.59,9.45,0.14000000000000057,-0.05000000000000071,9.682,9.75,9.6,0.15000000000000036,-0.030000000000001137,77477,95080,56753,38327,-24174
2016-11-20,9.915,10.16,9.68,0.4800000000000004,0.4800000000000004,10.067499999999999,10.28,9.81,0.46999999999999886,0.34999999999999964,9.7375,9.85,9.67,0.17999999999999972,0.17999999999999972,9.975,10.16,9.78,0.3800000000000008,0.19000000000000128,48328,61135,28677,32458,-32458
2016-11-27,9.888,9.98,9.72,0.2599999999999998,0.05000000000000071,10.076,10.19,9.92,0.2699999999999996,-0.019999999999999574,9.532,9.84,9.06,0.7799999999999994,-0.7799999999999994,9.774000000000001,10.0,9.49,0.5099999999999998,-0.4299999999999997,103055,142262,52180,90082,90082
2016-12-04,9.852,10.13,9.57,0.5600000000000005,0.5600000000000005,10.054,10.24,9.9,0.33999999999999986,0.33000000000000007,9.682,9.87,9.51,0.35999999999999943,0.29999999999999893,9.948,10.1,9.79,0.3100000000000005,0.28000000000000114,73833,83739,57546,26193,1699
2016-12-11,9.938,10.11,9.71,0.3999999999999986,-0.0600000000000005,10.206,10.35,10.06,0.28999999999999915,0.1899999999999995,9.808,10.01,9.67,0.33999999999999986,0.13000000000000078,10.006,10.1,9.73,0.3699999999999992,0.019999999999999574,87236,170364,53554,116810,116810
2016-12-18,10.002,10.15,9.73,0.41999999999999993,-0.41999999999999993,10.054,10.29,9.73,0.5599999999999987,-0.5,9.792,10.01,9.54,0.47000000000000064,-0.47000000000000064,9.888,10.17,9.66,0.5099999999999998,-0.4499999999999993,52152,65597,30463,35134,-26227
2016-12-25,9.68,9.81,9.6,0.21000000000000085,0.16999999999999993,9.8025,9.89,9.72,0.16999999999999993,-0.08000000000000007,9.567499999999999,9.61,9.48,0.129999999999999,-0.03999999999999915,9.6875,9.75,9.61,0.14000000000000057,0.08999999999999986,50015,59655,42442,17213,8274
2017-01-01,9.77,9.87,9.62,0.25,-0.16000000000000014,9.8525,9.92,9.74,0.17999999999999972,-0.15000000000000036,9.575,9.66,9.49,0.16999999999999993,-0.15000000000000036,9.7225,9.86,9.54,0.3200000000000003,-0.3100000000000005,62128,82533,43630,38903,38903
2017-01-08,9.316,9.47,9.16,0.3100000000000005,-0.25,9.526,9.7,9.41,0.28999999999999915,-0.08999999999999986,9.268,9.46,9.16,0.3000000000000007,-0.0600000000000005,9.38,9.56,9.2,0.3600000000000012,0.07000000000000028,63367,126417,41633,84784,-2310
2017-01-15,8.8975,9.32,8.42,0.9000000000000004,-0.9000000000000004,9.0175,9.4,8.78,0.620000000000001,-0.6100000000000012,8.6175,9.0,8.31,0.6899999999999995,-0.5999999999999996,8.71,9.12,8.41,0.7099999999999991,-0.6399999999999988,113767,246343,50916,195427,195427
2017-01-22,9.164,10.03,8.48,1.549999999999999,1.549999999999999,9.45,10.18,8.74,1.4399999999999995,1.4399999999999995,9.11,9.99,8.42,1.5700000000000003,1.5700000000000003,9.334,10.02,8.58,1.4399999999999995,1.4399999999999995,134063,287981,52663,235318,51483
2017-01-29,9.64,9.92,9.36,0.5600000000000005,-0.35999999999999943,9.83,10.08,9.55,0.5299999999999994,-0.08999999999999986,9.48,9.75,9.24,0.5099999999999998,-0.21000000000000085,9.652,9.99,9.39,0.5999999999999996,0.14000000000000057,96485,168140,44943,123197,78777
2017-02-05,10.064,10.25,9.99,0.2599999999999998,-0.009999999999999787,10.146,10.33,10.0,0.33000000000000007,-0.1999999999999993,9.886,9.99,9.77,0.22000000000000064,-0.22000000000000064,10.016,10.15,9.9,0.25,-0.25,99353,130423,47828,82595,-66139
2017-02-12,9.85,9.9,9.8,0.09999999999999964,-0.09999999999999964,9.962,10.04,9.86,0.17999999999999972,0.049999999999998934,9.746,9.76,9.72,0.03999999999999915,-0.02999999999999936,9.862,9.95,9.8,0.14999999999999858,0.10999999999999943,46788,70198,22807,47391,2299
2017-02-19,10.2025,10.44,10.0,0.4399999999999995,0.08999999999999986,10.4375,10.68,10.21,0.46999999999999886,-0.46999999999999886,9.9675,10.1,9.82,0.27999999999999936,-0.05000000000000071,10.3125,10.62,10.12,0.5,-0.41999999999999993,106821,129716,65879,63837,-49504
2017-02-26,10.076,10.22,9.94,0.28000000000000114,-0.28000000000000114,10.122,10.22,10.05,0.16999999999999993,-0.13000000000000078,9.848,9.96,9.74,0.22000000000000064,-0.009999999999999787,9.988,10.1,9.88,0.21999999999999886,-0.08999999999999986,62061,82042,45711,36331,-1732
2017-03-05,9.912,10.07,9.75,0.3200000000000003,-0.16000000000000014,9.978,10.15,9.75,0.40000000000000036,-0.33000000000000007,9.736,9.92,9.43,0.4900000000000002,-0.46000000000000085,9.84,10.05,9.6,0.45000000000000107,-0.45000000000000107,70443,127858,35958,91900,2653
2017-03-12,9.604,9.76,9.44,0.3200000000000003,0.15000000000000036,9.761999999999999,10.0,9.54,0.46000000000000085,0.2400000000000002,9.498,9.64,9.28,0.3600000000000012,0.19000000000000128,9.628,9.79,9.46,0.3299999999999983,0.2400000000000002,46925,92859,28666,64193,64193
2017-03-19,9.648,9.72,9.56,0.16000000000000014,-0.0600000000000005,9.812,9.94,9.76,0.17999999999999972,0.129999999999999,9.532,9.6,9.47,0.129999999999999,0.049999999999998934,9.636,9.71,9.56,0.15000000000000036,0.030000000000001137,39273,54831,18174,36657,-7397
2017-03-26,9.709999999999999,9.85,9.57,0.27999999999999936,0.27999999999999936,9.986,10.24,9.87,0.370000000000001,0.35999999999999943,9.646,9.85,9.46,0.3899999999999988,0.3899999999999988,9.862,10.09,9.69,0.40000000000000036,0.28999999999999915,64448,126278,31089,95189,88073
2017-04-02,9.58,10.08,9.25,0.8300000000000001,-0.6799999999999997,9.778,10.21,9.53,0.6800000000000015,-0.4800000000000004,9.398,9.73,9.24,0.4900000000000002,-0.33000000000000007,9.508000000000001,9.74,9.25,0.4900000000000002,-0.17999999999999972,45956,65705,25777,39928,-17691
2017-04-09,9.465,9.57,9.21,0.35999999999999943,-0.29999999999999893,9.645,9.79,9.47,0.3199999999999985,-0.3199999999999985,9.3525,9.54,9.12,0.41999999999999993,-0.3800000000000008,9.4125,9.65,9.13,0.5199999999999996,-0.46999999999999886,56845,101513,32730,68783,17865
2017-04-16,9.348,9.73,9.15,0.5800000000000001,0.02999999999999936,9.55,9.77,9.31,0.4599999999999991,0.16999999999999993,9.166,9.32,9.0,0.3200000000000003,0.0,9.363999999999999,9.54,9.26,0.27999999999999936,0.009999999999999787,206491,490658,44909,445749,445749
2017-04-23,9.59,9.99,9.24,0.75,-0.2599999999999998,9.754,10.0,9.29,0.7100000000000009,-0.6800000000000015,9.366,9.72,8.9,0.8200000000000003,-0.5800000000000001,9.522,9.95,9.07,0.879999999999999,-0.879999999999999,144004,239100,56284,182816,137845
2017-04-30,8.908000000000001,8.98,8.8,0.17999999999999972,0.019999999999999574,9.024,9.12,8.97,0.14999999999999858,0.1399999999999988,8.654,8.68,8.61,0.07000000000000028,-0.05000000000000071,8.894,8.98,8.8,0.17999999999999972,0.019999999999999574,93080,118457,79914,38543,38543
2017-05-07,8.848,9.06,8.66,0.40000000000000036,-0.1899999999999995,8.932,9.08,8.75,0.33000000000000007,-0.1999999999999993,8.718,8.82,8.54,0.28000000000000114,-0.25,8.806000000000001,8.91,8.6,0.3100000000000005,-0.28000000000000114,63069,71414,52336,19078,-4266
2017-05-14,8.576,8.9,8.3,0.5999999999999996,-0.09999999999999964,8.799999999999999,9.0,8.67,0.33000000000000007,-0.25,8.448,8.62,8.26,0.35999999999999943,-0.14000000000000057,8.612,8.9,8.38,0.5199999999999996,-0.33000000000000007,81501,98780,63906,34874,-28648
2017-05-21,8.676,8.77,8.57,0.1999999999999993,0.08999999999999986,8.894,9.2,8.76,0.4399999999999995,0.040000000000000924,8.498,8.65,8.41,0.2400000000000002,-0.08000000000000007,8.693999999999999,8.78,8.61,0.16999999999999993,0.030000000000001137,83802,161369,46663,114706,21442
2017-05-28,8.865,8.94,8.81,0.129999999999999,0.129999999999999,9.059999999999999,9.2,8.96,0.23999999999999844,0.16000000000000014,8.705,8.94,8.51,0.4299999999999997,0.28999999999999915,8.94,9.02,8.83,0.1899999999999995,0.10999999999999943,87045,117209,60422,56787,-41393
2017-06-04,8.938,9.19,8.75,0.4399999999999995,0.22999999999999865,9.116,9.4,8.86,0.5400000000000009,0.28000000000000114,8.832,9.19,8.63,0.5599999999999987,0.3899999999999988,9.012,9.34,8.83,0.5099999999999998,0.4900000000000002,59508,78826,42260,36566,27870
2017-06-11,9.158,9.34,8.98,0.35999999999999943,-0.15000000000000036,9.328,9.54,9.21,0.3299999999999983,-0.2599999999999998,8.994,9.1,8.91,0.1899999999999995,-0.08999999999999986,9.132,9.28,9.07,0.20999999999999908,-0.07000000000000028,54393,99443,31661,67782,47530
2017-06-18,8.884,9.1,8.59,0.5099999999999998,-0.5099999999999998,9.036,9.18,8.89,0.28999999999999915,-0.23000000000000043,8.722,8.98,8.44,0.5400000000000009,-0.35999999999999943,8.831999999999999,9.11,8.6,0.5099999999999998,-0.34999999999999964,143680,410034,30868,379166,370364
2017-06-25,9.02,9.31,8.74,0.5700000000000003,0.47000000000000064,9.23,9.5,8.85,0.6500000000000004,0.39000000000000057,8.9,9.13,8.69,0.4400000000000013,0.27000000000000135,9.052,9.24,8.79,0.45000000000000107,0.26000000000000156,68684,112446,40684,71762,-19491
2017-07-02,8.9925,9.07,8.88,0.1899999999999995,-0.120000000000001,9.0825,9.27,8.99,0.27999999999999936,-0.2699999999999996,8.905,9.07,8.83,0.2400000000000002,-0.2400000000000002,8.9675,9.12,8.87,0.25,-0.25,29131,38316,14957,23359,23359
2017-07-09,8.82,8.89,8.78,0.11000000000000121,0.05000000000000071,8.975999999999999,9.12,8.8,0.3199999999999985,0.1899999999999995,8.746,8.88,8.66,0.22000000000000064,0.22000000000000064,8.868,9.03,8.75,0.27999999999999936,0.1999999999999993,58141,93251,26250,67001,-52760
2017-07-16,9.033999999999999,9.12,8.95,0.16999999999999993,0.07000000000000028,9.124,9.18,9.06,0.11999999999999922,-0.08999999999999986,8.934,9.01,8.85,0.16000000000000014,-0.13000000000000078,8.996,9.06,8.87,0.19000000000000128,-0.15000000000000036,57680,137119,28236,108883,84815
2017-07-23,8.598,8.9,8.2,0.7000000000000011,-0.7000000000000011,8.712,8.95,8.45,0.5,-0.4800000000000004,8.4,8.73,8.16,0.5700000000000003,-0.5300000000000011,8.486,8.82,8.2,0.620000000000001,-0.39000000000000057,97137,175635,26059,149576,40028
2017-07-30,8.072000000000001,8.46,7.54,0.9200000000000008,-0.9200000000000008,8.11,8.53,7.55,0.9799999999999995,-0.9799999999999995,7.576,8.37,6.2,2.169999999999999,-2.169999999999999,7.672,8.37,6.35,2.0199999999999996,-2.0199999999999996,225014,623351,49453,573898,573898
2017-08-06,5.93,6.24,5.61,0.6299999999999999,-0.6299999999999999,6.002,6.28,5.7,0.5800000000000001,-0.5800000000000001,5.728,5.95,5.45,0.5,-0.3799999999999999,5.82,6.06,5.58,0.47999999999999954,-0.47999999999999954,144632,223687,86291,137396,-96287
2017-08-13,5.646,5.77,5.47,0.2999999999999998,0.25,5.944,6.14,5.76,0.3799999999999999,0.33000000000000007,5.52,5.77,4.99,0.7799999999999994,0.25,5.798,5.98,5.64,0.34000000000000075,0.2600000000000007,121817,165944,57152,108792,-17369
2017-08-20,5.692,5.94,5.58,0.3600000000000003,-0.29000000000000004,5.756,6.0,5.69,0.3099999999999996,-0.29000000000000004,5.572,5.61,5.48,0.1299999999999999,0.10999999999999943,5.634,5.65,5.61,0.040000000000000036,-0.009999999999999787,166861,270649,99152,171497,-96444
2017-08-27,5.564,5.67,5.47,0.20000000000000018,0.0,5.642,5.73,5.54,0.1900000000000004,0.05000000000000071,5.484,5.6,5.44,0.15999999999999925,0.14999999999999947,5.572,5.7,5.48,0.21999999999999975,0.20000000000000018,122369,153831,78282,75549,-49052
2017-09-03,5.66,5.7,5.61,0.08999999999999986,-0.08999999999999986,5.7325,5.86,5.68,0.1800000000000006,0.16000000000000014,5.5625,5.61,5.51,0.10000000000000053,0.03000000000000025,5.6725,5.74,5.65,0.08999999999999986,0.08999999999999986,143441,316040,53919,262121,253209
2017-09-10,5.904,6.51,5.7,0.8099999999999996,0.75,6.166,6.75,5.81,0.9400000000000004,0.9400000000000004,5.87,6.45,5.69,0.7599999999999998,0.7599999999999998,6.048,6.52,5.7,0.8199999999999994,0.8199999999999994,170812,351542,79654,271888,152407
2017-09-17,6.814,7.12,6.45,0.6699999999999999,-0.0699999999999994,7.072,7.21,6.64,0.5700000000000003,-0.5500000000000007,6.574,6.88,6.45,0.4299999999999997,-0.03000000000000025,6.834,7.12,6.47,0.6500000000000004,-0.5499999999999998,176569,313475,86449,227026,-227026
2017-09-24,6.618,6.73,6.52,0.21000000000000085,0.05000000000000071,6.726,6.8,6.63,0.16999999999999993,-0.14999999999999947,6.542,6.59,6.48,0.10999999999999943,0.03000000000000025,6.624,6.72,6.56,0.16000000000000014,0.0,173180,372471,77612,294859,-8842
2017-10-01,6.822,6.91,6.6,0.3100000000000005,0.20000000000000018,6.956,7.09,6.88,0.20999999999999996,0.0,6.764,6.86,6.59,0.27000000000000046,0.15000000000000036,6.87,6.93,6.84,0.08999999999999986,-0.020000000000000462,60539,90311,45797,44514,-44514
