Date,AP_stock_Open_average,AP_stock_Open_max,AP_stock_Open_min,AP_stock_Open_volatility,AP_stock_Open_change,AP_stock_High_average,AP_stock_High_max,AP_stock_High_min,AP_stock_High_volatility,AP_stock_High_change,AP_stock_Low_average,AP_stock_Low_max,AP_stock_Low_min,AP_stock_Low_volatility,AP_stock_Low_change,AP_stock_Close_average,AP_stock_Close_max,AP_stock_Close_min,AP_stock_Close_volatility,AP_stock_Close_change,AP_stock_Volume_average,AP_stock_Volume_max,AP_stock_Volume_min,AP_stock_Volume_volatility,AP_stock_Volume_change
2016-01-03,10.026,10.19,9.88,0.3099999999999987,-0.11999999999999922,10.154,10.3,10.01,0.2900000000000009,-0.1899999999999995,9.842,10.08,9.72,0.35999999999999943,0.0,10.056,10.28,9.8,0.47999999999999865,-0.2599999999999998,12841,15934,8972,6962,-1911
2016-01-10,9.706,10.0,9.46,0.5399999999999991,-0.17999999999999972,9.9,10.11,9.75,0.35999999999999943,-0.34999999999999964,9.536,9.77,9.38,0.3899999999999988,-0.3699999999999992,9.718,9.83,9.46,0.3699999999999992,-0.11999999999999922,22616,36231,15411,20820,-11901
2016-01-17,9.4825,9.76,9.26,0.5,-0.15000000000000036,9.5725,9.76,9.34,0.41999999999999993,-0.15000000000000036,9.200000000000001,9.4,8.88,0.5199999999999996,0.17999999999999972,9.3675,9.5,9.29,0.21000000000000085,0.21000000000000085,14776,23203,6260,16943,-16161
2016-01-24,9.792,10.2,9.51,0.6899999999999995,0.6899999999999995,10.022,10.49,9.51,0.9800000000000004,0.9800000000000004,9.732,10.17,9.26,0.9100000000000001,0.9100000000000001,9.986,10.42,9.49,0.9299999999999997,0.9299999999999997,14843,22281,9694,12587,4454
2016-01-31,10.374,10.65,10.19,0.46000000000000085,0.23000000000000043,10.584,10.8,10.4,0.40000000000000036,0.3100000000000005,10.278,10.65,10.14,0.5099999999999998,0.5099999999999998,10.459999999999999,10.79,10.19,0.5999999999999996,0.3699999999999992,7445,13838,3237,10601,-2129
2016-02-07,10.224,10.71,9.94,0.7700000000000014,-0.5900000000000016,10.328,10.97,9.96,1.0099999999999998,-0.6800000000000015,9.944,10.38,9.66,0.7200000000000006,-0.370000000000001,10.084,10.43,9.86,0.5700000000000003,-0.1999999999999993,6192,12148,4151,7997,-1517
2016-02-14,10.405,10.74,10.18,0.5600000000000005,0.5600000000000005,10.55,10.77,10.24,0.5299999999999994,0.5299999999999994,10.3275,10.61,10.11,0.5,0.5,10.455,10.69,10.2,0.4900000000000002,0.41000000000000014,20218,45052,8252,36800,312
2016-02-21,11.516,11.9,11.0,0.9000000000000004,0.6799999999999997,11.77,11.93,11.55,0.379999999999999,-0.09999999999999964,11.416,11.7,11.0,0.6999999999999993,0.6099999999999994,11.674,11.79,11.48,0.3099999999999987,0.049999999999998934,17481,42842,4975,37867,-37867
2016-02-28,12.246,12.61,11.74,0.8699999999999992,0.4599999999999991,12.676,12.94,12.15,0.7899999999999991,0.6999999999999993,12.046,12.43,11.61,0.8200000000000003,0.19000000000000128,12.4,12.7,12.01,0.6899999999999995,0.3200000000000003,38743,64503,10548,53955,45582
2016-03-06,12.658,12.81,12.49,0.3200000000000003,0.3200000000000003,12.8,12.93,12.64,0.28999999999999915,0.030000000000001137,12.56,12.74,12.4,0.33999999999999986,0.1899999999999995,12.668,12.77,12.51,0.2599999999999998,0.20000000000000107,22259,25974,12903,13071,-710
2016-03-13,13.016,13.4,12.73,0.6699999999999999,0.6699999999999999,13.254,13.49,12.9,0.5899999999999999,0.46000000000000085,12.744,13.18,12.55,0.629999999999999,0.009999999999999787,12.972,13.43,12.64,0.7899999999999991,-0.2699999999999996,22457,45320,13316,32004,29534
2016-03-20,12.78,13.09,12.53,0.5600000000000005,0.5,13.3025,13.66,13.15,0.5099999999999998,0.5099999999999998,12.7275,12.97,12.5,0.47000000000000064,0.47000000000000064,13.209999999999999,13.61,12.87,0.7400000000000002,0.7400000000000002,32992,41515,23180,18335,-3055
2016-03-27,13.944,14.4,13.5,0.9000000000000004,0.33999999999999986,14.364,14.68,14.15,0.5299999999999994,-0.0600000000000005,13.818,13.97,13.5,0.47000000000000064,0.33000000000000007,14.074,14.45,13.91,0.5399999999999991,-0.08999999999999986,44656,80125,26714,53411,-27922
2016-04-03,14.42,15.2,13.84,1.3599999999999994,1.3499999999999996,14.852,15.48,14.26,1.2200000000000006,1.2200000000000006,14.36,15.04,13.81,1.2299999999999986,1.2299999999999986,14.714,15.24,13.93,1.3100000000000005,1.3100000000000005,51548,106203,33868,72335,13815
2016-04-10,16.652,18.0,15.54,2.460000000000001,2.460000000000001,17.434,18.47,16.01,2.4599999999999973,2.219999999999999,16.546,17.75,15.54,2.210000000000001,2.210000000000001,17.196,18.17,15.8,2.370000000000001,2.370000000000001,90759,164255,42716,121539,45747
2016-04-17,18.25,18.57,18.05,0.5199999999999996,0.3999999999999986,18.626,18.99,18.21,0.7799999999999976,0.7799999999999976,18.041999999999998,18.15,17.8,0.34999999999999787,0.33999999999999986,18.306,18.53,18.09,0.4400000000000013,0.370000000000001,46086,57406,32829,24577,5172
2016-04-24,18.387999999999998,18.63,18.18,0.4499999999999993,-0.21999999999999886,18.694,19.14,18.49,0.6500000000000021,0.6500000000000021,17.964,18.27,17.63,0.6400000000000006,0.6400000000000006,18.508,19.09,18.18,0.9100000000000001,0.9100000000000001,41649,61700,28483,33217,3106
2016-05-01,18.618,18.87,18.27,0.6000000000000014,-0.5599999999999987,18.936,19.22,18.38,0.8399999999999999,-0.8399999999999999,18.178,18.68,17.58,1.1000000000000014,-1.1000000000000014,18.568,18.91,17.86,1.0500000000000007,-1.0500000000000007,36363,48510,27196,21314,-16289
