Date,Guggenheim Invest BRIC_etf_Open_average,Guggenheim Invest BRIC_etf_Open_max,Guggenheim Invest BRIC_etf_Open_min,Guggenheim Invest BRIC_etf_Open_volatility,Guggenheim Invest BRIC_etf_Open_change,Guggenheim Invest BRIC_etf_High_average,Guggenheim Invest BRIC_etf_High_max,Guggenheim Invest BRIC_etf_High_min,Guggenheim Invest BRIC_etf_High_volatility,Guggenheim Invest BRIC_etf_High_change,Guggenheim Invest BRIC_etf_Low_average,Guggenheim Invest BRIC_etf_Low_max,Guggenheim Invest BRIC_etf_Low_min,Guggenheim Invest BRIC_etf_Low_volatility,Guggenheim Invest BRIC_etf_Low_change,Guggenheim Invest BRIC_etf_Close_average,Guggenheim Invest BRIC_etf_Close_max,Guggenheim Invest BRIC_etf_Close_min,Guggenheim Invest BRIC_etf_Close_volatility,Guggenheim Invest BRIC_etf_Close_change
2016-10-02,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2016-10-09,30.3,30.3,30.3,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.16,30.16,30.16,0.0,0.0
2016-10-16,30.6,30.6,30.6,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2016-10-23,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2016-10-30,29.09,29.09,29.09,0.0,0.0,29.37,29.37,29.37,0.0,0.0,28.97,28.97,28.97,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2016-11-06,28.42,28.42,28.42,0.0,0.0,28.52,28.52,28.52,0.0,0.0,27.84,27.84,27.84,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2016-11-13,28.72,28.72,28.72,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2016-11-20,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2016-11-27,28.81,28.81,28.81,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2016-12-04,29.7,29.7,29.7,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2016-12-11,29.18,29.18,29.18,0.0,0.0,29.26,29.26,29.26,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2016-12-18,28.29,28.29,28.29,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2016-12-25,29.04,29.04,29.04,0.0,0.0,29.16,29.16,29.16,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2017-01-01,29.87,29.87,29.87,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2017-01-08,30.39,30.39,30.39,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2017-01-15,30.35,30.35,30.35,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.37,30.37,30.37,0.0,0.0
2017-01-22,31.35,31.35,31.35,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2017-01-29,31.21,31.21,31.21,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2017-02-05,31.54,31.54,31.54,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.76,31.76,31.76,0.0,0.0
2017-02-12,31.65,31.65,31.65,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2017-02-19,31.59,31.59,31.59,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2017-02-26,31.26,31.26,31.26,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2017-03-05,30.8,30.8,30.8,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2017-03-12,31.79,31.79,31.79,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2017-03-19,31.26,31.26,31.26,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2017-03-26,31.43,31.43,31.43,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2017-04-02,31.47,31.47,31.47,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2017-04-09,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.01,31.01,31.01,0.0,0.0
2017-04-16,31.01,31.01,31.01,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2017-04-23,31.71,31.71,31.71,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2017-04-30,31.39,31.39,31.39,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2017-05-07,32.67,32.67,32.67,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2017-05-14,31.97,31.97,31.97,0.0,0.0,32.28,32.28,32.28,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2017-05-21,32.4,32.4,32.4,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2017-05-28,32.12,32.12,32.12,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2017-06-04,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2017-06-11,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2017-06-18,31.73,31.73,31.73,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2017-06-25,31.92,31.92,31.92,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.86,31.86,31.86,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2017-07-02,31.96,31.96,31.96,0.0,0.0,32.02,32.02,32.02,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2017-07-09,33.5,33.5,33.5,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.78,33.78,33.78,0.0,0.0
2017-07-16,33.9,33.9,33.9,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2017-07-23,34.06,34.06,34.06,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2017-07-30,34.64,34.64,34.64,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.77,34.77,34.77,0.0,0.0
2017-08-06,34.1,34.1,34.1,0.0,0.0,34.34,34.34,34.34,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2017-08-13,34.44,34.44,34.44,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2017-08-20,35.76,35.76,35.76,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.6,35.6,35.6,0.0,0.0
2017-08-27,36.17,36.17,36.17,0.0,0.0,36.41,36.41,36.41,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2017-09-03,36.8,36.8,36.8,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.51,36.51,36.51,0.0,0.0
2017-09-10,37.25,37.25,37.25,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.4,37.4,37.4,0.0,0.0
2017-09-17,36.92,36.92,36.92,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.92,36.92,36.92,0.0,0.0,36.97,36.97,36.97,0.0,0.0
2017-09-24,36.62,36.62,36.62,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.57,36.57,36.57,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2017-10-01,37.08,37.08,37.08,0.0,0.0,37.14,37.14,37.14,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2017-10-08,37.85,37.85,37.85,0.0,0.0,37.89,37.89,37.89,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2017-10-15,37.48,37.48,37.48,0.0,0.0,37.48,37.48,37.48,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.43,37.43,37.43,0.0,0.0
2017-10-22,36.87,36.87,36.87,0.0,0.0,37.09,37.09,37.09,0.0,0.0,36.72,36.72,36.72,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2017-10-29,37.61,37.61,37.61,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.46,37.46,37.46,0.0,0.0
2017-11-05,37.93,37.93,37.93,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.84,37.84,37.84,0.0,0.0
2017-11-12,37.56,37.56,37.56,0.0,0.0,37.89,37.89,37.89,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.82,37.82,37.82,0.0,0.0
2017-11-19,38.44,38.44,38.44,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.38,38.38,38.38,0.0,0.0,38.51,38.51,38.51,0.0,0.0
2017-11-26,36.76,36.76,36.76,0.0,0.0,36.96,36.96,36.96,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2017-12-03,36.89,36.89,36.89,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2017-12-10,36.99,36.99,36.99,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.93,36.93,36.93,0.0,0.0
2017-12-17,37.82,37.82,37.82,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2017-12-24,37.4,37.4,37.4,0.0,0.0,37.48,37.48,37.48,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2017-12-31,39.07,39.07,39.07,0.0,0.0,39.39,39.39,39.39,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.39,39.39,39.39,0.0,0.0
