Date,INFN_stock_Open_average,INFN_stock_Open_max,INFN_stock_Open_min,INFN_stock_Open_volatility,INFN_stock_Open_change,INFN_stock_High_average,INFN_stock_High_max,INFN_stock_High_min,INFN_stock_High_volatility,INFN_stock_High_change,INFN_stock_Low_average,INFN_stock_Low_max,INFN_stock_Low_min,INFN_stock_Low_volatility,INFN_stock_Low_change,INFN_stock_Close_average,INFN_stock_Close_max,INFN_stock_Close_min,INFN_stock_Close_volatility,INFN_stock_Close_change,INFN_stock_Volume_average,INFN_stock_Volume_max,INFN_stock_Volume_min,INFN_stock_Volume_volatility,INFN_stock_Volume_change
2016-01-03,17.184,17.78,16.78,1.0,-1.0,17.41,17.87,16.94,0.9299999999999997,-0.9299999999999997,16.744,17.34,15.99,1.3499999999999996,-1.3499999999999996,16.942,17.6,16.02,1.5800000000000018,-1.5800000000000018,2509802,3012568,1780430,1232138,417369
2016-01-10,15.896,16.46,15.1,1.3600000000000012,-0.9000000000000004,16.12,16.57,15.34,1.2300000000000004,-1.0500000000000007,15.372,15.95,14.57,1.379999999999999,-1.2400000000000002,15.676,16.3,14.8,1.5,-1.5,2443035,3391484,1456520,1934964,941064
2016-01-17,14.56,15.0,14.32,0.6799999999999997,-0.5099999999999998,14.865,15.1,14.49,0.6099999999999994,0.02999999999999936,14.11,14.41,13.62,0.7900000000000009,0.120000000000001,14.5275,14.99,14.22,0.7699999999999996,0.45000000000000107,2532827,3877199,1519347,2357852,785867
2016-01-24,14.564,14.94,14.34,0.5999999999999996,-0.5999999999999996,14.934,15.32,14.72,0.5999999999999996,0.3800000000000008,14.264,14.36,14.15,0.20999999999999908,-0.019999999999999574,14.582,15.32,14.35,0.9700000000000006,0.9299999999999997,1421313,2389283,1064897,1324386,1324386
2016-01-31,15.156,15.6,14.75,0.8499999999999996,0.5199999999999996,15.484,15.86,15.11,0.75,0.6699999999999999,14.69,15.1,14.35,0.75,-0.5500000000000007,15.012,15.69,14.4,1.2899999999999991,-0.6099999999999994,2032932,2892115,1393727,1498388,1461061
2016-02-07,13.622,14.1,13.08,1.0199999999999996,0.379999999999999,14.36,15.37,13.75,1.6199999999999992,1.1899999999999995,13.264,13.53,13.02,0.5099999999999998,0.20000000000000107,13.846,14.82,13.28,1.540000000000001,1.540000000000001,4375359,8129211,2321601,5807610,4111706
2016-02-14,14.8275,14.99,14.66,0.33000000000000007,-0.33000000000000007,15.120000000000001,15.23,15.05,0.17999999999999972,0.08999999999999986,14.4,14.62,13.9,0.7199999999999989,0.629999999999999,14.877500000000001,15.13,14.71,0.41999999999999993,0.41999999999999993,2366499,3890211,1479584,2410627,-2410627
2016-02-21,15.495000000000001,15.91,15.0,0.9100000000000001,0.1999999999999993,15.695,15.93,15.46,0.46999999999999886,-0.1999999999999993,15.305,15.58,14.88,0.6999999999999993,0.27999999999999936,15.541666666666666,15.8,15.2,0.6000000000000014,-0.0600000000000005,1355431,1978812,952530,1026282,-723893
2016-02-28,15.448,16.01,14.76,1.2500000000000018,-0.9000000000000004,15.72,16.04,15.05,0.9899999999999984,-0.5,15.014,15.58,14.16,1.42,-0.7699999999999996,15.442,16.0,14.71,1.2899999999999991,-0.29999999999999893,2496829,4319194,1059068,3260126,1224223
2016-03-06,15.276,15.54,15.09,0.4499999999999993,0.27999999999999936,15.616,15.74,15.42,0.3200000000000003,-0.02999999999999936,15.044,15.19,14.8,0.3899999999999988,0.019999999999999574,15.304,15.63,15.04,0.5900000000000016,0.21000000000000085,2193223,2568674,1918140,650534,433806
2016-03-13,15.88,16.44,15.55,0.8900000000000006,0.8900000000000006,16.232000000000003,16.6,15.96,0.6400000000000006,0.4299999999999997,15.732000000000001,16.27,15.38,0.8899999999999988,0.8899999999999988,16.096,16.38,15.84,0.5399999999999991,0.4499999999999993,1496891,2032833,969416,1063417,-264038
2016-03-20,15.8275,16.5,14.95,1.5500000000000007,-1.3500000000000014,16.205,17.04,15.59,1.4499999999999993,-1.4499999999999993,15.2825,16.3,14.77,1.5300000000000011,-1.5300000000000011,15.67,16.82,15.0,1.8200000000000003,-1.5199999999999996,3311726,7219309,1462855,5756454,588339
2016-03-27,15.624,15.95,15.21,0.7399999999999984,0.6000000000000014,15.908,16.25,15.46,0.7899999999999991,0.47999999999999865,15.392,15.7,15.04,0.6600000000000001,0.6499999999999986,15.736,16.06,15.24,0.8199999999999985,0.5800000000000001,1466177,1869560,1132262,737298,-224047
2016-04-03,15.246,15.79,14.96,0.8299999999999983,-0.8299999999999983,15.443999999999999,15.86,15.18,0.6799999999999997,-0.41999999999999993,14.93,15.28,14.59,0.6899999999999995,-0.379999999999999,15.1,15.39,14.67,0.7200000000000006,-0.3000000000000007,1971277,2404738,1502155,902583,-665615
2016-04-10,15.214,15.49,14.82,0.6699999999999999,0.28000000000000114,15.406,15.59,15.03,0.5600000000000005,0.129999999999999,15.022,15.26,14.66,0.5999999999999996,0.2400000000000002,15.2,15.45,14.97,0.47999999999999865,0.2599999999999998,1721840,2504222,1411748,1092474,944338
2016-04-17,14.852,15.22,14.51,0.7100000000000009,-0.47000000000000064,14.974,15.22,14.8,0.41999999999999993,-0.28000000000000114,14.554,14.85,14.39,0.4599999999999991,-0.28999999999999915,14.728,14.98,14.58,0.40000000000000036,-0.3200000000000003,2780064,3887477,1539274,2348203,-41130
2016-04-24,13.916,15.05,12.07,2.9800000000000004,-2.5999999999999996,14.208,15.71,12.23,3.4800000000000004,-2.59,13.540000000000001,15.05,11.76,3.290000000000001,-2.5,13.872,15.57,11.89,3.6799999999999997,-2.879999999999999,7324345,20431506,1926181,18505325,3991581
2016-05-01,11.994,12.16,11.76,0.40000000000000036,0.27999999999999936,12.172,12.32,12.0,0.3200000000000003,0.0600000000000005,11.738,11.99,11.5,0.4900000000000002,-0.21999999999999886,11.88,12.14,11.52,0.620000000000001,0.14000000000000057,3526205,5294599,2750769,2543830,216164
2016-05-08,12.048,12.35,11.71,0.6399999999999988,-0.25,12.232,12.37,11.97,0.3999999999999986,-0.3999999999999986,11.904,12.04,11.71,0.3299999999999983,-0.21999999999999886,12.048,12.25,11.85,0.40000000000000036,-0.3699999999999992,1829802,2826827,1126550,1700277,-907214
2016-05-15,12.028,12.2,11.91,0.28999999999999915,0.28999999999999915,12.216,12.38,12.15,0.23000000000000043,0.19000000000000128,11.968,12.2,11.87,0.33000000000000007,0.33000000000000007,12.126,12.35,11.93,0.41999999999999993,0.27999999999999936,1867996,2248338,1468473,779865,436309
2016-05-22,12.896,13.15,12.39,0.7599999999999998,0.6099999999999994,13.146,13.26,12.99,0.2699999999999996,0.25,12.788,13.0,12.36,0.6400000000000006,0.5099999999999998,13.044,13.2,12.89,0.3099999999999987,0.3099999999999987,2122863,3312487,1640204,1672283,-1672283
2016-05-29,13.32,13.63,13.0,0.6300000000000008,0.27000000000000135,13.445,13.81,13.22,0.5899999999999999,0.3099999999999987,13.122499999999999,13.27,12.99,0.27999999999999936,0.23000000000000043,13.2875,13.47,13.11,0.3600000000000012,0.3600000000000012,2203867,2832335,1514186,1318149,1137153
2016-06-05,13.209999999999999,13.46,12.87,0.5900000000000016,-0.5900000000000016,13.236,13.46,12.88,0.5800000000000001,-0.5800000000000001,13.014,13.27,12.62,0.6500000000000004,-0.6500000000000004,13.078,13.29,12.69,0.5999999999999996,-0.5999999999999996,2500885,3275934,1885630,1390304,86560
2016-06-12,12.468,12.64,12.33,0.3100000000000005,-0.22000000000000064,12.576,12.75,12.48,0.2699999999999996,-0.25,12.284,12.47,12.1,0.370000000000001,-0.370000000000001,12.396,12.49,12.15,0.33999999999999986,-0.33999999999999986,1844831,2607363,1539359,1068004,924228
