Date,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_average,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_max,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_min,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_change,WisdomTree Global ex US Quality Dividend GrowthEtf_High_average,WisdomTree Global ex US Quality Dividend GrowthEtf_High_max,WisdomTree Global ex US Quality Dividend GrowthEtf_High_min,WisdomTree Global ex US Quality Dividend GrowthEtf_High_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_High_change,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_average,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_max,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_min,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_change,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_average,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_max,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_min,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_change
2016-06-05,47.33,47.33,47.33,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.12,47.12,47.12,0.0,0.0,47.12,47.12,47.12,0.0,0.0
2016-06-12,46.61,46.61,46.61,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.44,46.44,46.44,0.0,0.0,46.57,46.57,46.57,0.0,0.0
2016-06-19,44.84,44.84,44.84,0.0,0.0,45.8,45.8,45.8,0.0,0.0,44.84,44.84,44.84,0.0,0.0,45.28,45.28,45.28,0.0,0.0
2016-06-26,47.51,47.51,47.51,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2016-07-03,47.13,47.13,47.13,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2016-07-10,48.36,48.36,48.36,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2016-07-17,48.71,48.71,48.71,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.73,48.73,48.73,0.0,0.0
2016-07-24,48.8,48.8,48.8,0.0,0.0,49.21,49.21,49.21,0.0,0.0,48.8,48.8,48.8,0.0,0.0,49.21,49.21,49.21,0.0,0.0
2016-07-31,49.24,49.24,49.24,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.14,49.14,49.14,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2016-08-07,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2016-08-14,49.76,49.76,49.76,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.76,49.76,49.76,0.0,0.0
2016-08-21,49.49,49.49,49.49,0.0,0.0,49.67,49.67,49.67,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2016-08-28,49.49,49.49,49.49,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.63,49.63,49.63,0.0,0.0
2016-09-04,49.8,49.8,49.8,0.0,0.0,49.8,49.8,49.8,0.0,0.0,48.95,48.95,48.95,0.0,0.0,48.98,48.98,48.98,0.0,0.0
2016-09-11,48.37,48.37,48.37,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.49,48.49,48.49,0.0,0.0
2016-09-18,49.86,49.86,49.86,0.0,0.0,49.97,49.97,49.97,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.79,49.79,49.79,0.0,0.0
2016-09-25,49.26,49.26,49.26,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.23,49.23,49.23,0.0,0.0
2016-10-02,48.57,48.57,48.57,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2016-10-09,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.07,48.07,48.07,0.0,0.0
2016-10-16,48.51,48.51,48.51,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2016-10-23,47.58,47.58,47.58,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2016-10-30,46.52,46.52,46.52,0.0,0.0,46.57,46.57,46.57,0.0,0.0,46.31,46.31,46.31,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2016-11-06,44.81,44.81,44.81,0.0,0.0,45.2,45.2,45.2,0.0,0.0,44.75,44.75,44.75,0.0,0.0,45.02,45.02,45.02,0.0,0.0
2016-11-13,44.98,44.98,44.98,0.0,0.0,45.12,45.12,45.12,0.0,0.0,44.98,44.98,44.98,0.0,0.0,45.01,45.01,45.01,0.0,0.0
2016-11-20,45.54,45.54,45.54,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2016-11-27,45.31,45.31,45.31,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.41,45.41,45.41,0.0,0.0
2016-12-04,46.35,46.35,46.35,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.65,46.65,46.65,0.0,0.0
2016-12-11,45.91,45.91,45.91,0.0,0.0,45.98,45.98,45.98,0.0,0.0,45.78,45.78,45.78,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2016-12-18,45.3,45.3,45.3,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.3,45.3,45.3,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2016-12-25,46.25,46.25,46.25,0.0,0.0,46.25,46.25,46.25,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.06,46.06,46.06,0.0,0.0
2017-01-01,46.89,46.89,46.89,0.0,0.0,46.89,46.89,46.89,0.0,0.0,46.73,46.73,46.73,0.0,0.0,46.74,46.74,46.74,0.0,0.0
2017-01-08,46.89,46.89,46.89,0.0,0.0,47.08,47.08,47.08,0.0,0.0,46.89,46.89,46.89,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2017-01-15,46.87,46.87,46.87,0.0,0.0,46.93,46.93,46.93,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.93,46.93,46.93,0.0,0.0
2017-01-22,48.12,48.12,48.12,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2017-01-29,48.18,48.18,48.18,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2017-02-05,48.53,48.53,48.53,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2017-02-12,49.21,49.21,49.21,0.0,0.0,49.21,49.21,49.21,0.0,0.0,48.94,48.94,48.94,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2017-02-19,49.11,49.11,49.11,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2017-02-26,48.55,48.55,48.55,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2017-03-05,48.52,48.52,48.52,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2017-03-12,50.19,50.19,50.19,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.25,50.25,50.25,0.0,0.0
2017-03-19,50.44,50.44,50.44,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2017-03-26,50.01,50.01,50.01,0.0,0.0,50.14,50.14,50.14,0.0,0.0,49.94,49.94,49.94,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2017-04-02,50.04,50.04,50.04,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2017-04-09,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2017-04-16,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2017-04-23,51.52,51.52,51.52,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2017-04-30,51.98,51.98,51.98,0.0,0.0,52.29,52.29,52.29,0.0,0.0,51.98,51.98,51.98,0.0,0.0,52.27,52.27,52.27,0.0,0.0
2017-05-07,52.44,52.44,52.44,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.54,52.54,52.54,0.0,0.0
2017-05-14,52.42,52.42,52.42,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2017-05-21,53.14,53.14,53.14,0.0,0.0,53.14,53.14,53.14,0.0,0.0,53.02,53.02,53.02,0.0,0.0,53.08,53.08,53.08,0.0,0.0
2017-05-28,53.67,53.67,53.67,0.0,0.0,53.73,53.73,53.73,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.72,53.72,53.72,0.0,0.0
2017-06-04,53.38,53.38,53.38,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.01,53.01,53.01,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2017-06-11,53.06,53.06,53.06,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.06,53.06,53.06,0.0,0.0
2017-06-18,53.28,53.28,53.28,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.28,53.28,53.28,0.0,0.0,53.53,53.53,53.53,0.0,0.0
2017-06-25,53.17,53.17,53.17,0.0,0.0,53.27,53.27,53.27,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2017-07-02,52.62,52.62,52.62,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.74,52.74,52.74,0.0,0.0
2017-07-09,54.48,54.48,54.48,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.48,54.48,54.48,0.0,0.0,54.61,54.61,54.61,0.0,0.0
2017-07-16,54.95,54.95,54.95,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2017-07-23,54.88,54.88,54.88,0.0,0.0,54.93,54.93,54.93,0.0,0.0,54.64,54.64,54.64,0.0,0.0,54.91,54.91,54.91,0.0,0.0
2017-07-30,55.37,55.37,55.37,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2017-08-06,54.66,54.66,54.66,0.0,0.0,54.82,54.82,54.82,0.0,0.0,54.66,54.66,54.66,0.0,0.0,54.68,54.68,54.68,0.0,0.0
2017-08-13,55.15,55.15,55.15,0.0,0.0,55.19,55.19,55.19,0.0,0.0,54.98,54.98,54.98,0.0,0.0,55.15,55.15,55.15,0.0,0.0
2017-08-20,56.23,56.23,56.23,0.0,0.0,56.23,56.23,56.23,0.0,0.0,56.23,56.23,56.23,0.0,0.0,56.23,56.23,56.23,0.0,0.0
2017-08-27,56.8,56.8,56.8,0.0,0.0,56.8,56.8,56.8,0.0,0.0,56.65,56.65,56.65,0.0,0.0,56.71,56.71,56.71,0.0,0.0
2017-09-03,57.18,57.18,57.18,0.0,0.0,57.18,57.18,57.18,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2017-09-10,57.52,57.52,57.52,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.54,57.54,57.54,0.0,0.0
2017-09-17,57.54,57.54,57.54,0.0,0.0,57.54,57.54,57.54,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.5,57.5,57.5,0.0,0.0
2017-09-24,56.31,56.31,56.31,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.22,56.22,56.22,0.0,0.0,56.49,56.49,56.49,0.0,0.0
2017-10-01,56.65,56.65,56.65,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.65,56.65,56.65,0.0,0.0,56.74,56.74,56.74,0.0,0.0
2017-10-08,57.96,57.96,57.96,0.0,0.0,58.01,58.01,58.01,0.0,0.0,57.91,57.91,57.91,0.0,0.0,57.91,57.91,57.91,0.0,0.0
2017-10-15,57.52,57.52,57.52,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.56,57.56,57.56,0.0,0.0
2017-10-22,57.33,57.33,57.33,0.0,0.0,57.41,57.41,57.41,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.41,57.41,57.41,0.0,0.0
2017-10-29,57.97,57.97,57.97,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.68,57.68,57.68,0.0,0.0,57.84,57.84,57.84,0.0,0.0
2017-11-05,57.39,57.39,57.39,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.34,57.34,57.34,0.0,0.0,57.5,57.5,57.5,0.0,0.0
2017-11-12,57.66,57.66,57.66,0.0,0.0,57.69,57.69,57.69,0.0,0.0,57.54,57.54,57.54,0.0,0.0,57.62,57.62,57.62,0.0,0.0
2017-11-19,58.83,58.83,58.83,0.0,0.0,58.94,58.94,58.94,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.94,58.94,58.94,0.0,0.0
2017-11-26,57.97,57.97,57.97,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.83,57.83,57.83,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2017-12-03,58.33,58.33,58.33,0.0,0.0,58.36,58.36,58.36,0.0,0.0,58.01,58.01,58.01,0.0,0.0,58.13,58.13,58.13,0.0,0.0
2017-12-10,57.96,57.96,57.96,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.88,57.88,57.88,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2017-12-17,58.53,58.53,58.53,0.0,0.0,58.63,58.63,58.63,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.62,58.62,58.62,0.0,0.0
2017-12-24,59.21,59.21,59.21,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.16,59.16,59.16,0.0,0.0,59.19,59.19,59.19,0.0,0.0
2017-12-31,60.42,60.42,60.42,0.0,0.0,60.67,60.67,60.67,0.0,0.0,60.42,60.42,60.42,0.0,0.0,60.67,60.67,60.67,0.0,0.0
