Date,Invesco QQQ Trust Series 1_etf_Open_average,Invesco QQQ Trust Series 1_etf_Open_max,Invesco QQQ Trust Series 1_etf_Open_min,Invesco QQQ Trust Series 1_etf_Open_volatility,Invesco QQQ Trust Series 1_etf_Open_change,Invesco QQQ Trust Series 1_etf_High_average,Invesco QQQ Trust Series 1_etf_High_max,Invesco QQQ Trust Series 1_etf_High_min,Invesco QQQ Trust Series 1_etf_High_volatility,Invesco QQQ Trust Series 1_etf_High_change,Invesco QQQ Trust Series 1_etf_Low_average,Invesco QQQ Trust Series 1_etf_Low_max,Invesco QQQ Trust Series 1_etf_Low_min,Invesco QQQ Trust Series 1_etf_Low_volatility,Invesco QQQ Trust Series 1_etf_Low_change,Invesco QQQ Trust Series 1_etf_Close_average,Invesco QQQ Trust Series 1_etf_Close_max,Invesco QQQ Trust Series 1_etf_Close_min,Invesco QQQ Trust Series 1_etf_Close_volatility,Invesco QQQ Trust Series 1_etf_Close_change
2016-04-24,106.22,106.22,106.22,0.0,0.0,106.5,106.5,106.5,0.0,0.0,104.88,104.88,104.88,0.0,0.0,105.72,105.72,105.72,0.0,0.0
2016-05-01,104.51,104.51,104.51,0.0,0.0,105.6,105.6,105.6,0.0,0.0,104.4,104.4,104.4,0.0,0.0,105.58,105.58,105.58,0.0,0.0
2016-05-08,105.85,105.85,105.85,0.0,0.0,106.45,106.45,106.45,0.0,0.0,105.29,105.29,105.29,0.0,0.0,105.5,105.5,105.5,0.0,0.0
2016-05-15,105.74,105.74,105.74,0.0,0.0,106.9,106.9,106.9,0.0,0.0,105.67,105.67,105.67,0.0,0.0,106.47,106.47,106.47,0.0,0.0
2016-05-22,109.65,109.65,109.65,0.0,0.0,110.14,110.14,110.14,0.0,0.0,109.61,109.61,109.61,0.0,0.0,110.13,110.13,110.13,0.0,0.0
2016-05-29,110.37,110.37,110.37,0.0,0.0,110.42,110.42,110.42,0.0,0.0,109.34,109.34,109.34,0.0,0.0,110.06,110.06,110.06,0.0,0.0
2016-06-05,109.2,109.2,109.2,0.0,0.0,109.4,109.4,109.4,0.0,0.0,108.56,108.56,108.56,0.0,0.0,108.94,108.94,108.94,0.0,0.0
2016-06-12,107.53,107.53,107.53,0.0,0.0,107.68,107.68,107.68,0.0,0.0,106.24,106.24,106.24,0.0,0.0,106.49,106.49,106.49,0.0,0.0
2016-06-19,104.81,104.81,104.81,0.0,0.0,106.5,106.5,106.5,0.0,0.0,104.06,104.06,104.06,0.0,0.0,104.29,104.29,104.29,0.0,0.0
2016-06-26,107.49,107.49,107.49,0.0,0.0,108.48,108.48,108.48,0.0,0.0,107.45,107.45,107.45,0.0,0.0,108.08,108.08,108.08,0.0,0.0
2016-07-03,109.17,109.17,109.17,0.0,0.0,110.36,110.36,110.36,0.0,0.0,109.02,109.02,109.02,0.0,0.0,110.3,110.3,110.3,0.0,0.0
2016-07-10,112.22,112.22,112.22,0.0,0.0,112.3,112.3,112.3,0.0,0.0,111.55,111.55,111.55,0.0,0.0,111.8,111.8,111.8,0.0,0.0
2016-07-17,113.28,113.28,113.28,0.0,0.0,113.78,113.78,113.78,0.0,0.0,112.91,112.91,112.91,0.0,0.0,113.65,113.65,113.65,0.0,0.0
2016-07-24,115.24,115.24,115.24,0.0,0.0,115.54,115.54,115.54,0.0,0.0,114.87,114.87,114.87,0.0,0.0,115.23,115.23,115.23,0.0,0.0
2016-07-31,116.28,116.28,116.28,0.0,0.0,117.04,117.04,117.04,0.0,0.0,116.13,116.13,116.13,0.0,0.0,116.78,116.78,116.78,0.0,0.0
2016-08-07,116.91,116.91,116.91,0.0,0.0,117.21,117.21,117.21,0.0,0.0,116.79,116.79,116.79,0.0,0.0,117.2,117.2,117.2,0.0,0.0
2016-08-14,117.1,117.1,117.1,0.0,0.0,117.52,117.52,117.52,0.0,0.0,116.76,116.76,116.76,0.0,0.0,117.26,117.26,117.26,0.0,0.0
2016-08-21,116.66,116.66,116.66,0.0,0.0,117.54,117.54,117.54,0.0,0.0,116.08,116.08,116.08,0.0,0.0,116.78,116.78,116.78,0.0,0.0
2016-08-28,117.32,117.32,117.32,0.0,0.0,117.56,117.56,117.56,0.0,0.0,116.68,116.68,116.68,0.0,0.0,117.12,117.12,117.12,0.0,0.0
2016-09-04,116.23,116.23,116.23,0.0,0.0,116.51,116.51,116.51,0.0,0.0,114.26,114.26,114.26,0.0,0.0,114.28,114.28,114.28,0.0,0.0
2016-09-11,117.22,117.22,117.22,0.0,0.0,117.41,117.41,117.41,0.0,0.0,116.71,116.71,116.71,0.0,0.0,117.29,117.29,117.29,0.0,0.0
2016-09-18,118.92,118.92,118.92,0.0,0.0,119.0,119.0,119.0,0.0,0.0,118.16,118.16,118.16,0.0,0.0,118.33,118.33,118.33,0.0,0.0
2016-09-25,118.14,118.14,118.14,0.0,0.0,119.07,119.07,119.07,0.0,0.0,118.03,118.03,118.03,0.0,0.0,118.72,118.72,118.72,0.0,0.0
2016-10-02,118.86,118.86,118.86,0.0,0.0,119.01,119.01,119.01,0.0,0.0,117.89,117.89,117.89,0.0,0.0,118.47,118.47,118.47,0.0,0.0
2016-10-09,117.58,117.58,117.58,0.0,0.0,118.05,118.05,118.05,0.0,0.0,117.07,117.07,117.07,0.0,0.0,117.14,117.14,117.14,0.0,0.0
2016-10-16,117.8,117.8,117.8,0.0,0.0,118.22,118.22,118.22,0.0,0.0,117.41,117.41,117.41,0.0,0.0,118.15,118.15,118.15,0.0,0.0
2016-10-23,117.47,117.47,117.47,0.0,0.0,118.11,118.11,118.11,0.0,0.0,116.74,116.74,116.74,0.0,0.0,117.1,117.1,117.1,0.0,0.0
2016-10-30,113.72,113.72,113.72,0.0,0.0,114.54,114.54,114.54,0.0,0.0,113.45,113.45,113.45,0.0,0.0,113.65,113.65,113.65,0.0,0.0
2016-11-06,115.21,115.21,115.21,0.0,0.0,116.05,116.05,116.05,0.0,0.0,114.84,114.84,114.84,0.0,0.0,115.8,115.8,115.8,0.0,0.0
2016-11-13,117.83,117.83,117.83,0.0,0.0,118.1,118.1,118.1,0.0,0.0,117.21,117.21,117.21,0.0,0.0,117.32,117.32,117.32,0.0,0.0
2016-11-20,118.56,118.56,118.56,0.0,0.0,118.85,118.85,118.85,0.0,0.0,118.42,118.42,118.42,0.0,0.0,118.8,118.8,118.8,0.0,0.0
2016-11-27,115.57,115.57,115.57,0.0,0.0,116.16,116.16,116.16,0.0,0.0,115.22,115.22,115.22,0.0,0.0,115.7,115.7,115.7,0.0,0.0
2016-12-04,119.03,119.03,119.03,0.0,0.0,119.54,119.54,119.54,0.0,0.0,119.0,119.0,119.0,0.0,0.0,119.5,119.5,119.5,0.0,0.0
2016-12-11,120.28,120.28,120.28,0.0,0.0,120.58,120.58,120.58,0.0,0.0,119.36,119.36,119.36,0.0,0.0,119.6,119.6,119.6,0.0,0.0
2016-12-18,119.96,119.96,119.96,0.0,0.0,120.25,120.25,120.25,0.0,0.0,119.81,119.81,119.81,0.0,0.0,120.2,120.2,120.2,0.0,0.0
2016-12-25,119.93,119.93,119.93,0.0,0.0,119.95,119.95,119.95,0.0,0.0,118.14,118.14,118.14,0.0,0.0,118.48,118.48,118.48,0.0,0.0
2017-01-01,120.99,120.99,120.99,0.0,0.0,122.25,122.25,122.25,0.0,0.0,120.69,120.69,120.69,0.0,0.0,121.93,121.93,121.93,0.0,0.0
2017-01-08,122.81,122.81,122.81,0.0,0.0,123.37,123.37,123.37,0.0,0.0,122.8,122.8,122.8,0.0,0.0,123.16,123.16,123.16,0.0,0.0
2017-01-15,123.51,123.51,123.51,0.0,0.0,123.83,123.83,123.83,0.0,0.0,122.92,122.92,122.92,0.0,0.0,123.25,123.25,123.25,0.0,0.0
2017-01-22,125.8,125.8,125.8,0.0,0.0,125.92,125.92,125.92,0.0,0.0,125.39,125.39,125.39,0.0,0.0,125.8,125.8,125.8,0.0,0.0
2017-01-29,125.49,125.49,125.49,0.0,0.0,125.81,125.81,125.81,0.0,0.0,125.33,125.33,125.33,0.0,0.0,125.68,125.68,125.68,0.0,0.0
2017-02-05,127.2,127.2,127.2,0.0,0.0,127.56,127.56,127.56,0.0,0.0,127.02,127.02,127.02,0.0,0.0,127.38,127.38,127.38,0.0,0.0
2017-02-12,129.09,129.09,129.09,0.0,0.0,129.82,129.82,129.82,0.0,0.0,129.04,129.04,129.04,0.0,0.0,129.81,129.81,129.81,0.0,0.0
2017-02-19,129.47,129.47,129.47,0.0,0.0,130.26,130.26,130.26,0.0,0.0,129.38,129.38,129.38,0.0,0.0,130.26,130.26,130.26,0.0,0.0
2017-02-26,130.65,130.65,130.65,0.0,0.0,131.06,131.06,131.06,0.0,0.0,130.34,130.34,130.34,0.0,0.0,131.02,131.02,131.02,0.0,0.0
2017-03-05,131.42,131.42,131.42,0.0,0.0,131.6,131.6,131.6,0.0,0.0,130.82,130.82,130.82,0.0,0.0,131.39,131.39,131.39,0.0,0.0
2017-03-12,131.86,131.86,131.86,0.0,0.0,132.04,132.04,132.04,0.0,0.0,131.62,131.62,131.62,0.0,0.0,131.69,131.69,131.69,0.0,0.0
2017-03-19,130.78,130.78,130.78,0.0,0.0,131.29,131.29,131.29,0.0,0.0,130.13,130.13,130.13,0.0,0.0,130.63,130.63,130.63,0.0,0.0
2017-03-26,132.27,132.27,132.27,0.0,0.0,132.74,132.74,132.74,0.0,0.0,132.12,132.12,132.12,0.0,0.0,132.38,132.38,132.38,0.0,0.0
2017-04-02,131.99,131.99,131.99,0.0,0.0,132.37,132.37,132.37,0.0,0.0,131.5,131.5,131.5,0.0,0.0,131.97,131.97,131.97,0.0,0.0
2017-04-09,130.75,130.75,130.75,0.0,0.0,131.51,131.51,131.51,0.0,0.0,130.38,130.38,130.38,0.0,0.0,130.4,130.4,130.4,0.0,0.0
2017-04-16,132.7,132.7,132.7,0.0,0.0,132.76,132.76,132.76,0.0,0.0,132.22,132.22,132.22,0.0,0.0,132.56,132.56,132.56,0.0,0.0
2017-04-23,136.28,136.28,136.28,0.0,0.0,136.34,136.34,136.34,0.0,0.0,135.77,135.77,135.77,0.0,0.0,135.99,135.99,135.99,0.0,0.0
2017-04-30,137.39,137.39,137.39,0.0,0.0,137.54,137.54,137.54,0.0,0.0,136.88,136.88,136.88,0.0,0.0,137.54,137.54,137.54,0.0,0.0
2017-05-07,138.37,138.37,138.37,0.0,0.0,138.63,138.63,138.63,0.0,0.0,138.23,138.23,138.23,0.0,0.0,138.6,138.6,138.6,0.0,0.0
2017-05-14,137.71,137.71,137.71,0.0,0.0,138.42,138.42,138.42,0.0,0.0,137.66,137.66,137.66,0.0,0.0,137.84,137.84,137.84,0.0,0.0
2017-05-21,141.0,141.0,141.0,0.0,0.0,141.28,141.28,141.28,0.0,0.0,140.81,140.81,140.81,0.0,0.0,141.22,141.22,141.22,0.0,0.0
2017-05-28,142.34,142.34,142.34,0.0,0.0,143.49,143.49,143.49,0.0,0.0,142.11,142.11,142.11,0.0,0.0,143.46,143.46,143.46,0.0,0.0
2017-06-04,143.73,143.73,143.73,0.0,0.0,143.9,143.9,143.9,0.0,0.0,138.11,138.11,138.11,0.0,0.0,139.98,139.98,139.98,0.0,0.0
2017-06-11,138.72,138.72,138.72,0.0,0.0,138.78,138.78,138.78,0.0,0.0,137.64,137.64,137.64,0.0,0.0,138.15,138.15,138.15,0.0,0.0
2017-06-18,140.53,140.53,140.53,0.0,0.0,141.42,141.42,141.42,0.0,0.0,140.15,140.15,140.15,0.0,0.0,141.24,141.24,141.24,0.0,0.0
2017-06-25,138.0,138.0,138.0,0.0,0.0,138.67,138.67,138.67,0.0,0.0,137.19,137.19,137.19,0.0,0.0,137.64,137.64,137.64,0.0,0.0
2017-07-02,136.74,136.74,136.74,0.0,0.0,138.13,138.13,138.13,0.0,0.0,136.74,136.74,136.74,0.0,0.0,137.76,137.76,137.76,0.0,0.0
2017-07-09,141.57,141.57,141.57,0.0,0.0,142.3,142.3,142.3,0.0,0.0,141.19,141.19,141.19,0.0,0.0,142.12,142.12,142.12,0.0,0.0
2017-07-16,143.62,143.62,143.62,0.0,0.0,144.11,144.11,144.11,0.0,0.0,143.35,143.35,143.35,0.0,0.0,144.11,144.11,144.11,0.0,0.0
2017-07-23,143.14,143.14,143.14,0.0,0.0,144.08,144.08,144.08,0.0,0.0,142.87,142.87,142.87,0.0,0.0,143.84,143.84,143.84,0.0,0.0
2017-07-30,143.65,143.65,143.65,0.0,0.0,143.97,143.97,143.97,0.0,0.0,143.06,143.06,143.06,0.0,0.0,143.65,143.65,143.65,0.0,0.0
2017-08-06,141.24,141.24,141.24,0.0,0.0,142.41,142.41,142.41,0.0,0.0,140.9,140.9,140.9,0.0,0.0,142.1,142.1,142.1,0.0,0.0
2017-08-13,141.43,141.43,141.43,0.0,0.0,142.2,142.2,142.2,0.0,0.0,140.65,140.65,140.65,0.0,0.0,141.23,141.23,141.23,0.0,0.0
2017-08-20,142.8,142.8,142.8,0.0,0.0,143.18,143.18,143.18,0.0,0.0,141.78,141.78,141.78,0.0,0.0,141.97,141.97,141.97,0.0,0.0
2017-08-27,146.36,146.36,146.36,0.0,0.0,146.59,146.59,146.59,0.0,0.0,145.61,145.61,145.61,0.0,0.0,146.0,146.0,146.0,0.0,0.0
2017-09-03,145.28,145.28,145.28,0.0,0.0,145.35,145.35,145.35,0.0,0.0,144.06,144.06,144.06,0.0,0.0,144.21,144.21,144.21,0.0,0.0
2017-09-10,145.56,145.56,145.56,0.0,0.0,146.59,146.59,146.59,0.0,0.0,145.29,145.29,145.29,0.0,0.0,146.06,146.06,146.06,0.0,0.0
2017-09-17,144.0,144.0,144.0,0.0,0.0,144.53,144.53,144.53,0.0,0.0,143.85,143.85,143.85,0.0,0.0,144.32,144.32,144.32,0.0,0.0
2017-09-24,144.7,144.7,144.7,0.0,0.0,145.56,145.56,145.56,0.0,0.0,144.32,144.32,144.32,0.0,0.0,145.45,145.45,145.45,0.0,0.0
2017-10-01,146.97,146.97,146.97,0.0,0.0,147.66,147.66,147.66,0.0,0.0,146.96,146.96,146.96,0.0,0.0,147.66,147.66,147.66,0.0,0.0
2017-10-08,148.4,148.4,148.4,0.0,0.0,148.51,148.51,148.51,0.0,0.0,147.78,147.78,147.78,0.0,0.0,148.34,148.34,148.34,0.0,0.0
2017-10-15,148.91,148.91,148.91,0.0,0.0,149.04,149.04,149.04,0.0,0.0,148.53,148.53,148.53,0.0,0.0,148.71,148.71,148.71,0.0,0.0
2017-10-22,149.33,149.33,149.33,0.0,0.0,151.52,151.52,151.52,0.0,0.0,149.2,149.2,149.2,0.0,0.0,151.24,151.24,151.24,0.0,0.0
2017-10-29,152.39,152.39,152.39,0.0,0.0,153.29,153.29,153.29,0.0,0.0,151.84,151.84,151.84,0.0,0.0,153.27,153.27,153.27,0.0,0.0
2017-11-05,153.36,153.36,153.36,0.0,0.0,153.8,153.8,153.8,0.0,0.0,153.06,153.06,153.06,0.0,0.0,153.68,153.68,153.68,0.0,0.0
2017-11-12,154.58,154.58,154.58,0.0,0.0,154.69,154.69,154.69,0.0,0.0,153.8,153.8,153.8,0.0,0.0,153.95,153.95,153.95,0.0,0.0
2017-11-19,155.86,155.86,155.86,0.0,0.0,156.31,156.31,156.31,0.0,0.0,155.76,155.76,155.76,0.0,0.0,156.26,156.26,156.26,0.0,0.0
2017-11-26,154.19,154.19,154.19,0.0,0.0,155.24,155.24,155.24,0.0,0.0,152.26,152.26,152.26,0.0,0.0,154.49,154.49,154.49,0.0,0.0
2017-12-03,155.1,155.1,155.1,0.0,0.0,155.53,155.53,155.53,0.0,0.0,154.46,154.46,154.46,0.0,0.0,154.7,154.7,154.7,0.0,0.0
2017-12-10,156.49,156.49,156.49,0.0,0.0,157.82,157.82,157.82,0.0,0.0,156.23,156.23,156.23,0.0,0.0,157.65,157.65,157.65,0.0,0.0
2017-12-17,157.31,157.31,157.31,0.0,0.0,157.43,157.43,157.43,0.0,0.0,156.95,156.95,156.95,0.0,0.0,157.37,157.37,157.37,0.0,0.0
2017-12-24,156.9,156.9,156.9,0.0,0.0,156.9,156.9,156.9,0.0,0.0,155.7,155.7,155.7,0.0,0.0,155.76,155.76,155.76,0.0,0.0
2017-12-31,161.04,161.04,161.04,0.0,0.0,162.03,162.03,162.03,0.0,0.0,160.77,160.77,160.77,0.0,0.0,161.92,161.92,161.92,0.0,0.0
