Date,ANGO_stock_Open_average,ANGO_stock_Open_max,ANGO_stock_Open_min,ANGO_stock_Open_volatility,ANGO_stock_Open_change,ANGO_stock_High_average,ANGO_stock_High_max,ANGO_stock_High_min,ANGO_stock_High_volatility,ANGO_stock_High_change,ANGO_stock_Low_average,ANGO_stock_Low_max,ANGO_stock_Low_min,ANGO_stock_Low_volatility,ANGO_stock_Low_change,ANGO_stock_Close_average,ANGO_stock_Close_max,ANGO_stock_Close_min,ANGO_stock_Close_volatility,ANGO_stock_Close_change,ANGO_stock_Volume_average,ANGO_stock_Volume_max,ANGO_stock_Volume_min,ANGO_stock_Volume_volatility,ANGO_stock_Volume_change
2016-01-03,11.494,12.03,10.39,1.6399999999999988,-1.6099999999999994,11.838,12.18,11.25,0.9299999999999997,-0.9299999999999997,11.298,11.73,10.39,1.3399999999999999,-0.9599999999999991,11.606,11.99,10.86,1.1300000000000008,-1.1300000000000008,121542,233073,60578,172495,81718
2016-01-10,10.846,10.94,10.8,0.1399999999999988,0.0,11.326,11.84,10.94,0.9000000000000004,0.2400000000000002,10.629999999999999,10.74,10.58,0.16000000000000014,-0.02999999999999936,10.926,11.15,10.72,0.4299999999999997,0.28000000000000114,154553,201425,108956,92469,14413
2016-01-17,11.315,11.43,11.2,0.23000000000000043,0.23000000000000043,11.5425,11.61,11.45,0.16000000000000014,-0.16000000000000014,11.0875,11.19,10.96,0.22999999999999865,0.03999999999999915,11.370000000000001,11.4,11.32,0.08000000000000007,0.019999999999999574,120276,180171,87374,92797,-92797
2016-01-24,11.088000000000001,11.41,10.55,0.8599999999999994,-0.8300000000000001,11.378,11.62,10.96,0.6599999999999984,-0.27999999999999936,10.764,11.08,10.48,0.5999999999999996,-0.5299999999999994,11.05,11.41,10.55,0.8599999999999994,0.22000000000000064,92913,181301,44965,136336,136336
2016-01-31,10.928,11.23,10.59,0.6400000000000006,-0.6400000000000006,11.034,11.26,10.75,0.5099999999999998,-0.5099999999999998,10.654,11.02,10.22,0.7999999999999989,-0.7999999999999989,10.744,11.07,10.27,0.8000000000000007,-0.8000000000000007,72831,104974,54491,50483,36368
2016-02-07,10.09,10.21,9.93,0.28000000000000114,-0.040000000000000924,10.376,10.79,10.19,0.5999999999999996,0.16999999999999993,9.916,10.08,9.71,0.3699999999999992,0.13000000000000078,10.132,10.32,10.02,0.3000000000000007,0.2400000000000002,92324,174325,56317,118008,-38318
2016-02-14,10.49,10.59,10.41,0.17999999999999972,0.02999999999999936,10.73,10.93,10.63,0.29999999999999893,-0.08000000000000007,10.3925,10.47,10.34,0.13000000000000078,0.040000000000000924,10.4825,10.51,10.46,0.049999999999998934,-0.02999999999999936,62104,78691,52941,25750,-25498
2016-02-21,10.540000000000001,10.88,10.36,0.5200000000000014,0.3800000000000008,10.698,10.91,10.53,0.3800000000000008,0.35999999999999943,10.438,10.69,10.29,0.40000000000000036,0.3699999999999992,10.618,10.86,10.37,0.4900000000000002,0.4900000000000002,65436,85033,46374,38659,-23478
2016-02-28,10.884,10.97,10.75,0.22000000000000064,-0.07000000000000028,11.088,11.28,10.95,0.33000000000000007,0.16999999999999993,10.661999999999999,10.86,10.44,0.41999999999999993,0.03999999999999915,10.926,11.19,10.8,0.3899999999999988,0.3200000000000003,79040,102534,56655,45879,-29595
2016-03-06,11.334,11.45,11.18,0.2699999999999996,0.2699999999999996,11.584,11.74,11.43,0.3100000000000005,0.13000000000000078,11.218,11.29,11.18,0.10999999999999943,0.10999999999999943,11.376,11.47,11.22,0.25,0.009999999999999787,59460,74854,47356,27498,5475
2016-03-13,11.018,11.39,10.82,0.5700000000000003,-0.5700000000000003,11.216000000000001,11.58,10.91,0.6699999999999999,-0.17999999999999972,10.768,11.15,10.64,0.5099999999999998,-0.46000000000000085,11.014,11.38,10.76,0.620000000000001,0.15000000000000036,89846,219500,46475,173025,156560
2016-03-20,11.5025,11.62,11.35,0.2699999999999996,0.15000000000000036,11.7425,11.88,11.65,0.23000000000000043,-0.08000000000000007,11.4525,11.5,11.35,0.15000000000000036,0.11000000000000121,11.5925,11.63,11.5,0.13000000000000078,0.010000000000001563,58266,63979,42751,21228,-1530
2016-03-27,11.958,12.27,11.52,0.75,0.5899999999999999,12.292,12.73,11.82,0.9100000000000001,0.9100000000000001,11.78,12.03,11.5,0.5299999999999994,0.5299999999999994,12.176,12.72,11.52,1.200000000000001,1.200000000000001,99470,191784,32869,158915,39766
2016-04-03,11.734,12.75,11.17,1.58,-0.75,11.976,13.01,11.4,1.6099999999999994,-1.0099999999999998,11.200000000000001,12.13,10.71,1.42,-1.42,11.414,12.14,11.0,1.1400000000000006,-1.1400000000000006,211656,288737,112480,176257,154125
2016-04-10,11.128,11.88,10.71,1.17,0.870000000000001,11.572,12.35,11.11,1.2400000000000002,1.2400000000000002,11.044,11.79,10.71,1.0799999999999983,1.0299999999999994,11.395999999999999,12.25,10.78,1.4700000000000006,1.4700000000000006,169672,286509,88681,197828,16246
2016-04-17,12.4,12.57,12.27,0.3000000000000007,0.14000000000000057,12.608,12.71,12.54,0.1700000000000017,0.009999999999999787,12.086,12.33,11.88,0.4499999999999993,0.05999999999999872,12.42,12.48,12.38,0.09999999999999964,-0.040000000000000924,148342,330482,78906,251576,-251576
2016-04-24,12.394,12.48,12.23,0.25,0.09999999999999964,12.524,12.61,12.48,0.129999999999999,0.09999999999999964,12.166,12.25,12.02,0.23000000000000043,0.019999999999999574,12.342,12.5,12.23,0.2699999999999996,0.019999999999999574,99042,114613,70834,43779,15101
