Date,GTLS_stock_Open_average,GTLS_stock_Open_max,GTLS_stock_Open_min,GTLS_stock_Open_volatility,GTLS_stock_Open_change,GTLS_stock_High_average,GTLS_stock_High_max,GTLS_stock_High_min,GTLS_stock_High_volatility,GTLS_stock_High_change,GTLS_stock_Low_average,GTLS_stock_Low_max,GTLS_stock_Low_min,GTLS_stock_Low_volatility,GTLS_stock_Low_change,GTLS_stock_Close_average,GTLS_stock_Close_max,GTLS_stock_Close_min,GTLS_stock_Close_volatility,GTLS_stock_Close_change,GTLS_stock_Volume_average,GTLS_stock_Volume_max,GTLS_stock_Volume_min,GTLS_stock_Volume_volatility,GTLS_stock_Volume_change
2016-01-03,16.762,17.85,15.63,2.2200000000000006,-1.8500000000000014,17.058,18.0,16.07,1.9299999999999997,-1.7300000000000004,16.108,17.04,15.28,1.7599999999999998,-1.7599999999999998,16.464,17.72,15.35,2.369999999999999,-2.369999999999999,456382,526865,306979,219886,42196
2016-01-10,15.34,15.58,15.02,0.5600000000000005,-0.46000000000000085,15.858,16.01,15.41,0.6000000000000014,-0.5800000000000001,14.496,14.6,14.25,0.34999999999999964,-0.33999999999999986,15.102,15.7,14.72,0.9799999999999986,-0.3200000000000003,474801,531869,383874,147995,-74929
2016-01-17,14.797500000000001,16.01,14.0,2.0100000000000016,1.040000000000001,15.5225,16.55,14.64,1.9100000000000001,1.2400000000000002,14.3,15.69,13.27,2.42,1.5999999999999996,15.0075,15.86,14.25,1.6099999999999994,1.3399999999999999,614335,788826,471831,316995,-119924
2016-01-24,15.794,16.15,15.41,0.7399999999999984,0.5099999999999998,16.108,16.3,15.67,0.6300000000000008,0.6300000000000008,15.45,15.9,15.02,0.8800000000000008,0.8800000000000008,15.784,16.21,15.22,0.9900000000000002,0.9900000000000002,456642,853878,272908,580970,293317
2016-01-31,15.744,15.96,15.43,0.5300000000000011,-0.010000000000001563,16.214,16.59,15.88,0.7099999999999991,0.28999999999999915,15.264,15.73,14.7,1.0300000000000011,0.41999999999999993,15.774000000000001,16.05,15.18,0.870000000000001,-0.08999999999999986,315840,550140,198655,351485,-39411
2016-02-07,15.806,16.11,15.56,0.5499999999999989,0.46999999999999886,16.508,16.8,16.21,0.5899999999999999,0.2699999999999996,15.526,15.83,15.24,0.5899999999999999,0.5500000000000007,16.068,16.41,15.82,0.5899999999999999,0.2699999999999996,283138,335033,190590,144443,-4171
2016-02-14,17.2875,17.97,16.71,1.259999999999998,0.5700000000000003,17.6375,18.34,16.96,1.379999999999999,0.3200000000000003,16.5675,16.99,16.2,0.7899999999999991,0.030000000000001137,17.2525,17.75,16.8,0.9499999999999993,-0.129999999999999,307002,437577,205197,232380,232380
2016-02-21,18.593333333333334,21.0,16.28,4.719999999999999,2.710000000000001,19.081666666666667,21.76,17.21,4.550000000000001,2.0600000000000023,17.961666666666666,19.88,16.05,3.8299999999999983,2.6999999999999993,18.508333333333333,19.92,16.63,3.2900000000000027,2.3200000000000003,787036,2127404,371478,1755926,202956
2016-02-28,20.634,21.36,20.1,1.259999999999998,1.259999999999998,21.076,21.69,20.43,1.2600000000000016,1.2600000000000016,20.376,20.86,19.92,0.9399999999999977,0.9399999999999977,20.786,21.23,20.17,1.0599999999999987,0.9899999999999984,493748,649329,321534,327795,-147496
2016-03-06,20.166,21.24,19.29,1.9499999999999993,-1.509999999999998,20.574,21.73,19.55,2.1799999999999997,-1.4400000000000013,19.268,20.76,18.48,2.280000000000001,-2.280000000000001,19.838,20.87,19.31,1.5600000000000023,-0.9200000000000017,720908,865486,550807,314679,-193990
