Date,CPE_stock_Open_average,CPE_stock_Open_max,CPE_stock_Open_min,CPE_stock_Open_volatility,CPE_stock_Open_change,CPE_stock_High_average,CPE_stock_High_max,CPE_stock_High_min,CPE_stock_High_volatility,CPE_stock_High_change,CPE_stock_Low_average,CPE_stock_Low_max,CPE_stock_Low_min,CPE_stock_Low_volatility,CPE_stock_Low_change,CPE_stock_Close_average,CPE_stock_Close_max,CPE_stock_Close_min,CPE_stock_Close_volatility,CPE_stock_Close_change,CPE_stock_Volume_average,CPE_stock_Volume_max,CPE_stock_Volume_min,CPE_stock_Volume_volatility,CPE_stock_Volume_change
2016-01-03,7.65,8.35,7.11,1.2399999999999993,-1.2399999999999993,7.8,8.56,7.32,1.2400000000000002,-1.1800000000000006,7.364,7.96,6.87,1.0899999999999999,-1.0899999999999999,7.538,8.1,7.04,1.0599999999999996,-0.8399999999999999,2072959,2187210,1882933,304277,-27719
2016-01-10,6.53,7.32,5.91,1.4100000000000001,-1.4100000000000001,6.72,7.32,6.12,1.2000000000000002,-1.2000000000000002,5.944,6.18,5.68,0.5,-0.5,6.232,6.44,5.98,0.45999999999999996,-0.2400000000000002,2629179,4029274,1814002,2215272,-2215272
2016-01-17,5.5600000000000005,6.16,5.08,1.08,-0.28000000000000025,5.85,6.17,5.37,0.7999999999999998,0.0,5.0325,5.72,4.21,1.5099999999999998,0.5099999999999998,5.5024999999999995,5.81,5.23,0.5799999999999992,0.5,4353839,6641096,1932099,4708997,2646669
2016-01-24,5.982,6.59,5.59,1.0,1.0,6.3260000000000005,7.0,5.88,1.12,1.12,5.886,6.59,5.46,1.13,1.13,6.138,6.85,5.47,1.38,1.38,2276515,2690385,1746499,943886,943886
2016-01-31,6.868,7.35,6.61,0.7399999999999993,0.13999999999999968,7.152,7.62,6.75,0.8700000000000001,-0.34999999999999964,6.5,6.68,6.25,0.4299999999999997,-0.2400000000000002,6.868,7.3,6.38,0.9199999999999999,-0.5300000000000002,2972584,3271574,2481924,789650,-161192
2016-02-07,6.102,6.41,5.94,0.46999999999999975,0.23000000000000043,6.378,6.55,6.21,0.33999999999999986,0.20000000000000018,5.814,6.0,5.72,0.28000000000000025,0.28000000000000025,6.1739999999999995,6.3,6.04,0.2599999999999998,0.03000000000000025,1926204,2820777,1177579,1643198,-1024825
2016-02-14,6.29,6.5,5.97,0.5300000000000002,-0.5300000000000002,6.4375,6.5,6.35,0.15000000000000036,-0.15000000000000036,5.88,6.0,5.78,0.21999999999999975,0.040000000000000036,6.215,6.35,6.08,0.2699999999999996,0.2599999999999998,2381635,3261237,1751230,1510007,115451
2016-02-21,6.152,6.52,5.79,0.7299999999999995,-0.2699999999999996,6.316,6.67,6.06,0.6100000000000003,-0.2599999999999998,5.906,6.29,5.7,0.5899999999999999,-0.2400000000000002,6.07,6.39,5.91,0.47999999999999954,-0.33000000000000007,1992197,2327172,1425490,901682,-194979
2016-02-28,6.662,7.5,6.12,1.38,1.38,7.05,7.94,6.55,1.3900000000000006,1.3900000000000006,6.4399999999999995,7.24,5.97,1.2700000000000005,1.2700000000000005,6.756,7.33,6.38,0.9500000000000002,0.9500000000000002,7171110,23180578,2001553,21179025,19885204
2016-03-06,7.548,7.78,7.34,0.4400000000000004,0.4400000000000004,7.866,8.15,7.75,0.40000000000000036,0.28000000000000025,7.31,7.77,7.11,0.6599999999999993,0.6199999999999992,7.668,8.01,7.29,0.7199999999999998,0.20999999999999996,4593783,5657267,3678768,1978499,-1176282
2016-03-13,8.168,8.64,7.83,0.8100000000000005,0.7900000000000009,8.442,8.89,8.02,0.870000000000001,0.7900000000000009,8.03,8.44,7.73,0.7099999999999991,0.6999999999999993,8.312,8.63,8.0,0.6300000000000008,0.6300000000000008,2968683,4083191,2067019,2016172,912319
