Date,SIRIStock_Open_average,SIRIStock_Open_max,SIRIStock_Open_min,SIRIStock_Open_volatility,SIRIStock_Open_change,SIRIStock_High_average,SIRIStock_High_max,SIRIStock_High_min,SIRIStock_High_volatility,SIRIStock_High_change,SIRIStock_Low_average,SIRIStock_Low_max,SIRIStock_Low_min,SIRIStock_Low_volatility,SIRIStock_Low_change,SIRIStock_Close_average,SIRIStock_Close_max,SIRIStock_Close_min,SIRIStock_Close_volatility,SIRIStock_Close_change,SIRIStock_Volume_average,SIRIStock_Volume_max,SIRIStock_Volume_min,SIRIStock_Volume_volatility,SIRIStock_Volume_change
2016-08-28,4.172,4.18,4.16,0.019999999999999574,0.009999999999999787,4.19,4.2,4.18,0.020000000000000462,-0.009999999999999787,4.138,4.15,4.12,0.03000000000000025,0.0,4.158,4.18,4.14,0.040000000000000036,0.019999999999999574,52880209,63129640,40136220,22993420,-5998936
2016-09-04,4.1725,4.19,4.16,0.03000000000000025,0.020000000000000462,4.195,4.21,4.18,0.03000000000000025,0.020000000000000462,4.135,4.15,4.1,0.05000000000000071,-0.040000000000000036,4.16,4.2,4.1,0.10000000000000053,-0.0600000000000005,56157852,64786748,44900600,19886148,-9648172
2016-09-11,4.108,4.15,4.09,0.0600000000000005,0.0600000000000005,4.15,4.17,4.12,0.04999999999999982,-0.009999999999999787,4.0760000000000005,4.1,4.07,0.02999999999999936,0.02999999999999936,4.118,4.16,4.09,0.07000000000000028,-0.02999999999999936,55495207,63960408,47751000,16209408,11510356
2016-09-18,4.156,4.2,4.12,0.08000000000000007,0.08000000000000007,4.192,4.22,4.16,0.05999999999999961,0.04999999999999982,4.14,4.18,4.11,0.0699999999999994,0.0699999999999994,4.17,4.2,4.13,0.07000000000000028,0.0600000000000005,47342009,52422944,40210704,12212240,-9392256
2016-09-25,4.166,4.18,4.16,0.019999999999999574,-0.009999999999999787,4.19,4.2,4.18,0.020000000000000462,0.0,4.15,4.16,4.14,0.020000000000000462,-0.009999999999999787,4.158,4.17,4.14,0.03000000000000025,0.009999999999999787,39218950,46136224,22051566,24084658,-6711576
2016-10-02,4.176,4.2,4.16,0.040000000000000036,0.0,4.192,4.22,4.17,0.04999999999999982,-0.040000000000000036,4.148,4.17,4.12,0.04999999999999982,-0.04999999999999982,4.17,4.19,4.16,0.03000000000000025,-0.03000000000000025,38992632,47291996,30974280,16317716,-6626272
2016-10-09,4.118,4.16,4.09,0.07000000000000028,-0.04999999999999982,4.136,4.18,4.11,0.0699999999999994,-0.040000000000000036,4.084,4.13,4.05,0.08000000000000007,-0.03000000000000025,4.106,4.14,4.08,0.05999999999999961,-0.02999999999999936,41557848,45339432,32851648,12487784,12487784
2016-10-16,4.12,4.14,4.1,0.040000000000000036,0.019999999999999574,4.146,4.16,4.13,0.03000000000000025,0.020000000000000462,4.102,4.12,4.08,0.040000000000000036,0.03000000000000025,4.126,4.15,4.1,0.05000000000000071,0.040000000000000036,38477412,52503336,26274256,26229080,-26229080
2016-10-23,4.174,4.27,4.09,0.17999999999999972,-0.07000000000000028,4.21,4.27,4.15,0.11999999999999922,-0.040000000000000036,4.126,4.17,4.07,0.09999999999999964,-0.0600000000000005,4.166,4.24,4.11,0.1299999999999999,-0.0699999999999994,68831992,109802688,36836752,72965936,18665936
2016-10-30,4.142,4.18,4.11,0.0699999999999994,0.009999999999999787,4.176,4.19,4.16,0.03000000000000025,0.009999999999999787,4.118,4.14,4.1,0.040000000000000036,0.010000000000000675,4.146,4.17,4.13,0.040000000000000036,-0.03000000000000025,48158766,52575240,43124292,9450948,-5071888
2016-11-06,4.218,4.3,4.14,0.16000000000000014,0.1200000000000001,4.318,4.38,4.22,0.16000000000000014,0.16000000000000014,4.208,4.28,4.13,0.15000000000000036,0.11999999999999922,4.29,4.36,4.22,0.14000000000000057,0.14000000000000057,53043680,65588628,38840632,26747996,8349144
2016-11-13,4.498,4.57,4.36,0.20999999999999996,0.1999999999999993,4.59,4.62,4.56,0.0600000000000005,0.0600000000000005,4.474,4.56,4.36,0.1999999999999993,0.1999999999999993,4.546,4.58,4.49,0.08999999999999986,0.0699999999999994,48030647,79195728,17834052,61361676,-59442644
2016-11-20,4.59,4.63,4.56,0.07000000000000028,0.03000000000000025,4.63,4.65,4.59,0.0600000000000005,0.040000000000000036,4.5649999999999995,4.59,4.54,0.04999999999999982,0.03000000000000025,4.595000000000001,4.61,4.57,0.040000000000000036,0.040000000000000036,22340923,30531942,10666387,19865555,-19780815
2016-11-27,4.572,4.62,4.53,0.08999999999999986,-0.04999999999999982,4.62,4.65,4.6,0.05000000000000071,-0.010000000000000675,4.476,4.56,4.22,0.33999999999999986,-0.3200000000000003,4.514,4.61,4.3,0.3100000000000005,-0.2400000000000002,42695735,93331520,21318392,72013128,72013128
2016-12-04,4.426,4.57,4.32,0.25,0.25,4.498,4.58,4.37,0.20999999999999996,0.20999999999999996,4.396,4.52,4.28,0.23999999999999932,0.23999999999999932,4.462,4.54,4.33,0.20999999999999996,0.20000000000000018,31024344,47752072,23204492,24547580,-23329930
2016-12-11,4.504,4.52,4.47,0.04999999999999982,0.0,4.552,4.59,4.54,0.04999999999999982,0.0,4.474,4.49,4.45,0.040000000000000036,0.03000000000000025,4.502,4.54,4.45,0.08999999999999986,0.0699999999999994,27582977,31613344,20662652,10950692,10362000
2016-12-18,4.521999999999999,4.54,4.51,0.03000000000000025,-0.009999999999999787,4.55,4.57,4.53,0.040000000000000036,-0.009999999999999787,4.512,4.52,4.5,0.019999999999999574,0.0,4.522,4.53,4.51,0.020000000000000462,-0.020000000000000462,16272680,26722948,11110005,15612943,-15612943
2016-12-25,4.5,4.53,4.48,0.04999999999999982,-0.019999999999999574,4.5375,4.58,4.5,0.08000000000000007,-0.08000000000000007,4.47,4.5,4.42,0.08000000000000007,-0.08000000000000007,4.4875,4.53,4.45,0.08000000000000007,-0.08000000000000007,22525551,37080536,14938453,22142083,17439424
2017-01-01,4.54,4.65,4.46,0.1900000000000004,0.16000000000000014,4.5875,4.65,4.51,0.14000000000000057,0.14000000000000057,4.4925,4.56,4.4,0.15999999999999925,0.15999999999999925,4.5425,4.64,4.44,0.1999999999999993,0.11999999999999922,30594532,36249772,25179384,11070388,-8944964
2017-01-08,4.59,4.62,4.56,0.0600000000000005,0.020000000000000462,4.63,4.66,4.61,0.04999999999999982,0.02999999999999936,4.55,4.58,4.52,0.0600000000000005,0.04999999999999982,4.602,4.63,4.58,0.04999999999999982,0.010000000000000675,26439553,33707872,20030042,13677830,-8284152
2017-01-15,4.59,4.6,4.58,0.019999999999999574,0.009999999999999787,4.605,4.61,4.6,0.010000000000000675,0.0,4.555,4.57,4.54,0.03000000000000025,0.010000000000000675,4.5875,4.6,4.57,0.02999999999999936,0.019999999999999574,15832854,20555140,13021562,7533578,2323582
2017-01-22,4.662,4.79,4.58,0.20999999999999996,0.1900000000000004,4.702,4.8,4.62,0.17999999999999972,0.17999999999999972,4.644,4.74,4.58,0.16000000000000014,0.16000000000000014,4.68,4.75,4.59,0.16000000000000014,0.16000000000000014,19512732,22979804,15005907,7973897,7670213
2017-01-29,4.766,4.82,4.73,0.08999999999999986,0.019999999999999574,4.79,4.82,4.76,0.0600000000000005,0.040000000000000036,4.72,4.75,4.69,0.05999999999999961,0.05999999999999961,4.76,4.8,4.72,0.08000000000000007,0.040000000000000036,23230094,28321768,15099553,13222215,-8872531
2017-02-05,4.752,4.81,4.71,0.09999999999999964,-0.09999999999999964,4.764,4.81,4.74,0.0699999999999994,-0.0699999999999994,4.704,4.76,4.67,0.08999999999999986,-0.0699999999999994,4.726,4.78,4.7,0.08000000000000007,-0.04999999999999982,17669527,20447778,15205183,5242595,2313029
2017-02-12,4.848,4.96,4.74,0.21999999999999975,0.21999999999999975,4.884,5.0,4.76,0.2400000000000002,0.20000000000000018,4.802,4.92,4.72,0.20000000000000018,0.20000000000000018,4.846,4.94,4.74,0.20000000000000018,0.1800000000000006,26178775,38959644,13661223,25298421,11073289
2017-02-19,5.1075,5.19,4.99,0.20000000000000018,0.08999999999999986,5.15,5.22,5.07,0.14999999999999947,0.05999999999999961,5.0375,5.1,4.95,0.14999999999999947,0.09999999999999964,5.095000000000001,5.15,5.04,0.11000000000000032,0.08000000000000007,26673111,44246688,15519907,28726781,-8966917
2017-02-26,5.14,5.19,5.11,0.08000000000000007,-0.019999999999999574,5.168,5.19,5.14,0.05000000000000071,-0.040000000000000036,5.102,5.13,5.08,0.04999999999999982,-0.040000000000000036,5.134,5.18,5.09,0.08999999999999986,-0.0699999999999994,22940877,31917052,16033978,15883074,-8231254
2017-03-05,5.122,5.16,5.09,0.07000000000000028,0.04999999999999982,5.156,5.19,5.1,0.09000000000000075,0.09000000000000075,5.098,5.13,5.06,0.07000000000000028,0.07000000000000028,5.142,5.19,5.09,0.10000000000000053,0.10000000000000053,19304168,25657718,16144722,9512996,9512996
2017-03-12,5.332,5.41,5.2,0.20999999999999996,0.17999999999999972,5.432,5.53,5.35,0.1800000000000006,-0.14000000000000057,5.262,5.32,5.18,0.14000000000000057,0.08999999999999986,5.364,5.44,5.3,0.14000000000000057,-0.08000000000000007,36604081,64034208,19257088,44777120,-26359552
2017-03-19,5.208,5.34,5.08,0.2599999999999998,-0.1899999999999995,5.234,5.37,5.15,0.21999999999999975,-0.21999999999999975,5.128,5.29,5.06,0.23000000000000043,-0.23000000000000043,5.1659999999999995,5.31,5.1,0.20999999999999996,-0.20999999999999996,26308853,33384048,13595645,19788403,12011163
2017-03-26,5.128,5.19,5.06,0.13000000000000078,0.13000000000000078,5.18,5.22,5.14,0.08000000000000007,0.08000000000000007,5.098,5.14,5.04,0.09999999999999964,0.09999999999999964,5.142,5.21,5.1,0.11000000000000032,0.05000000000000071,17958277,25445660,13604019,11841641,-5916353
2017-04-02,5.128,5.16,5.07,0.08999999999999986,-0.009999999999999787,5.176,5.21,5.14,0.07000000000000028,-0.010000000000000675,5.088,5.12,5.05,0.07000000000000028,0.07000000000000028,5.124,5.16,5.1,0.0600000000000005,0.0600000000000005,19055812,24344876,12840849,11504027,-5053904
2017-04-09,5.1125,5.16,5.06,0.10000000000000053,-0.040000000000000036,5.1325,5.17,5.11,0.05999999999999961,-0.040000000000000036,5.0649999999999995,5.1,5.05,0.04999999999999982,-0.040000000000000036,5.0874999999999995,5.1,5.06,0.040000000000000036,0.0,19843137,21715788,16337141,5378647,5378647
2017-04-16,5.068,5.12,5.0,0.1200000000000001,-0.040000000000000036,5.11,5.13,5.08,0.04999999999999982,-0.009999999999999787,4.9959999999999996,5.04,4.95,0.08999999999999986,-0.040000000000000036,5.064,5.07,5.05,0.020000000000000462,0.020000000000000462,40988339,79330640,16404196,62926444,62926444
2017-04-23,5.092,5.19,5.01,0.1800000000000006,-0.040000000000000036,5.126,5.21,5.04,0.16999999999999993,-0.08999999999999986,5.0040000000000004,5.13,4.89,0.2400000000000002,-0.14000000000000057,5.082,5.2,4.95,0.25,-0.17999999999999972,44329927,60646136,27229024,33417112,-17146956
2017-04-30,4.898,4.97,4.84,0.1299999999999999,-0.08999999999999986,4.930000000000001,4.98,4.87,0.11000000000000032,-0.07000000000000028,4.818,4.88,4.75,0.1299999999999999,-0.040000000000000036,4.8759999999999994,4.96,4.84,0.1200000000000001,-0.07000000000000028,31170384,58874400,14496797,44377603,-23593051
2017-05-07,4.866,4.9,4.83,0.07000000000000028,-0.040000000000000036,4.8919999999999995,4.95,4.85,0.10000000000000053,-0.07000000000000028,4.8180000000000005,4.86,4.78,0.08000000000000007,-0.07000000000000028,4.852,4.9,4.81,0.09000000000000075,-0.09000000000000075,20092897,27200306,15995095,11205211,-3790981
2017-05-14,4.7860000000000005,4.83,4.74,0.08999999999999986,0.040000000000000036,4.872,4.95,4.79,0.16000000000000014,0.10000000000000053,4.766,4.83,4.73,0.09999999999999964,0.07000000000000028,4.814,4.91,4.73,0.17999999999999972,0.1299999999999999,22323397,32711100,12754876,19956224,-5928182
2017-05-21,5.018,5.11,4.9,0.20999999999999996,0.20999999999999996,5.126,5.35,4.98,0.3699999999999992,0.3699999999999992,5.0,5.11,4.9,0.20999999999999996,0.20999999999999996,5.086,5.29,4.94,0.34999999999999964,0.34999999999999964,22398854,41273976,12134683,29139293,29139293
2017-05-28,5.3100000000000005,5.44,5.25,0.1900000000000004,0.14000000000000057,5.405,5.5,5.28,0.21999999999999975,0.13999999999999968,5.2625,5.41,5.21,0.20000000000000018,0.1900000000000004,5.3575,5.49,5.23,0.2599999999999998,0.2599999999999998,35607721,52595756,26032096,26563660,1823520
2017-06-04,5.368,5.49,5.28,0.20999999999999996,-0.08999999999999986,5.414,5.49,5.36,0.1299999999999999,-0.07000000000000028,5.234,5.38,5.13,0.25,-0.25,5.3180000000000005,5.4,5.2,0.20000000000000018,-0.17999999999999972,29669928,42330284,15543460,26786824,14241100
2017-06-11,5.184,5.26,5.15,0.10999999999999943,-0.02999999999999936,5.236,5.27,5.18,0.08999999999999986,-0.05999999999999961,5.128,5.17,5.09,0.08000000000000007,0.009999999999999787,5.192,5.24,5.16,0.08000000000000007,-0.020000000000000462,20073991,27687884,15087977,12599907,2843220
2017-06-18,5.22,5.25,5.18,0.07000000000000028,0.04999999999999982,5.308,5.39,5.27,0.1200000000000001,0.10999999999999943,5.194,5.24,5.16,0.08000000000000007,0.0600000000000005,5.25,5.35,5.18,0.16999999999999993,0.10999999999999943,23622211,41967640,13906842,28060798,23902004
2017-06-25,5.35,5.42,5.27,0.15000000000000036,0.04999999999999982,5.428,5.49,5.37,0.1200000000000001,0.0600000000000005,5.29,5.34,5.26,0.08000000000000007,0.040000000000000036,5.358,5.47,5.26,0.20999999999999996,0.16999999999999993,22815906,33095174,17127592,15967582,15601952
2017-07-02,5.41,5.5,5.35,0.15000000000000036,-0.15000000000000036,5.45,5.5,5.42,0.08000000000000007,-0.08000000000000007,5.355,5.37,5.34,0.03000000000000025,-0.03000000000000025,5.38,5.42,5.35,0.07000000000000028,-0.009999999999999787,14023817,17231816,10342963,6888853,3319326
2017-07-09,5.394,5.46,5.35,0.11000000000000032,0.09999999999999964,5.438000000000001,5.48,5.4,0.08000000000000007,0.08000000000000007,5.368,5.43,5.32,0.10999999999999943,0.10999999999999943,5.41,5.48,5.34,0.14000000000000057,0.14000000000000057,16842032,24026124,12586757,11439367,-10890917
2017-07-16,5.442,5.46,5.41,0.04999999999999982,-0.009999999999999787,5.474,5.49,5.46,0.03000000000000025,-0.010000000000000675,5.41,5.45,5.39,0.0600000000000005,-0.0600000000000005,5.45,5.47,5.41,0.05999999999999961,0.009999999999999787,14453324,18019972,10163553,7856419,6794791
2017-07-23,5.52,5.78,5.38,0.40000000000000036,0.3100000000000005,5.636,5.89,5.45,0.4399999999999995,0.3899999999999997,5.4879999999999995,5.75,5.37,0.3799999999999999,0.3799999999999999,5.56,5.83,5.38,0.4500000000000002,0.4299999999999997,34790372,73178056,18087256,55090800,-3294184
2017-07-30,5.764,5.89,5.65,0.23999999999999932,-0.20999999999999996,5.798,5.89,5.68,0.20999999999999996,-0.20999999999999996,5.664,5.81,5.55,0.2599999999999998,-0.2599999999999998,5.7059999999999995,5.86,5.56,0.3000000000000007,-0.3000000000000007,19290801,25178196,16526650,8651546,2393556
2017-08-06,5.526,5.58,5.47,0.11000000000000032,-0.08000000000000007,5.596,5.64,5.54,0.09999999999999964,0.0,5.502,5.55,5.46,0.08999999999999986,-0.08999999999999986,5.554,5.6,5.5,0.09999999999999964,-0.02999999999999936,17949218,21649178,14017098,7632080,4475410
2017-08-13,5.572,5.62,5.45,0.16999999999999993,-0.16999999999999993,5.606,5.66,5.52,0.14000000000000057,-0.14000000000000057,5.514,5.59,5.44,0.14999999999999947,-0.14999999999999947,5.558,5.63,5.48,0.14999999999999947,-0.13999999999999968,15767931,21277528,11220947,10056581,-2268667
2017-08-20,5.562,5.63,5.49,0.13999999999999968,0.09999999999999964,5.616,5.67,5.53,0.13999999999999968,0.08999999999999986,5.528,5.56,5.47,0.08999999999999986,0.08999999999999986,5.582,5.67,5.52,0.15000000000000036,0.0600000000000005,14612760,23528240,10271052,13257188,-138276
2017-08-27,5.638,5.74,5.54,0.20000000000000018,0.15000000000000036,5.698,5.75,5.61,0.13999999999999968,0.13999999999999968,5.608,5.68,5.52,0.16000000000000014,0.1299999999999999,5.67,5.75,5.58,0.16999999999999993,0.11000000000000032,12921457,16586089,10288212,6297877,2723305
2017-09-03,5.6,5.68,5.54,0.13999999999999968,-0.13999999999999968,5.625,5.7,5.54,0.16000000000000014,-0.16000000000000014,5.5075,5.57,5.4,0.16999999999999993,-0.16999999999999993,5.555,5.6,5.48,0.11999999999999922,-0.10999999999999943,18751647,24806472,14721446,10085026,4900268
2017-09-10,5.492,5.57,5.42,0.15000000000000036,-0.08999999999999986,5.536,5.59,5.46,0.1299999999999999,-0.03000000000000025,5.426,5.49,5.37,0.1200000000000001,-0.040000000000000036,5.498,5.59,5.42,0.16999999999999993,-0.020000000000000462,22511303,30136476,16790224,13346252,10548372
