Date,MATWStock_Open_average,MATWStock_Open_max,MATWStock_Open_min,MATWStock_Open_volatility,MATWStock_Open_change,MATWStock_High_average,MATWStock_High_max,MATWStock_High_min,MATWStock_High_volatility,MATWStock_High_change,MATWStock_Low_average,MATWStock_Low_max,MATWStock_Low_min,MATWStock_Low_volatility,MATWStock_Low_change,MATWStock_Close_average,MATWStock_Close_max,MATWStock_Close_min,MATWStock_Close_volatility,MATWStock_Close_change,MATWStock_Volume_average,MATWStock_Volume_max,MATWStock_Volume_min,MATWStock_Volume_volatility,MATWStock_Volume_change
2016-01-03,51.58,52.64,50.86,1.7800000000000011,-1.6899999999999977,52.216,53.14,51.37,1.7700000000000031,-1.7700000000000031,50.952,51.5,49.8,1.7000000000000028,-1.5400000000000063,51.246,52.51,49.82,2.6899999999999977,-1.5200000000000031,114403,174340,76561,97779,-47537
2016-01-10,49.384,50.56,47.32,3.240000000000002,-2.3800000000000026,49.906,50.93,48.43,2.5,-1.9299999999999997,48.402,49.66,46.79,2.8699999999999974,-2.5700000000000003,49.251999999999995,50.46,48.41,2.0500000000000043,-1.25,149620,230794,106608,124186,38463
2016-01-17,48.865,49.63,48.1,1.5300000000000011,-0.030000000000001137,49.435,49.91,49.02,0.8899999999999935,0.1599999999999966,47.995,48.3,47.61,0.6899999999999977,0.07000000000000028,48.85,49.41,48.24,1.1699999999999946,0.4300000000000068,134840,155186,121713,33473,-14966
2016-01-24,48.768,49.15,48.31,0.8399999999999963,0.36999999999999744,49.566,51.5,48.86,2.6400000000000006,2.6400000000000006,47.58,48.54,45.0,3.539999999999999,3.539999999999999,48.8,49.91,48.19,1.7199999999999989,1.7199999999999989,130088,284351,78343,206008,206008
2016-01-31,48.314,49.66,47.35,2.309999999999995,-2.1399999999999935,49.652,50.98,48.26,2.719999999999999,-1.2999999999999972,47.376,48.69,46.56,2.1299999999999955,-2.1299999999999955,47.864,49.36,46.7,2.6599999999999966,-2.6599999999999966,129081,161597,94898,66699,66699
2016-02-07,46.9,47.42,46.06,1.3599999999999994,1.009999999999998,48.178,48.98,47.38,1.5999999999999943,0.7399999999999949,46.372,46.7,45.93,0.7700000000000031,0.6099999999999994,47.288,47.9,46.64,1.259999999999998,-0.19999999999999574,109982,149106,71255,77851,-32111
2016-02-14,47.8675,48.16,47.47,0.6899999999999977,-0.6099999999999994,48.3675,48.8,48.08,0.7199999999999989,0.7199999999999989,47.06,47.76,46.33,1.4299999999999997,-0.7600000000000051,47.6575,48.14,47.43,0.7100000000000009,0.10999999999999943,126682,150184,113771,36413,-30379
2016-02-21,47.435,48.24,47.08,1.1600000000000037,-0.8099999999999952,47.711666666666666,48.68,47.13,1.5499999999999972,-1.5499999999999972,47.03,47.56,46.47,1.0900000000000034,-0.4299999999999997,47.401666666666664,48.32,46.93,1.3900000000000006,-1.1899999999999977,104246,200074,0,200074,-200074
2016-02-28,48.036,49.27,47.1,2.1700000000000017,2.1700000000000017,48.884,49.7,48.0,1.7000000000000028,1.7000000000000028,47.9,48.93,47.1,1.8299999999999983,1.8299999999999983,48.53,49.45,47.37,2.0800000000000054,2.0800000000000054,104284,130612,69559,61053,-46282
2016-03-06,49.148,49.35,48.68,0.6700000000000017,0.020000000000003126,49.496,49.94,49.15,0.7899999999999991,-0.23999999999999488,48.672,49.15,48.39,0.759999999999998,-0.5,49.104,49.9,48.48,1.4200000000000017,-0.769999999999996,119483,155468,85498,69970,-25639
2016-03-13,48.756,50.0,47.7,2.299999999999997,0.9299999999999997,49.486,50.62,48.65,1.9699999999999989,1.5499999999999972,48.444,49.78,47.5,2.280000000000001,1.3500000000000014,49.048,49.95,48.39,1.5600000000000023,1.470000000000006,158589,428469,71973,356496,356496
2016-03-20,49.685,50.02,49.33,0.6900000000000048,-0.5300000000000011,50.09,50.31,49.63,0.6799999999999997,-0.529999999999994,49.2775,49.61,48.94,0.6700000000000017,-0.6700000000000017,49.6725,50.12,49.07,1.0499999999999972,-0.8100000000000023,107240,139844,69043,70801,55134
2016-03-27,50.379999999999995,51.22,49.26,1.9600000000000009,1.8500000000000014,51.306,52.25,49.47,2.780000000000001,2.780000000000001,49.928,50.91,48.85,2.059999999999995,2.059999999999995,51.034,52.23,49.25,2.979999999999997,2.979999999999997,113035,166206,79879,86327,43100
2016-04-03,50.758,52.24,49.92,2.3200000000000003,-2.0,50.946,52.24,50.13,2.1099999999999994,-1.740000000000002,50.122,51.15,49.37,1.7800000000000011,-1.4200000000000017,50.422,51.25,49.97,1.2800000000000011,-1.240000000000002,98724,115782,58840,56942,-44206
2016-04-10,50.502,51.52,49.88,1.6400000000000006,0.5399999999999991,51.118,51.75,50.4,1.3500000000000014,0.509999999999998,50.181999999999995,50.9,49.51,1.3900000000000006,1.0300000000000011,50.641999999999996,51.65,49.82,1.8299999999999983,1.0300000000000011,101881,141151,63915,77236,31262
2016-04-17,51.284,51.49,50.77,0.7199999999999989,0.6399999999999935,51.642,51.86,51.27,0.5899999999999963,0.5899999999999963,50.894,51.12,50.62,0.5,0.5,51.46,51.73,51.25,0.4799999999999969,0.4799999999999969,75888,99498,60403,39095,25761
2016-04-24,51.902,52.54,51.26,1.2800000000000011,0.8399999999999963,52.314,53.21,51.64,1.5700000000000003,1.2800000000000011,50.6,51.51,49.99,1.519999999999996,-0.5899999999999963,51.612,52.64,50.16,2.480000000000004,0.8699999999999974,118570,142303,94081,48222,25187
2016-05-01,52.17,52.7,51.49,1.2100000000000009,-1.2100000000000009,52.596,52.97,52.37,0.6000000000000014,-0.6000000000000014,51.546,51.86,51.2,0.6599999999999966,-0.0899999999999963,52.202,52.57,51.62,0.9500000000000028,-0.22999999999999687,117222,162392,96703,65689,46928
2016-05-08,52.448,52.71,52.2,0.509999999999998,0.09999999999999432,52.924,53.2,52.53,0.6700000000000017,-0.39000000000000057,52.064,52.34,51.58,0.7600000000000051,-0.5200000000000031,52.414,52.97,51.89,1.0799999999999983,-0.509999999999998,63735,65799,57856,7943,1632
2016-05-15,51.41,52.07,50.76,1.3100000000000023,-0.7999999999999972,52.066,52.7,51.7,1.0,-0.8400000000000034,50.802,51.85,50.35,1.5,-1.5,51.414,52.26,50.8,1.4600000000000009,-0.5899999999999963,79950,96939,56254,40685,39284
2016-05-22,52.926,54.39,51.47,2.9200000000000017,2.770000000000003,53.554,54.82,51.8,3.020000000000003,3.020000000000003,52.602000000000004,54.0,51.06,2.9399999999999977,2.9399999999999977,53.306,54.79,51.11,3.6799999999999997,3.6799999999999997,93300,127035,61723,65312,27924
2016-05-29,55.1175,55.43,54.94,0.490000000000002,0.4799999999999969,55.3125,55.48,54.95,0.529999999999994,0.4799999999999969,54.2625,54.51,53.87,0.6400000000000006,0.1700000000000017,55.18,55.41,54.87,0.5399999999999991,0.17999999999999972,82375,112964,54790,58174,-58174
