Date,ANDE_stock_Open_average,ANDE_stock_Open_max,ANDE_stock_Open_min,ANDE_stock_Open_volatility,ANDE_stock_Open_change,ANDE_stock_High_average,ANDE_stock_High_max,ANDE_stock_High_min,ANDE_stock_High_volatility,ANDE_stock_High_change,ANDE_stock_Low_average,ANDE_stock_Low_max,ANDE_stock_Low_min,ANDE_stock_Low_volatility,ANDE_stock_Low_change,ANDE_stock_Close_average,ANDE_stock_Close_max,ANDE_stock_Close_min,ANDE_stock_Close_volatility,ANDE_stock_Close_change,ANDE_stock_Volume_average,ANDE_stock_Volume_max,ANDE_stock_Volume_min,ANDE_stock_Volume_volatility,ANDE_stock_Volume_change
2016-01-03,30.348,31.17,29.41,1.7600000000000016,-1.7600000000000016,30.688,31.38,29.76,1.6199999999999974,-1.6199999999999974,29.974,30.57,29.17,1.3999999999999986,-1.3999999999999986,30.216,30.75,29.5,1.25,-1.1700000000000017,156956,266444,96822,169622,-83699
2016-01-10,28.668,29.84,27.07,2.7699999999999996,-2.669999999999998,29.009999999999998,30.18,27.27,2.91,-2.59,27.78,29.21,26.42,2.789999999999999,-2.789999999999999,28.142,29.58,26.87,2.7099999999999973,-2.7099999999999973,201471,290805,107358,183447,183447
2016-01-17,26.310000000000002,27.75,25.01,2.7399999999999984,0.6999999999999993,27.16,28.24,25.85,2.389999999999997,0.9799999999999969,25.595,27.47,24.05,3.419999999999998,2.039999999999999,26.4625,27.74,25.46,2.2799999999999976,2.2799999999999976,233194,299142,177845,121297,-49545
2016-01-24,27.148,27.73,26.54,1.1900000000000013,0.08000000000000185,27.942,29.34,27.08,2.2600000000000016,2.0100000000000016,26.73,27.41,26.18,1.2300000000000004,1.2300000000000004,27.394000000000002,29.31,26.26,3.049999999999997,3.049999999999997,185081,274262,120737,153525,145852
2016-01-31,28.176000000000002,29.04,27.38,1.6600000000000001,-1.1899999999999977,28.808,29.55,28.07,1.4800000000000004,-0.8300000000000018,26.97,27.86,26.02,1.8399999999999999,-0.370000000000001,27.934,29.04,27.16,1.879999999999999,-1.4699999999999989,165335,179722,152862,26860,-21560
2016-02-07,26.516000000000002,28.2,24.01,4.189999999999998,-3.16,27.644,29.0,25.51,3.4899999999999984,-2.7799999999999976,25.438,27.65,23.25,4.399999999999999,-2.7699999999999996,26.366,28.22,24.01,4.209999999999997,-3.5700000000000003,299890,668175,137936,530239,85875
2016-02-14,26.18,26.89,24.95,1.9400000000000013,1.9000000000000021,27.255,27.61,26.35,1.259999999999998,1.2199999999999989,25.775,26.31,24.69,1.6199999999999974,1.379999999999999,26.535,26.95,26.0,0.9499999999999993,0.46000000000000085,199604,246862,158944,87918,-43545
2016-02-21,26.295,26.66,25.5,1.1600000000000001,0.08000000000000185,26.79,27.16,26.5,0.6600000000000001,-0.2699999999999996,25.880000000000003,26.66,25.32,1.3399999999999999,0.3999999999999986,26.4,26.66,25.83,0.8300000000000018,0.28000000000000114,145299,210056,0,210056,-210056
2016-02-28,27.83,29.9,26.7,3.1999999999999993,3.1999999999999993,28.8,30.83,27.82,3.009999999999998,2.979999999999997,27.688,29.64,26.7,2.9400000000000013,2.9400000000000013,28.422,30.24,26.85,3.389999999999997,3.389999999999997,178786,271338,129606,141732,101648
2016-03-06,30.462,32.0,29.74,2.2600000000000016,-0.43000000000000327,31.296,32.24,30.47,1.7700000000000031,-1.7700000000000031,29.669999999999998,29.99,28.86,1.129999999999999,-0.20000000000000284,30.44,32.24,29.41,2.830000000000002,-1.8300000000000018,160959,260809,98826,161983,-126401
2016-03-13,30.004,31.03,29.31,1.7200000000000024,0.8200000000000003,30.72,31.73,30.03,1.6999999999999993,1.120000000000001,29.509999999999998,30.59,28.63,1.9600000000000009,1.0100000000000016,30.09,30.78,29.31,1.4700000000000024,0.7800000000000011,192415,400928,95978,304950,298144
2016-03-20,30.36,31.29,29.18,2.1099999999999994,-1.490000000000002,30.7,31.61,29.59,2.0199999999999996,-2.0199999999999996,29.6875,30.39,28.65,1.740000000000002,-1.740000000000002,30.27,31.53,29.47,2.0600000000000023,-1.9500000000000028,175219,209634,145469,64165,-35384
2016-03-27,30.658,31.31,29.77,1.5399999999999991,1.5399999999999991,31.242,31.73,30.54,1.1900000000000013,1.1900000000000013,30.012,30.88,28.77,2.1099999999999994,1.2199999999999989,31.076,31.67,30.13,1.5400000000000027,1.5400000000000027,160692,182825,122494,60331,60331
2016-04-03,30.332,31.72,29.82,1.8999999999999986,-1.7699999999999996,30.796,31.75,30.4,1.3500000000000014,-0.8000000000000007,29.71,30.17,29.48,0.6900000000000013,-0.41000000000000014,30.206,30.9,29.59,1.3099999999999987,0.6999999999999993,125109,158571,101402,57169,24626
2016-04-10,31.76,33.52,31.01,2.5100000000000016,0.6400000000000006,32.65,33.52,31.49,2.0300000000000047,1.2900000000000027,31.27,31.7,30.68,1.0199999999999996,0.5300000000000011,32.004,33.45,31.06,2.390000000000004,1.2100000000000044,142928,231469,81967,149502,-31878
