Date,SPDR S&P Oil & Gas Exploration & ProductionEtf_Open_average,SPDR S&P Oil & Gas Exploration & ProductionEtf_Open_max,SPDR S&P Oil & Gas Exploration & ProductionEtf_Open_min,SPDR S&P Oil & Gas Exploration & ProductionEtf_Open_volatility,SPDR S&P Oil & Gas Exploration & ProductionEtf_Open_change,SPDR S&P Oil & Gas Exploration & ProductionEtf_High_average,SPDR S&P Oil & Gas Exploration & ProductionEtf_High_max,SPDR S&P Oil & Gas Exploration & ProductionEtf_High_min,SPDR S&P Oil & Gas Exploration & ProductionEtf_High_volatility,SPDR S&P Oil & Gas Exploration & ProductionEtf_High_change,SPDR S&P Oil & Gas Exploration & ProductionEtf_Low_average,SPDR S&P Oil & Gas Exploration & ProductionEtf_Low_max,SPDR S&P Oil & Gas Exploration & ProductionEtf_Low_min,SPDR S&P Oil & Gas Exploration & ProductionEtf_Low_volatility,SPDR S&P Oil & Gas Exploration & ProductionEtf_Low_change,SPDR S&P Oil & Gas Exploration & ProductionEtf_Close_average,SPDR S&P Oil & Gas Exploration & ProductionEtf_Close_max,SPDR S&P Oil & Gas Exploration & ProductionEtf_Close_min,SPDR S&P Oil & Gas Exploration & ProductionEtf_Close_volatility,SPDR S&P Oil & Gas Exploration & ProductionEtf_Close_change
2016-01-03,111.08,111.08,111.08,0.0,0.0,112.24,112.24,112.24,0.0,0.0,108.28,108.28,108.28,0.0,0.0,110.48,110.48,110.48,0.0,0.0
2016-01-10,99.0,99.0,99.0,0.0,0.0,101.4,101.4,101.4,0.0,0.0,97.44,97.44,97.44,0.0,0.0,100.64,100.64,100.64,0.0,0.0
2016-01-17,106.8,106.8,106.8,0.0,0.0,109.36,109.36,109.36,0.0,0.0,103.76,103.76,103.76,0.0,0.0,105.88,105.88,105.88,0.0,0.0
2016-01-24,109.84,109.84,109.84,0.0,0.0,114.12,114.12,114.12,0.0,0.0,109.16,109.16,109.16,0.0,0.0,113.96,113.96,113.96,0.0,0.0
2016-01-31,107.96,107.96,107.96,0.0,0.0,108.16,108.16,108.16,0.0,0.0,104.32,104.32,104.32,0.0,0.0,105.12,105.12,105.12,0.0,0.0
2016-02-07,98.12,98.12,98.12,0.0,0.0,99.62,99.62,99.62,0.0,0.0,94.72,94.72,94.72,0.0,0.0,98.04,98.04,98.04,0.0,0.0
2016-02-14,94.4,94.4,94.4,0.0,0.0,95.48,95.48,95.48,0.0,0.0,92.78,92.78,92.78,0.0,0.0,95.4,95.4,95.4,0.0,0.0
2016-02-21,99.04,99.04,99.04,0.0,0.0,100.52,100.52,100.52,0.0,0.0,97.52,97.52,97.52,0.0,0.0,98.84,98.84,98.84,0.0,0.0
2016-02-28,113.12,113.12,113.12,0.0,0.0,119.16,119.16,119.16,0.0,0.0,110.96,110.96,110.96,0.0,0.0,115.8,115.8,115.8,0.0,0.0
2016-03-06,116.96,116.96,116.96,0.0,0.0,120.0,120.0,120.0,0.0,0.0,116.44,116.44,116.44,0.0,0.0,119.08,119.08,119.08,0.0,0.0
2016-03-13,125.2,125.2,125.2,0.0,0.0,126.72,126.72,126.72,0.0,0.0,121.84,121.84,121.84,0.0,0.0,123.6,123.6,123.6,0.0,0.0
2016-03-20,114.96,114.96,114.96,0.0,0.0,119.56,119.56,119.56,0.0,0.0,114.0,114.0,114.0,0.0,0.0,119.12,119.12,119.12,0.0,0.0
2016-03-27,118.44,118.44,118.44,0.0,0.0,119.95,119.95,119.95,0.0,0.0,117.32,117.32,117.32,0.0,0.0,119.4,119.4,119.4,0.0,0.0
2016-04-03,124.44,124.44,124.44,0.0,0.0,125.96,125.96,125.96,0.0,0.0,123.68,123.68,123.68,0.0,0.0,125.6,125.6,125.6,0.0,0.0
2016-04-10,130.56,130.56,130.56,0.0,0.0,131.88,131.88,131.88,0.0,0.0,129.36,129.36,129.36,0.0,0.0,130.24,130.24,130.24,0.0,0.0
2016-04-17,137.64,137.64,137.64,0.0,0.0,141.84,141.84,141.84,0.0,0.0,137.64,137.64,137.64,0.0,0.0,141.48,141.48,141.48,0.0,0.0
2016-04-24,145.08,145.08,145.08,0.0,0.0,147.0,147.0,147.0,0.0,0.0,139.36,139.36,139.36,0.0,0.0,142.96,142.96,142.96,0.0,0.0
2016-05-01,133.64,133.64,133.64,0.0,0.0,137.62,137.62,137.62,0.0,0.0,132.52,132.52,132.52,0.0,0.0,133.36,133.36,133.36,0.0,0.0
2016-05-08,135.56,135.56,135.56,0.0,0.0,137.56,137.56,137.56,0.0,0.0,133.84,133.84,133.84,0.0,0.0,134.4,134.4,134.4,0.0,0.0
2016-05-15,136.76,136.76,136.76,0.0,0.0,138.2,138.2,138.2,0.0,0.0,134.92,134.92,134.92,0.0,0.0,137.76,137.76,137.76,0.0,0.0
2016-05-22,141.16,141.16,141.16,0.0,0.0,141.24,141.24,141.24,0.0,0.0,139.36,139.36,139.36,0.0,0.0,141.04,141.04,141.04,0.0,0.0
2016-05-29,144.24,144.24,144.24,0.0,0.0,145.16,145.16,145.16,0.0,0.0,141.1,141.1,141.1,0.0,0.0,142.36,142.36,142.36,0.0,0.0
2016-06-05,145.36,145.36,145.36,0.0,0.0,146.12,146.12,146.12,0.0,0.0,140.48,140.48,140.48,0.0,0.0,140.88,140.88,140.88,0.0,0.0
2016-06-12,140.76,140.76,140.76,0.0,0.0,141.4,141.4,141.4,0.0,0.0,138.28,138.28,138.28,0.0,0.0,140.08,140.08,140.08,0.0,0.0
2016-06-19,138.56,138.56,138.56,0.0,0.0,141.96,141.96,141.96,0.0,0.0,137.92,137.92,137.92,0.0,0.0,138.52,138.52,138.52,0.0,0.0
2016-06-26,139.52,139.52,139.52,0.0,0.0,142.88,142.88,142.88,0.0,0.0,138.56,138.56,138.56,0.0,0.0,141.6,141.6,141.6,0.0,0.0
2016-07-03,136.8,136.8,136.8,0.0,0.0,137.96,137.96,137.96,0.0,0.0,134.52,134.52,134.52,0.0,0.0,137.2,137.2,137.2,0.0,0.0
2016-07-10,141.16,141.16,141.16,0.0,0.0,141.6,141.6,141.6,0.0,0.0,138.8,138.8,138.8,0.0,0.0,139.36,139.36,139.36,0.0,0.0
2016-07-17,137.08,137.08,137.08,0.0,0.0,137.56,137.56,137.56,0.0,0.0,135.44,135.44,135.44,0.0,0.0,136.72,136.72,136.72,0.0,0.0
2016-07-24,131.44,131.44,131.44,0.0,0.0,137.12,137.12,137.12,0.0,0.0,131.16,131.16,131.16,0.0,0.0,137.0,137.0,137.0,0.0,0.0
2016-07-31,138.92,138.92,138.92,0.0,0.0,140.56,140.56,140.56,0.0,0.0,137.2,137.2,137.2,0.0,0.0,140.2,140.2,140.2,0.0,0.0
2016-08-07,144.16,144.16,144.16,0.0,0.0,145.0,145.0,145.0,0.0,0.0,142.96,142.96,142.96,0.0,0.0,144.32,144.32,144.32,0.0,0.0
2016-08-14,150.52,150.52,150.52,0.0,0.0,150.96,150.96,150.96,0.0,0.0,149.24,149.24,149.24,0.0,0.0,150.56,150.56,150.56,0.0,0.0
2016-08-21,149.12,149.12,149.12,0.0,0.0,151.3,151.3,151.3,0.0,0.0,147.8,147.8,147.8,0.0,0.0,149.0,149.0,149.0,0.0,0.0
2016-08-28,148.28,148.28,148.28,0.0,0.0,150.16,150.16,150.16,0.0,0.0,148.0,148.0,148.0,0.0,0.0,149.4,149.4,149.4,0.0,0.0
2016-09-04,154.56,154.56,154.56,0.0,0.0,155.56,155.56,155.56,0.0,0.0,151.2,151.2,151.2,0.0,0.0,151.22,151.22,151.22,0.0,0.0
2016-09-11,142.2,142.2,142.2,0.0,0.0,144.64,144.64,144.64,0.0,0.0,142.0,142.0,142.0,0.0,0.0,144.52,144.52,144.52,0.0,0.0
2016-09-18,147.88,147.88,147.88,0.0,0.0,149.48,149.48,149.48,0.0,0.0,143.16,143.16,143.16,0.0,0.0,144.6,144.6,144.6,0.0,0.0
2016-09-25,152.0,152.0,152.0,0.0,0.0,154.76,154.76,154.76,0.0,0.0,150.44,150.44,150.44,0.0,0.0,153.84,153.84,153.84,0.0,0.0
2016-10-02,155.6,155.6,155.6,0.0,0.0,156.28,156.28,156.28,0.0,0.0,152.64,152.64,152.64,0.0,0.0,153.32,153.32,153.32,0.0,0.0
2016-10-09,152.28,152.28,152.28,0.0,0.0,153.44,153.44,153.44,0.0,0.0,150.2,150.2,150.2,0.0,0.0,150.64,150.64,150.64,0.0,0.0
2016-10-16,151.72,151.72,151.72,0.0,0.0,152.8,152.8,152.8,0.0,0.0,150.52,150.52,150.52,0.0,0.0,151.68,151.68,151.68,0.0,0.0
2016-10-23,146.92,146.92,146.92,0.0,0.0,149.2,149.2,149.2,0.0,0.0,143.8,143.8,143.8,0.0,0.0,144.8,144.8,144.8,0.0,0.0
2016-10-30,140.12,140.12,140.12,0.0,0.0,141.68,141.68,141.68,0.0,0.0,137.92,137.92,137.92,0.0,0.0,138.92,138.92,138.92,0.0,0.0
