Date,First Trust NASDAQ Clean Edge Green Energy_etf_Open_average,First Trust NASDAQ Clean Edge Green Energy_etf_Open_max,First Trust NASDAQ Clean Edge Green Energy_etf_Open_min,First Trust NASDAQ Clean Edge Green Energy_etf_Open_volatility,First Trust NASDAQ Clean Edge Green Energy_etf_Open_change,First Trust NASDAQ Clean Edge Green Energy_etf_High_average,First Trust NASDAQ Clean Edge Green Energy_etf_High_max,First Trust NASDAQ Clean Edge Green Energy_etf_High_min,First Trust NASDAQ Clean Edge Green Energy_etf_High_volatility,First Trust NASDAQ Clean Edge Green Energy_etf_High_change,First Trust NASDAQ Clean Edge Green Energy_etf_Low_average,First Trust NASDAQ Clean Edge Green Energy_etf_Low_max,First Trust NASDAQ Clean Edge Green Energy_etf_Low_min,First Trust NASDAQ Clean Edge Green Energy_etf_Low_volatility,First Trust NASDAQ Clean Edge Green Energy_etf_Low_change,First Trust NASDAQ Clean Edge Green Energy_etf_Close_average,First Trust NASDAQ Clean Edge Green Energy_etf_Close_max,First Trust NASDAQ Clean Edge Green Energy_etf_Close_min,First Trust NASDAQ Clean Edge Green Energy_etf_Close_volatility,First Trust NASDAQ Clean Edge Green Energy_etf_Close_change
2016-10-09,14.61,14.61,14.61,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2016-10-16,14.68,14.68,14.68,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.7,14.7,14.7,0.0,0.0
2016-10-23,14.54,14.54,14.54,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2016-10-30,14.23,14.23,14.23,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2016-11-06,14.52,14.52,14.52,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2016-11-13,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2016-11-20,15.34,15.34,15.34,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.5,15.5,15.5,0.0,0.0
2016-11-27,14.79,14.79,14.79,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.84,14.84,14.84,0.0,0.0
2016-12-04,15.45,15.45,15.45,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2016-12-11,15.67,15.67,15.67,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2016-12-18,15.64,15.64,15.64,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2016-12-25,15.56,15.56,15.56,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2017-01-01,15.87,15.87,15.87,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.86,15.86,15.86,0.0,0.0
2017-01-08,15.71,15.71,15.71,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.93,15.93,15.93,0.0,0.0
2017-01-15,15.67,15.67,15.67,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2017-01-22,16.14,16.14,16.14,0.0,0.0,16.14,16.14,16.14,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2017-01-29,15.91,15.91,15.91,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.9,15.9,15.9,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2017-02-05,16.2,16.2,16.2,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.22,16.22,16.22,0.0,0.0
2017-02-12,16.6,16.6,16.6,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2017-02-19,16.72,16.72,16.72,0.0,0.0,16.92,16.92,16.92,0.0,0.0,16.67,16.67,16.67,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2017-02-26,16.61,16.61,16.61,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.53,16.53,16.53,0.0,0.0,16.54,16.54,16.54,0.0,0.0
2017-03-05,16.37,16.37,16.37,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.35,16.35,16.35,0.0,0.0
2017-03-12,16.75,16.75,16.75,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.77,16.77,16.77,0.0,0.0
2017-03-19,16.3,16.3,16.3,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.38,16.38,16.38,0.0,0.0
2017-03-26,16.77,16.77,16.77,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.76,16.76,16.76,0.0,0.0
2017-04-02,16.36,16.36,16.36,0.0,0.0,16.56,16.56,16.56,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2017-04-09,16.35,16.35,16.35,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2017-04-16,16.64,16.64,16.64,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.51,16.51,16.51,0.0,0.0
2017-04-23,16.98,16.98,16.98,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.81,16.81,16.81,0.0,0.0,16.81,16.81,16.81,0.0,0.0
2017-04-30,16.93,16.93,16.93,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.86,16.86,16.86,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2017-05-07,17.38,17.38,17.38,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.19,17.19,17.19,0.0,0.0
2017-05-14,16.91,16.91,16.91,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.91,16.91,16.91,0.0,0.0,17.01,17.01,17.01,0.0,0.0
2017-05-21,17.44,17.44,17.44,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2017-05-28,17.76,17.76,17.76,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2017-06-04,18.38,18.38,18.38,0.0,0.0,18.51,18.51,18.51,0.0,0.0,17.88,17.88,17.88,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2017-06-11,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2017-06-18,18.04,18.04,18.04,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2017-06-25,18.46,18.46,18.46,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.09,18.09,18.09,0.0,0.0
2017-07-02,17.88,17.88,17.88,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.84,17.84,17.84,0.0,0.0
2017-07-09,18.55,18.55,18.55,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2017-07-16,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,18.97,18.97,18.97,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2017-07-23,18.98,18.98,18.98,0.0,0.0,19.09,19.09,19.09,0.0,0.0,18.95,18.95,18.95,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2017-07-30,18.7,18.7,18.7,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2017-08-06,18.08,18.08,18.08,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2017-08-13,18.12,18.12,18.12,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.12,18.12,18.12,0.0,0.0
2017-08-20,18.54,18.54,18.54,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2017-08-27,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2017-09-03,18.75,18.75,18.75,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2017-09-10,19.49,19.49,19.49,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2017-09-17,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0,18.94,18.94,18.94,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2017-09-24,19.38,19.38,19.38,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2017-10-01,19.58,19.58,19.58,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.61,19.61,19.61,0.0,0.0
2017-10-08,19.65,19.65,19.65,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2017-10-15,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.94,19.94,19.94,0.0,0.0
2017-10-22,19.77,19.77,19.77,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.77,19.77,19.77,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2017-10-29,20.09,20.09,20.09,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2017-11-05,20.45,20.45,20.45,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2017-11-12,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2017-11-19,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2017-11-26,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0,19.64,19.64,19.64,0.0,0.0,20.11,20.11,20.11,0.0,0.0
2017-12-03,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2017-12-10,20.28,20.28,20.28,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2017-12-17,20.5,20.5,20.5,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2017-12-24,20.63,20.63,20.63,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2017-12-31,20.99,20.99,20.99,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.98,20.98,20.98,0.0,0.0
