Date,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Open_average,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Open_max,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Open_min,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Open_volatility,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Open_change,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_High_average,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_High_max,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_High_min,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_High_volatility,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_High_change,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Low_average,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Low_max,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Low_min,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Low_volatility,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Low_change,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Close_average,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Close_max,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Close_min,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Close_volatility,Deutsche X-trackers JPX-Nikkei 400 Equity_etf_Close_change
2016-01-03,22.59,22.59,22.59,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.47,22.47,22.47,0.0,0.0
2016-01-10,21.69,21.69,21.69,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2016-01-17,21.78,21.78,21.78,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2016-01-24,22.13,22.13,22.13,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.31,22.31,22.31,0.0,0.0
2016-01-31,21.56,21.56,21.56,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2016-02-07,19.95,19.95,19.95,0.0,0.0,20.07,20.07,20.07,0.0,0.0,19.84,19.84,19.84,0.0,0.0,20.07,20.07,20.07,0.0,0.0
2016-02-14,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2016-02-21,21.04,21.04,21.04,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2016-02-28,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2016-03-06,22.38,22.38,22.38,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2016-03-13,22.45,22.45,22.45,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2016-03-20,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0
