Date,SPBStock_Open_average,SPBStock_Open_max,SPBStock_Open_min,SPBStock_Open_volatility,SPBStock_Open_change,SPBStock_High_average,SPBStock_High_max,SPBStock_High_min,SPBStock_High_volatility,SPBStock_High_change,SPBStock_Low_average,SPBStock_Low_max,SPBStock_Low_min,SPBStock_Low_volatility,SPBStock_Low_change,SPBStock_Close_average,SPBStock_Close_max,SPBStock_Close_min,SPBStock_Close_volatility,SPBStock_Close_change,SPBStock_Volume_average,SPBStock_Volume_max,SPBStock_Volume_min,SPBStock_Volume_volatility,SPBStock_Volume_change
2016-01-03,100.738,104.43,97.73,6.700000000000003,-1.1199999999999903,102.408,105.98,99.62,6.359999999999999,-1.3299999999999983,99.206,101.17,97.51,3.6599999999999966,-0.6099999999999994,100.51,102.86,97.73,5.1299999999999955,-2.280000000000001,681146,1050934,263320,787614,159235
2016-01-10,99.54599999999999,101.07,97.05,4.019999999999996,-4.019999999999996,99.984,101.33,97.19,4.140000000000001,-4.010000000000005,97.518,99.27,93.98,5.289999999999992,-4.950000000000003,98.526,100.64,94.85,5.790000000000006,-5.090000000000003,297015,574425,202165,372260,339656
2016-01-17,92.3675,95.73,89.74,5.990000000000009,-3.7700000000000102,93.05,95.85,91.98,3.8699999999999903,-3.519999999999996,89.80250000000001,92.72,87.65,5.069999999999993,-2.0,91.4925,93.2,89.94,3.260000000000005,-1.3599999999999994,538957,653084,308803,344281,-344281
2016-01-24,91.92,94.68,90.03,4.650000000000006,3.230000000000004,92.764,95.06,91.73,3.3299999999999983,3.3299999999999983,90.52,92.03,89.56,2.469999999999999,2.469999999999999,91.862,95.04,89.6,5.440000000000012,5.440000000000012,217329,277339,170178,107161,75742
2016-01-31,99.06400000000001,101.0,94.56,6.439999999999998,6.439999999999998,100.056,101.54,96.23,5.310000000000002,5.310000000000002,96.744,99.04,93.46,5.5800000000000125,5.5800000000000125,98.94200000000001,101.1,95.53,5.569999999999993,4.400000000000006,452096,749118,296285,452833,70289
2016-02-07,94.572,98.67,90.85,7.820000000000007,-7.820000000000007,95.604,99.09,91.59,7.5,-7.5,91.978,93.84,89.53,4.310000000000002,-3.819999999999993,93.3,96.5,90.07,6.430000000000007,-5.890000000000001,461449,578498,324691,253807,-43734
2016-02-14,92.795,93.57,92.07,1.5,1.0200000000000102,93.5975,94.73,92.41,2.3200000000000074,2.3200000000000074,91.84,92.61,90.69,1.9200000000000017,1.9200000000000017,93.345,94.65,92.09,2.5600000000000023,2.5600000000000023,425092,632218,277542,354676,-354676
2016-02-21,95.766,97.05,95.09,1.9599999999999937,1.7800000000000011,96.862,97.74,95.56,2.1799999999999926,0.6700000000000017,95.072,95.67,93.95,1.7199999999999989,0.4000000000000057,96.156,97.04,95.33,1.710000000000008,-0.5100000000000051,249773,320083,200727,119356,-119356
2016-02-28,97.5,100.15,96.09,4.060000000000002,3.969999999999999,98.986,101.35,96.92,4.429999999999993,4.25,96.824,98.95,95.57,3.3800000000000097,3.3800000000000097,98.262,100.18,95.77,4.410000000000011,4.299999999999997,247656,294125,202044,92081,-1192
2016-03-06,99.452,101.1,98.53,2.569999999999993,1.6199999999999903,100.426,103.06,98.53,4.530000000000001,2.8400000000000034,98.626,100.31,97.25,3.0600000000000023,1.7000000000000028,100.086,102.89,98.27,4.6200000000000045,3.719999999999999,237056,369361,140018,229343,177062
2016-03-13,104.25999999999999,107.25,102.75,4.5,4.260000000000005,105.822,108.74,103.37,5.36999999999999,5.36999999999999,103.952,107.25,102.28,4.969999999999999,4.969999999999999,105.368,107.72,103.22,4.5,4.5,368131,501573,255956,245617,-52172
