Date,CRK_stock_Open_average,CRK_stock_Open_max,CRK_stock_Open_min,CRK_stock_Open_volatility,CRK_stock_Open_change,CRK_stock_High_average,CRK_stock_High_max,CRK_stock_High_min,CRK_stock_High_volatility,CRK_stock_High_change,CRK_stock_Low_average,CRK_stock_Low_max,CRK_stock_Low_min,CRK_stock_Low_volatility,CRK_stock_Low_change,CRK_stock_Close_average,CRK_stock_Close_max,CRK_stock_Close_min,CRK_stock_Close_volatility,CRK_stock_Close_change,CRK_stock_Volume_average,CRK_stock_Volume_max,CRK_stock_Volume_min,CRK_stock_Volume_volatility,CRK_stock_Volume_change
2016-01-03,8.16,9.35,6.75,2.5999999999999996,-2.5999999999999996,8.286,9.38,7.05,2.330000000000001,-2.330000000000001,7.48,8.4,6.5,1.9000000000000004,-1.75,7.7299999999999995,8.95,6.75,2.1999999999999993,-2.1999999999999993,208252,298861,96392,202469,56304
2016-01-10,5.97,6.55,5.2,1.3499999999999996,-0.5499999999999998,6.55,6.95,5.85,1.1000000000000005,-0.20000000000000018,5.474,6.22,4.85,1.37,-0.6200000000000001,6.03,6.7,5.25,1.4500000000000002,0.15000000000000036,297543,481031,207729,273302,-38775
2016-01-17,6.6125,8.4,5.1,3.3000000000000007,2.3000000000000007,7.675,9.35,6.35,3.0,3.0,6.1125,7.7,5.0,2.7,2.3,7.175,8.5,5.4,3.0999999999999996,3.0999999999999996,353508,445565,262276,183289,135563
2016-01-24,7.8,8.8,5.9,2.9000000000000004,-0.09999999999999964,8.7,9.15,8.05,1.0999999999999996,0.4499999999999993,6.88,8.3,5.0,3.3000000000000007,3.25,7.72,8.75,5.25,3.5,3.5,435870,781986,204792,577194,-526091
2016-01-31,7.28,8.4,6.1,2.3000000000000007,-2.3000000000000007,7.766,8.5,7.53,0.9699999999999998,-0.9500000000000002,6.66,7.8,6.0,1.7999999999999998,-1.7999999999999998,7.0600000000000005,8.05,6.4,1.6500000000000004,-1.4000000000000004,323325,562791,126652,436139,211019
2016-02-07,5.78,6.25,5.5,0.75,-0.5,6.1080000000000005,6.5,5.9,0.5999999999999996,-0.5999999999999996,5.41,5.55,5.3,0.25,-0.09999999999999964,5.59,5.7,5.5,0.20000000000000018,-0.04999999999999982,278395,339876,195963,143913,-14297
2016-02-14,5.6875,6.45,5.2,1.25,-0.5499999999999998,6.125,6.65,5.65,1.0,-0.14999999999999947,5.1375,5.2,5.05,0.15000000000000036,0.04999999999999982,5.425,6.2,5.05,1.1500000000000004,0.15000000000000036,398708,486514,318899,167615,-119424
2016-02-21,4.82,5.45,4.25,1.2000000000000002,-1.2000000000000002,4.994,5.6,4.62,0.9799999999999995,-0.8499999999999996,4.288,4.78,4.0,0.7800000000000002,-0.7200000000000006,4.51,5.2,4.14,1.0600000000000005,-0.9199999999999999,509286,1149973,174664,975309,-855910
2016-02-28,3.934,4.35,3.55,0.7999999999999998,-0.5999999999999996,4.27,4.95,3.65,1.3000000000000003,0.35000000000000053,3.608,4.05,3.2,0.8499999999999996,-0.41999999999999993,3.854,4.57,3.29,1.2800000000000002,0.5200000000000005,783673,1507807,276567,1231240,1231240
2016-03-06,5.3100000000000005,6.0,4.65,1.3499999999999996,0.2999999999999998,5.81,6.2,5.25,0.9500000000000002,-0.5499999999999998,4.6419999999999995,5.2,3.55,1.6500000000000004,-0.10000000000000053,5.134,6.2,3.67,2.5300000000000002,-0.7999999999999998,931746,1470853,439146,1031707,-731298
