Date,MSFT_stock_Open_average,MSFT_stock_Open_max,MSFT_stock_Open_min,MSFT_stock_Open_volatility,MSFT_stock_Open_change,MSFT_stock_High_average,MSFT_stock_High_max,MSFT_stock_High_min,MSFT_stock_High_volatility,MSFT_stock_High_change,MSFT_stock_Low_average,MSFT_stock_Low_max,MSFT_stock_Low_min,MSFT_stock_Low_volatility,MSFT_stock_Low_change,MSFT_stock_Close_average,MSFT_stock_Close_max,MSFT_stock_Close_min,MSFT_stock_Close_volatility,MSFT_stock_Close_change,MSFT_stock_Volume_average,MSFT_stock_Volume_max,MSFT_stock_Volume_min,MSFT_stock_Volume_volatility,MSFT_stock_Volume_change
2016-01-03,53.728,54.93,52.37,2.5600000000000023,-1.9500000000000028,54.269999999999996,55.39,53.28,2.1099999999999994,-1.519999999999996,53.158,54.54,52.07,2.469999999999999,-1.240000000000002,53.68,55.05,52.17,2.8799999999999955,-2.469999999999999,46539064,56564852,34079672,22485180,-5023996
2016-01-10,52.476,53.8,51.31,2.489999999999995,-1.1999999999999957,53.082,54.07,51.97,2.1000000000000014,-0.8800000000000026,51.346000000000004,52.06,50.34,1.7199999999999989,-1.1199999999999974,52.164,53.11,50.99,2.1199999999999974,-1.3099999999999952,52825096,71820696,36095540,35725156,34876940
2016-01-17,50.9675,51.48,49.98,1.5,-0.07000000000000028,51.7425,52.33,51.38,0.9499999999999957,0.6499999999999986,50.18,51.26,49.1,2.1599999999999966,1.1999999999999957,51.03,52.29,50.48,1.8100000000000023,1.7299999999999969,46146118,63272992,37555788,25717204,-6008748
2016-01-24,52.466,54.73,51.79,2.9399999999999977,2.789999999999999,52.918,55.09,52.2,2.8900000000000006,2.440000000000005,51.894,54.0,51.02,2.979999999999997,2.3500000000000014,52.464,55.09,51.22,3.8700000000000045,3.3000000000000043,49301840,83611688,28900820,54710868,48903972
2016-01-31,53.268,54.88,51.94,2.940000000000005,-2.940000000000005,53.51,55.09,52.0,3.0900000000000034,-3.0900000000000034,51.866,54.49,49.56,4.93,-4.93,52.406,54.71,50.16,4.550000000000004,-4.550000000000004,53415645,62008992,44208544,17800448,17800448
2016-02-07,49.478,50.25,48.68,1.5700000000000003,0.7000000000000028,50.198,50.68,49.57,1.1099999999999994,1.1099999999999994,48.928,49.75,48.19,1.5600000000000023,1.5600000000000023,49.717999999999996,50.5,49.28,1.2199999999999989,1.0900000000000034,45477963,59290496,34243324,25047172,-25047172
2016-02-14,51.6725,52.33,50.9,1.4299999999999997,1.0700000000000003,52.2725,52.95,51.09,1.8599999999999994,1.1899999999999977,51.3025,52.1,50.13,1.9699999999999989,1.3999999999999986,51.88,52.42,51.09,1.3299999999999983,0.7299999999999969,34703821,40788968,27176036,13612932,-3732136
2016-02-21,51.83,52.6,50.69,1.9100000000000037,-0.9399999999999977,52.165,53.0,51.34,1.6599999999999966,-1.6599999999999966,51.083333333333336,52.28,50.2,2.0799999999999983,-0.9500000000000028,51.653333333333336,52.65,51.18,1.4699999999999989,-1.3200000000000003,30138735,35975924,25008292,10967632,5990708
2016-02-28,52.019999999999996,52.97,50.97,2.0,1.0499999999999972,52.524,52.97,51.65,1.3200000000000003,0.8000000000000043,51.446,52.16,50.66,1.5,1.0500000000000043,52.158,52.95,50.88,2.0700000000000003,1.1499999999999986,30286083,33034150,24427812,8606338,1380114
2016-03-06,52.036,53.0,50.8,2.200000000000003,1.4399999999999977,52.558,53.07,51.8,1.2700000000000031,1.2700000000000031,51.312,52.38,50.58,1.8000000000000043,1.8000000000000043,52.128,53.07,51.03,2.039999999999999,2.039999999999999,34235800,38428816,28251588,10177228,-6153140
2016-03-13,53.608000000000004,54.92,52.71,2.210000000000001,2.210000000000001,54.35,55.0,53.59,1.4099999999999966,1.3799999999999955,53.244,54.0,52.63,1.3699999999999974,0.8200000000000003,53.852000000000004,54.66,53.17,1.4899999999999949,0.3200000000000003,34545918,67625520,21104764,46520756,43541904
