Date,AXPStock_Open_average,AXPStock_Open_max,AXPStock_Open_min,AXPStock_Open_volatility,AXPStock_Open_change,AXPStock_High_average,AXPStock_High_max,AXPStock_High_min,AXPStock_High_volatility,AXPStock_High_change,AXPStock_Low_average,AXPStock_Low_max,AXPStock_Low_min,AXPStock_Low_volatility,AXPStock_Low_change,AXPStock_Close_average,AXPStock_Close_max,AXPStock_Close_min,AXPStock_Close_volatility,AXPStock_Close_change,AXPStock_Volume_average,AXPStock_Volume_max,AXPStock_Volume_min,AXPStock_Volume_volatility,AXPStock_Volume_change
2016-01-03,65.638,68.09,63.31,4.780000000000001,-3.9099999999999966,66.02,68.18,64.25,3.930000000000007,-3.7700000000000102,64.666,66.77,63.08,3.6899999999999977,-3.1999999999999957,65.206,67.59,63.63,3.960000000000001,-3.960000000000001,10227436,11323947,9248281,2075666,755364
2016-01-10,63.414,64.8,62.03,2.769999999999996,-1.7100000000000009,64.056,64.9,63.05,1.8500000000000085,-1.1599999999999966,62.56,63.6,61.5,2.1000000000000014,-1.6000000000000014,63.5,64.4,62.85,1.5500000000000043,-1.1400000000000006,8463319,11291194,6663953,4627241,486014
2016-01-17,61.585,63.41,58.39,5.019999999999996,-5.019999999999996,62.635,64.32,58.89,5.429999999999993,-4.899999999999999,60.045,62.51,54.14,8.369999999999997,-8.100000000000001,60.8425,63.03,55.06,7.969999999999999,-7.579999999999998,17367883,43783380,7652078,36131302,36131302
2016-01-24,54.578,55.37,53.18,2.1899999999999977,-1.2800000000000011,55.158,55.82,53.7,2.1199999999999974,-2.0700000000000003,53.744,54.96,52.15,2.8100000000000023,-1.0900000000000034,54.202000000000005,55.09,52.88,2.210000000000001,-1.5200000000000031,14876661,18498256,11044111,7454145,-4517128
2016-01-31,54.108,54.72,53.41,1.3100000000000023,1.3100000000000023,54.594,54.99,54.29,0.7000000000000028,-0.14999999999999858,53.388,53.81,52.83,0.980000000000004,0.8100000000000023,54.166,54.7,53.66,1.0400000000000063,-0.720000000000006,9470734,11698372,6904021,4794351,-702317
2016-02-07,52.32,53.24,51.22,2.020000000000003,-1.3599999999999994,52.844,53.45,51.59,1.8599999999999994,-0.720000000000006,51.666,52.28,50.27,2.009999999999998,-0.5899999999999963,52.217999999999996,52.66,51.11,1.5499999999999972,0.259999999999998,8564727,11830592,6107686,5722906,-5722906
2016-02-14,53.565,54.25,53.01,1.240000000000002,1.240000000000002,54.2125,55.03,53.48,1.5500000000000043,1.5500000000000043,53.3775,54.03,52.73,1.3000000000000043,1.3000000000000043,53.9125,54.71,53.18,1.5300000000000011,1.5300000000000011,7715748,8638895,6557020,2081875,-606810
2016-02-21,55.134,55.71,54.45,1.259999999999998,0.5,55.478,55.9,54.87,1.0300000000000011,0.269999999999996,54.586,55.15,53.56,1.5899999999999963,0.18999999999999773,55.230000000000004,55.63,54.64,0.990000000000002,-0.25,5658194,6537765,4385866,2151899,-650944
2016-02-28,56.762,58.44,55.3,3.1400000000000006,3.1400000000000006,57.41,58.65,56.15,2.5,2.5,56.394,57.81,54.81,3.0,3.0,57.176,58.29,55.58,2.710000000000001,2.710000000000001,7813125,10380473,5410034,4970439,-4970439
2016-03-06,59.076,59.73,58.0,1.7299999999999969,1.5200000000000031,59.728,60.0,59.46,0.5399999999999991,0.4299999999999997,58.386,59.02,57.63,1.3900000000000006,1.3900000000000006,59.138,59.46,58.75,0.7100000000000009,0.46000000000000085,8144274,10556919,6469596,4087323,-1536241
2016-03-13,59.528,60.31,58.91,1.4000000000000057,0.8000000000000043,60.236,61.45,59.4,2.0500000000000043,1.5100000000000051,59.14,60.03,58.62,1.4100000000000037,1.0200000000000031,59.96,61.22,59.23,1.990000000000002,1.6499999999999986,5193800,8341268,3881894,4459374,4087849
2016-03-20,60.67,60.99,60.22,0.7700000000000031,-0.7700000000000031,60.9275,61.38,60.52,0.8599999999999994,-0.8599999999999994,60.1575,60.85,59.59,1.259999999999998,-1.259999999999998,60.730000000000004,61.21,60.47,0.740000000000002,-0.740000000000002,3900917,4783184,3549860,1233324,-115708
2016-03-27,60.67,60.98,60.11,0.8699999999999974,0.20999999999999375,61.124,61.66,60.65,1.009999999999998,0.8699999999999974,60.07,60.56,59.46,1.1000000000000014,0.7000000000000028,60.734,61.4,60.28,1.1199999999999974,0.8200000000000003,4610652,6310219,3261940,3048279,905574
2016-04-03,59.888,61.01,59.0,2.009999999999998,-2.009999999999998,60.263999999999996,61.05,59.52,1.529999999999994,-0.7899999999999991,59.45,60.46,58.7,1.759999999999998,-1.4699999999999989,59.81,60.62,58.86,1.759999999999998,-1.1199999999999974,4154863,4639974,3367372,1272602,1236244
2016-04-10,61.076,62.66,59.67,2.989999999999995,2.989999999999995,61.748,62.84,60.08,2.760000000000005,2.760000000000005,60.76,61.97,59.28,2.6899999999999977,2.6299999999999955,61.458,62.51,59.8,2.710000000000001,2.3400000000000034,4299386,4689743,4017864,671879,362273
2016-04-17,64.146,67.0,61.81,5.189999999999998,3.239999999999995,65.024,67.34,62.62,4.720000000000006,3.6000000000000014,63.768,65.4,61.73,3.670000000000009,3.3200000000000003,64.544,65.93,62.59,3.3400000000000034,3.3400000000000034,6370038,9466707,3140068,6326639,2806242
2016-04-24,65.862,66.39,65.57,0.8200000000000074,-0.07000000000000739,66.246,66.67,65.79,0.8799999999999955,-0.05999999999998806,65.402,65.83,64.85,0.980000000000004,-0.29000000000000625,65.88000000000001,66.23,65.43,0.7999999999999972,-0.269999999999996,4313999,5051200,3797757,1253443,849512
2016-05-01,64.592,65.58,63.76,1.8200000000000003,-1.8200000000000003,65.056,66.05,64.71,1.3400000000000034,-1.3400000000000034,64.114,65.17,63.45,1.7199999999999989,-1.7199999999999989,64.644,65.68,63.92,1.7600000000000051,-1.1700000000000017,4355665,4998033,3667658,1330375,-662337
