Date,OMC_stock_Open_average,OMC_stock_Open_max,OMC_stock_Open_min,OMC_stock_Open_volatility,OMC_stock_Open_change,OMC_stock_High_average,OMC_stock_High_max,OMC_stock_High_min,OMC_stock_High_volatility,OMC_stock_High_change,OMC_stock_Low_average,OMC_stock_Low_max,OMC_stock_Low_min,OMC_stock_Low_volatility,OMC_stock_Low_change,OMC_stock_Close_average,OMC_stock_Close_max,OMC_stock_Close_min,OMC_stock_Close_volatility,OMC_stock_Close_change,OMC_stock_Volume_average,OMC_stock_Volume_max,OMC_stock_Volume_min,OMC_stock_Volume_volatility,OMC_stock_Volume_change
2016-01-03,72.638,74.39,70.42,3.969999999999999,-3.230000000000004,73.048,74.44,71.41,3.030000000000001,-3.030000000000001,71.444,73.17,69.71,3.460000000000008,-3.1000000000000085,71.976,73.96,69.9,4.059999999999988,-3.6699999999999875,1922143,2415181,1502654,912527,-648089
2016-01-10,69.992,70.94,68.94,2.0,-1.2900000000000063,70.808,71.24,70.04,1.1999999999999886,-0.519999999999996,69.17999999999999,70.07,68.83,1.2399999999999949,-0.01999999999999602,70.024,70.8,69.25,1.5499999999999972,0.01999999999999602,1444172,1714798,1113466,601332,-242501
2016-01-17,69.10000000000001,70.43,68.01,2.4200000000000017,-0.730000000000004,69.9125,71.0,68.7,2.299999999999997,0.28000000000000114,67.8775,69.25,66.48,2.769999999999996,0.5600000000000023,69.02250000000001,70.61,67.94,2.6700000000000017,1.7199999999999989,1681574,2177314,1199075,978239,-147573
2016-01-24,71.298,72.25,70.25,2.0,2.0,72.206,73.47,70.73,2.739999999999995,2.739999999999995,70.762,72.18,69.77,2.410000000000011,2.410000000000011,71.726,73.35,69.88,3.469999999999999,3.469999999999999,1871661,2266802,1353624,913178,666668
2016-01-31,72.788,73.08,72.51,0.5699999999999932,-0.3299999999999983,73.504,74.52,72.76,1.759999999999991,-1.759999999999991,71.92,72.65,70.89,1.7600000000000051,-1.7600000000000051,72.53,73.95,71.21,2.740000000000009,-2.740000000000009,1936015,2649194,1580322,1068872,909545
2016-02-07,71.496,72.63,69.72,2.9099999999999966,2.3900000000000006,72.96,74.77,70.41,4.359999999999999,3.0,70.484,72.15,68.05,4.1000000000000085,3.200000000000003,72.01,73.47,69.72,3.75,3.6299999999999955,3410153,4780394,1772715,3007679,-1938441
2016-02-14,75.4075,76.2,74.05,2.1500000000000057,1.9399999999999977,76.3825,76.53,75.96,0.5700000000000074,0.5600000000000023,74.725,75.4,73.15,2.25,2.25,75.935,76.52,75.46,1.0600000000000023,0.769999999999996,1922476,2114234,1466170,648064,-648064
2016-02-21,77.004,78.0,75.92,2.0799999999999983,1.019999999999996,77.672,78.25,77.02,1.230000000000004,0.6500000000000057,76.414,77.35,75.4,1.9499999999999886,1.0499999999999972,77.232,77.71,76.82,0.8900000000000006,0.4899999999999949,1565555,1997041,1226686,770355,-114952
2016-02-28,78.41199999999999,78.71,77.72,0.9899999999999949,0.75,78.954,79.23,78.69,0.5400000000000063,0.28000000000000114,77.802,78.28,77.24,1.0400000000000063,0.269999999999996,78.474,79.0,77.81,1.1899999999999977,0.9500000000000028,2477200,4042025,1961070,2080955,48190
2016-03-06,78.06400000000001,78.28,77.84,0.4399999999999977,0.4399999999999977,78.62,79.27,78.28,0.9899999999999949,0.6499999999999915,77.48400000000001,78.23,77.15,1.0799999999999983,0.7600000000000051,78.104,78.95,77.58,1.3700000000000045,0.45000000000000284,1453601,1606325,1322631,283694,159832
2016-03-13,79.182,80.58,78.32,2.260000000000005,2.010000000000005,80.06400000000001,81.34,79.19,2.1500000000000057,2.1500000000000057,78.89399999999999,80.53,77.74,2.7900000000000063,2.7900000000000063,79.798,80.98,78.89,2.0900000000000034,2.010000000000005,1343064,2246349,746048,1500301,1500301
2016-03-20,81.09,81.57,80.67,0.8999999999999915,0.29999999999999716,81.755,81.96,81.4,0.5599999999999881,-0.3399999999999892,80.75999999999999,80.99,80.53,0.45999999999999375,0.09999999999999432,81.36250000000001,81.48,81.29,0.18999999999999773,-0.14000000000000057,1361596,1711230,1186625,524605,-174605
2016-03-27,82.454,83.41,81.38,2.030000000000001,0.9100000000000108,83.534,84.23,82.51,1.7199999999999989,1.5799999999999983,82.224,83.0,81.23,1.769999999999996,0.9599999999999937,83.09,83.9,82.2,1.7000000000000028,1.7000000000000028,1640650,2003253,1158867,844386,385793
2016-04-03,83.606,83.85,83.41,0.4399999999999977,-0.30999999999998806,83.912,84.29,83.66,0.6300000000000097,-0.6300000000000097,83.114,83.46,82.73,0.7299999999999898,-0.5499999999999972,83.452,84.0,82.91,1.0900000000000034,-0.7299999999999898,1268960,1722467,847709,874758,-874758
2016-04-10,83.768,84.57,83.34,1.2299999999999898,0.10999999999999943,84.362,84.78,83.93,0.8499999999999943,0.14000000000000057,83.346,83.63,83.15,0.47999999999998977,0.18000000000000682,84.026,84.42,83.33,1.0900000000000034,0.9699999999999989,1676731,2371309,1164361,1206948,236754
2016-04-17,84.018,84.42,83.6,0.8200000000000074,0.0,85.044,85.95,84.36,1.5900000000000034,-0.5400000000000063,83.526,84.07,82.91,1.1599999999999966,-0.23000000000000398,84.238,85.25,83.41,1.8400000000000034,-1.480000000000004,2279604,3071104,1802852,1268252,-493460
2016-04-24,83.584,83.82,83.16,0.6599999999999966,-0.3400000000000034,83.90599999999999,84.38,83.19,1.1899999999999977,-0.5400000000000063,82.932,83.34,82.46,0.8800000000000097,-0.21000000000000796,83.538,84.13,82.97,1.1599999999999966,-0.5499999999999972,1460797,1824209,1066686,757523,-180515
2016-05-01,83.228,83.46,82.96,0.5,-0.25,83.754,84.19,83.57,0.6200000000000045,0.39000000000000057,82.964,83.14,82.81,0.3299999999999983,0.1700000000000017,83.526,83.96,83.26,0.6999999999999886,0.3499999999999943,1307247,1441716,1129117,312599,191212
2016-05-08,83.954,84.36,83.67,0.6899999999999977,0.3400000000000034,84.432,84.61,84.27,0.3400000000000034,-0.0799999999999983,83.542,83.72,83.34,0.37999999999999545,-0.269999999999996,84.072,84.58,83.67,0.9099999999999966,0.060000000000002274,1580692,2232551,1044865,1187686,245078
2016-05-15,83.316,84.05,82.8,1.25,-0.769999999999996,83.818,84.63,83.0,1.6299999999999955,-1.3199999999999932,82.78,83.42,81.92,1.5,-0.6800000000000068,83.19800000000001,84.26,82.41,1.8500000000000085,-1.4699999999999989,1530303,1874220,1076672,797548,549758
2016-05-22,82.56400000000001,83.01,81.97,1.0400000000000063,-0.5100000000000051,82.928,83.21,82.56,0.6499999999999915,-0.3299999999999983,82.008,82.29,81.56,0.730000000000004,0.1600000000000108,82.392,82.88,82.06,0.8199999999999932,0.45000000000000284,1635799,2193565,651253,1542312,-897757
2016-05-29,82.895,83.14,82.7,0.4399999999999977,-0.06999999999999318,83.1125,83.41,82.77,0.6400000000000006,-0.6400000000000006,82.17,82.6,81.16,1.4399999999999977,-1.240000000000009,82.815,83.33,81.94,1.3900000000000006,-1.3900000000000006,1799517,2028274,1423693,604581,224665
2016-06-05,83.26599999999999,84.27,81.97,2.299999999999997,1.9699999999999989,84.096,85.75,82.64,3.1099999999999994,1.4000000000000057,82.904,83.99,81.5,2.489999999999995,1.730000000000004,83.762,85.37,82.44,2.930000000000007,0.8900000000000006,1716507,2527793,1360024,1167769,180256
2016-06-12,81.934,82.79,81.39,1.4000000000000057,-1.220000000000013,82.216,83.2,81.59,1.6099999999999994,-1.6099999999999994,80.63,81.52,79.45,2.069999999999993,1.2800000000000011,81.736,82.15,81.35,0.8000000000000114,-0.8000000000000114,1610727,2107609,1374774,732835,14198
2016-06-19,83.252,84.83,82.17,2.6599999999999966,-0.1599999999999966,83.612,84.96,82.2,2.759999999999991,-0.9599999999999937,82.526,84.32,80.55,3.769999999999996,-1.6599999999999966,83.144,84.96,80.69,4.269999999999996,-2.260000000000005,1772690,3364265,1252450,2111815,2111815
2016-06-26,79.802,81.37,78.27,3.1000000000000085,1.5200000000000102,80.484,81.97,78.9,3.069999999999993,2.0900000000000034,78.376,81.34,75.61,5.730000000000004,4.02000000000001,79.93599999999999,81.69,77.57,4.1200000000000045,4.1200000000000045,1922480,2595518,1488985,1106533,-1106533
2016-07-03,81.9575,82.88,81.21,1.6700000000000017,1.6700000000000017,82.545,83.26,81.21,2.0500000000000114,2.0500000000000114,81.0,82.48,79.94,2.5400000000000063,2.0700000000000074,81.89750000000001,83.12,80.74,2.3800000000000097,2.3800000000000097,1655908,1879804,1308795,571009,-313923
2016-07-10,83.732,84.57,83.09,1.4799999999999898,0.4899999999999949,84.492,85.42,83.61,1.8100000000000023,-0.6299999999999955,83.05,84.26,82.12,2.1400000000000006,-0.0799999999999983,83.872,84.96,82.78,2.1799999999999926,-1.1799999999999926,2316947,2778548,1900823,877725,8273
2016-07-17,82.95,83.88,82.0,1.8799999999999955,-0.7199999999999989,83.4,83.9,83.01,0.8900000000000006,-0.3399999999999892,81.988,83.15,80.47,2.680000000000007,-1.9699999999999989,82.908,83.68,81.83,1.8500000000000085,-0.37000000000000455,1561266,2077419,1043419,1034000,1034000
2016-07-24,82.542,82.77,82.31,0.45999999999999375,-0.09000000000000341,82.90599999999999,83.1,82.6,0.5,-0.4000000000000057,82.114,82.39,81.79,0.5999999999999943,-0.5400000000000063,82.552,82.78,82.29,0.4899999999999949,-0.4899999999999949,1184887,1772683,980418,792265,85059
2016-07-31,81.91,82.71,81.24,1.4699999999999989,-0.5700000000000074,82.26,82.84,81.41,1.4300000000000068,-0.2400000000000091,81.23,81.99,80.63,1.3599999999999994,-0.25,81.786,82.6,81.11,1.4899999999999949,-0.1599999999999966,1078420,1415003,790800,624203,-624203
2016-08-07,82.408,83.31,81.89,1.4200000000000017,0.7199999999999989,82.962,84.42,82.2,2.219999999999999,1.8299999999999983,82.032,82.91,81.54,1.3699999999999903,1.0900000000000034,82.69,84.26,81.87,2.3900000000000006,2.3200000000000074,1027171,1833537,649980,1183557,1003619
2016-08-14,84.37400000000001,84.89,83.87,1.019999999999996,-0.8599999999999994,84.902,85.8,84.59,1.2099999999999937,-1.1799999999999926,83.956,84.4,83.61,0.7900000000000063,-0.7900000000000063,84.488,85.28,84.05,1.230000000000004,-0.9300000000000068,1271135,2255445,766672,1488773,-1196977
2016-08-21,84.822,86.28,84.24,2.0400000000000063,0.2400000000000091,85.188,86.28,84.63,1.6500000000000057,0.7000000000000028,84.164,84.4,83.95,0.45000000000000284,0.14000000000000057,84.49,84.67,84.38,0.29000000000000625,0.11999999999999034,894920,1019319,682873,336446,-209480
2016-08-28,85.962,86.69,84.68,2.009999999999991,2.009999999999991,86.532,86.83,86.37,0.45999999999999375,0.45999999999999375,85.538,86.14,84.62,1.519999999999996,1.519999999999996,86.256,86.7,85.84,0.8599999999999994,0.8599999999999994,1173795,1796167,648155,1148012,-1148012
2016-09-04,86.2125,86.81,85.33,1.480000000000004,-1.2600000000000051,86.6375,87.5,85.47,2.030000000000001,-1.2199999999999989,85.435,86.12,83.74,2.3800000000000097,-2.1300000000000097,85.83250000000001,87.15,83.75,3.4000000000000057,-2.6200000000000045,1142618,1471301,1019187,452114,445906
2016-09-11,83.904,84.59,83.3,1.2900000000000063,0.9399999999999977,84.736,85.48,84.25,1.230000000000004,-1.1400000000000006,83.34,83.6,83.14,0.45999999999999375,0.45999999999999375,84.236,85.3,83.56,1.7399999999999949,-1.3400000000000034,1124954,1429259,699434,729825,-296284
2016-09-18,84.528,85.23,83.96,1.2700000000000102,0.5600000000000023,84.974,85.56,84.42,1.1400000000000006,0.18999999999999773,84.118,84.88,83.66,1.2199999999999989,0.3200000000000074,84.51,85.36,84.01,1.3499999999999943,0.21999999999999886,997227,1200159,740362,459797,-83271
2016-09-25,84.448,85.11,83.73,1.3799999999999955,0.7599999999999909,85.038,85.41,83.98,1.4299999999999926,1.4200000000000017,83.946,84.58,83.36,1.2199999999999989,0.8799999999999955,84.632,85.28,83.87,1.4099999999999966,1.1299999999999955,985631,1353363,777799,575564,422353
2016-10-02,83.726,84.55,82.86,1.6899999999999977,-1.4599999999999937,84.102,84.96,83.33,1.6299999999999955,-1.6299999999999955,82.902,84.23,81.93,2.299999999999997,-2.299999999999997,83.202,84.44,82.24,2.200000000000003,-2.200000000000003,1357777,1837949,938778,899171,899171
2016-10-09,82.424,82.65,82.12,0.5300000000000011,0.1700000000000017,82.98,83.42,82.6,0.8200000000000074,0.28000000000000114,82.028,82.62,81.42,1.2000000000000028,0.14000000000000057,82.444,82.87,81.94,0.9300000000000068,0.21000000000000796,1536345,2102434,938643,1163791,739954
2016-10-16,80.652,82.73,79.23,3.5,-3.5,81.282,83.68,79.88,3.8000000000000114,-3.8000000000000114,80.072,82.67,78.78,3.8900000000000006,-3.8900000000000006,80.684,82.83,79.63,3.200000000000003,-3.0799999999999983,3126772,4121984,2150021,1971963,-549445
2016-10-23,79.798,80.38,79.24,1.1400000000000006,-0.7700000000000102,80.404,80.96,79.85,1.1099999999999994,-0.6799999999999926,79.47,80.04,78.83,1.210000000000008,-0.5,79.78,80.45,79.12,1.3299999999999983,-0.7999999999999972,1419547,1616793,1168974,447819,-409369
2016-10-30,79.562,80.04,79.24,0.8000000000000114,-0.8000000000000114,80.002,80.1,79.73,0.36999999999999034,-0.0899999999999892,78.888,79.39,78.67,0.7199999999999989,-0.6899999999999977,79.356,79.82,79.0,0.8199999999999932,-0.29999999999999716,1458718,1693246,1291103,402143,369060
2016-11-06,80.488,80.67,80.23,0.4399999999999977,-0.29999999999999716,81.332,81.65,81.07,0.5800000000000125,0.4300000000000068,79.988,80.47,79.23,1.2399999999999949,-0.23000000000000398,80.892,81.36,80.37,0.9899999999999949,0.7399999999999949,1590988,2153062,1234930,918132,82811
2016-11-13,84.098,86.8,81.68,5.11999999999999,5.11999999999999,85.478,87.55,83.44,4.109999999999999,3.760000000000005,83.586,84.8,81.67,3.1299999999999955,3.1299999999999955,84.836,87.28,83.2,4.079999999999998,1.6499999999999915,2097038,2446003,1662828,783175,-162890
2016-11-20,86.855,88.04,85.19,2.8500000000000085,2.8500000000000085,87.9425,88.79,86.37,2.4200000000000017,2.4200000000000017,86.7,87.81,84.98,2.8299999999999983,2.8299999999999983,87.5725,88.47,86.34,2.1299999999999955,2.1299999999999955,1226501,1883975,396156,1487819,-1008436
2016-11-27,87.766,88.21,86.8,1.4099999999999966,-0.6800000000000068,88.404,88.73,87.77,0.960000000000008,-0.29000000000000625,87.054,87.99,85.98,2.009999999999991,-1.9599999999999937,87.486,88.34,86.34,2.0,-1.8599999999999994,1603331,2004070,1002753,1001317,766195
2016-12-04,85.53399999999999,86.77,84.27,2.5,-1.3900000000000006,86.494,87.51,85.48,2.030000000000001,-0.030000000000001137,84.088,85.39,81.53,3.8599999999999994,-0.10999999999999943,85.596,86.87,84.26,2.6099999999999994,0.8200000000000074,3126067,8100333,1590381,6509952,-312838
2016-12-11,87.456,88.24,86.52,1.7199999999999989,1.4100000000000108,88.474,89.66,87.42,2.239999999999995,0.6700000000000017,86.718,87.39,85.71,1.6800000000000068,-0.5300000000000011,87.54599999999999,88.32,86.18,2.1399999999999864,-1.1399999999999864,2014773,2673545,1276764,1396781,754691
2016-12-18,85.95,86.06,85.76,0.29999999999999716,0.1700000000000017,86.52,86.82,86.33,0.4899999999999949,-0.2599999999999909,85.608,85.9,85.4,0.5,0.2600000000000051,86.118,86.37,85.88,0.4900000000000091,0.4900000000000091,1463308,1949502,760574,1188928,-1188928
