Date,CITStock_Open_average,CITStock_Open_max,CITStock_Open_min,CITStock_Open_volatility,CITStock_Open_change,CITStock_High_average,CITStock_High_max,CITStock_High_min,CITStock_High_volatility,CITStock_High_change,CITStock_Low_average,CITStock_Low_max,CITStock_Low_min,CITStock_Low_volatility,CITStock_Low_change,CITStock_Close_average,CITStock_Close_max,CITStock_Close_min,CITStock_Close_volatility,CITStock_Close_change,CITStock_Volume_average,CITStock_Volume_max,CITStock_Volume_min,CITStock_Volume_volatility,CITStock_Volume_change
2016-01-03,38.48,39.77,37.49,2.280000000000001,-1.4499999999999957,38.68,39.8,37.58,2.219999999999999,-1.990000000000002,37.904,38.99,36.5,2.490000000000002,-2.280000000000001,38.152,39.54,36.56,2.979999999999997,-2.979999999999997,1726185,2199391,1236141,963250,340308
2016-01-10,35.28,36.58,33.42,3.1599999999999966,-3.1599999999999966,35.572,36.73,33.91,2.8200000000000003,-2.8200000000000003,34.332,35.66,32.55,3.1099999999999994,-3.1099999999999994,34.83,36.03,33.54,2.490000000000002,-2.490000000000002,2593177,2949480,2088317,861163,710715
2016-01-17,32.0,33.88,31.04,2.8400000000000034,-2.450000000000003,32.2475,34.1,31.53,2.5700000000000003,-2.4800000000000004,31.0625,31.98,30.73,1.25,-1.1700000000000017,31.3575,32.22,30.85,1.3699999999999974,-1.2399999999999984,3216709,3536762,2830151,706611,-303684
2016-01-24,29.778,30.8,29.2,1.6000000000000014,-1.6000000000000014,30.16,30.94,29.55,1.3900000000000006,-1.3900000000000006,29.176,29.33,28.98,0.34999999999999787,-0.33999999999999986,29.400000000000002,29.6,29.14,0.46000000000000085,0.0,3526686,4698937,2703359,1995578,987413
2016-01-31,28.276,29.3,27.25,2.0500000000000007,-1.0600000000000023,28.982,31.06,27.56,3.5,-2.219999999999999,27.468,28.89,26.08,2.8100000000000023,-0.8399999999999999,28.163999999999998,29.86,27.18,2.6799999999999997,-1.5500000000000007,5272670,6813226,3179555,3633671,-523084
2016-02-07,26.65,27.81,25.98,1.8299999999999983,-1.4699999999999989,27.05,28.0,26.12,1.879999999999999,-1.1400000000000006,26.068,26.69,25.18,1.5100000000000016,-0.360000000000003,26.48,26.79,25.65,1.1400000000000006,-0.10000000000000142,4363122,7900846,2577012,5323834,-5307872
2016-02-14,27.8125,28.42,26.97,1.4500000000000028,1.4500000000000028,28.38,28.89,27.41,1.4800000000000004,1.1499999999999986,27.5175,28.05,26.54,1.5100000000000016,1.3900000000000006,28.1125,28.77,27.3,1.4699999999999989,0.9299999999999997,2743956,3569375,2155661,1413714,751208
2016-02-21,28.894000000000002,29.63,28.27,1.3599999999999994,0.6999999999999993,29.580000000000002,30.62,28.68,1.9400000000000013,0.8599999999999994,28.483999999999998,29.3,27.61,1.6900000000000013,0.740000000000002,29.2,30.0,28.62,1.379999999999999,0.3099999999999987,2315934,3116109,1645189,1470920,395239
2016-02-28,30.856,32.33,29.92,2.4099999999999966,2.4099999999999966,31.508,33.32,30.04,3.280000000000001,3.280000000000001,30.352,32.26,28.73,3.5299999999999976,3.289999999999999,31.41,33.17,29.81,3.360000000000003,3.360000000000003,3213731,5201539,1976730,3224809,2385452
2016-03-06,32.728,32.87,32.51,0.35999999999999943,-0.14000000000000057,33.04,33.41,32.88,0.529999999999994,0.269999999999996,32.02,32.47,31.63,0.8399999999999999,0.04999999999999716,32.71,33.38,32.29,1.0900000000000034,0.3500000000000014,2736128,4495893,1676763,2819130,-439312
2016-03-13,33.418,35.24,32.48,2.760000000000005,2.1200000000000045,34.214,36.24,32.82,3.4200000000000017,2.950000000000003,32.944,34.77,31.91,2.860000000000003,2.1500000000000057,33.822,34.95,32.52,2.4299999999999997,1.8100000000000023,2383765,3203661,1387382,1816279,1816279
2016-03-20,34.22,34.93,32.98,1.9500000000000028,-1.9500000000000028,34.4625,35.17,33.51,1.6600000000000037,-1.6600000000000037,33.4975,34.54,32.58,1.9600000000000009,-1.9600000000000009,34.0875,35.04,33.23,1.8100000000000023,-1.5799999999999983,3777471,6655964,2092678,4563286,377739
2016-03-27,32.0,33.0,30.74,2.2600000000000016,-2.2600000000000016,32.332,33.43,31.37,2.0599999999999987,-2.0599999999999987,31.278,32.1,30.43,1.6700000000000017,-1.6700000000000017,31.704,32.45,31.03,1.4200000000000017,-1.230000000000004,5862936,8668307,3353680,5314627,-1523872
2016-04-03,30.876,31.16,30.58,0.5800000000000018,-0.23999999999999844,31.386,32.11,31.05,1.0599999999999987,-0.7699999999999996,30.586000000000002,30.84,30.37,0.46999999999999886,-0.1999999999999993,30.904,31.45,30.64,0.8099999999999987,-0.7100000000000009,3248186,4096747,2831434,1265313,-673120
2016-04-10,31.828,33.09,30.87,2.2200000000000024,2.2200000000000024,32.406,33.39,31.48,1.9100000000000001,1.9100000000000001,31.522,32.21,30.73,1.4800000000000004,1.4299999999999962,32.008,32.9,30.79,2.1099999999999994,1.6600000000000037,2014382,2290044,1745059,544985,-151683
2016-04-17,33.362,34.17,32.26,1.9100000000000037,1.6400000000000006,33.848,34.46,32.88,1.5799999999999983,1.2999999999999972,33.19,33.91,32.01,1.8999999999999986,1.8300000000000054,33.676,34.03,32.82,1.2100000000000009,1.2100000000000009,1983461,2818723,1383727,1434996,1136719
2016-04-24,33.916,34.22,33.64,0.5799999999999983,0.5,34.622,35.17,34.07,1.1000000000000014,0.759999999999998,33.496,33.88,32.89,0.990000000000002,0.39000000000000057,34.292,34.57,33.78,0.7899999999999991,0.7899999999999991,2699885,2974144,2397103,577041,-577041
2016-05-01,33.24,34.61,32.0,2.6099999999999994,-2.6099999999999994,33.476,34.91,32.45,2.4599999999999937,-2.4599999999999937,32.648,33.92,31.89,2.030000000000001,-2.030000000000001,33.03,34.53,32.32,2.210000000000001,-2.1200000000000045,1358007,1626108,883383,742725,235922
2016-05-08,32.6,33.28,32.1,1.1799999999999997,-0.07000000000000028,33.136,33.73,32.39,1.3399999999999963,-0.18999999999999773,31.98,32.93,31.11,1.8200000000000003,-0.740000000000002,32.384,33.35,31.26,2.09,-0.9299999999999962,1535546,2025259,893459,1131800,1131800
2016-05-15,31.810000000000002,32.39,31.42,0.9699999999999989,0.8500000000000014,32.536,32.93,32.13,0.7999999999999972,0.6699999999999946,31.666,32.27,31.26,1.0100000000000016,1.0100000000000016,32.094,32.67,31.53,1.1400000000000006,0.8900000000000006,1659820,2769148,860761,1908387,-986255
2016-05-22,33.28,34.03,32.46,1.5700000000000003,1.0399999999999991,33.638,34.03,32.66,1.3700000000000045,1.2800000000000011,33.044,33.48,32.14,1.3399999999999963,1.2999999999999972,33.443999999999996,33.94,32.51,1.4299999999999997,1.4299999999999997,975484,1530732,624837,905895,396339
2016-05-29,33.942499999999995,34.16,33.66,0.5,-0.5,34.1275,34.49,33.69,0.8000000000000043,-0.8000000000000043,33.2725,34.0,32.53,1.4699999999999989,-1.4699999999999989,34.0325,34.26,33.66,0.6000000000000014,-0.6000000000000014,1652715,2712425,785820,1926605,-1351672
2016-06-05,33.976,34.54,33.25,1.2899999999999991,-0.4399999999999977,34.334,34.82,33.36,1.4600000000000009,-1.3400000000000034,33.612,34.23,32.63,1.5999999999999943,-0.9600000000000009,33.956,34.45,32.72,1.730000000000004,-1.730000000000004,1172623,1564724,966870,597854,-597854
2016-06-12,31.468,32.28,30.92,1.3599999999999994,-1.2100000000000009,31.94,33.06,31.14,1.9200000000000017,-1.6600000000000037,30.902,32.09,30.23,1.860000000000003,-1.4300000000000033,31.236,32.16,30.77,1.389999999999997,-1.389999999999997,1790717,3111771,1046735,2065036,2065036
2016-06-19,31.262,31.8,30.05,1.75,-1.4299999999999997,31.622,32.19,30.61,1.5799999999999983,-1.3100000000000023,30.934,31.77,29.7,2.0700000000000003,-1.6799999999999997,31.264,32.19,30.15,2.039999999999999,-1.3100000000000023,1830626,4325162,748562,3576600,2668734
2016-06-26,30.232,31.44,29.13,2.3100000000000023,2.0600000000000023,30.764,32.12,29.48,2.639999999999997,2.6199999999999974,29.662,31.11,28.33,2.780000000000001,2.780000000000001,30.39,31.91,28.45,3.460000000000001,3.0600000000000023,2092683,2952218,1696309,1255909,-1143403
2016-07-03,31.1,32.09,30.31,1.7800000000000047,0.9200000000000017,31.7325,33.1,30.95,2.150000000000002,1.8800000000000026,30.7975,32.09,30.0,2.0900000000000034,1.7900000000000027,31.3875,32.54,30.66,1.879999999999999,1.879999999999999,1537235,1922145,1334778,587367,390349
2016-07-10,33.926,34.65,32.92,1.7299999999999969,1.6299999999999955,34.276,34.99,33.28,1.7100000000000009,1.7100000000000009,33.646,34.26,32.71,1.5499999999999972,1.4600000000000009,34.032000000000004,34.88,33.18,1.7000000000000028,1.7000000000000028,2133268,2614605,1655864,958741,681660
2016-07-17,34.806,35.05,34.53,0.519999999999996,0.04999999999999716,35.08,35.12,35.03,0.0899999999999963,-0.05999999999999517,34.589999999999996,34.66,34.39,0.269999999999996,0.0,34.858000000000004,35.03,34.68,0.3500000000000014,0.3500000000000014,1855881,2413852,1252551,1161301,-1130734
2016-07-24,34.536,35.0,34.02,0.9799999999999969,-0.4799999999999969,34.84,35.08,34.67,0.4099999999999966,-0.22999999999999687,34.036,34.58,32.9,1.6799999999999997,-0.22999999999999687,34.55,34.74,34.37,0.37000000000000455,-0.11999999999999744,2257954,2983089,1192298,1790791,580382
2016-07-31,33.99,34.56,33.49,1.0700000000000003,-0.4200000000000017,34.438,35.15,33.97,1.1799999999999997,0.25,33.718,34.1,33.37,0.730000000000004,0.060000000000002274,34.06,35.15,33.47,1.6799999999999997,1.009999999999998,1341044,1683285,947732,735553,-41474
