Date,ACRX_stock_Open_average,ACRX_stock_Open_max,ACRX_stock_Open_min,ACRX_stock_Open_volatility,ACRX_stock_Open_change,ACRX_stock_High_average,ACRX_stock_High_max,ACRX_stock_High_min,ACRX_stock_High_volatility,ACRX_stock_High_change,ACRX_stock_Low_average,ACRX_stock_Low_max,ACRX_stock_Low_min,ACRX_stock_Low_volatility,ACRX_stock_Low_change,ACRX_stock_Close_average,ACRX_stock_Close_max,ACRX_stock_Close_min,ACRX_stock_Close_volatility,ACRX_stock_Close_change,ACRX_stock_Volume_average,ACRX_stock_Volume_max,ACRX_stock_Volume_min,ACRX_stock_Volume_volatility,ACRX_stock_Volume_change
2016-01-03,3.714,3.83,3.53,0.30000000000000027,-0.28000000000000025,3.8228,4.03,3.62,0.41000000000000014,-0.16999999999999993,3.558,3.76,3.3,0.45999999999999996,-0.3200000000000003,3.629,3.82,3.4,0.41999999999999993,-0.355,457769,613236,344482,268754,266065
2016-01-10,3.178,3.5,2.9,0.6000000000000001,-0.6000000000000001,3.303,3.53,3.15,0.3799999999999999,-0.33499999999999996,2.9374,3.115,2.73,0.38500000000000023,-0.3799999999999999,3.1,3.21,2.98,0.22999999999999998,0.040000000000000036,505525,710167,420009,290158,239201
2016-01-17,2.9525,3.2,2.75,0.4500000000000002,-0.17000000000000037,3.15,3.26,2.91,0.34999999999999964,-0.029999999999999805,2.76,3.0,2.59,0.41000000000000014,0.29000000000000004,2.91,3.08,2.77,0.31000000000000005,0.27,509928,595862,466501,129361,-42730
2016-01-24,3.406,3.72,3.01,0.7100000000000004,0.54,3.67,3.86,3.2,0.6599999999999997,0.6599999999999997,3.296,3.5,3.01,0.4900000000000002,0.4900000000000002,3.4859999999999998,3.69,3.13,0.56,0.48,728700,1546542,237918,1308624,207049
2016-01-31,3.632,3.73,3.56,0.16999999999999993,-0.1299999999999999,3.75,3.79,3.65,0.14000000000000012,-0.04999999999999982,3.504,3.53,3.45,0.07999999999999963,-0.029999999999999805,3.596,3.7,3.52,0.18000000000000016,-0.18000000000000016,235169,296736,145943,150793,-105760
2016-02-07,3.374,3.54,3.25,0.29000000000000004,-0.18999999999999995,3.58,3.74,3.44,0.30000000000000027,-0.2200000000000002,3.2800000000000002,3.39,3.22,0.16999999999999993,-0.04999999999999982,3.408,3.49,3.32,0.17000000000000037,0.13000000000000034,334416,473078,172447,300631,21123
2016-02-14,3.5975,3.67,3.54,0.1299999999999999,0.08000000000000007,3.76125,3.91,3.65,0.26000000000000023,0.26000000000000023,3.5675,3.62,3.52,0.10000000000000009,0.08000000000000007,3.6675,3.86,3.54,0.31999999999999984,0.31999999999999984,245778,294654,170598,124056,26169
2016-02-21,3.8,4.0,3.65,0.3500000000000001,-0.31000000000000005,3.8675,4.0,3.65,0.3500000000000001,-0.3400000000000003,3.6275,3.805,3.5,0.30500000000000016,-0.15500000000000025,3.71,3.85,3.64,0.20999999999999996,-0.20000000000000018,299210,441006,172614,268392,161758
2016-02-28,3.928,4.36,3.65,0.7100000000000004,0.4200000000000004,4.1182,4.5,3.78,0.7200000000000002,0.33100000000000085,3.744,3.91,3.6,0.31000000000000005,0.20999999999999996,3.96,4.31,3.71,0.5999999999999996,0.18000000000000016,385654,648187,146015,502172,312209
2016-03-06,3.692,3.86,3.54,0.31999999999999984,-0.25,3.834,4.09,3.72,0.36999999999999966,-0.36999999999999966,3.5907999999999998,3.81,3.514,0.29600000000000026,-0.2400000000000002,3.67,4.0,3.55,0.4500000000000002,-0.3799999999999999,419994,626470,318631,307839,-46181
2016-03-13,3.492,3.69,3.2,0.48999999999999977,-0.48999999999999977,3.5524,3.86,3.25,0.6099999999999999,-0.6099999999999999,3.322,3.66,3.03,0.6300000000000003,-0.6300000000000003,3.406,3.7,3.08,0.6200000000000001,-0.6200000000000001,517760,977589,266993,710596,477547
2016-03-20,3.1925,3.33,3.09,0.2400000000000002,-0.010000000000000231,3.3575,3.44,3.28,0.16000000000000014,-0.03000000000000025,3.105,3.23,3.0,0.22999999999999998,-0.10000000000000009,3.2375,3.37,3.12,0.25,-0.05999999999999961,373489,483470,226600,256870,-183972
2016-03-27,3.112,3.2,3.05,0.15000000000000036,-0.15000000000000036,3.223,3.275,3.18,0.09499999999999975,-0.015000000000000124,3.027,3.05,2.96,0.08999999999999986,0.0,3.118,3.18,3.07,0.11000000000000032,0.08000000000000007,353758,603668,224907,378761,-56511
2016-04-03,3.442,3.64,3.23,0.41000000000000014,0.3900000000000001,3.596,3.75,3.45,0.2999999999999998,0.18999999999999995,3.384,3.54,3.2,0.33999999999999986,0.2999999999999998,3.514,3.64,3.36,0.28000000000000025,0.21999999999999975,374346,501341,247116,254225,-252977
2016-04-10,3.64,3.75,3.58,0.16999999999999993,0.14000000000000012,3.789,3.99,3.7,0.29000000000000004,0.29000000000000004,3.594,3.73,3.51,0.2200000000000002,0.18000000000000016,3.696,3.81,3.59,0.2200000000000002,0.2200000000000002,274848,316637,204974,111663,2484
2016-04-17,3.754,3.83,3.68,0.1499999999999999,-0.04999999999999982,3.819,3.87,3.74,0.1299999999999999,-0.010000000000000231,3.66,3.74,3.57,0.17000000000000037,-0.010000000000000231,3.74,3.8,3.69,0.10999999999999988,-0.029999999999999805,193288,222348,139405,82943,-46583
2016-04-24,3.496,3.78,3.3,0.48,-0.48,3.578,3.81,3.4,0.41000000000000014,-0.41000000000000014,3.3766,3.54,3.2680000000000002,0.2719999999999998,-0.2719999999999998,3.43,3.54,3.32,0.2200000000000002,-0.16000000000000014,255270,398387,150334,248053,-68637
2016-05-01,3.156,3.34,3.07,0.27,-0.27,3.264,3.35,3.19,0.16000000000000014,-0.08000000000000007,3.078,3.21,3.02,0.18999999999999995,-0.18999999999999995,3.176,3.25,3.1,0.1499999999999999,-0.020000000000000018,317531,462702,242681,220021,-176943
2016-05-08,3.194,3.32,3.08,0.23999999999999977,-0.17999999999999972,3.249,3.32,3.14,0.17999999999999972,-0.010000000000000231,3.088,3.16,3.0,0.16000000000000014,-0.11000000000000032,3.164,3.25,3.05,0.20000000000000018,-0.040000000000000036,207141,283621,138095,145526,51076
2016-05-15,3.188,3.23,3.09,0.14000000000000012,-0.14000000000000012,3.2758,3.36,3.19,0.16999999999999993,-0.10299999999999976,3.138,3.21,3.06,0.1499999999999999,-0.1299999999999999,3.184,3.21,3.09,0.1200000000000001,0.0,212980,410997,120997,290000,8923
2016-05-22,3.368,3.45,3.2,0.25,0.23999999999999977,3.434,3.5,3.33,0.16999999999999993,0.16000000000000014,3.306,3.36,3.2,0.1599999999999997,0.1599999999999997,3.398,3.48,3.31,0.16999999999999993,0.16999999999999993,164873,275124,91348,183776,-183776
2016-05-29,3.4575,3.49,3.43,0.06000000000000005,-0.03000000000000025,3.53,3.57,3.5,0.06999999999999984,-0.029999999999999805,3.3925,3.42,3.36,0.06000000000000005,-0.03000000000000025,3.4725,3.5,3.45,0.04999999999999982,0.040000000000000036,136513,171379,106142,65237,-10485
2016-06-05,3.44,3.51,3.33,0.17999999999999972,-0.17999999999999972,3.506,3.61,3.33,0.2799999999999998,-0.2799999999999998,3.346,3.45,3.09,0.3600000000000003,-0.3600000000000003,3.39,3.49,3.19,0.30000000000000027,-0.30000000000000027,161286,238131,89159,148972,41456
2016-06-12,3.064,3.17,3.01,0.16000000000000014,-0.1200000000000001,3.1364,3.25,3.06,0.18999999999999995,-0.14000000000000012,2.948,3.03,2.86,0.16999999999999993,-0.16999999999999993,3.002,3.07,2.86,0.20999999999999996,-0.20999999999999996,340460,507058,248803,258255,210101
2016-06-19,2.7920000000000003,2.91,2.6,0.31000000000000005,-0.29000000000000004,2.8528,2.95,2.654,0.29600000000000026,-0.29600000000000026,2.686,2.79,2.56,0.22999999999999998,-0.22999999999999998,2.7520000000000002,2.87,2.57,0.30000000000000027,-0.30000000000000027,1104163,4021180,320216,3700964,3700964
2016-06-26,2.602,2.72,2.5,0.2200000000000002,0.13000000000000034,2.703,2.785,2.55,0.23500000000000032,0.11999999999999966,2.52,2.66,2.4,0.26000000000000023,0.2400000000000002,2.612,2.7,2.48,0.2200000000000002,0.20999999999999996,501322,769367,225258,544109,-388760
2016-07-03,2.795,2.86,2.69,0.16999999999999993,0.16999999999999993,2.9275,3.07,2.82,0.25,0.25,2.74,2.85,2.61,0.2400000000000002,0.2400000000000002,2.86,2.98,2.77,0.20999999999999996,0.20999999999999996,286752,326351,197061,129290,17151
2016-07-10,3.046,3.11,2.98,0.1299999999999999,0.06999999999999984,3.108,3.17,3.05,0.1200000000000001,0.050000000000000266,2.968,3.01,2.92,0.08999999999999986,0.08999999999999986,3.028,3.08,2.96,0.1200000000000001,0.06000000000000005,233438,415831,89680,326151,-143925
2016-07-17,2.988,3.01,2.98,0.029999999999999805,-0.019999999999999574,3.046,3.09,3.0,0.08999999999999986,-0.06999999999999984,2.918,2.95,2.88,0.07000000000000028,-0.040000000000000036,2.968,2.99,2.94,0.050000000000000266,-0.010000000000000231,125964,170581,76350,94231,26681
2016-07-24,3.008,3.08,2.95,0.1299999999999999,0.1299999999999999,3.2079999999999997,3.73,3.04,0.69,0.69,2.9730000000000003,3.035,2.95,0.08499999999999996,0.08499999999999996,3.146,3.63,2.99,0.6399999999999997,0.6399999999999997,379107,1215931,92180,1123751,1092877
2016-07-31,3.61,3.79,3.47,0.31999999999999984,-0.06000000000000005,3.718,3.84,3.62,0.21999999999999975,0.009999999999999787,3.484,3.57,3.4,0.16999999999999993,0.10000000000000009,3.592,3.76,3.48,0.2799999999999998,0.10999999999999988,457964,697286,243594,453692,-356403
2016-08-07,3.582,3.64,3.56,0.08000000000000007,-0.08000000000000007,3.724,3.8,3.69,0.10999999999999988,0.09999999999999964,3.53,3.56,3.51,0.050000000000000266,0.03000000000000025,3.604,3.73,3.55,0.18000000000000016,0.14000000000000012,264190,362216,184314,177902,143092
2016-08-14,3.624,3.75,3.5,0.25,-0.25,3.654,3.8,3.51,0.29000000000000004,-0.29000000000000004,3.455,3.55,3.305,0.24499999999999966,-0.18500000000000005,3.53,3.67,3.38,0.29000000000000004,-0.29000000000000004,427895,1271104,130261,1140843,-1054637
2016-08-21,3.38,3.51,3.22,0.2899999999999996,-0.1599999999999997,3.476,3.57,3.37,0.19999999999999973,-0.1200000000000001,3.282,3.43,3.16,0.27,-0.18999999999999995,3.346,3.5,3.21,0.29000000000000004,-0.2400000000000002,174038,281206,90706,190500,102656
2016-08-28,3.2,3.3,3.08,0.21999999999999975,-0.16999999999999993,3.2262,3.3110000000000004,3.1,0.2110000000000003,-0.19999999999999973,3.1069999999999998,3.23,3.0,0.22999999999999998,-0.2200000000000002,3.162,3.29,3.05,0.2400000000000002,-0.20000000000000018,143821,256593,82799,173794,10347
2016-09-04,3.2125,3.32,3.1,0.21999999999999975,0.21999999999999975,3.295,3.34,3.17,0.16999999999999993,0.16000000000000014,3.1425,3.25,3.03,0.2200000000000002,0.15000000000000036,3.2275,3.32,3.1,0.21999999999999975,0.08000000000000007,186252,296953,125065,171888,11546
2016-09-11,3.39,3.66,3.15,0.5100000000000002,0.43999999999999995,3.4978,3.83,3.32,0.5100000000000002,0.3700000000000001,3.2976,3.52,3.138,0.3820000000000001,0.3120000000000003,3.394,3.6,3.22,0.3799999999999999,0.22999999999999998,1154182,4335330,144876,4190454,751147
2016-09-18,3.576,3.69,3.44,0.25,0.08999999999999986,3.644,3.75,3.51,0.2400000000000002,0.10000000000000009,3.483,3.62,3.4,0.2200000000000002,0.20500000000000007,3.5500000000000003,3.68,3.42,0.26000000000000023,0.20999999999999996,314323,452961,224684,228277,-154350
