Date,CVVStock_Open_average,CVVStock_Open_max,CVVStock_Open_min,CVVStock_Open_volatility,CVVStock_Open_change,CVVStock_High_average,CVVStock_High_max,CVVStock_High_min,CVVStock_High_volatility,CVVStock_High_change,CVVStock_Low_average,CVVStock_Low_max,CVVStock_Low_min,CVVStock_Low_volatility,CVVStock_Low_change,CVVStock_Close_average,CVVStock_Close_max,CVVStock_Close_min,CVVStock_Close_volatility,CVVStock_Close_change,CVVStock_Volume_average,CVVStock_Volume_max,CVVStock_Volume_min,CVVStock_Volume_volatility,CVVStock_Volume_change
2016-01-03,9.822,10.0,9.5,0.5,-0.4499999999999993,9.912,10.0,9.83,0.16999999999999993,-0.15000000000000036,9.628,9.92,9.4,0.5199999999999996,-0.41999999999999993,9.796,9.95,9.52,0.4299999999999997,-0.10999999999999943,18419,30599,4808,25791,22465
2016-01-10,9.236,9.71,8.59,1.120000000000001,-1.120000000000001,9.34,9.74,8.59,1.1500000000000004,-1.120000000000001,8.752,9.5,7.8,1.7000000000000002,-1.3999999999999995,8.972,9.66,8.17,1.4900000000000002,-1.1999999999999993,21624,38654,3278,35376,18300
2016-01-17,7.9725,8.18,7.85,0.33000000000000007,-0.20999999999999996,8.105,8.22,7.95,0.27000000000000046,-0.0600000000000005,7.69,8.0,7.15,0.8499999999999996,-0.20999999999999996,7.952500000000001,8.06,7.79,0.27000000000000046,-0.0600000000000005,16055,43221,5402,37819,3810
2016-01-24,8.458,8.79,7.97,0.8199999999999994,0.3199999999999994,8.788,9.0,8.47,0.5299999999999994,0.27999999999999936,8.244,8.42,7.91,0.5099999999999998,0.379999999999999,8.56,8.76,8.31,0.4499999999999993,0.16999999999999993,8889,16628,5204,11424,-8710
2016-01-31,8.714,9.02,8.41,0.6099999999999994,0.6099999999999994,9.04,9.25,8.85,0.40000000000000036,0.25,8.67,8.88,8.35,0.5300000000000011,0.5300000000000011,8.854,9.1,8.65,0.4499999999999993,0.4499999999999993,10980,20504,3545,16959,-3695
2016-02-07,8.244,8.83,8.0,0.8300000000000001,-0.5999999999999996,8.378,9.01,8.13,0.879999999999999,-0.7799999999999994,7.984,8.25,7.87,0.3799999999999999,-0.33000000000000007,8.078,8.25,7.95,0.2999999999999998,-0.15000000000000036,10302,15217,3958,11259,-6483
2016-02-14,8.24,8.4,8.05,0.34999999999999964,-0.14999999999999858,8.282499999999999,8.44,8.1,0.33999999999999986,-0.17999999999999972,7.984999999999999,8.01,7.92,0.08999999999999986,0.08000000000000007,8.1475,8.3,8.0,0.3000000000000007,-0.27999999999999936,8976,19084,3461,15623,-1071
2016-02-21,8.168,8.29,8.02,0.2699999999999996,0.049999999999998934,8.222,8.31,8.11,0.20000000000000107,0.07000000000000028,7.972,8.16,7.81,0.35000000000000053,0.2400000000000002,8.114,8.31,7.92,0.39000000000000057,0.09999999999999964,6126,10930,2195,8735,-4723
2016-02-28,8.53,8.7,8.33,0.3699999999999992,0.1999999999999993,8.684,8.73,8.53,0.20000000000000107,-0.20000000000000107,8.246,8.36,8.01,0.34999999999999964,-0.3200000000000003,8.43,8.64,8.26,0.3800000000000008,-0.13000000000000078,11157,23354,6522,16832,13654
2016-03-06,8.682,9.1,8.26,0.8399999999999999,0.8399999999999999,8.886,9.1,8.69,0.41000000000000014,0.41000000000000014,8.552,8.88,8.26,0.620000000000001,0.620000000000001,8.784,9.0,8.52,0.4800000000000004,0.3800000000000008,6446,9406,3191,6215,2180
2016-03-13,8.796,9.11,8.64,0.46999999999999886,-0.16000000000000014,8.972,9.23,8.72,0.5099999999999998,-0.33000000000000007,8.614,8.81,8.5,0.3100000000000005,-0.21000000000000085,8.72,8.88,8.57,0.3100000000000005,-0.28000000000000114,5834,10655,1208,9447,-4035
2016-03-20,8.565,8.82,8.28,0.5400000000000009,-0.23000000000000043,8.65,8.85,8.28,0.5700000000000003,-0.5700000000000003,8.345,8.52,8.05,0.46999999999999886,-0.4599999999999991,8.502500000000001,8.8,8.1,0.7000000000000011,-0.7000000000000011,5765,8044,2391,5653,2813
2016-03-27,8.354000000000001,8.5,8.22,0.27999999999999936,0.08000000000000007,8.712,8.95,8.5,0.4499999999999993,0.33000000000000007,8.288,8.5,8.08,0.41999999999999993,0.22000000000000064,8.534,8.95,8.11,0.8399999999999999,0.6300000000000008,26391,50825,7514,43311,-43311
2016-04-03,8.47,8.58,8.29,0.2900000000000009,-0.08000000000000007,8.66,8.81,8.54,0.27000000000000135,-0.19000000000000128,8.302,8.5,8.13,0.3699999999999992,-0.17999999999999972,8.462,8.59,8.3,0.28999999999999915,-0.05999999999999872,13328,20223,6555,13668,3904
2016-04-10,8.422,8.54,8.31,0.22999999999999865,-0.16999999999999993,8.498,8.54,8.46,0.0799999999999983,-0.0799999999999983,8.256,8.37,8.0,0.3699999999999992,-0.27999999999999936,8.342,8.5,8.0,0.5,-0.3699999999999992,10624,20827,5141,15686,10481
2016-04-17,7.954,8.07,7.74,0.33000000000000007,-0.2699999999999996,8.106,8.37,7.8,0.5699999999999994,-0.54,7.538,7.99,6.63,1.3600000000000003,-1.3600000000000003,7.794,8.05,7.43,0.620000000000001,-0.5800000000000001,22443,37858,9439,28419,27086
2016-04-24,7.72,7.85,7.49,0.35999999999999943,0.3199999999999994,7.824,7.95,7.53,0.41999999999999993,0.33000000000000007,7.61,7.81,7.41,0.39999999999999947,0.03000000000000025,7.734,7.87,7.48,0.3899999999999997,0.1899999999999995,15355,22655,5586,17069,-8276
2016-05-01,7.556,7.72,7.27,0.4500000000000002,-0.4200000000000008,7.6579999999999995,7.82,7.39,0.4300000000000006,-0.41999999999999993,7.1739999999999995,7.51,6.47,1.04,-1.04,7.4,7.74,6.87,0.8700000000000001,-0.7699999999999996,19823,27236,8546,18690,18690
2016-05-08,7.048,7.57,6.38,1.1900000000000004,0.4500000000000002,7.352,7.59,6.89,0.7000000000000002,0.39000000000000057,6.698,7.18,6.25,0.9299999999999997,0.4800000000000004,7.108,7.59,6.27,1.3200000000000003,0.8100000000000005,27036,66052,5706,60346,-59960
2016-05-15,7.032,7.25,6.7,0.5499999999999998,0.08999999999999986,7.388,7.74,7.12,0.6200000000000001,0.41000000000000014,6.81,7.15,6.52,0.6300000000000008,0.35000000000000053,7.13,7.36,6.65,0.71,0.1900000000000004,29500,67341,7246,60095,6234
2016-05-22,7.126,7.38,6.95,0.4299999999999997,-0.4299999999999997,7.306,7.6,7.07,0.5299999999999994,-0.41000000000000014,7.008,7.24,6.9,0.33999999999999986,-0.29000000000000004,7.086,7.24,7.02,0.22000000000000064,-0.1299999999999999,13028,22472,3418,19054,-9611
