Date,SRCL_stock_Open_average,SRCL_stock_Open_max,SRCL_stock_Open_min,SRCL_stock_Open_volatility,SRCL_stock_Open_change,SRCL_stock_High_average,SRCL_stock_High_max,SRCL_stock_High_min,SRCL_stock_High_volatility,SRCL_stock_High_change,SRCL_stock_Low_average,SRCL_stock_Low_max,SRCL_stock_Low_min,SRCL_stock_Low_volatility,SRCL_stock_Low_change,SRCL_stock_Close_average,SRCL_stock_Close_max,SRCL_stock_Close_min,SRCL_stock_Close_volatility,SRCL_stock_Close_change,SRCL_stock_Volume_average,SRCL_stock_Volume_max,SRCL_stock_Volume_min,SRCL_stock_Volume_volatility,SRCL_stock_Volume_change
2016-01-03,118.96,120.0,118.22,1.7800000000000011,0.7900000000000063,120.29599999999999,120.97,119.44,1.5300000000000011,0.8599999999999994,117.798,118.13,116.9,1.2299999999999898,1.1499999999999915,119.232,120.53,117.87,2.6599999999999966,0.36999999999999034,745939,863213,632414,230799,-199130
2016-01-10,117.948,121.01,113.55,7.460000000000008,-5.109999999999999,118.972,121.44,115.25,6.189999999999998,-4.599999999999994,116.126,118.35,113.49,4.859999999999999,-4.710000000000008,117.664,121.02,115.16,5.859999999999999,-4.260000000000005,788881,958226,656590,301636,240417
2016-01-17,115.5925,116.48,114.16,2.3200000000000074,-0.5300000000000011,117.1925,118.31,115.73,2.5799999999999983,0.01999999999999602,114.0625,115.49,111.25,4.239999999999995,0.01999999999999602,115.97,117.95,114.99,2.960000000000008,2.1300000000000097,559298,814671,396202,418469,-121971
2016-01-24,117.622,118.17,116.93,1.2399999999999949,-0.6200000000000045,119.09,120.45,117.9,2.549999999999997,2.549999999999997,116.856,117.16,116.52,0.6400000000000006,0.3299999999999983,118.046,120.35,116.91,3.4399999999999977,3.4399999999999977,589987,794351,290809,503542,231600
2016-01-31,117.21000000000001,119.51,111.69,7.820000000000007,-7.6000000000000085,118.682,121.11,114.69,6.420000000000002,-6.420000000000002,115.21000000000001,118.69,108.75,9.939999999999998,-9.939999999999998,116.646,120.65,111.12,9.530000000000001,-9.530000000000001,1424560,2597870,586198,2011672,2011672
2016-02-07,107.11,109.64,105.11,4.530000000000001,-1.7999999999999972,108.432,110.09,107.36,2.730000000000004,-1.740000000000009,105.53399999999999,106.58,104.91,1.6700000000000017,0.480000000000004,106.58,107.91,105.99,1.9200000000000017,0.9300000000000068,1031513,1288756,881112,407644,-150274
2016-02-14,110.3725,111.3,109.44,1.8599999999999994,1.8599999999999994,111.5175,113.0,109.89,3.1099999999999994,1.7600000000000051,109.3075,110.5,108.17,2.3299999999999983,1.1299999999999955,110.52,111.54,109.47,2.0700000000000074,0.18999999999999773,842886,898932,755968,142964,142964
2016-02-21,112.76666666666667,115.54,110.65,4.890000000000001,4.890000000000001,114.33166666666666,116.42,111.66,4.760000000000005,3.8800000000000097,112.08333333333333,115.53,110.01,5.519999999999996,5.290000000000006,113.71166666666667,115.54,111.24,4.300000000000011,4.290000000000006,866360,1038561,740340,298221,134841
2016-02-28,115.546,117.12,114.59,2.530000000000001,0.6899999999999977,116.732,117.99,115.65,2.339999999999989,-0.3400000000000034,114.08,114.4,113.43,0.9699999999999989,0.46999999999999886,115.39,117.95,113.93,4.019999999999996,0.9399999999999977,878705,1566244,568400,997844,-12837
2016-03-06,113.892,114.74,112.54,2.1999999999999886,0.5599999999999881,115.016,116.01,114.47,1.5400000000000063,1.0200000000000102,113.148,113.82,112.4,1.4199999999999875,-0.5300000000000011,114.41,116.01,113.52,2.490000000000009,1.3000000000000114,1015880,1464799,571422,893377,612224
