Date,LNNStock_Open_average,LNNStock_Open_max,LNNStock_Open_min,LNNStock_Open_volatility,LNNStock_Open_change,LNNStock_High_average,LNNStock_High_max,LNNStock_High_min,LNNStock_High_volatility,LNNStock_High_change,LNNStock_Low_average,LNNStock_Low_max,LNNStock_Low_min,LNNStock_Low_volatility,LNNStock_Low_change,LNNStock_Close_average,LNNStock_Close_max,LNNStock_Close_min,LNNStock_Close_volatility,LNNStock_Close_change,LNNStock_Volume_average,LNNStock_Volume_max,LNNStock_Volume_min,LNNStock_Volume_volatility,LNNStock_Volume_change
2016-01-03,68.674,71.48,67.22,4.260000000000005,-3.6000000000000085,69.468,71.48,68.47,3.010000000000005,-2.210000000000008,66.928,67.72,64.52,3.200000000000003,-3.1200000000000045,67.732,69.06,64.7,4.359999999999999,-4.359999999999999,159249,245422,86389,159033,23203
2016-01-10,65.332,66.65,64.3,2.3500000000000085,-0.3299999999999983,66.33,67.1,65.37,1.7299999999999898,-0.6499999999999915,64.224,64.83,63.51,1.3200000000000003,-0.720000000000006,65.524,65.92,64.75,1.1700000000000017,-0.5499999999999972,148745,208215,104062,104153,53635
2016-01-17,65.21,65.8,64.1,1.7000000000000028,-0.47999999999998977,66.285,66.63,66.0,0.6299999999999955,0.6299999999999955,63.86,64.35,62.99,1.3599999999999923,0.3399999999999892,65.055,65.65,64.37,1.2800000000000011,0.7999999999999972,155854,182902,120877,62025,-62025
2016-01-24,65.982,67.16,64.73,2.4299999999999926,2.200000000000003,68.29,70.34,67.09,3.25,3.25,65.666,67.16,64.19,2.969999999999999,2.969999999999999,67.088,70.34,64.57,5.77000000000001,5.77000000000001,115635,171644,76959,94685,31239
2016-01-31,68.574,69.72,67.79,1.9299999999999926,0.12000000000000455,69.886,71.25,68.26,2.989999999999995,0.8999999999999915,67.356,69.66,65.44,4.219999999999999,1.8999999999999915,68.77,70.14,67.23,2.9099999999999966,1.8500000000000085,115902,150118,93858,56260,-56260
2016-02-07,70.082,71.1,69.38,1.7199999999999989,1.7199999999999989,71.48400000000001,72.92,70.68,2.239999999999995,2.239999999999995,69.196,70.51,67.49,3.0200000000000102,1.8299999999999983,70.82,72.24,70.27,1.9699999999999989,1.8199999999999932,113495,142746,81994,60752,16753
2016-02-14,75.17,77.29,72.93,4.359999999999999,4.359999999999999,77.16,79.27,74.95,4.319999999999993,4.319999999999993,74.5125,75.84,72.25,3.5900000000000034,3.5900000000000034,76.245,77.81,74.42,3.3900000000000006,3.219999999999999,245385,351192,103591,247601,247601
2016-02-21,74.892,77.71,72.71,5.0,-4.769999999999996,76.152,78.45,73.91,4.540000000000006,-4.540000000000006,73.082,77.47,70.82,6.650000000000006,-5.200000000000003,74.066,78.12,72.33,5.790000000000006,-5.790000000000006,219109,439768,72388,367380,-367380
2016-02-28,73.342,74.34,72.5,1.8400000000000034,1.6200000000000045,75.132,76.25,74.27,1.980000000000004,1.980000000000004,72.426,74.12,71.23,2.8900000000000006,1.8700000000000045,73.86,75.01,72.4,2.6099999999999994,2.6099999999999994,95246,143506,69230,74276,14016
2016-03-06,74.796,75.28,73.84,1.4399999999999977,0.060000000000002274,75.676,76.12,75.15,0.9699999999999989,0.7000000000000028,73.708,74.42,72.77,1.6500000000000057,0.13000000000000966,74.878,76.1,74.3,1.7999999999999972,1.5999999999999943,111299,153336,80416,72920,-42499
