Date,TMP_stock_Open_average,TMP_stock_Open_max,TMP_stock_Open_min,TMP_stock_Open_volatility,TMP_stock_Open_change,TMP_stock_High_average,TMP_stock_High_max,TMP_stock_High_min,TMP_stock_High_volatility,TMP_stock_High_change,TMP_stock_Low_average,TMP_stock_Low_max,TMP_stock_Low_min,TMP_stock_Low_volatility,TMP_stock_Low_change,TMP_stock_Close_average,TMP_stock_Close_max,TMP_stock_Close_min,TMP_stock_Close_volatility,TMP_stock_Close_change,TMP_stock_Volume_average,TMP_stock_Volume_max,TMP_stock_Volume_min,TMP_stock_Volume_volatility,TMP_stock_Volume_change
2016-01-03,54.794000000000004,55.65,54.2,1.4499999999999957,-1.4499999999999957,55.152,55.65,54.6,1.0499999999999972,-1.019999999999996,54.134,54.75,53.44,1.3100000000000023,-0.6400000000000006,54.502,55.17,53.44,1.730000000000004,-1.3700000000000045,8577,15309,3736,11573,-4035
2016-01-10,53.052,54.0,51.63,2.3699999999999974,-1.8799999999999955,53.562,54.08,52.52,1.5599999999999952,-1.5599999999999952,52.275999999999996,53.51,51.0,2.509999999999998,-2.509999999999998,52.918,53.82,51.73,2.0900000000000034,-1.259999999999998,9230,12984,4635,8349,8009
2016-01-17,52.42,52.91,51.69,1.2199999999999989,-0.5799999999999983,52.8825,53.0,52.64,0.35999999999999943,0.07000000000000028,51.8875,52.08,51.69,0.39000000000000057,-0.10999999999999943,52.474999999999994,52.98,51.87,1.1099999999999994,0.5700000000000003,7711,8396,6927,1469,-1469
2016-01-24,52.236,52.8,51.47,1.3299999999999983,0.09999999999999432,53.54,56.02,52.67,3.3500000000000014,3.3200000000000003,51.89,52.8,51.46,1.3399999999999963,1.3299999999999983,52.992000000000004,56.02,51.47,4.550000000000004,4.550000000000004,10806,25175,5003,20172,19285
2016-01-31,54.724,55.44,53.71,1.7299999999999969,-1.7299999999999969,54.85,55.52,53.71,1.8100000000000023,-1.8100000000000023,53.866,54.5,52.17,2.3299999999999983,-2.3299999999999983,54.21,55.47,52.17,3.299999999999997,-3.299999999999997,8988,20532,4419,16113,14555
2016-02-07,53.416,54.8,52.18,2.6199999999999974,1.2299999999999969,54.378,55.35,53.66,1.6900000000000048,-0.5300000000000011,53.024,53.87,51.93,1.9399999999999977,0.8800000000000026,53.922,54.44,53.26,1.1799999999999997,-0.27999999999999403,6187,7673,2866,4807,466
2016-02-14,54.3775,55.04,53.81,1.2299999999999969,-0.060000000000002274,54.875,55.1,54.36,0.740000000000002,-0.10000000000000142,53.955,54.3,53.57,0.7299999999999969,0.04999999999999716,54.4,54.85,53.57,1.2800000000000011,-0.030000000000001137,11384,13484,8394,5090,-3204
2016-02-21,55.086,56.59,54.17,2.4200000000000017,1.5900000000000034,55.894,57.38,55.2,2.1799999999999997,2.1300000000000026,54.892,56.59,53.77,2.8200000000000003,2.1600000000000037,55.536,56.99,54.43,2.5600000000000023,2.5600000000000023,6783,7441,5338,2103,304
2016-02-28,58.12,59.82,56.72,3.1000000000000014,2.799999999999997,58.956,60.54,57.34,3.1999999999999957,3.1999999999999957,57.712,59.82,56.17,3.6499999999999986,3.6499999999999986,58.705999999999996,60.32,56.47,3.8500000000000014,3.8500000000000014,8225,11884,5315,6569,-2092
2016-03-06,61.58,62.19,60.17,2.019999999999996,1.8900000000000006,62.554,63.79,62.0,1.7899999999999991,1.7899999999999991,61.186,62.02,60.11,1.9100000000000037,1.9100000000000037,62.254,63.79,61.65,2.1400000000000006,1.9799999999999969,11095,19295,6222,13073,-2281
2016-03-13,63.52,64.42,62.99,1.4299999999999997,0.8000000000000043,63.98,64.49,63.64,0.8499999999999943,0.6399999999999935,63.08,63.62,62.79,0.8299999999999983,0.519999999999996,63.542,64.04,63.01,1.0300000000000082,0.23000000000000398,45187,199727,4319,195408,195408
2016-03-20,63.129999999999995,63.65,62.77,0.8799999999999955,-0.7100000000000009,63.2825,63.65,63.0,0.6499999999999986,-0.6499999999999986,62.575,62.97,62.36,0.6099999999999994,-0.6099999999999994,63.019999999999996,63.26,62.67,0.5899999999999963,-0.5700000000000003,6367,7758,3539,4219,1157
2016-03-27,63.606,64.44,62.67,1.769999999999996,1.009999999999998,64.222,64.63,63.24,1.3899999999999935,1.3899999999999935,63.23,64.0,62.36,1.6400000000000006,1.1300000000000026,64.096,64.63,63.2,1.4299999999999926,1.4299999999999926,8647,12705,4420,8285,4184
2016-04-03,63.68,64.07,63.3,0.769999999999996,-0.769999999999996,64.3,64.5,63.81,0.6899999999999977,-0.6400000000000006,63.164,63.87,62.18,1.6899999999999977,-0.8699999999999974,63.686,64.44,62.96,1.4799999999999969,-0.0799999999999983,12368,29587,3679,25908,5038
2016-04-10,65.708,67.5,64.0,3.5,2.9000000000000057,66.604,68.1,64.44,3.6599999999999966,3.1000000000000085,65.46600000000001,66.9,63.98,2.920000000000009,2.920000000000009,66.21,67.5,64.31,3.1899999999999977,2.7099999999999937,7189,14908,3304,11604,3572
