Date,PERI_stock_Open_average,PERI_stock_Open_max,PERI_stock_Open_min,PERI_stock_Open_volatility,PERI_stock_Open_change,PERI_stock_High_average,PERI_stock_High_max,PERI_stock_High_min,PERI_stock_High_volatility,PERI_stock_High_change,PERI_stock_Low_average,PERI_stock_Low_max,PERI_stock_Low_min,PERI_stock_Low_volatility,PERI_stock_Low_change,PERI_stock_Close_average,PERI_stock_Close_max,PERI_stock_Close_min,PERI_stock_Close_volatility,PERI_stock_Close_change,PERI_stock_Volume_average,PERI_stock_Volume_max,PERI_stock_Volume_min,PERI_stock_Volume_volatility,PERI_stock_Volume_change
2016-04-03,5.592,5.97,5.19,0.7799999999999994,-0.7799999999999994,5.694,5.99,5.52,0.47000000000000064,-0.3700000000000001,5.394,5.67,5.04,0.6299999999999999,-0.6299999999999999,5.478,5.73,5.13,0.6000000000000005,-0.6000000000000005,30129,56699,12237,44462,-22381
2016-04-10,5.148000000000001,5.4,4.95,0.4500000000000002,0.27000000000000046,5.286,5.55,5.07,0.47999999999999954,0.33000000000000007,5.01,5.28,4.8,0.4800000000000004,0.39000000000000057,5.124,5.49,4.8,0.6900000000000004,0.4500000000000002,42659,75409,18215,57194,-7311
2016-04-17,5.34,5.58,5.16,0.41999999999999993,-0.33000000000000007,5.478,5.58,5.31,0.27000000000000046,0.03000000000000025,5.208,5.4,5.1,0.3000000000000007,-0.3000000000000007,5.292,5.55,5.16,0.3899999999999997,-0.2999999999999998,16489,26036,5846,20190,-9505
2016-04-24,5.082,5.19,5.01,0.1800000000000006,-0.1800000000000006,5.244,5.49,5.07,0.41999999999999993,-0.41999999999999993,4.98,5.04,4.86,0.17999999999999972,-0.14999999999999947,5.058,5.1,5.01,0.08999999999999986,-0.03000000000000025,14861,19220,10270,8950,4799
2016-05-01,4.794,4.98,4.59,0.39000000000000057,-0.39000000000000057,4.854,5.01,4.71,0.2999999999999998,-0.2999999999999998,4.636,4.82,4.47,0.35000000000000053,-0.35000000000000053,4.7459999999999996,4.92,4.5,0.41999999999999993,-0.41999999999999993,24520,30411,19939,10472,-10472
2016-05-08,4.494,4.89,3.87,1.0199999999999996,-0.6899999999999995,4.752,5.43,4.2,1.2299999999999995,-0.35999999999999943,4.284,4.59,3.72,0.8699999999999997,-0.7499999999999996,4.428,4.8,4.17,0.6299999999999999,-0.33000000000000007,69714,138151,22701,115450,108325
2016-05-15,4.002,4.17,3.84,0.33000000000000007,-0.27000000000000046,4.092,4.26,3.93,0.3299999999999996,-0.3299999999999996,3.876,4.02,3.78,0.23999999999999977,-0.23999999999999977,3.996,4.23,3.87,0.3600000000000003,-0.3300000000000005,33435,55027,13029,41998,12210
2016-05-22,3.846,3.9,3.78,0.1200000000000001,0.08999999999999986,3.99,4.08,3.93,0.1499999999999999,0.03000000000000025,3.798,3.87,3.78,0.0900000000000003,0.0900000000000003,3.898,3.96,3.81,0.1499999999999999,0.0,33137,50524,13296,37228,543
2016-05-29,3.8325,3.84,3.81,0.029999999999999805,-0.029999999999999805,3.9375,4.02,3.87,0.14999999999999947,-0.11999999999999966,3.78,3.81,3.75,0.06000000000000005,0.029999999999999805,3.855,3.9,3.81,0.08999999999999986,-0.06000000000000005,42253,54548,25961,28587,-28587
2016-06-05,3.624,3.78,3.42,0.3599999999999999,-0.3599999999999999,3.684,3.84,3.45,0.3899999999999997,-0.3899999999999997,3.522,3.69,3.36,0.33000000000000007,-0.33000000000000007,3.57,3.81,3.42,0.3900000000000001,-0.3900000000000001,59918,80772,43476,37296,-16628
2016-06-12,3.3000000000000003,3.39,3.18,0.20999999999999996,-0.03000000000000025,3.39,3.42,3.36,0.06000000000000005,0.029999999999999805,3.198,3.3,3.12,0.17999999999999972,0.17999999999999972,3.288,3.36,3.24,0.11999999999999966,0.05999999999999961,67374,153685,28216,125469,-95245
2016-06-19,3.552,3.81,3.36,0.4500000000000002,0.0,3.726,4.02,3.51,0.5099999999999998,-0.0900000000000003,3.408,3.54,3.15,0.3900000000000001,-0.20999999999999996,3.576,3.78,3.36,0.41999999999999993,-0.1200000000000001,129720,337117,33814,303303,-53673
2016-06-26,3.4259999999999997,3.63,3.27,0.3599999999999999,0.1499999999999999,3.594,3.78,3.36,0.41999999999999993,0.41999999999999993,3.3,3.48,3.03,0.4500000000000002,0.3900000000000001,3.444,3.6,3.24,0.3599999999999999,0.20999999999999996,64594,131687,30390,101297,-28375
2016-07-03,3.3375,3.42,3.27,0.1499999999999999,-0.1499999999999999,3.4125,3.45,3.36,0.0900000000000003,0.0,3.2475,3.3,3.21,0.08999999999999986,-0.029999999999999805,3.315,3.36,3.24,0.11999999999999966,0.0,18561,26062,11009,15053,-3394
2016-07-10,3.504,3.57,3.36,0.20999999999999996,0.18000000000000016,3.594,3.69,3.54,0.1499999999999999,0.029999999999999805,3.462,3.54,3.36,0.18000000000000016,0.0900000000000003,3.516,3.57,3.45,0.11999999999999966,-0.029999999999999805,29669,62131,11046,51085,-26656
2016-07-17,3.534,3.6,3.48,0.1200000000000001,0.1200000000000001,3.636,3.75,3.57,0.18000000000000016,0.18000000000000016,3.446,3.6,3.33,0.27,0.1499999999999999,3.546,3.69,3.48,0.20999999999999996,0.20999999999999996,38041,70046,15872,54174,54174
2016-07-24,4.086,4.26,3.87,0.3899999999999997,0.20999999999999996,4.212,4.35,4.08,0.2699999999999996,-0.2699999999999996,3.942,4.08,3.78,0.30000000000000027,0.15000000000000036,4.104,4.26,3.96,0.2999999999999998,-0.2999999999999998,134213,309124,33402,275722,-261752
2016-07-31,4.2,4.35,3.9,0.44999999999999973,0.08999999999999986,4.356,4.47,4.29,0.17999999999999972,-0.17999999999999972,4.006,4.2,3.75,0.4500000000000002,0.019999999999999574,4.17,4.35,3.84,0.5099999999999998,-0.20999999999999996,150400,397530,36223,361307,-37293
2016-08-07,4.07,4.2,3.9,0.30000000000000027,-0.30000000000000027,4.128,4.23,3.99,0.2400000000000002,-0.2400000000000002,3.946,4.13,3.81,0.31999999999999984,-0.31999999999999984,4.008,4.17,3.9,0.27,-0.23999999999999977,51064,112106,15281,96825,5893
2016-08-14,3.888,3.99,3.75,0.2400000000000002,0.0,3.9539999999999997,4.02,3.9,0.11999999999999966,-0.02999999999999936,3.702,3.78,3.6,0.17999999999999972,-0.05999999999999961,3.78,3.81,3.69,0.1200000000000001,-0.03000000000000025,59682,110525,23178,87347,-11521
2016-08-21,3.882,4.05,3.75,0.2999999999999998,0.1499999999999999,3.984,4.11,3.81,0.30000000000000027,0.18000000000000016,3.8040000000000003,3.87,3.72,0.1499999999999999,0.1499999999999999,3.88,3.96,3.72,0.23999999999999977,0.19999999999999973,41185,74911,12469,62442,-29031
2016-08-28,3.836,3.93,3.78,0.15000000000000036,-0.050000000000000266,3.956,4.11,3.87,0.2400000000000002,-0.1299999999999999,3.774,3.87,3.72,0.1499999999999999,-0.1200000000000001,3.804,3.87,3.75,0.1200000000000001,-0.06000000000000005,68260,166895,26271,140624,-31854
2016-09-04,4.0275,4.14,3.93,0.20999999999999952,0.14999999999999947,4.1025,4.17,4.02,0.15000000000000036,0.15000000000000036,3.895,3.93,3.85,0.08000000000000007,0.06000000000000005,4.0125,4.17,3.93,0.23999999999999977,-0.08999999999999941,66949,92848,46032,46816,-22823
2016-09-11,3.852,3.96,3.78,0.18000000000000016,-0.1499999999999999,3.912,3.99,3.87,0.1200000000000001,-0.1200000000000001,3.766,3.78,3.75,0.029999999999999805,0.0,3.81,3.84,3.75,0.08999999999999986,-0.06000000000000005,50725,117382,27192,90190,-84459
2016-09-18,3.81,3.9,3.75,0.1499999999999999,-0.1200000000000001,3.882,3.93,3.84,0.0900000000000003,-0.06000000000000005,3.754,3.8,3.72,0.07999999999999963,0.0,3.802,3.83,3.78,0.050000000000000266,0.03000000000000025,28047,39076,9565,29511,-6093
2016-09-25,3.714,3.87,3.6,0.27,-0.1200000000000001,3.742,3.89,3.6,0.29000000000000004,-0.1499999999999999,3.594,3.72,3.48,0.2400000000000002,-0.2400000000000002,3.678,3.75,3.6,0.1499999999999999,-0.1499999999999999,71616,154981,25892,129089,24915
2016-10-02,3.56,3.57,3.54,0.029999999999999805,-0.029999999999999805,3.636,3.72,3.57,0.15000000000000036,-0.15000000000000036,3.502,3.54,3.48,0.06000000000000005,0.0,3.534,3.57,3.48,0.08999999999999986,-0.06000000000000005,30221,57325,15222,42103,-41094
2016-10-09,3.4859999999999998,3.57,3.42,0.1499999999999999,-0.06000000000000005,3.5340000000000003,3.6,3.45,0.1499999999999999,-0.1499999999999999,3.416,3.48,3.39,0.08999999999999986,-0.08999999999999986,3.492,3.57,3.42,0.1499999999999999,-0.1499999999999999,23197,38736,12003,26733,-1640
2016-10-16,3.404,3.45,3.33,0.1200000000000001,-0.06000000000000005,3.444,3.45,3.42,0.03000000000000025,-0.03000000000000025,3.368,3.42,3.33,0.08999999999999986,-0.04999999999999982,3.396,3.45,3.36,0.0900000000000003,-0.06000000000000005,11721,20848,6507,14341,9803
2016-10-23,3.4,3.54,3.27,0.27,-0.11000000000000032,3.5140000000000002,3.66,3.35,0.31000000000000005,-0.2400000000000002,3.282,3.45,3.15,0.30000000000000027,-0.2400000000000002,3.324,3.48,3.18,0.2999999999999998,-0.2999999999999998,89736,195906,17488,178418,-41021
2016-10-30,3.012,3.15,2.85,0.2999999999999998,-0.2999999999999998,3.076,3.24,2.96,0.28000000000000025,-0.27,2.8779999999999997,3.03,2.82,0.20999999999999996,-0.20999999999999996,2.936,3.12,2.82,0.30000000000000027,-0.2400000000000002,67533,121900,31430,90470,-55841
2016-11-06,3.188,3.3,2.95,0.34999999999999964,0.29000000000000004,3.282,3.51,3.06,0.44999999999999973,0.18000000000000016,3.08,3.21,2.89,0.31999999999999984,0.10999999999999988,3.138,3.36,2.94,0.41999999999999993,0.1200000000000001,119681,420497,23662,396835,47401
2016-11-13,3.312,3.54,3.15,0.3900000000000001,0.30000000000000027,3.464,3.66,3.18,0.48,0.2999999999999998,3.242,3.4,3.09,0.31000000000000005,0.27,3.346,3.51,3.11,0.3999999999999999,0.28000000000000025,54756,111652,33702,77950,-13453
2016-11-20,3.33,3.45,3.21,0.2400000000000002,-0.2400000000000002,3.4275,3.51,3.33,0.17999999999999972,-0.029999999999999805,3.255,3.36,3.21,0.1499999999999999,-0.1499999999999999,3.315,3.42,3.21,0.20999999999999996,0.06000000000000005,30795,48144,13665,34479,-12477
2016-11-27,3.45,3.54,3.36,0.18000000000000016,-0.06000000000000005,3.5460000000000003,3.66,3.45,0.20999999999999996,-0.20999999999999996,3.366,3.42,3.3,0.1200000000000001,-0.06000000000000005,3.438,3.48,3.39,0.08999999999999986,-0.029999999999999805,44657,93765,22365,71400,-71400
2016-12-04,3.4979999999999998,3.57,3.42,0.1499999999999999,0.08999999999999986,3.642,3.87,3.51,0.3600000000000003,0.3600000000000003,3.464,3.51,3.4,0.10999999999999988,0.08000000000000007,3.534,3.63,3.45,0.17999999999999972,0.17999999999999972,64131,199430,15827,183603,183603
2016-12-11,3.714,3.87,3.6,0.27,0.06000000000000005,3.834,3.93,3.75,0.18000000000000016,0.06000000000000005,3.63,3.69,3.57,0.1200000000000001,0.06000000000000005,3.696,3.87,3.57,0.30000000000000027,0.0900000000000003,82467,128414,45668,82746,-75494
2016-12-18,3.972,4.26,3.69,0.5699999999999998,0.30000000000000027,4.158,4.41,3.81,0.6000000000000001,0.23999999999999977,3.876,4.08,3.69,0.3900000000000001,0.2400000000000002,4.02,4.23,3.75,0.4800000000000004,0.2999999999999998,129784,321663,38231,283432,-21501
2016-12-25,4.2075,4.29,4.14,0.15000000000000036,0.1200000000000001,4.2625,4.29,4.23,0.05999999999999961,0.05999999999999961,4.08,4.11,4.02,0.09000000000000075,0.03000000000000025,4.2075,4.26,4.11,0.14999999999999947,0.05999999999999961,61698,91474,46645,44829,-39659
2017-01-01,4.65,4.89,4.35,0.54,0.54,4.83,4.98,4.47,0.5100000000000007,0.4800000000000004,4.545,4.71,4.3,0.41000000000000014,0.41000000000000014,4.7475,4.89,4.41,0.47999999999999954,0.47999999999999954,103288,171639,42687,128952,-36239
2017-01-08,4.95,5.1,4.8,0.2999999999999998,-0.15000000000000036,5.028,5.1,4.89,0.20999999999999996,-0.1800000000000006,4.728,4.83,4.59,0.2400000000000002,-0.15000000000000036,4.902,5.07,4.77,0.3000000000000007,0.0,62562,97554,23580,73974,-40771
2017-01-15,4.7025,4.89,4.59,0.2999999999999998,-0.20999999999999996,4.7775,4.89,4.74,0.14999999999999947,-0.14999999999999947,4.575,4.59,4.53,0.05999999999999961,0.0,4.6575,4.71,4.62,0.08999999999999986,0.08999999999999986,30275,50923,14238,36685,-36685
2017-01-22,4.992,5.19,4.71,0.4800000000000004,0.4800000000000004,5.124,5.4,4.89,0.5100000000000007,0.5100000000000007,4.956,5.19,4.59,0.6000000000000005,0.6000000000000005,5.082,5.31,4.83,0.47999999999999954,0.47999999999999954,66984,80026,51682,28344,4304
2017-01-29,5.606,5.76,5.46,0.2999999999999998,0.1900000000000004,5.724,5.82,5.61,0.20999999999999996,0.17999999999999972,5.508,5.61,5.37,0.2400000000000002,0.14999999999999947,5.64,5.79,5.46,0.33000000000000007,0.33000000000000007,78539,233327,22665,210662,-206857
2017-02-05,6.348,6.99,6.0,0.9900000000000002,0.9900000000000002,6.588,7.14,6.24,0.8999999999999995,0.7799999999999994,6.228,6.75,5.94,0.8099999999999996,0.8099999999999996,6.492,7.05,6.12,0.9299999999999997,0.6299999999999999,105813,214910,52241,162669,-58038
2017-02-12,6.186,6.6,6.0,0.5999999999999996,-0.41999999999999993,6.311999999999999,6.6,6.09,0.5099999999999998,-0.17999999999999972,6.03,6.15,5.94,0.20999999999999996,-0.03000000000000025,6.174,6.3,6.06,0.2400000000000002,-0.05999999999999961,56029,99460,30029,69431,-53581
2017-02-19,6.4125,6.45,6.3,0.15000000000000036,-0.15000000000000036,6.4725,6.57,6.36,0.20999999999999996,-0.20999999999999996,6.27,6.39,6.0,0.3899999999999997,-0.3899999999999997,6.4025,6.48,6.32,0.16000000000000014,-0.1200000000000001,53612,79776,20489,59287,-37236
2017-02-26,5.97,6.06,5.85,0.20999999999999996,-0.1200000000000001,6.1080000000000005,6.18,5.94,0.23999999999999932,-0.20999999999999996,5.902,5.99,5.73,0.2599999999999998,-0.23999999999999932,6.018,6.15,5.88,0.27000000000000046,-0.20999999999999996,43542,65199,31463,33736,-33736
2017-03-05,5.274,5.73,5.04,0.6900000000000004,-0.39000000000000057,5.448,5.91,5.1,0.8100000000000005,-0.5099999999999998,5.046,5.43,4.65,0.7799999999999994,-0.20999999999999996,5.316,5.82,5.04,0.7800000000000002,-0.54,99377,274368,20614,253754,-73644
2017-03-12,5.4479999999999995,5.52,5.34,0.17999999999999972,0.1200000000000001,5.628,5.79,5.43,0.3600000000000003,0.3600000000000003,5.352,5.49,5.25,0.2400000000000002,0.0,5.562,5.76,5.43,0.33000000000000007,0.33000000000000007,31446,55348,12086,43262,17953
2017-03-19,5.5440000000000005,5.82,5.28,0.54,-0.27000000000000046,5.634,5.82,5.46,0.3600000000000003,-0.2400000000000002,5.36,5.61,5.2,0.41000000000000014,-0.3000000000000007,5.532,5.7,5.37,0.33000000000000007,-0.33000000000000007,29042,53352,7363,45989,-20749
2017-03-26,5.208,5.25,5.07,0.17999999999999972,0.0,5.334,5.43,5.22,0.20999999999999996,0.08999999999999986,5.112,5.25,4.92,0.33000000000000007,0.08999999999999986,5.268,5.34,5.1,0.2400000000000002,0.03000000000000025,21888,51960,5633,46327,-9577
2017-04-02,5.646,5.79,5.4,0.3899999999999997,0.3899999999999997,5.796,6.09,5.58,0.5099999999999998,0.2999999999999998,5.5440000000000005,5.7,5.28,0.41999999999999993,0.41999999999999993,5.688,5.88,5.49,0.3899999999999997,0.3899999999999997,35681,62442,23187,39255,6413
2017-04-09,5.73,5.88,5.49,0.3899999999999997,-0.14999999999999947,5.8725000000000005,5.97,5.7,0.2699999999999996,-0.2400000000000002,5.6075,5.76,5.49,0.2699999999999996,-0.040000000000000036,5.7825,5.88,5.67,0.20999999999999996,-0.20999999999999996,12996,19080,3070,16010,-11019
2017-04-16,5.412,5.64,5.13,0.5099999999999998,-0.5099999999999998,5.474,5.7,5.14,0.5600000000000005,-0.5600000000000005,5.208,5.49,4.95,0.54,-0.54,5.34,5.61,5.01,0.6000000000000005,-0.6000000000000005,36433,77952,11206,66746,49709
2017-04-23,5.202,5.4,5.01,0.39000000000000057,0.39000000000000057,5.358,5.52,5.1,0.41999999999999993,0.41999999999999993,5.046,5.13,4.92,0.20999999999999996,0.17999999999999972,5.306,5.46,5.04,0.41999999999999993,0.41999999999999993,49435,99216,23807,75409,-44935
2017-04-30,5.016,5.43,4.41,1.0199999999999996,-0.8999999999999995,5.16,5.52,4.59,0.9299999999999997,-0.9000000000000004,4.696,5.22,3.9,1.3199999999999998,-0.7800000000000002,4.962,5.43,4.38,1.0499999999999998,-0.6299999999999999,52881,184563,16080,168483,1531
2017-05-07,4.308,4.5,4.14,0.3600000000000003,-0.3600000000000003,4.32,4.5,4.14,0.3600000000000003,-0.3600000000000003,4.152,4.35,3.96,0.3899999999999997,-0.3899999999999997,4.254,4.47,4.05,0.41999999999999993,-0.41999999999999993,31671,70147,10331,59816,10946
2017-05-14,4.32,4.44,4.08,0.3600000000000003,0.3600000000000003,4.4879999999999995,4.59,4.35,0.2400000000000002,0.1800000000000006,4.266,4.38,3.99,0.3899999999999997,0.3899999999999997,4.434,4.5,4.35,0.15000000000000036,0.0600000000000005,20642,35108,2052,33056,-32367
2017-05-21,4.686,5.04,4.47,0.5700000000000003,0.5700000000000003,4.914,5.25,4.68,0.5700000000000003,0.4500000000000002,4.578,4.86,4.44,0.41999999999999993,0.39000000000000057,4.764,5.04,4.56,0.4800000000000004,0.23999999999999932,222773,1019350,15047,1004303,23625
2017-05-28,5.28,5.43,5.13,0.2999999999999998,0.05999999999999961,5.452500000000001,5.61,5.34,0.27000000000000046,0.20999999999999996,5.0925,5.13,5.07,0.05999999999999961,0.05999999999999961,5.28,5.4,5.16,0.2400000000000002,0.20999999999999996,48578,70627,19414,51213,11525
2017-06-04,5.712,5.85,5.58,0.2699999999999996,0.17999999999999972,5.838,6.0,5.64,0.3600000000000003,0.2400000000000002,5.59,5.84,5.43,0.41000000000000014,0.34999999999999964,5.754,5.91,5.55,0.3600000000000003,0.2999999999999998,121677,308009,24423,283586,-15286
2017-06-11,5.916,6.12,5.79,0.33000000000000007,0.03000000000000025,6.072,6.18,6.0,0.17999999999999972,0.0,5.784,5.88,5.73,0.14999999999999947,-0.009999999999999787,5.97,6.09,5.85,0.2400000000000002,-0.03000000000000025,40628,48694,34024,14670,651
2017-06-18,5.826,5.91,5.73,0.17999999999999972,-0.08999999999999986,5.928,6.06,5.85,0.20999999999999996,-0.20999999999999996,5.682,5.82,5.43,0.39000000000000057,-0.39000000000000057,5.842,6.03,5.72,0.3100000000000005,-0.3100000000000005,27755,34229,24378,9851,5291
2017-06-25,5.82,5.88,5.7,0.17999999999999972,0.05999999999999961,5.928,5.97,5.88,0.08999999999999986,0.0,5.73,5.82,5.64,0.1800000000000006,0.1800000000000006,5.844,5.91,5.76,0.15000000000000036,0.08999999999999986,22468,57940,9105,48835,-48835
2017-07-02,5.7225,5.82,5.55,0.27000000000000046,-0.20999999999999996,5.835,5.88,5.7,0.17999999999999972,-0.17999999999999972,5.4975000000000005,5.55,5.4,0.14999999999999947,-0.05999999999999961,5.6625,5.79,5.55,0.2400000000000002,-0.20999999999999996,22729,41184,14152,27032,-1006
2017-07-09,5.586,5.64,5.52,0.1200000000000001,-0.03000000000000025,5.7139999999999995,5.88,5.62,0.2599999999999998,0.2400000000000002,5.454,5.55,5.34,0.20999999999999996,0.05999999999999961,5.574,5.61,5.52,0.09000000000000075,0.0600000000000005,19453,26634,13846,12788,1224
2017-07-16,5.37,5.64,5.25,0.3899999999999997,-0.2699999999999996,5.502,5.64,5.4,0.23999999999999932,-0.14999999999999947,5.2379999999999995,5.43,4.95,0.47999999999999954,-0.17999999999999972,5.424,5.52,5.37,0.14999999999999947,-0.11999999999999922,32213,64028,15927,48101,48101
2017-07-23,5.22,5.28,5.16,0.1200000000000001,-0.1200000000000001,5.28,5.37,5.19,0.17999999999999972,-0.11999999999999922,5.0760000000000005,5.19,4.95,0.2400000000000002,-0.05999999999999961,5.1899999999999995,5.25,5.1,0.15000000000000036,-0.1200000000000001,14369,43231,3486,39745,-39745
2017-07-30,4.908,5.16,4.44,0.7199999999999998,-0.54,4.998,5.28,4.44,0.8399999999999999,-0.75,4.662,5.01,4.14,0.8700000000000001,-0.75,4.808,5.16,4.2,0.96,-0.96,66229,132401,10585,121816,26878
2017-08-06,3.954,4.11,3.72,0.3900000000000001,-0.3900000000000001,4.038,4.2,3.9,0.30000000000000027,-0.27,3.858,4.02,3.72,0.2999999999999994,-0.23999999999999977,3.912,4.14,3.75,0.3899999999999997,-0.3899999999999997,41945,78757,9575,69182,-43633
2017-08-13,3.792,4.02,3.6,0.4199999999999995,-0.4199999999999995,3.844,4.02,3.72,0.2999999999999994,-0.2999999999999994,3.684,3.78,3.57,0.20999999999999996,-0.17999999999999972,3.738,3.93,3.6,0.33000000000000007,-0.27,20854,31467,4944,26523,-3396
2017-08-20,3.75,3.81,3.66,0.1499999999999999,0.08999999999999986,3.798,3.87,3.75,0.1200000000000001,-0.029999999999999805,3.69,3.75,3.63,0.1200000000000001,0.06000000000000005,3.7199999999999998,3.78,3.69,0.08999999999999986,-0.06000000000000005,14733,19954,9196,10758,8103
2017-08-27,3.63,3.78,3.57,0.20999999999999996,-0.17999999999999972,3.69,3.78,3.6,0.17999999999999972,-0.05999999999999961,3.528,3.6,3.45,0.1499999999999999,-0.1499999999999999,3.588,3.66,3.51,0.15000000000000036,-0.0900000000000003,21092,36645,8605,28040,-15997
2017-09-03,3.4725,3.51,3.45,0.05999999999999961,-0.05999999999999961,3.49,3.51,3.48,0.029999999999999805,-0.029999999999999805,3.3674999999999997,3.42,3.3,0.1200000000000001,0.06000000000000005,3.4050000000000002,3.45,3.36,0.0900000000000003,-0.03000000000000025,17726,33349,10067,23282,-23282
2017-09-10,3.318,3.39,3.24,0.1499999999999999,-0.06000000000000005,3.396,3.45,3.33,0.1200000000000001,-0.06000000000000005,3.282,3.36,3.24,0.11999999999999966,-0.11999999999999966,3.3,3.36,3.24,0.11999999999999966,-0.11999999999999966,24835,44284,15454,28830,-11154
2017-09-17,3.204,3.33,3.12,0.20999999999999996,-0.18000000000000016,3.258,3.36,3.21,0.1499999999999999,-0.11999999999999966,3.108,3.15,3.03,0.1200000000000001,-0.029999999999999805,3.192,3.24,3.15,0.0900000000000003,0.06000000000000005,51831,123110,12337,110773,-97523
2017-09-24,3.324,3.51,3.15,0.3599999999999999,0.3599999999999999,3.444,3.54,3.27,0.27,0.27,3.246,3.36,3.15,0.20999999999999996,0.20999999999999996,3.366,3.48,3.15,0.33000000000000007,0.33000000000000007,66005,105239,34956,70283,-37723
2017-10-01,3.468,3.54,3.42,0.1200000000000001,0.08000000000000007,3.534,3.6,3.51,0.0900000000000003,0.0,3.404,3.45,3.36,0.0900000000000003,0.040000000000000036,3.468,3.48,3.45,0.029999999999999805,0.0,68821,253000,12644,240356,-32624
