Date,NBYStock_Open_average,NBYStock_Open_max,NBYStock_Open_min,NBYStock_Open_volatility,NBYStock_Open_change,NBYStock_High_average,NBYStock_High_max,NBYStock_High_min,NBYStock_High_volatility,NBYStock_High_change,NBYStock_Low_average,NBYStock_Low_max,NBYStock_Low_min,NBYStock_Low_volatility,NBYStock_Low_change,NBYStock_Close_average,NBYStock_Close_max,NBYStock_Close_min,NBYStock_Close_volatility,NBYStock_Close_change,NBYStock_Volume_average,NBYStock_Volume_max,NBYStock_Volume_min,NBYStock_Volume_volatility,NBYStock_Volume_change
2016-01-03,2.2359999999999998,2.51,1.95,0.5599999999999998,0.5599999999999998,2.446,2.7,2.05,0.6500000000000004,0.5800000000000001,2.17,2.45,1.95,0.5000000000000002,0.5000000000000002,2.29,2.53,2.02,0.5099999999999998,0.5099999999999998,10304,28739,2970,25769,-731
2016-01-10,2.45,2.77,2.31,0.45999999999999996,-0.31999999999999984,2.558,2.78,2.44,0.33999999999999986,-0.16999999999999993,2.308,2.35,2.26,0.0900000000000003,-0.08000000000000007,2.362,2.45,2.26,0.1900000000000004,0.04999999999999982,2971,5217,1475,3742,233
2016-01-17,2.76,3.1,2.32,0.7800000000000002,0.7800000000000002,2.9725,3.3,2.54,0.7599999999999998,0.7599999999999998,2.6925,3.05,2.32,0.73,0.73,2.9074999999999998,3.2,2.52,0.6800000000000002,0.6800000000000002,2682,3657,2023,1634,-852
2016-01-24,3.0238,3.28,2.79,0.48999999999999977,-0.48999999999999977,3.0278,3.28,2.79,0.48999999999999977,-0.48999999999999977,2.824,3.01,2.58,0.4299999999999997,-0.41999999999999993,2.868,3.1,2.58,0.52,-0.52,1634,2420,753,1667,-753
2016-01-31,2.584,2.7,2.44,0.26000000000000023,-0.2400000000000002,2.65,2.96,2.49,0.46999999999999975,-0.46999999999999975,2.534,2.68,2.42,0.26000000000000023,-0.26000000000000023,2.552,2.75,2.44,0.31000000000000005,-0.31000000000000005,1835,3816,280,3536,-2591
2016-02-07,2.0518,2.42,1.92,0.5,-0.4909999999999999,2.084,2.43,1.92,0.5100000000000002,-0.4500000000000002,1.9578,2.08,1.9,0.18000000000000016,-0.15100000000000002,1.994,2.12,1.9,0.2200000000000002,-0.14000000000000012,3109,8294,200,8094,-8094
2016-02-14,1.8575,1.95,1.78,0.16999999999999993,-0.16999999999999993,1.865,1.97,1.79,0.17999999999999994,-0.17999999999999994,1.8175,1.92,1.78,0.1399999999999999,-0.1399999999999999,1.82,1.92,1.78,0.1399999999999999,-0.1399999999999999,2286,4450,656,3794,-2059
2016-02-21,1.845,1.88,1.8,0.07999999999999985,0.07999999999999985,1.935,2.16,1.85,0.31000000000000005,0.28000000000000025,1.8425,1.87,1.8,0.07000000000000006,0.07000000000000006,1.9325,2.15,1.85,0.2999999999999998,0.27,971,3201,100,3101,2755
2016-02-28,2.25,2.4,2.11,0.29000000000000004,0.20999999999999996,2.34,2.43,2.17,0.26000000000000023,-0.040000000000000036,2.154,2.25,2.09,0.16000000000000014,0.06999999999999984,2.224,2.31,2.1,0.20999999999999996,-0.04999999999999982,7752,20060,1891,18169,-17302
2016-03-06,2.214,2.41,2.08,0.33000000000000007,-0.33000000000000007,2.236,2.44,2.08,0.3599999999999999,-0.3599999999999999,2.098,2.21,1.9,0.31000000000000005,-0.31000000000000005,2.128,2.25,1.93,0.32000000000000006,-0.30000000000000004,3461,5728,2106,3622,630
