Date,PureFunds ISE Mobile Payments_etf_Open_average,PureFunds ISE Mobile Payments_etf_Open_max,PureFunds ISE Mobile Payments_etf_Open_min,PureFunds ISE Mobile Payments_etf_Open_volatility,PureFunds ISE Mobile Payments_etf_Open_change,PureFunds ISE Mobile Payments_etf_High_average,PureFunds ISE Mobile Payments_etf_High_max,PureFunds ISE Mobile Payments_etf_High_min,PureFunds ISE Mobile Payments_etf_High_volatility,PureFunds ISE Mobile Payments_etf_High_change,PureFunds ISE Mobile Payments_etf_Low_average,PureFunds ISE Mobile Payments_etf_Low_max,PureFunds ISE Mobile Payments_etf_Low_min,PureFunds ISE Mobile Payments_etf_Low_volatility,PureFunds ISE Mobile Payments_etf_Low_change,PureFunds ISE Mobile Payments_etf_Close_average,PureFunds ISE Mobile Payments_etf_Close_max,PureFunds ISE Mobile Payments_etf_Close_min,PureFunds ISE Mobile Payments_etf_Close_volatility,PureFunds ISE Mobile Payments_etf_Close_change
2016-05-01,23.8,23.8,23.8,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2016-05-08,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2016-05-15,23.68,23.68,23.68,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2016-05-22,24.5,24.5,24.5,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2016-05-29,24.67,24.67,24.67,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2016-06-05,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2016-06-12,23.81,23.81,23.81,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2016-06-19,23.3,23.3,23.3,0.0,0.0,23.77,23.77,23.77,0.0,0.0,22.98,22.98,22.98,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2016-06-26,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2016-07-03,23.55,23.55,23.55,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2016-07-10,24.4,24.4,24.4,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2016-07-17,24.4,24.4,24.4,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2016-07-24,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2016-07-31,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2016-08-07,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2016-08-14,24.95,24.95,24.95,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2016-08-21,25.11,25.11,25.11,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.92,24.92,24.92,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2016-08-28,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2016-09-04,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2016-09-11,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2016-09-18,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2016-09-25,24.85,24.85,24.85,0.0,0.0,25.11,25.11,25.11,0.0,0.0,24.85,24.85,24.85,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2016-10-02,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2016-10-09,24.5,24.5,24.5,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2016-10-16,24.73,24.73,24.73,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2016-10-23,24.97,24.97,24.97,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2016-10-30,24.47,24.47,24.47,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2016-11-06,24.84,24.84,24.84,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2016-11-13,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2016-11-20,25.85,25.85,25.85,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2016-11-27,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2016-12-04,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2016-12-11,25.76,25.76,25.76,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2016-12-18,25.65,25.65,25.65,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2016-12-25,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2017-01-01,26.36,26.36,26.36,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.54,26.54,26.54,0.0,0.0
2017-01-08,26.46,26.46,26.46,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2017-01-15,26.66,26.66,26.66,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2017-01-22,26.63,26.63,26.63,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2017-01-29,26.46,26.46,26.46,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2017-02-05,27.22,27.22,27.22,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2017-02-12,27.27,27.27,27.27,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2017-02-19,27.87,27.87,27.87,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2017-02-26,27.88,27.88,27.88,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.85,27.85,27.85,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2017-03-05,28.0,28.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2017-03-12,28.3,28.3,28.3,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2017-03-19,27.78,27.78,27.78,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2017-03-26,28.0,28.0,28.0,0.0,0.0,28.11,28.11,28.11,0.0,0.0,27.99,27.99,27.99,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2017-04-02,27.6,27.6,27.6,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2017-04-09,27.5,27.5,27.5,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2017-04-16,28.27,28.27,28.27,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2017-04-23,28.47,28.47,28.47,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2017-04-30,28.67,28.67,28.67,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2017-05-07,28.71,28.71,28.71,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2017-05-14,28.53,28.53,28.53,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2017-05-21,29.4,29.4,29.4,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2017-05-28,29.89,29.89,29.89,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2017-06-04,29.86,29.86,29.86,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2017-06-11,29.73,29.73,29.73,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2017-06-18,29.56,29.56,29.56,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2017-06-25,29.79,29.79,29.79,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2017-07-02,29.73,29.73,29.73,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.73,29.73,29.73,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2017-07-09,30.93,30.93,30.93,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2017-07-16,31.3,31.3,31.3,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2017-07-23,31.4,31.4,31.4,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2017-07-30,31.17,31.17,31.17,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2017-08-06,30.72,30.72,30.72,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2017-08-13,31.1,31.1,31.1,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2017-08-20,31.63,31.63,31.63,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2017-08-27,31.98,31.98,31.98,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.81,31.81,31.81,0.0,0.0
2017-09-03,31.83,31.83,31.83,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2017-09-10,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.11,32.11,32.11,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2017-09-17,32.51,32.51,32.51,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2017-09-24,32.53,32.53,32.53,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2017-10-01,33.09,33.09,33.09,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2017-10-08,33.51,33.51,33.51,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2017-10-15,33.44,33.44,33.44,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2017-10-22,34.03,34.03,34.03,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2017-10-29,33.85,33.85,33.85,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2017-11-05,33.76,33.76,33.76,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2017-11-12,34.18,34.18,34.18,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2017-11-19,34.76,34.76,34.76,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.77,34.77,34.77,0.0,0.0
2017-11-26,34.48,34.48,34.48,0.0,0.0,34.64,34.64,34.64,0.0,0.0,33.94,33.94,33.94,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2017-12-03,34.63,34.63,34.63,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2017-12-10,34.75,34.75,34.75,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2017-12-17,34.74,34.74,34.74,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.73,34.73,34.73,0.0,0.0
2017-12-24,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2017-12-31,35.92,35.92,35.92,0.0,0.0,36.37,36.37,36.37,0.0,0.0,35.81,35.81,35.81,0.0,0.0,36.3,36.3,36.3,0.0,0.0
