Date,OXMStock_Open_average,OXMStock_Open_max,OXMStock_Open_min,OXMStock_Open_volatility,OXMStock_Open_change,OXMStock_High_average,OXMStock_High_max,OXMStock_High_min,OXMStock_High_volatility,OXMStock_High_change,OXMStock_Low_average,OXMStock_Low_max,OXMStock_Low_min,OXMStock_Low_volatility,OXMStock_Low_change,OXMStock_Close_average,OXMStock_Close_max,OXMStock_Close_min,OXMStock_Close_volatility,OXMStock_Close_change,OXMStock_Volume_average,OXMStock_Volume_max,OXMStock_Volume_min,OXMStock_Volume_volatility,OXMStock_Volume_change
2016-01-03,60.738,62.51,59.23,3.280000000000001,-2.759999999999998,61.574,62.98,59.94,3.039999999999999,-3.039999999999999,59.006,61.53,55.13,6.399999999999999,-6.399999999999999,59.836,62.07,56.6,5.469999999999999,-5.469999999999999,175535,217943,138441,79502,-27813
2016-01-10,58.668,60.18,56.71,3.469999999999999,2.469999999999999,60.56,61.95,57.46,4.490000000000002,3.990000000000002,57.806,59.48,54.79,4.689999999999998,3.9200000000000017,59.408,60.59,55.91,4.680000000000007,4.540000000000006,184340,220682,140333,80349,54198
2016-01-17,60.57,61.57,58.66,2.9100000000000037,0.490000000000002,61.8875,62.65,61.38,1.269999999999996,1.1299999999999955,59.15,60.95,57.4,3.5500000000000043,2.700000000000003,60.5975,61.49,59.5,1.990000000000002,1.990000000000002,149374,184093,114854,69239,16300
2016-01-24,64.164,67.43,61.25,6.180000000000007,6.180000000000007,65.962,69.86,62.37,7.490000000000002,7.490000000000002,63.546,67.04,60.74,6.300000000000004,6.300000000000004,65.666,69.86,62.02,7.839999999999996,7.839999999999996,152167,208225,87989,120236,120236
2016-01-31,68.67,69.19,67.56,1.6299999999999955,-1.6299999999999955,69.408,69.75,68.89,0.8599999999999994,-0.5300000000000011,67.616,68.5,66.53,1.9699999999999989,-1.9699999999999989,68.334,69.41,66.9,2.509999999999991,-1.8599999999999994,173009,207338,140103,67235,-55460
2016-02-07,64.11,66.0,62.18,3.8200000000000003,-3.3999999999999986,65.002,66.55,62.78,3.769999999999996,-1.8699999999999903,62.42,64.25,60.55,3.700000000000003,-2.3400000000000034,63.647999999999996,65.77,62.26,3.509999999999998,-2.269999999999996,134166,158487,109190,49297,29750
2016-02-14,67.575,69.25,64.46,4.790000000000006,4.570000000000007,69.6825,71.4,66.49,4.910000000000011,4.1200000000000045,67.08,68.54,63.77,4.770000000000003,4.770000000000003,68.795,70.0,66.15,3.8499999999999943,3.8499999999999943,170203,223781,144498,79283,79283
2016-02-21,70.984,72.58,69.58,3.0,1.6799999999999926,71.942,72.61,71.26,1.3499999999999943,1.0300000000000011,70.032,71.07,69.13,1.9399999999999977,1.3899999999999864,71.164,72.21,69.92,2.289999999999992,1.230000000000004,102587,125972,83829,42143,-19541
2016-02-28,74.53,77.42,72.13,5.290000000000006,5.290000000000006,75.88799999999999,77.99,73.03,4.959999999999994,4.789999999999992,73.804,76.06,71.53,4.530000000000001,4.489999999999995,75.348,77.42,72.63,4.790000000000006,3.5799999999999983,143193,199136,106951,92185,92185
2016-03-06,75.258,76.03,73.91,2.1200000000000045,-0.9899999999999949,76.298,76.81,75.44,1.3700000000000045,-0.5799999999999983,74.172,75.1,72.71,2.3900000000000006,-0.769999999999996,75.294,76.24,74.32,1.9200000000000017,-0.14999999999999147,120329,146645,110025,36620,1289
2016-03-13,75.772,76.36,74.82,1.5400000000000063,-0.6599999999999966,76.592,77.28,76.0,1.2800000000000011,0.480000000000004,74.848,75.65,74.22,1.4300000000000068,0.44000000000001194,75.836,76.54,75.11,1.4300000000000068,-0.39000000000000057,134342,195086,103352,91734,70101
2016-03-20,74.38,77.23,70.3,6.930000000000007,-5.650000000000006,74.8775,77.44,70.41,7.030000000000001,-7.030000000000001,72.1925,75.73,66.18,9.549999999999997,-9.549999999999997,72.965,77.0,67.62,9.379999999999995,-9.379999999999995,205782,413548,102014,311534,311534
2016-03-27,67.766,68.9,66.74,2.160000000000011,-1.0600000000000023,68.416,68.9,67.31,1.5900000000000034,-1.1700000000000017,67.17999999999999,67.64,66.15,1.4899999999999949,-1.3399999999999892,67.502,68.43,66.36,2.0700000000000074,-1.2399999999999949,202488,302572,157791,144781,-121158
2016-04-03,63.262,66.42,61.53,4.890000000000001,-4.890000000000001,63.722,66.9,61.53,5.3700000000000045,-5.3700000000000045,61.55,63.28,59.24,4.039999999999999,-4.039999999999999,62.056,63.84,59.8,4.040000000000006,-4.040000000000006,167921,204957,125972,78985,-53010
2016-04-10,60.532000000000004,61.75,58.77,2.979999999999997,1.6499999999999986,61.772,62.45,60.76,1.6900000000000048,1.240000000000002,59.996,61.42,58.28,3.1400000000000006,3.1400000000000006,61.034,62.28,58.67,3.6099999999999994,3.6099999999999994,191138,390616,112308,278308,-278308
2016-04-17,64.286,69.13,62.07,7.059999999999995,7.059999999999995,66.012,69.97,62.57,7.399999999999999,7.32,63.647999999999996,68.46,61.45,7.009999999999991,6.769999999999996,65.298,68.93,62.01,6.920000000000009,6.460000000000001,200917,386342,56567,329775,117960
2016-04-24,68.544,69.76,66.96,2.8000000000000114,-1.8200000000000074,69.044,70.19,66.96,3.230000000000004,-2.8800000000000097,67.466,68.5,65.47,3.030000000000001,-2.8599999999999994,68.118,69.48,66.42,3.0600000000000023,-3.0600000000000023,129248,212317,79666,132651,-129520
2016-05-01,64.772,66.86,62.46,4.399999999999999,-4.399999999999999,65.23400000000001,67.15,62.9,4.250000000000007,-4.250000000000007,63.416,65.66,60.32,5.339999999999996,-5.339999999999996,63.846000000000004,66.0,60.91,5.090000000000003,-5.090000000000003,170273,346960,72999,273961,-141108
2016-05-08,61.17,62.24,60.22,2.020000000000003,-0.20000000000000284,61.98,62.78,60.98,1.8000000000000043,-1.0900000000000034,59.852,61.8,57.51,4.289999999999999,-0.4199999999999946,61.053999999999995,62.33,59.91,2.4200000000000017,-2.1099999999999994,183517,302519,126313,176206,-34222
2016-05-15,59.730000000000004,60.88,59.19,1.6900000000000048,1.3900000000000006,60.54,61.31,59.75,1.5600000000000023,0.8900000000000006,59.126,60.06,58.41,1.6500000000000057,0.8400000000000034,60.13,60.95,59.29,1.6600000000000037,1.1099999999999994,176636,252392,127094,125298,47995
2016-05-22,61.926,62.84,60.72,2.1200000000000045,1.4099999999999966,63.09,64.15,62.0,2.1500000000000057,2.1500000000000057,61.558,62.41,60.46,1.9499999999999957,1.9499999999999957,62.519999999999996,64.05,60.55,3.5,3.5,116526,181001,69985,111016,-37642
2016-05-29,64.075,64.65,62.94,1.710000000000008,0.23000000000000398,64.945,65.24,64.65,0.5899999999999892,-0.12999999999999545,63.465,64.01,62.94,1.0700000000000074,0.45000000000000284,64.1,64.56,63.37,1.1900000000000048,0.759999999999998,153771,205166,92218,112948,86019
2016-06-05,62.89,65.17,60.02,5.149999999999999,-3.1099999999999923,64.39,66.06,61.04,5.020000000000003,-5.020000000000003,61.386,64.45,58.64,5.810000000000002,-4.799999999999997,63.248,65.44,59.41,6.030000000000001,-6.030000000000001,397073,893299,147766,745533,191298
2016-06-12,58.17,59.1,57.22,1.8800000000000026,-0.8800000000000026,59.12,59.5,58.37,1.1300000000000026,-0.17999999999999972,57.492,58.0,56.86,1.1400000000000006,-0.240000000000002,58.22,58.82,57.17,1.6499999999999986,0.7100000000000009,240581,361921,165758,196163,-58829
2016-06-19,58.538,59.66,56.71,2.9499999999999957,-2.9499999999999957,59.008,60.39,57.63,2.759999999999998,-2.759999999999998,57.706,58.98,55.88,3.0999999999999943,-3.0999999999999943,58.03,59.03,55.94,3.0900000000000034,-3.0500000000000043,155607,249466,97746,151720,98776
2016-06-26,55.36,56.71,53.7,3.009999999999998,1.0900000000000034,56.306,58.04,55.21,2.8299999999999983,2.4200000000000017,54.5,56.71,52.54,4.170000000000002,4.170000000000002,55.396,57.07,53.67,3.3999999999999986,3.3999999999999986,177407,281047,104038,177009,-177009
2016-07-03,56.7425,58.1,55.54,2.5600000000000023,1.4200000000000017,57.655,59.29,56.73,2.5600000000000023,2.5600000000000023,56.082499999999996,57.41,55.19,2.219999999999999,2.219999999999999,56.8625,57.53,55.65,1.8800000000000026,1.8800000000000026,165403,345542,87114,258428,258428
2016-07-10,59.562,60.48,57.93,2.549999999999997,2.549999999999997,60.19,60.58,59.0,1.5799999999999983,1.4799999999999969,58.854,59.36,57.72,1.6400000000000006,1.6400000000000006,59.798,60.21,58.93,1.2800000000000011,1.2800000000000011,108773,154902,86420,68482,-68482
2016-07-17,59.754,60.49,58.3,2.190000000000005,-1.8400000000000034,60.012,60.95,58.3,2.6500000000000057,-2.6500000000000057,58.616,59.56,56.8,2.760000000000005,-2.760000000000005,59.242,60.49,57.66,2.8300000000000054,-2.8300000000000054,101941,131933,72574,59359,4315
2016-07-24,57.346,57.87,56.88,0.9899999999999949,-0.5,57.794000000000004,58.17,57.27,0.8999999999999986,-0.6599999999999966,56.774,57.25,56.42,0.8299999999999983,-0.46999999999999886,57.308,57.73,56.95,0.779999999999994,-0.35999999999999943,182778,256762,125073,131689,30612
2016-07-31,56.558,57.35,55.9,1.4500000000000028,-0.8399999999999963,57.496,58.24,56.69,1.5500000000000043,-0.12000000000000455,55.784,56.14,55.14,1.0,-0.13000000000000256,56.676,57.73,55.9,1.8299999999999983,0.21999999999999886,126551,179124,94565,84559,-17097
2016-08-07,57.084,58.61,56.25,2.3599999999999994,0.7999999999999972,58.272,59.63,56.66,2.970000000000006,1.0399999999999991,56.514,58.29,55.74,2.549999999999997,1.7999999999999972,57.234,58.92,55.95,2.969999999999999,2.210000000000001,101749,198311,64606,133705,-16359
2016-08-14,60.964,62.74,58.93,3.8100000000000023,3.8100000000000023,62.518,64.32,60.99,3.329999999999991,2.710000000000001,60.664,61.84,58.93,2.9100000000000037,2.9100000000000037,61.95,63.49,60.97,2.520000000000003,2.520000000000003,120131,180849,84544,96305,-3472
2016-08-21,63.412,63.8,63.06,0.7399999999999949,0.3499999999999943,64.008,64.77,63.52,1.249999999999993,1.249999999999993,62.838,63.42,62.3,1.1200000000000045,0.20000000000000284,63.558,64.04,63.31,0.730000000000004,0.09999999999999432,97079,130334,47700,82634,62779
2016-08-28,66.562,72.61,63.86,8.75,8.75,68.184,74.0,64.38,9.620000000000005,9.159999999999997,65.036,70.03,61.48,8.550000000000004,6.710000000000001,66.824,72.43,62.41,10.02000000000001,6.77000000000001,549616,1275258,212372,1062886,181075
2016-09-04,70.9675,71.51,70.37,1.1400000000000006,-1.1400000000000006,71.44500000000001,71.68,71.18,0.5,-0.10000000000000853,69.7925,70.09,69.23,0.8599999999999994,-0.8599999999999994,70.595,71.39,69.49,1.9000000000000057,-1.1400000000000006,228308,274985,196224,78761,39327
2016-09-11,69.07,70.1,67.72,2.3799999999999955,0.4099999999999966,70.074,70.73,69.49,1.240000000000009,-1.0300000000000011,68.044,68.51,67.49,1.0200000000000102,0.3299999999999983,69.214,70.66,68.05,2.6099999999999994,-2.030000000000001,205763,296001,140609,155392,-155392
2016-09-18,69.438,71.04,68.46,2.5800000000000125,2.030000000000001,69.948,71.41,69.2,2.2099999999999937,1.8100000000000023,68.22,69.04,67.92,1.1200000000000045,1.0400000000000063,68.898,69.63,68.25,1.3799999999999955,0.5999999999999943,210479,610004,93842,516162,486573
2016-09-25,68.144,69.13,67.6,1.5300000000000011,-1.1299999999999955,68.798,69.89,68.18,1.7099999999999937,-1.0499999999999972,67.086,67.64,66.6,1.0400000000000063,0.37999999999999545,67.542,68.01,67.13,0.8800000000000097,0.35999999999999943,139630,215407,89215,126192,-117949
2016-10-02,67.252,67.7,66.47,1.230000000000004,-1.1299999999999955,67.738,68.48,67.24,1.240000000000009,-1.240000000000009,66.13199999999999,67.21,64.99,2.219999999999999,-0.9200000000000017,66.768,67.6,66.09,1.509999999999991,-0.6700000000000017,168620,217939,118190,99749,-26190
2016-10-09,66.698,66.91,66.5,0.4099999999999966,0.030000000000001137,67.46,68.0,66.78,1.2199999999999989,-0.14000000000000057,66.21,66.74,65.5,1.2399999999999949,0.5500000000000114,66.86,67.14,66.06,1.0799999999999983,-0.10000000000000853,142394,199403,97413,101990,-3105
2016-10-16,64.548,66.77,62.44,4.329999999999998,-4.329999999999998,64.81,66.87,62.83,4.040000000000006,-4.040000000000006,63.275999999999996,65.16,61.75,3.4099999999999966,-3.4099999999999966,63.752,65.18,62.06,3.1200000000000045,-3.1099999999999994,185481,417628,69316,348312,10993
2016-10-23,62.08,62.2,61.68,0.5200000000000031,-0.03999999999999915,62.842,63.09,62.41,0.6800000000000068,0.04000000000000625,61.576,62.18,61.09,1.0899999999999963,-0.7899999999999991,62.38,62.82,61.59,1.2299999999999969,-0.03999999999999915,126339,138092,116617,21475,-645
2016-10-30,62.126,62.66,61.13,1.529999999999994,-1.529999999999994,63.062,64.78,61.95,2.8299999999999983,-0.13000000000000256,61.336,62.66,60.28,2.3799999999999955,-1.75,61.763999999999996,62.86,60.75,2.1099999999999994,-1.3500000000000014,106787,159306,80993,78313,-12988
2016-11-06,63.772,66.34,62.24,4.100000000000001,3.8300000000000054,65.652,70.03,62.52,7.509999999999998,7.509999999999998,62.976,66.14,60.85,5.289999999999999,4.740000000000002,65.358,69.94,62.33,7.609999999999999,7.609999999999999,128437,174530,107367,67163,67163
2016-11-13,72.526,74.59,70.84,3.75,1.5499999999999972,73.51,74.75,72.9,1.8499999999999943,0.6700000000000017,71.32600000000001,72.17,70.79,1.3799999999999955,0.6799999999999926,72.626,73.8,71.73,2.069999999999993,2.069999999999993,165552,224750,122685,102065,57220
2016-11-20,74.8575,75.51,73.68,1.8299999999999983,1.8299999999999983,75.65,76.19,74.91,1.2800000000000011,1.2800000000000011,74.2175,75.2,73.27,1.9300000000000068,1.9300000000000068,75.505,76.12,74.66,1.460000000000008,1.460000000000008,79756,125596,33711,91885,-91885
2016-11-27,73.968,75.9,70.7,5.200000000000003,-5.200000000000003,74.334,76.0,70.7,5.299999999999997,-5.200000000000003,72.072,74.87,68.02,6.8500000000000085,-6.660000000000011,72.458,75.1,68.99,6.109999999999999,-6.109999999999999,162212,316305,99987,216318,27100
2016-12-04,66.274,72.36,62.36,10.0,-7.130000000000003,67.504,72.36,63.15,9.21,-8.82,65.004,70.11,61.35,8.759999999999998,-7.920000000000002,66.374,71.72,62.41,9.310000000000002,-8.82,544337,1516640,126739,1389901,153713
2016-12-11,62.26,63.18,61.66,1.5200000000000031,-1.0600000000000023,62.65,63.34,61.85,1.490000000000002,-0.9099999999999966,61.296,61.88,60.41,1.470000000000006,-1.1800000000000068,61.688,62.61,60.59,2.019999999999996,-1.2099999999999937,200250,285117,133851,151266,74813
2016-12-18,61.134,61.79,60.54,1.25,0.45000000000000284,61.944,62.52,61.17,1.3500000000000014,0.7199999999999989,60.764,61.5,60.41,1.0900000000000034,0.3500000000000014,61.258,62.0,60.67,1.3299999999999983,0.29999999999999716,173438,272760,101442,171318,-10031
