Date,ENTG_stock_Open_average,ENTG_stock_Open_max,ENTG_stock_Open_min,ENTG_stock_Open_volatility,ENTG_stock_Open_change,ENTG_stock_High_average,ENTG_stock_High_max,ENTG_stock_High_min,ENTG_stock_High_volatility,ENTG_stock_High_change,ENTG_stock_Low_average,ENTG_stock_Low_max,ENTG_stock_Low_min,ENTG_stock_Low_volatility,ENTG_stock_Low_change,ENTG_stock_Close_average,ENTG_stock_Close_max,ENTG_stock_Close_min,ENTG_stock_Close_volatility,ENTG_stock_Close_change,ENTG_stock_Volume_average,ENTG_stock_Volume_max,ENTG_stock_Volume_min,ENTG_stock_Volume_volatility,ENTG_stock_Volume_change
2016-01-03,12.458,13.01,11.8,1.209999999999999,-1.209999999999999,12.894,13.8,11.97,1.83,-1.83,12.182,12.74,11.41,1.33,-1.33,12.24,12.78,11.46,1.3199999999999985,-1.3199999999999985,595987,1061293,319714,741579,490566
2016-01-10,11.334,11.7,10.92,0.7799999999999994,-0.6099999999999994,11.528,11.76,11.17,0.5899999999999999,-0.5,11.049999999999999,11.41,10.74,0.6699999999999999,-0.6699999999999999,11.23,11.6,10.89,0.7099999999999991,-0.7099999999999991,752285,913114,649557,263557,-221788
2016-01-17,10.785,11.06,10.5,0.5600000000000005,-0.2900000000000009,11.030000000000001,11.22,10.91,0.3100000000000005,0.16000000000000014,10.4875,10.6,10.37,0.23000000000000043,0.08000000000000007,10.7875,11.18,10.6,0.5800000000000001,0.5600000000000005,761754,913143,679103,234040,-88907
2016-01-24,11.37,11.64,11.14,0.5,-0.5,11.538,11.69,11.37,0.3200000000000003,-0.009999999999999787,11.086,11.21,10.9,0.3100000000000005,0.040000000000000924,11.294,11.66,11.11,0.5500000000000007,0.5299999999999994,576399,876918,299924,576994,-202709
2016-01-31,11.392,11.55,11.25,0.3000000000000007,-0.13000000000000078,11.5,11.7,11.25,0.4499999999999993,-0.1999999999999993,11.05,11.19,10.89,0.29999999999999893,-0.1399999999999988,11.302,11.5,11.07,0.4299999999999997,-0.33000000000000007,626100,942993,428603,514390,-428689
2016-02-07,11.496,12.01,10.86,1.1500000000000004,0.8399999999999999,11.912,12.57,11.43,1.1400000000000006,0.5099999999999998,11.25,11.44,10.86,0.5800000000000001,0.5800000000000001,11.528,11.7,11.24,0.4599999999999991,0.41000000000000014,869324,1192856,571609,621247,-263022
2016-02-14,12.0075,12.09,11.85,0.2400000000000002,0.2400000000000002,12.2,12.3,12.07,0.23000000000000043,0.23000000000000043,11.7125,11.96,11.5,0.46000000000000085,-0.21000000000000085,12.059999999999999,12.12,12.0,0.11999999999999922,0.10999999999999943,561622,678953,451608,227345,-2748
2016-02-21,12.185,12.35,11.9,0.4499999999999993,0.1399999999999988,12.338333333333333,12.49,12.24,0.25,-0.08999999999999986,12.12,12.35,11.86,0.4900000000000002,0.25,12.228333333333333,12.36,12.08,0.27999999999999936,0.23000000000000043,348601,485372,0,485372,-419210
2016-02-28,12.554,12.83,12.42,0.41000000000000014,0.41000000000000014,12.8,12.99,12.63,0.35999999999999943,0.3200000000000003,12.426,12.71,12.22,0.4900000000000002,0.4900000000000002,12.658,12.98,12.36,0.620000000000001,0.620000000000001,512435,715729,400872,314857,-211413
2016-03-06,12.84,12.95,12.71,0.23999999999999844,-0.1399999999999988,12.966,13.11,12.87,0.2400000000000002,-0.16000000000000014,12.72,12.88,12.59,0.2900000000000009,-0.09000000000000163,12.804,12.95,12.62,0.33000000000000007,-0.02999999999999936,356543,387132,283984,103148,-2834
2016-03-13,12.796,13.14,12.64,0.5,0.2900000000000009,12.99,13.3,12.77,0.5300000000000011,0.3200000000000003,12.526,13.08,11.74,1.3399999999999999,1.3399999999999999,12.862,13.08,12.64,0.4399999999999995,0.27999999999999936,359244,675569,254363,421206,372817
2016-03-20,13.1325,13.27,13.02,0.25,-0.0600000000000005,13.2925,13.39,13.04,0.3500000000000014,-0.3500000000000014,13.0075,13.11,12.82,0.28999999999999915,-0.1999999999999993,13.16,13.3,12.99,0.3100000000000005,-0.2599999999999998,470029,634839,242174,392665,-392665
2016-03-27,13.276,13.54,12.78,0.7599999999999998,0.46000000000000085,13.524,13.7,13.04,0.6600000000000001,0.6600000000000001,13.166,13.47,12.78,0.6900000000000013,0.5800000000000001,13.396,13.62,12.84,0.7799999999999994,0.620000000000001,325893,413013,178107,234906,227700
2016-04-03,13.24,13.39,13.18,0.21000000000000085,-0.21000000000000085,13.302,13.41,13.22,0.1899999999999995,-0.17999999999999972,13.064,13.26,12.93,0.33000000000000007,-0.2699999999999996,13.168,13.29,13.05,0.23999999999999844,-0.20999999999999908,333288,476981,234692,242289,-16051
2016-04-10,13.294,13.48,13.1,0.3800000000000008,0.3800000000000008,13.504,13.63,13.3,0.33000000000000007,0.33000000000000007,13.186,13.47,13.04,0.4300000000000015,0.41999999999999993,13.412,13.56,13.19,0.370000000000001,0.3100000000000005,355585,424654,254882,169772,-54802
2016-04-17,13.55,13.66,13.47,0.1899999999999995,0.049999999999998934,13.688,13.75,13.6,0.15000000000000036,0.0600000000000005,13.336,13.45,13.0,0.4499999999999993,0.40000000000000036,13.61,13.68,13.52,0.16000000000000014,0.0,288132,341321,183670,157651,65059
2016-04-24,13.684,13.78,13.5,0.27999999999999936,-0.14000000000000057,13.842,14.11,13.5,0.6099999999999994,-0.25,13.5,13.66,13.16,0.5,-0.4299999999999997,13.634,13.9,13.29,0.6100000000000012,-0.41000000000000014,634427,1391391,380744,1010647,39136
2016-05-01,13.4,13.59,13.03,0.5600000000000005,-0.3500000000000014,13.533999999999999,13.66,13.19,0.47000000000000064,-0.4299999999999997,13.204,13.39,13.0,0.39000000000000057,-0.16999999999999993,13.388,13.61,13.1,0.5099999999999998,-0.4399999999999995,417603,498146,291841,206305,-206305
2016-05-08,13.142,13.26,12.85,0.41000000000000014,-0.2900000000000009,13.304,13.45,13.06,0.3899999999999988,-0.25,13.036,13.19,12.85,0.33999999999999986,-0.2900000000000009,13.112,13.32,12.91,0.41000000000000014,-0.2599999999999998,314684,407162,194481,212681,126574
2016-05-15,13.062000000000001,13.21,12.81,0.40000000000000036,0.16000000000000014,13.33,13.58,13.19,0.39000000000000057,0.34999999999999964,12.958,13.21,12.79,0.4200000000000017,0.21000000000000085,13.164,13.5,12.84,0.6600000000000001,0.34999999999999964,386155,507917,310646,197271,-82811
