Date,CRDa_stock_Open_average,CRDa_stock_Open_max,CRDa_stock_Open_min,CRDa_stock_Open_volatility,CRDa_stock_Open_change,CRDa_stock_High_average,CRDa_stock_High_max,CRDa_stock_High_min,CRDa_stock_High_volatility,CRDa_stock_High_change,CRDa_stock_Low_average,CRDa_stock_Low_max,CRDa_stock_Low_min,CRDa_stock_Low_volatility,CRDa_stock_Low_change,CRDa_stock_Close_average,CRDa_stock_Close_max,CRDa_stock_Close_min,CRDa_stock_Close_volatility,CRDa_stock_Close_change,CRDa_stock_Volume_average,CRDa_stock_Volume_max,CRDa_stock_Volume_min,CRDa_stock_Volume_volatility,CRDa_stock_Volume_change
2016-01-03,4.808,5.03,4.56,0.47000000000000064,-0.47000000000000064,4.876,5.15,4.59,0.5600000000000005,-0.45999999999999996,4.688,4.95,4.48,0.46999999999999975,-0.4500000000000002,4.722,5.0,4.52,0.4800000000000004,-0.4800000000000004,22729,42219,4587,37632,-23697
2016-01-10,4.494,4.78,4.18,0.6000000000000005,-0.4300000000000006,4.562,4.79,4.29,0.5,-0.3099999999999996,4.2780000000000005,4.54,4.07,0.46999999999999975,-0.29000000000000004,4.394,4.68,4.21,0.46999999999999975,-0.4399999999999995,23375,35620,6493,29127,2625
2016-01-17,4.2475000000000005,4.34,4.11,0.22999999999999954,0.10999999999999943,4.3149999999999995,4.35,4.23,0.11999999999999922,0.11999999999999922,4.155,4.29,4.02,0.27000000000000046,0.17999999999999972,4.26,4.32,4.17,0.15000000000000036,0.15000000000000036,23443,38298,8178,30120,-29170
2016-01-24,4.390000000000001,4.48,4.29,0.1900000000000004,0.1900000000000004,4.41,4.5,4.31,0.1900000000000004,0.1900000000000004,4.318,4.38,4.25,0.1299999999999999,0.1299999999999999,4.35,4.41,4.27,0.14000000000000057,0.14000000000000057,12727,19315,6504,12811,4253
2016-01-31,4.226,4.38,4.12,0.2599999999999998,-0.20999999999999996,4.238,4.4,4.14,0.2600000000000007,-0.23000000000000043,4.074,4.29,3.99,0.2999999999999998,-0.29000000000000004,4.09,4.3,3.99,0.3099999999999996,-0.2999999999999998,33025,60696,8141,52555,28312
2016-02-07,3.93,4.0,3.85,0.1499999999999999,-0.040000000000000036,4.048,4.18,3.93,0.24999999999999956,0.009999999999999787,3.85,3.96,3.81,0.1499999999999999,0.14000000000000012,3.96,4.08,3.89,0.18999999999999995,0.10999999999999988,18720,30898,6194,24704,11795
2016-02-14,4.2225,4.32,4.15,0.16999999999999993,0.0,4.42,4.61,4.32,0.29000000000000004,0.25,4.18,4.22,4.15,0.0699999999999994,0.0,4.345,4.5,4.25,0.25,0.25,24799,35905,17590,18315,5079
2016-02-21,4.584,4.7,4.31,0.39000000000000057,0.39000000000000057,4.758,4.89,4.65,0.23999999999999932,0.019999999999999574,4.542,4.7,4.31,0.39000000000000057,0.39000000000000057,4.6899999999999995,4.88,4.55,0.33000000000000007,0.16000000000000014,7177,17519,2679,14840,-13622
2016-02-28,4.954,5.15,4.88,0.27000000000000046,0.2600000000000007,5.068,5.24,4.89,0.35000000000000053,0.35000000000000053,4.914,5.09,4.82,0.2699999999999996,0.2699999999999996,4.9879999999999995,5.1,4.85,0.25,0.22999999999999954,7376,13394,2260,11134,-3540
2016-03-06,5.168,5.39,4.99,0.39999999999999947,0.2999999999999998,5.352,5.82,5.19,0.6299999999999999,0.6100000000000003,5.0760000000000005,5.36,4.97,0.39000000000000057,0.33000000000000007,5.256,5.82,5.01,0.8100000000000005,0.6800000000000006,9883,16858,4321,12537,7233
