Date,AE_stock_Open_average,AE_stock_Open_max,AE_stock_Open_min,AE_stock_Open_volatility,AE_stock_Open_change,AE_stock_High_average,AE_stock_High_max,AE_stock_High_min,AE_stock_High_volatility,AE_stock_High_change,AE_stock_Low_average,AE_stock_Low_max,AE_stock_Low_min,AE_stock_Low_volatility,AE_stock_Low_change,AE_stock_Close_average,AE_stock_Close_max,AE_stock_Close_min,AE_stock_Close_volatility,AE_stock_Close_change,AE_stock_Volume_average,AE_stock_Volume_max,AE_stock_Volume_min,AE_stock_Volume_volatility,AE_stock_Volume_change
2016-01-03,38.524,39.02,37.8,1.220000000000006,0.8200000000000003,39.21,40.2,38.23,1.970000000000006,0.6000000000000014,37.998,39.02,37.0,2.020000000000003,0.75,38.69,39.29,38.15,1.1400000000000006,0.490000000000002,1892,2521,1258,1263,-257
2016-01-10,36.196,38.64,32.63,6.009999999999998,-6.009999999999998,36.578,38.64,34.54,4.100000000000001,-4.100000000000001,35.480000000000004,38.25,32.63,5.619999999999997,-5.619999999999997,35.762,38.33,33.32,5.009999999999998,-5.009999999999998,1707,1928,1184,744,744
2016-01-17,33.695,34.0,33.02,0.9799999999999969,-0.9799999999999969,34.195,35.5,33.52,1.9799999999999969,-1.9799999999999969,32.4075,34.0,30.0,4.0,-1.3900000000000006,33.29,34.62,32.0,2.6199999999999974,-1.0999999999999943,2650,4950,836,4114,-2951
2016-01-24,33.4,34.15,32.78,1.3699999999999974,-0.45000000000000284,33.56,34.15,33.02,1.1299999999999955,-0.0799999999999983,32.714,33.19,32.0,1.1899999999999977,-0.5799999999999983,33.134,33.67,32.58,1.0900000000000034,1.0900000000000034,1075,1874,517,1357,971
2016-01-31,34.772,35.54,33.68,1.8599999999999994,1.2100000000000009,34.916,35.54,34.21,1.3299999999999983,1.2100000000000009,34.596,35.54,33.68,1.8599999999999994,0.3299999999999983,34.74,35.54,34.21,1.3299999999999983,0.3299999999999983,1331,4018,359,3659,3580
2016-02-07,33.676,34.96,32.42,2.539999999999999,-2.3399999999999963,34.077999999999996,35.0,32.93,2.0700000000000003,-1.3200000000000003,33.358000000000004,34.35,32.13,2.219999999999999,-1.8200000000000003,33.89,34.75,32.93,1.8200000000000003,-1.2000000000000028,1249,1912,420,1492,159
2016-02-14,32.6975,33.9,31.52,2.379999999999999,-2.049999999999997,33.1,33.9,31.78,2.1199999999999974,-0.6999999999999957,32.4375,33.73,31.52,2.2099999999999973,-1.8799999999999955,32.875,33.73,31.78,1.9499999999999957,-1.2399999999999949,1004,1608,674,934,380
2016-02-21,34.01,34.72,33.48,1.240000000000002,0.47000000000000597,34.356,34.91,33.9,1.009999999999998,-0.9599999999999937,33.312,33.78,32.8,0.980000000000004,-0.4799999999999969,33.856,34.71,33.0,1.7100000000000009,-1.7100000000000009,726,1023,460,563,-403
2016-02-28,34.092,35.8,32.75,3.049999999999997,2.009999999999998,34.464,35.8,33.79,2.009999999999998,2.009999999999998,33.652,35.25,32.14,3.1099999999999994,3.1099999999999994,34.14,35.25,32.72,2.530000000000001,2.530000000000001,1000,2354,512,1842,-1842
2016-03-06,35.682,36.92,34.46,2.460000000000001,1.3900000000000006,35.92,36.92,34.46,2.460000000000001,0.20000000000000284,34.988,36.92,33.11,3.8100000000000023,1.7100000000000009,35.534,36.92,34.33,2.5900000000000034,0.20000000000000284,1051,1864,500,1364,-1189
