Date,DG_stock_Open_average,DG_stock_Open_max,DG_stock_Open_min,DG_stock_Open_volatility,DG_stock_Open_change,DG_stock_High_average,DG_stock_High_max,DG_stock_High_min,DG_stock_High_volatility,DG_stock_High_change,DG_stock_Low_average,DG_stock_Low_max,DG_stock_Low_min,DG_stock_Low_volatility,DG_stock_Low_change,DG_stock_Close_average,DG_stock_Close_max,DG_stock_Close_min,DG_stock_Close_volatility,DG_stock_Close_change,DG_stock_Volume_average,DG_stock_Volume_max,DG_stock_Volume_min,DG_stock_Volume_volatility,DG_stock_Volume_change
2016-01-03,71.98400000000001,72.5,70.93,1.5699999999999932,1.0799999999999983,72.828,73.16,72.38,0.7800000000000011,-0.060000000000002274,71.402,72.08,70.44,1.6400000000000006,0.9000000000000057,72.25,72.83,71.46,1.3700000000000045,-0.9500000000000028,3303957,3614155,2651880,962275,-936374
2016-01-10,69.682,71.35,67.17,4.179999999999993,-4.179999999999993,70.468,71.67,69.3,2.3700000000000045,-2.3700000000000045,68.404,69.74,67.14,2.5999999999999943,-2.0600000000000023,69.224,70.73,68.39,2.3400000000000034,-0.7600000000000051,4086303,5179646,3032170,2147476,-838560
2016-01-17,70.22,71.38,69.54,1.8399999999999892,1.8399999999999892,71.465,72.49,70.62,1.8699999999999903,1.6899999999999977,69.78,71.09,68.65,2.4399999999999977,2.010000000000005,70.81,71.86,70.23,1.6299999999999955,1.519999999999996,3855969,5348836,2922846,2425990,-1193833
2016-01-24,73.202,74.25,72.0,2.25,1.6899999999999977,74.168,75.14,72.8,2.3400000000000034,2.3400000000000034,72.852,73.51,71.72,1.7900000000000063,1.7900000000000063,73.674,75.06,72.18,2.8799999999999955,2.8799999999999955,3016739,3747336,2404209,1343127,705675
2016-01-31,74.944,76.4,72.85,3.5500000000000114,-2.010000000000005,75.602,76.75,73.21,3.5400000000000063,-3.280000000000001,73.576,75.5,71.58,3.9200000000000017,-2.469999999999999,74.462,76.35,71.66,4.689999999999998,-4.689999999999998,3245640,3770463,2772626,997837,-563733
2016-02-07,69.522,71.26,68.81,2.450000000000003,-2.450000000000003,70.43599999999999,71.31,69.46,1.8500000000000085,-0.7000000000000028,68.638,69.49,67.9,1.5899999999999892,-0.14000000000000057,69.622,70.46,68.75,1.7099999999999937,0.75,2994627,3933181,2212758,1720423,-1720423
2016-02-14,72.83,73.67,72.2,1.4699999999999989,-0.6700000000000017,74.015,75.54,72.49,3.0500000000000114,-3.0500000000000114,71.9275,73.5,70.66,2.8400000000000034,-1.4000000000000057,72.97749999999999,74.27,72.0,2.269999999999996,-1.0400000000000063,3308760,4255263,2629865,1625398,155817
2016-02-21,74.264,76.14,72.34,3.799999999999997,3.799999999999997,75.148,76.4,73.32,3.0800000000000125,3.0800000000000125,73.726,75.64,71.98,3.6599999999999966,3.6599999999999966,74.852,76.27,72.78,3.489999999999995,3.239999999999995,2416593,2979249,1910711,1068538,-776118
2016-02-28,74.874,75.64,74.27,1.3700000000000045,-0.8100000000000023,75.622,76.17,75.08,1.0900000000000034,-0.6400000000000006,73.764,74.24,72.58,1.6599999999999966,-0.2599999999999909,74.898,75.55,74.25,1.2999999999999972,0.6299999999999955,3077974,3765501,2112241,1653260,-896523
2016-03-06,77.33,83.96,74.12,9.83999999999999,9.83999999999999,78.83,85.05,74.93,10.11999999999999,10.11999999999999,77.088,83.76,73.69,10.070000000000007,10.070000000000007,78.454,85.01,74.24,10.77000000000001,10.430000000000007,4639167,10642654,1919570,8723084,3676836
