Date,AMS_stock_Open_average,AMS_stock_Open_max,AMS_stock_Open_min,AMS_stock_Open_volatility,AMS_stock_Open_change,AMS_stock_High_average,AMS_stock_High_max,AMS_stock_High_min,AMS_stock_High_volatility,AMS_stock_High_change,AMS_stock_Low_average,AMS_stock_Low_max,AMS_stock_Low_min,AMS_stock_Low_volatility,AMS_stock_Low_change,AMS_stock_Close_average,AMS_stock_Close_max,AMS_stock_Close_min,AMS_stock_Close_volatility,AMS_stock_Close_change,AMS_stock_Volume_average,AMS_stock_Volume_max,AMS_stock_Volume_min,AMS_stock_Volume_volatility,AMS_stock_Volume_change
2016-01-03,1.7733333333333334,1.89,1.62,0.2699999999999998,-0.2699999999999998,1.8033333333333332,1.89,1.71,0.17999999999999994,-0.17999999999999994,1.66,1.72,1.62,0.09999999999999987,-0.019999999999999796,1.7266666666666666,1.75,1.71,0.040000000000000036,-0.040000000000000036,911,2240,200,2040,-1947
2016-01-10,1.6099999999999999,1.65,1.57,0.07999999999999985,-0.07999999999999985,1.785,1.92,1.65,0.27,0.27,1.55,1.57,1.53,0.040000000000000036,0.040000000000000036,1.76,1.92,1.6,0.31999999999999984,0.31999999999999984,2575,2796,2354,442,-442
2016-01-17,1.817,1.931,1.72,0.21100000000000008,0.08000000000000007,1.9566666666666668,2.0,1.87,0.1299999999999999,-0.1299999999999999,1.817,1.931,1.72,0.21100000000000008,0.08000000000000007,1.95,2.0,1.86,0.1399999999999999,-0.1299999999999999,830,1110,550,560,-560
2016-01-24,1.732,1.91,1.57,0.33999999999999986,-0.27,1.736,1.91,1.57,0.33999999999999986,-0.25,1.6400000000000001,1.91,1.57,0.33999999999999986,-0.33999999999999986,1.656,1.91,1.57,0.33999999999999986,-0.33999999999999986,1099,2833,220,2613,380
2016-01-31,1.7325,1.85,1.57,0.28,0.24,1.7575,1.85,1.57,0.28,0.24,1.7325,1.85,1.57,0.28,0.24,1.7575,1.85,1.57,0.28,0.24,651,1851,115,1736,-275
2016-02-07,1.76,1.79,1.73,0.06000000000000005,-0.06000000000000005,1.76,1.79,1.73,0.06000000000000005,-0.06000000000000005,1.7349999999999999,1.79,1.68,0.1100000000000001,-0.1100000000000001,1.7349999999999999,1.79,1.68,0.1100000000000001,-0.1100000000000001,805,1505,105,1400,1400
2016-02-14,1.825,1.9,1.75,0.1499999999999999,0.1499999999999999,1.825,1.9,1.75,0.1499999999999999,0.1499999999999999,1.79,1.83,1.75,0.08000000000000007,0.08000000000000007,1.79,1.83,1.75,0.08000000000000007,0.08000000000000007,617,1134,100,1034,1034
2016-02-21,1.88,1.92,1.82,0.09999999999999987,-0.09999999999999987,1.88,1.92,1.82,0.09999999999999987,-0.09999999999999987,1.8733333333333333,1.9,1.82,0.07999999999999985,-0.07999999999999985,1.8733333333333333,1.9,1.82,0.07999999999999985,-0.07999999999999985,376,513,217,296,-183
2016-02-28,1.9325,2.04,1.83,0.20999999999999996,-0.06999999999999984,1.9325,2.04,1.83,0.20999999999999996,-0.06999999999999984,1.8875,1.96,1.83,0.1299999999999999,-0.06999999999999984,1.8875,1.96,1.83,0.1299999999999999,-0.06999999999999984,344,901,101,800,40
2016-03-06,1.89,1.97,1.81,0.15999999999999992,0.020000000000000018,1.9124999999999999,1.97,1.88,0.09000000000000008,0.020000000000000018,1.82775,1.9,1.7209999999999999,0.17900000000000005,0.020000000000000018,1.85025,1.9,1.7209999999999999,0.17900000000000005,0.020000000000000018,511,1000,200,800,754
