Date,Global X China Industrials_etf_Open_average,Global X China Industrials_etf_Open_max,Global X China Industrials_etf_Open_min,Global X China Industrials_etf_Open_volatility,Global X China Industrials_etf_Open_change,Global X China Industrials_etf_High_average,Global X China Industrials_etf_High_max,Global X China Industrials_etf_High_min,Global X China Industrials_etf_High_volatility,Global X China Industrials_etf_High_change,Global X China Industrials_etf_Low_average,Global X China Industrials_etf_Low_max,Global X China Industrials_etf_Low_min,Global X China Industrials_etf_Low_volatility,Global X China Industrials_etf_Low_change,Global X China Industrials_etf_Close_average,Global X China Industrials_etf_Close_max,Global X China Industrials_etf_Close_min,Global X China Industrials_etf_Close_volatility,Global X China Industrials_etf_Close_change
2016-03-13,11.64,11.64,11.64,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.64,11.64,11.64,0.0,0.0
2016-03-20,11.5,11.5,11.5,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.6,11.6,11.6,0.0,0.0
2016-03-27,12.13,12.13,12.13,0.0,0.0,12.13,12.13,12.13,0.0,0.0,11.93,11.93,11.93,0.0,0.0,11.93,11.93,11.93,0.0,0.0
2016-04-03,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2016-04-10,12.19,12.19,12.19,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.19,12.19,12.19,0.0,0.0
2016-04-17,12.34,12.34,12.34,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.34,12.34,12.34,0.0,0.0
2016-04-24,11.8,11.8,11.8,0.0,0.0,12.3,12.3,12.3,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0
2016-05-01,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2016-05-08,11.22,11.22,11.22,0.0,0.0,11.3,11.3,11.3,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.22,11.22,11.22,0.0,0.0
2016-05-15,11.34,11.34,11.34,0.0,0.0,11.34,11.34,11.34,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.19,11.19,11.19,0.0,0.0
2016-05-22,11.21,11.21,11.21,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.09,11.09,11.09,0.0,0.0,11.38,11.38,11.38,0.0,0.0
2016-05-29,11.67,11.67,11.67,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.67,11.67,11.67,0.0,0.0
2016-06-05,11.44,11.44,11.44,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.44,11.44,11.44,0.0,0.0,11.53,11.53,11.53,0.0,0.0
2016-06-12,11.28,11.28,11.28,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.28,11.28,11.28,0.0,0.0
2016-06-19,10.22,10.22,10.22,0.0,0.0,11.12,11.12,11.12,0.0,0.0,10.22,10.22,10.22,0.0,0.0,11.07,11.07,11.07,0.0,0.0
2016-06-26,11.61,11.61,11.61,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.61,11.61,11.61,0.0,0.0
2016-07-03,11.47,11.47,11.47,0.0,0.0,11.47,11.47,11.47,0.0,0.0,11.32,11.32,11.32,0.0,0.0,11.32,11.32,11.32,0.0,0.0
2016-07-10,11.86,11.86,11.86,0.0,0.0,12.01,12.01,12.01,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.96,11.96,11.96,0.0,0.0
2016-07-17,12.05,12.05,12.05,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.04,12.04,12.04,0.0,0.0,12.04,12.04,12.04,0.0,0.0
2016-07-24,11.97,11.97,11.97,0.0,0.0,12.08,12.08,12.08,0.0,0.0,11.95,11.95,11.95,0.0,0.0,12.05,12.05,12.05,0.0,0.0
2016-07-31,12.26,12.26,12.26,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.26,12.26,12.26,0.0,0.0
2016-08-07,12.57,12.57,12.57,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2016-08-14,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0
2016-08-21,12.87,12.87,12.87,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2016-08-28,12.9,12.9,12.9,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2016-09-04,12.88,12.88,12.88,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.81,12.81,12.81,0.0,0.0
2016-09-11,12.86,12.86,12.86,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2016-09-18,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0
2016-09-25,12.33,12.33,12.33,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2016-10-02,12.53,12.53,12.53,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.46,12.46,12.46,0.0,0.0
2016-10-09,12.43,12.43,12.43,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.45,12.45,12.45,0.0,0.0
2016-10-16,12.76,12.76,12.76,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.76,12.76,12.76,0.0,0.0
2016-10-23,12.41,12.41,12.41,0.0,0.0,12.52,12.52,12.52,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2016-10-30,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0
2016-11-06,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.73,12.73,12.73,0.0,0.0
2016-11-13,12.64,12.64,12.64,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.64,12.64,12.64,0.0,0.0
2016-11-20,13.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2016-11-27,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2016-12-04,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0
2016-12-11,12.57,12.57,12.57,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.6,12.6,12.6,0.0,0.0
2016-12-18,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2016-12-25,11.88,11.88,11.88,0.0,0.0,11.88,11.88,11.88,0.0,0.0,11.88,11.88,11.88,0.0,0.0,11.88,11.88,11.88,0.0,0.0
2017-01-01,12.25,12.25,12.25,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.38,12.38,12.38,0.0,0.0
2017-01-08,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2017-01-15,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2017-01-22,13.0,13.0,13.0,0.0,0.0,13.01,13.01,13.01,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.01,13.01,13.01,0.0,0.0
2017-01-29,13.11,13.11,13.11,0.0,0.0,13.11,13.11,13.11,0.0,0.0,13.11,13.11,13.11,0.0,0.0,13.11,13.11,13.11,0.0,0.0
2017-02-05,13.55,13.55,13.55,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.55,13.55,13.55,0.0,0.0
2017-02-12,13.6,13.6,13.6,0.0,0.0,13.61,13.61,13.61,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.61,13.61,13.61,0.0,0.0
2017-02-19,13.68,13.68,13.68,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2017-02-26,13.64,13.64,13.64,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2017-03-05,13.93,13.93,13.93,0.0,0.0,13.96,13.96,13.96,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.95,13.95,13.95,0.0,0.0
2017-03-12,14.4,14.4,14.4,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2017-03-19,14.4,14.4,14.4,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2017-03-26,14.17,14.17,14.17,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2017-04-02,14.31,14.31,14.31,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.41,14.41,14.41,0.0,0.0
2017-04-09,14.31,14.31,14.31,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2017-04-16,14.04,14.04,14.04,0.0,0.0,14.09,14.09,14.09,0.0,0.0,14.04,14.04,14.04,0.0,0.0,14.07,14.07,14.07,0.0,0.0
2017-04-23,14.24,14.24,14.24,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2017-04-30,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2017-05-07,13.68,13.68,13.68,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.68,13.68,13.68,0.0,0.0
2017-05-14,13.66,13.66,13.66,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2017-05-21,13.66,13.66,13.66,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2017-05-28,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0
2017-06-04,13.88,13.88,13.88,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.85,13.85,13.85,0.0,0.0
2017-06-11,13.44,13.44,13.44,0.0,0.0,13.44,13.44,13.44,0.0,0.0,13.44,13.44,13.44,0.0,0.0,13.44,13.44,13.44,0.0,0.0
2017-06-18,13.76,13.76,13.76,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.78,13.78,13.78,0.0,0.0
2017-06-25,14.02,14.02,14.02,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2017-07-02,13.95,13.95,13.95,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.95,13.95,13.95,0.0,0.0
2017-07-09,14.61,14.61,14.61,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.6,14.6,14.6,0.0,0.0
2017-07-16,14.92,14.92,14.92,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2017-07-23,14.68,14.68,14.68,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.68,14.68,14.68,0.0,0.0
2017-07-30,14.95,14.95,14.95,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.93,14.93,14.93,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2017-08-06,14.6,14.6,14.6,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2017-08-13,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2017-08-20,15.1,15.1,15.1,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.03,15.03,15.03,0.0,0.0,15.05,15.05,15.05,0.0,0.0
2017-08-27,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2017-09-03,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2017-09-10,15.99,15.99,15.99,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2017-09-17,15.89,15.89,15.89,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.89,15.89,15.89,0.0,0.0
2017-09-24,15.73,15.73,15.73,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2017-10-01,16.2,16.2,16.2,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2017-10-08,16.09,16.09,16.09,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2017-10-15,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2017-10-22,15.93,15.93,15.93,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2017-10-29,15.97,15.97,15.97,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2017-11-05,15.67,15.67,15.67,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2017-11-12,15.35,15.35,15.35,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.45,15.45,15.45,0.0,0.0
2017-11-19,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0
2017-11-26,15.13,15.13,15.13,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2017-12-03,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2017-12-10,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0
2017-12-17,15.2,15.2,15.2,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2017-12-24,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0
2017-12-31,15.49,15.49,15.49,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.54,15.54,15.54,0.0,0.0
