Date,CCOStock_Open_average,CCOStock_Open_max,CCOStock_Open_min,CCOStock_Open_volatility,CCOStock_Open_change,CCOStock_High_average,CCOStock_High_max,CCOStock_High_min,CCOStock_High_volatility,CCOStock_High_change,CCOStock_Low_average,CCOStock_Low_max,CCOStock_Low_min,CCOStock_Low_volatility,CCOStock_Low_change,CCOStock_Close_average,CCOStock_Close_max,CCOStock_Close_min,CCOStock_Close_volatility,CCOStock_Close_change,CCOStock_Volume_average,CCOStock_Volume_max,CCOStock_Volume_min,CCOStock_Volume_volatility,CCOStock_Volume_change
2016-01-03,3.624,3.76,3.56,0.19999999999999973,0.009999999999999787,3.806,4.19,3.67,0.5200000000000005,-0.029999999999999805,3.492,3.53,3.45,0.07999999999999963,0.03999999999999959,3.66,3.82,3.57,0.25,-0.009999999999999787,393089,982280,190865,791415,47169
2016-01-10,3.638,3.78,3.45,0.3299999999999996,-0.2599999999999998,3.714,3.85,3.45,0.3999999999999999,-0.29000000000000004,3.512,3.7,3.28,0.4200000000000004,-0.3600000000000003,3.588,3.79,3.35,0.43999999999999995,-0.3700000000000001,264425,460148,117613,342535,-54795
2016-01-17,3.3175,3.39,3.26,0.13000000000000034,0.13000000000000034,3.465,3.64,3.37,0.27,0.2200000000000002,3.2875,3.39,3.21,0.18000000000000016,0.13000000000000034,3.425,3.61,3.32,0.29000000000000004,0.18999999999999995,134870,169719,99637,70082,41611
2016-01-24,3.514,3.54,3.46,0.08000000000000007,0.010000000000000231,3.628,3.71,3.58,0.1299999999999999,0.10000000000000009,3.466,3.54,3.42,0.1200000000000001,0.1200000000000001,3.562,3.68,3.46,0.2200000000000002,0.20000000000000018,201742,282397,149165,133232,66502
2016-01-31,3.702,3.97,3.47,0.5,0.4200000000000004,3.928,4.26,3.59,0.6699999999999999,0.6099999999999999,3.644,3.89,3.47,0.41999999999999993,0.3299999999999996,3.78,4.01,3.5,0.5099999999999998,0.33000000000000007,289264,599144,128171,470973,383074
2016-02-07,3.666,3.82,3.5,0.31999999999999984,-0.2599999999999998,3.7960000000000003,3.95,3.71,0.2400000000000002,-0.2200000000000002,3.544,3.65,3.41,0.23999999999999977,-0.1299999999999999,3.706,3.92,3.55,0.3700000000000001,-0.3700000000000001,206999,404124,107771,296353,-296353
2016-02-14,3.39,3.6,3.0,0.6000000000000001,-0.040000000000000036,3.63,3.67,3.57,0.10000000000000009,-0.050000000000000266,3.35,3.5,2.97,0.5299999999999998,-0.04999999999999982,3.55,3.66,3.45,0.20999999999999996,-0.07999999999999963,180948,385758,85580,300178,31317
2016-02-21,3.458,3.58,3.31,0.27,0.029999999999999805,3.626,3.88,3.53,0.3500000000000001,-0.040000000000000036,3.328,3.45,3.11,0.3400000000000003,-0.08000000000000007,3.478,3.55,3.41,0.13999999999999968,0.06999999999999984,170855,252336,71480,180856,84435
2016-02-28,3.746,4.12,3.57,0.5500000000000003,0.5500000000000003,3.954,4.2,3.73,0.4700000000000002,0.4700000000000002,3.682,4.04,3.53,0.5100000000000002,0.4700000000000002,3.88,4.2,3.61,0.5900000000000003,0.5900000000000003,229498,343300,143329,199971,77330
2016-03-06,4.404,4.55,4.23,0.3199999999999994,0.13999999999999968,4.514,4.59,4.37,0.21999999999999975,0.1299999999999999,4.222,4.28,4.15,0.1299999999999999,0.11000000000000032,4.378,4.49,4.24,0.25,0.040000000000000036,168952,256189,52840,203349,3327
2016-03-13,4.464,4.53,4.33,0.20000000000000018,-0.010000000000000675,4.572,4.72,4.43,0.29000000000000004,0.0699999999999994,4.3260000000000005,4.45,4.09,0.3600000000000003,0.009999999999999787,4.49,4.71,4.28,0.4299999999999997,0.22999999999999954,147329,199414,105160,94254,34330
2016-03-20,4.455,4.68,4.34,0.33999999999999986,-0.27999999999999936,4.555,4.78,4.44,0.33999999999999986,-0.25,4.3325,4.4,4.25,0.15000000000000036,-0.03000000000000025,4.4175,4.45,4.35,0.10000000000000053,0.0,95506,121683,72005,49678,34808
2016-03-27,4.542,4.64,4.41,0.22999999999999954,0.1899999999999995,4.676,4.91,4.5,0.41000000000000014,0.15000000000000036,4.47,4.59,4.38,0.20999999999999996,-0.009999999999999787,4.592,4.7,4.45,0.25,0.1899999999999995,132528,202200,50193,152007,85448
2016-04-03,4.332,4.73,4.11,0.6200000000000001,-0.4800000000000004,4.388,4.73,4.24,0.4900000000000002,-0.47000000000000064,4.176,4.49,4.06,0.4300000000000006,-0.3600000000000003,4.232,4.5,4.1,0.40000000000000036,-0.33000000000000007,132129,151610,107879,43731,3904
2016-04-10,4.334,4.48,4.21,0.27000000000000046,0.2600000000000007,4.3999999999999995,4.53,4.27,0.2600000000000007,0.2600000000000007,4.202,4.4,4.06,0.34000000000000075,0.34000000000000075,4.35,4.45,4.17,0.28000000000000025,0.1800000000000006,79836,114923,42578,72345,-39807
2016-04-17,4.734,4.97,4.42,0.5499999999999998,0.5499999999999998,4.882000000000001,5.11,4.65,0.45999999999999996,0.45999999999999996,4.652,4.92,4.37,0.5499999999999998,0.5499999999999998,4.824,4.96,4.61,0.34999999999999964,0.3099999999999996,100653,126043,78415,47628,-27053
2016-04-24,5.022,5.19,4.9,0.29000000000000004,0.1299999999999999,5.13,5.2,4.98,0.21999999999999975,0.17999999999999972,4.904,4.95,4.8,0.15000000000000036,0.15000000000000036,5.014,5.11,4.88,0.23000000000000043,0.23000000000000043,63932,86828,32432,54396,54396
2016-05-01,5.53,5.95,5.08,0.8700000000000001,0.5300000000000002,5.662,6.03,5.2,0.8300000000000001,0.7199999999999998,5.322,5.7,5.0,0.7000000000000002,0.6800000000000006,5.498,5.88,5.1,0.7800000000000002,0.7800000000000002,169102,222392,134998,87394,41635
2016-05-08,6.0,6.12,5.91,0.20999999999999996,0.07000000000000028,6.146,6.21,6.1,0.11000000000000032,-0.009999999999999787,5.9,6.02,5.79,0.22999999999999954,0.1200000000000001,6.046,6.09,5.99,0.09999999999999964,0.07000000000000028,160393,193118,103304,89814,-17787
2016-05-15,6.134,6.36,6.02,0.34000000000000075,-0.009999999999999787,6.302,6.49,6.18,0.3100000000000005,-0.2600000000000007,6.018,6.11,5.88,0.23000000000000043,-0.11000000000000032,6.166,6.42,6.09,0.33000000000000007,-0.2999999999999998,108687,158762,77199,81563,-77513
2016-05-22,6.288,6.43,6.16,0.2699999999999996,0.2699999999999996,6.42,6.58,6.28,0.2999999999999998,0.2999999999999998,6.238,6.36,6.11,0.25,0.25,6.318,6.4,6.25,0.15000000000000036,0.13999999999999968,67581,111265,39276,71989,-10779
2016-05-29,6.48,6.6,6.42,0.17999999999999972,0.03000000000000025,6.5925,6.69,6.47,0.22000000000000064,0.08000000000000007,6.4,6.44,6.33,0.11000000000000032,0.11000000000000032,6.465,6.48,6.43,0.05000000000000071,0.040000000000000036,199006,340562,97132,243430,-51178
2016-06-05,6.426,6.49,6.27,0.22000000000000064,-0.22000000000000064,6.51,6.63,6.4,0.22999999999999954,-0.22999999999999954,6.314,6.44,6.18,0.2600000000000007,-0.2600000000000007,6.4,6.49,6.32,0.16999999999999993,-0.13999999999999968,100929,180630,70373,110257,-8037
2016-06-12,6.342,6.38,6.3,0.08000000000000007,-0.009999999999999787,6.466,6.5,6.43,0.07000000000000028,-0.04999999999999982,6.278,6.32,6.22,0.10000000000000053,0.040000000000000036,6.342,6.37,6.31,0.0600000000000005,0.040000000000000036,129812,294371,78945,215426,195738
2016-06-19,6.574,6.73,6.34,0.39000000000000057,-0.1200000000000001,6.748,6.88,6.47,0.41000000000000014,-0.3200000000000003,6.41,6.58,6.08,0.5,-0.21999999999999975,6.506,6.65,6.08,0.5700000000000003,-0.5099999999999998,241481,419090,89756,329334,229574
2016-06-26,6.102,6.33,5.92,0.41000000000000014,0.21999999999999975,6.306,6.47,6.16,0.3099999999999996,0.3099999999999996,6.056,6.17,5.9,0.2699999999999996,0.23999999999999932,6.1979999999999995,6.43,5.98,0.4499999999999993,0.4499999999999993,109919,168973,81607,87366,-31440
2016-07-03,6.2275,6.41,5.92,0.4900000000000002,0.04999999999999982,6.4425,6.63,6.34,0.29000000000000004,0.22999999999999954,6.1075,6.31,5.92,0.3899999999999997,0.3299999999999992,6.285,6.59,5.99,0.5999999999999996,0.5999999999999996,160053,289106,46660,242446,-242446
2016-07-10,6.696,6.9,6.6,0.3000000000000007,-0.08000000000000007,6.864,6.97,6.75,0.21999999999999975,-0.17999999999999972,6.6,6.64,6.57,0.0699999999999994,0.04999999999999982,6.676,6.8,6.58,0.21999999999999975,0.13999999999999968,122988,224743,47614,177129,-73429
2016-07-17,6.816,6.95,6.69,0.2599999999999998,0.20999999999999996,6.948,7.07,6.79,0.28000000000000025,0.28000000000000025,6.74,6.89,6.58,0.3099999999999996,0.3099999999999996,6.856,6.97,6.76,0.20999999999999996,0.20999999999999996,62426,85476,44593,40883,-5754
2016-07-24,6.874,6.98,6.75,0.23000000000000043,-0.23000000000000043,7.018,7.06,6.94,0.11999999999999922,0.019999999999999574,6.732,6.84,6.68,0.16000000000000014,-0.019999999999999574,6.87,7.0,6.73,0.2699999999999996,0.25,46734,71413,30315,41098,37971
2016-07-31,6.92,7.12,6.71,0.41000000000000014,-0.2999999999999998,7.068,7.16,6.96,0.20000000000000018,-0.20000000000000018,6.7780000000000005,6.98,6.52,0.46000000000000085,-0.4500000000000002,6.918,7.09,6.62,0.46999999999999975,-0.41000000000000014,219646,479122,101189,377933,292515
2016-08-07,6.676,6.83,6.53,0.2999999999999998,0.04999999999999982,6.77,6.83,6.7,0.1299999999999999,0.04999999999999982,6.512,6.68,6.3,0.3799999999999999,0.10999999999999943,6.67,6.81,6.53,0.27999999999999936,0.04999999999999982,198029,304808,106826,197982,197982
2016-08-14,6.674,6.91,6.41,0.5,-0.47999999999999954,6.702,7.01,6.43,0.5800000000000001,-0.5800000000000001,6.466,6.83,6.27,0.5600000000000005,-0.5600000000000005,6.564,6.92,6.41,0.5099999999999998,-0.5,54557,102878,38308,64570,-64570
2016-08-21,6.58,6.67,6.41,0.2599999999999998,0.2599999999999998,6.688,6.86,6.56,0.3000000000000007,0.3000000000000007,6.4559999999999995,6.64,6.3,0.33999999999999986,0.33999999999999986,6.638,6.84,6.55,0.29000000000000004,0.29000000000000004,97531,174312,28794,145518,122841
2016-08-28,6.946,7.25,6.67,0.5800000000000001,0.040000000000000036,7.112,7.31,6.89,0.41999999999999993,-0.33999999999999986,6.796,7.0,6.67,0.33000000000000007,0.019999999999999574,6.938,7.25,6.75,0.5,-0.34999999999999964,263471,649443,93605,555838,-225058
2016-09-04,6.845000000000001,6.98,6.7,0.28000000000000025,-0.28000000000000025,6.8975,7.02,6.76,0.2599999999999998,-0.2599999999999998,6.65,6.81,6.47,0.33999999999999986,-0.33999999999999986,6.76,6.83,6.68,0.15000000000000036,-0.1299999999999999,128118,213222,71203,142019,58162
2016-09-11,6.224,6.63,5.9,0.7299999999999995,-0.7299999999999995,6.359999999999999,6.85,6.13,0.7199999999999998,-0.7199999999999998,6.12,6.63,5.9,0.7299999999999995,-0.7299999999999995,6.164,6.75,5.99,0.7599999999999998,-0.75,205877,277318,108347,168971,65544
2016-09-18,6.142,6.22,6.01,0.20999999999999996,0.09000000000000075,6.212,6.26,6.16,0.09999999999999964,0.009999999999999787,6.03,6.1,5.97,0.1299999999999999,0.019999999999999574,6.082,6.15,5.99,0.16000000000000014,-0.05000000000000071,184877,315113,97112,218001,58976
2016-09-25,6.05,6.09,6.03,0.05999999999999961,-0.040000000000000036,6.082,6.13,6.03,0.09999999999999964,-0.09999999999999964,5.878,5.95,5.82,0.1299999999999999,-0.1299999999999999,5.966,6.05,5.84,0.20999999999999996,-0.1200000000000001,133628,197293,94500,102793,102793
2016-10-02,5.992,6.04,5.92,0.1200000000000001,0.0600000000000005,6.116,6.2,6.06,0.14000000000000057,0.0,5.904,6.0,5.84,0.16000000000000014,0.08999999999999986,6.004,6.05,5.96,0.08999999999999986,-0.04999999999999982,117849,163639,90282,73357,3162
2016-10-09,5.82,6.0,5.75,0.25,-0.20000000000000018,5.97,6.1,5.85,0.25,-0.14999999999999947,5.72,5.75,5.65,0.09999999999999964,0.0,5.79,5.95,5.7,0.25,-0.04999999999999982,102459,172294,54106,118188,-94442
2016-10-16,5.758,5.92,5.65,0.2699999999999996,0.09999999999999964,5.946,6.08,5.8,0.28000000000000025,-0.15000000000000036,5.714,5.8,5.65,0.14999999999999947,0.09999999999999964,5.85,6.0,5.75,0.25,-0.04999999999999982,92291,265396,23126,242270,-47488
2016-10-23,5.694,5.7,5.67,0.03000000000000025,0.03000000000000025,5.836,5.95,5.8,0.15000000000000036,0.0,5.654,5.7,5.6,0.10000000000000053,-0.07000000000000028,5.77,5.8,5.75,0.04999999999999982,0.0,56709,88467,32544,55923,-25721
2016-10-30,5.71,5.75,5.6,0.15000000000000036,-0.15000000000000036,5.84,5.9,5.75,0.15000000000000036,-0.15000000000000036,5.65,5.75,5.55,0.20000000000000018,-0.10000000000000053,5.72,5.85,5.6,0.25,-0.04999999999999982,75000,101902,43298,58604,-42591
2016-11-06,5.652,5.75,5.55,0.20000000000000018,-0.08999999999999986,5.79,5.85,5.7,0.14999999999999947,-0.14999999999999947,5.61,5.75,5.45,0.2999999999999998,-0.2999999999999998,5.7,5.8,5.5,0.2999999999999998,-0.2999999999999998,59576,98028,36822,61206,61206
2016-11-13,5.5,5.6,5.35,0.25,0.14999999999999947,5.69,5.8,5.5,0.2999999999999998,0.2999999999999998,5.45,5.6,5.2,0.39999999999999947,0.39999999999999947,5.62,5.8,5.45,0.34999999999999964,0.34999999999999964,36318,63420,23313,40107,-40107
2016-11-20,5.875,6.2,5.65,0.5499999999999998,0.40000000000000036,6.1125,6.35,5.9,0.4499999999999993,0.2999999999999998,5.6,5.85,5.25,0.5999999999999996,-0.40000000000000036,5.8875,6.25,5.65,0.5999999999999996,-0.04999999999999982,80604,178924,33515,145409,145409
2016-11-27,5.6,5.7,5.5,0.20000000000000018,-0.10000000000000053,5.744,5.8,5.7,0.09999999999999964,0.04999999999999982,5.51,5.65,5.45,0.20000000000000018,-0.10000000000000053,5.58,5.65,5.45,0.20000000000000018,0.0,232949,704930,65992,638938,-59339
2016-12-04,5.57,5.65,5.45,0.20000000000000018,0.10000000000000053,5.73,5.8,5.7,0.09999999999999964,0.04999999999999982,5.51,5.55,5.45,0.09999999999999964,0.09999999999999964,5.569999999999999,5.6,5.5,0.09999999999999964,0.04999999999999982,90856,125132,62321,62811,13537
2016-12-11,5.17,5.5,4.95,0.5499999999999998,-0.5499999999999998,5.29,5.6,5.1,0.5,-0.5,4.9559999999999995,5.1,4.75,0.34999999999999964,-0.2699999999999996,5.07,5.15,4.95,0.20000000000000018,-0.09999999999999964,162297,331542,59703,271839,200659
2016-12-18,4.98,5.05,4.95,0.09999999999999964,0.0,5.064,5.12,5.0,0.1200000000000001,0.04999999999999982,4.9,5.0,4.85,0.15000000000000036,0.05000000000000071,4.96,5.0,4.9,0.09999999999999964,0.04999999999999982,78321,128512,31399,97113,7022
2016-12-25,4.975,5.0,4.95,0.04999999999999982,0.0,5.025,5.05,5.0,0.04999999999999982,0.04999999999999982,4.9375,4.95,4.9,0.04999999999999982,0.04999999999999982,4.975,5.05,4.95,0.09999999999999964,0.09999999999999964,62659,101097,44709,56388,1870
2017-01-01,4.975,5.05,4.9,0.14999999999999947,-0.14999999999999947,5.03,5.2,4.9,0.2999999999999998,-0.14999999999999947,4.85,4.95,4.8,0.15000000000000036,-0.04999999999999982,4.9125,4.95,4.85,0.10000000000000053,-0.10000000000000053,62645,77541,54604,22937,-14438
2017-01-08,4.930000000000001,4.95,4.9,0.04999999999999982,0.04999999999999982,4.95,5.0,4.9,0.09999999999999964,0.04999999999999982,4.84,4.85,4.8,0.04999999999999982,0.04999999999999982,4.91,5.0,4.85,0.15000000000000036,0.0,38759,54383,19665,34718,-9987
2017-01-15,4.8625,4.9,4.8,0.10000000000000053,0.0,4.8925,4.92,4.85,0.07000000000000028,-0.019999999999999574,4.755,4.85,4.7,0.14999999999999947,-0.09999999999999964,4.825,4.9,4.75,0.15000000000000036,-0.10000000000000053,49565,95064,27642,67422,-15951
2017-01-22,4.81,4.9,4.75,0.15000000000000036,0.0,4.916,5.03,4.8,0.23000000000000043,0.1299999999999999,4.72,4.75,4.65,0.09999999999999964,-0.09999999999999964,4.83,4.9,4.75,0.15000000000000036,0.10000000000000053,64583,131040,18003,113037,113037
