Date,SFE_stock_Open_average,SFE_stock_Open_max,SFE_stock_Open_min,SFE_stock_Open_volatility,SFE_stock_Open_change,SFE_stock_High_average,SFE_stock_High_max,SFE_stock_High_min,SFE_stock_High_volatility,SFE_stock_High_change,SFE_stock_Low_average,SFE_stock_Low_max,SFE_stock_Low_min,SFE_stock_Low_volatility,SFE_stock_Low_change,SFE_stock_Close_average,SFE_stock_Close_max,SFE_stock_Close_min,SFE_stock_Close_volatility,SFE_stock_Close_change,SFE_stock_Volume_average,SFE_stock_Volume_max,SFE_stock_Volume_min,SFE_stock_Volume_volatility,SFE_stock_Volume_change
2016-05-01,13.468,13.86,13.09,0.7699999999999996,-0.7699999999999996,13.61,14.07,13.25,0.8200000000000003,-0.8200000000000003,13.246,13.62,13.06,0.5599999999999987,-0.5599999999999987,13.35,13.69,13.11,0.5800000000000001,-0.47999999999999865,30678,34904,23424,11480,4226
2016-05-08,13.358,13.53,13.15,0.379999999999999,-0.02999999999999936,13.672,13.94,13.56,0.379999999999999,0.33000000000000007,13.283999999999999,13.44,13.11,0.33000000000000007,-0.07000000000000028,13.45,13.57,13.39,0.17999999999999972,0.019999999999999574,28171,37268,21432,15836,-7654
2016-05-15,13.282,13.42,13.1,0.3200000000000003,-0.1999999999999993,13.518,13.73,13.22,0.5099999999999998,-0.5099999999999998,13.126,13.42,12.97,0.4499999999999993,-0.33000000000000007,13.25,13.49,13.03,0.46000000000000085,-0.3200000000000003,38566,59719,16712,43007,30678
2016-05-22,13.546,13.77,13.2,0.5700000000000003,0.3800000000000008,13.77,13.98,13.65,0.33000000000000007,0.049999999999998934,13.421999999999999,13.61,13.12,0.4900000000000002,0.21000000000000085,13.57,13.68,13.45,0.23000000000000043,-0.08000000000000007,26311,37729,14706,23023,-7230
2016-05-29,13.3675,13.47,13.19,0.28000000000000114,-0.11000000000000121,13.545,13.77,13.45,0.3200000000000003,-0.3200000000000003,13.1075,13.14,13.07,0.07000000000000028,0.019999999999999574,13.3375,13.43,13.23,0.1999999999999993,0.05999999999999872,52925,66737,34499,32238,-19719
2016-06-05,13.282,13.38,13.15,0.23000000000000043,-0.02999999999999936,13.44,13.52,13.3,0.21999999999999886,-0.14999999999999858,13.122,13.28,12.83,0.4499999999999993,-0.34999999999999964,13.262,13.49,12.89,0.5999999999999996,-0.5199999999999996,73555,96480,44967,51513,51513
2016-06-12,12.732000000000001,12.96,12.49,0.47000000000000064,-0.39000000000000057,12.892,13.09,12.62,0.47000000000000064,-0.3100000000000005,12.58,12.83,12.32,0.5099999999999998,-0.5099999999999998,12.639999999999999,12.91,12.37,0.5400000000000009,-0.5400000000000009,80653,111953,50348,61605,28424
2016-06-19,12.47,12.66,12.28,0.3800000000000008,-0.21000000000000085,12.744,12.93,12.59,0.33999999999999986,-0.2599999999999998,12.354000000000001,12.66,12.09,0.5700000000000003,-0.40000000000000036,12.498,12.92,12.16,0.7599999999999998,-0.379999999999999,59897,119636,25067,94569,81608
2016-06-26,12.066,12.46,11.76,0.7000000000000011,0.46000000000000085,12.308,12.68,12.0,0.6799999999999997,0.629999999999999,11.874,12.35,11.55,0.7999999999999989,0.7999999999999989,12.102,12.49,11.61,0.8800000000000008,0.8399999999999999,73291,92274,32281,59993,-55744
2016-07-03,12.235,12.43,12.05,0.379999999999999,-0.11999999999999922,12.415,12.54,12.26,0.27999999999999936,0.0799999999999983,12.105,12.21,12.01,0.20000000000000107,-0.02000000000000135,12.2625,12.5,12.12,0.3800000000000008,0.22000000000000064,50000,60508,38039,22469,-2672
2016-07-10,12.418,12.54,12.25,0.28999999999999915,-0.2599999999999998,12.528,12.57,12.47,0.09999999999999964,-0.05999999999999872,12.196,12.29,12.13,0.15999999999999837,-0.03999999999999915,12.336,12.47,12.16,0.3100000000000005,0.14999999999999858,63319,69708,54895,14813,-11948
2016-07-17,12.452,12.55,12.29,0.26000000000000156,-0.15000000000000036,12.588,12.78,12.32,0.4599999999999991,-0.3699999999999992,12.322,12.45,12.09,0.35999999999999943,-0.33999999999999986,12.384,12.56,12.12,0.4400000000000013,-0.4400000000000013,29161,41433,19096,22337,9143
2016-07-24,12.654,13.43,12.07,1.3599999999999994,1.299999999999999,12.752,13.51,12.22,1.2899999999999991,1.1499999999999986,12.32,12.73,12.07,0.6600000000000001,0.6600000000000001,12.586,13.31,12.19,1.120000000000001,0.7300000000000004,72641,193324,19152,174172,65679
2016-07-31,13.187999999999999,13.73,12.86,0.870000000000001,0.870000000000001,13.552,14.18,12.94,1.2400000000000002,1.2400000000000002,13.056000000000001,13.65,12.73,0.9199999999999999,0.9199999999999999,13.468,14.11,12.84,1.2699999999999996,1.2699999999999996,42896,60352,28312,32040,22494
2016-08-07,14.08,14.19,14.0,0.1899999999999995,0.0,14.24,14.38,14.15,0.23000000000000043,0.05000000000000071,13.92,14.04,13.83,0.20999999999999908,0.02999999999999936,14.146,14.23,14.03,0.20000000000000107,0.040000000000000924,48521,98343,27439,70904,-12547
2016-08-14,14.161999999999999,14.2,14.09,0.10999999999999943,0.03999999999999915,14.228,14.25,14.2,0.05000000000000071,-0.05000000000000071,14.01,14.15,13.85,0.3000000000000007,-0.17999999999999972,14.138,14.24,14.01,0.23000000000000043,-0.17999999999999972,37079,49062,27394,21668,-11288
2016-08-21,14.132,14.22,14.05,0.16999999999999993,0.02999999999999936,14.186,14.23,14.14,0.08999999999999986,0.0,13.888,14.04,13.77,0.2699999999999996,-0.13000000000000078,14.064,14.16,13.93,0.23000000000000043,-0.17999999999999972,32638,36938,26010,10928,-2698
2016-08-28,14.068,14.28,13.91,0.3699999999999992,-0.009999999999999787,14.254,14.34,14.1,0.2400000000000002,0.10000000000000142,13.882,14.15,13.58,0.5700000000000003,-0.33000000000000007,14.136,14.3,13.93,0.370000000000001,0.16999999999999993,28516,36621,19601,17020,10034
2016-09-04,14.0575,14.19,13.94,0.25,-0.25,14.1625,14.25,14.05,0.1999999999999993,-0.1999999999999993,13.8025,13.95,13.52,0.4299999999999997,-0.370000000000001,13.9175,14.08,13.55,0.5299999999999994,-0.5299999999999994,30528,36239,21845,14394,-1172
2016-09-11,12.952,13.4,12.66,0.7400000000000002,-0.20000000000000107,13.072,13.41,12.78,0.6300000000000008,-0.21000000000000085,12.69,12.8,12.53,0.27000000000000135,0.03999999999999915,12.856,13.16,12.71,0.4499999999999993,0.009999999999999787,57906,98330,23569,74761,-8207
2016-09-18,13.09,13.21,12.89,0.3200000000000003,0.3200000000000003,13.302,13.53,13.09,0.4399999999999995,0.4399999999999995,13.016,13.21,12.87,0.34000000000000163,0.34000000000000163,13.18,13.44,12.94,0.5,0.5,51414,101277,19976,81301,22927
2016-09-25,13.049999999999999,13.4,12.85,0.5500000000000007,-0.5500000000000007,13.228,13.57,13.11,0.46000000000000085,-0.45000000000000107,12.89,13.03,12.77,0.2599999999999998,-0.2599999999999998,12.956,13.03,12.83,0.1999999999999993,-0.06999999999999851,48433,57505,37950,19555,9449
2016-10-02,13.18,13.4,12.9,0.5,0.5,13.33,13.57,13.06,0.5099999999999998,0.33999999999999986,13.042,13.21,12.86,0.3500000000000014,0.25,13.22,13.4,13.05,0.34999999999999964,0.14999999999999858,19818,27072,13310,13762,6446
2016-10-09,13.208,13.38,13.09,0.2900000000000009,-0.14000000000000057,13.32,13.57,13.11,0.46000000000000085,-0.46000000000000085,13.004,13.21,12.92,0.2900000000000009,-0.28000000000000114,13.126,13.42,12.95,0.47000000000000064,-0.47000000000000064,23749,36065,17990,18075,3737
2016-10-16,12.978,13.06,12.85,0.21000000000000085,-0.07000000000000028,13.102,13.22,13.02,0.20000000000000107,0.07000000000000028,12.892,12.98,12.81,0.16999999999999993,0.03999999999999915,12.99,13.04,12.92,0.11999999999999922,0.07000000000000028,24102,31261,15041,16220,-6499
2016-10-23,12.578000000000001,13.07,11.46,1.6099999999999994,-1.6099999999999994,12.862,13.27,12.23,1.0399999999999991,-1.0399999999999991,12.288,12.89,11.39,1.5,-1.3899999999999988,12.486,13.15,11.63,1.5199999999999996,-1.3900000000000006,56509,134603,25838,108765,24794
2016-10-30,11.59,11.8,11.1,0.7000000000000011,-0.6500000000000004,11.700000000000001,11.9,11.2,0.7000000000000011,-0.7000000000000011,11.256,11.55,10.7,0.8500000000000014,-0.6900000000000013,11.41,11.8,10.75,1.0500000000000007,-1.0500000000000007,58077,119915,29412,90503,73643
2016-11-06,11.31,11.85,10.95,0.9000000000000004,0.8499999999999996,11.614,12.3,11.07,1.2300000000000004,1.2300000000000004,11.182,11.71,10.6,1.1100000000000012,1.1100000000000012,11.48,12.1,11.0,1.0999999999999996,1.0999999999999996,74894,121097,46822,74275,52623
2016-11-13,12.15,12.4,11.85,0.5500000000000007,0.15000000000000036,12.334,12.62,12.05,0.5699999999999985,0.20000000000000107,12.002,12.2,11.75,0.4499999999999993,0.09999999999999964,12.14,12.35,11.85,0.5,0.25,80382,113717,60934,52783,-13351
2016-11-20,12.1625,12.3,12.0,0.3000000000000007,-0.15000000000000036,12.307500000000001,12.4,12.1,0.3000000000000007,-0.25,11.975,12.15,11.65,0.5,-0.20000000000000107,12.162500000000001,12.3,12.05,0.25,-0.25,45989,52887,38454,14433,-7793
2016-11-27,11.83,12.0,11.5,0.5,-0.4499999999999993,12.044,12.25,11.8,0.4499999999999993,-0.2699999999999996,11.658,11.9,11.49,0.41000000000000014,-0.41000000000000014,11.74,12.0,11.5,0.5,-0.5,37235,48582,28153,20429,-16376
2016-12-04,11.78,12.0,11.65,0.34999999999999964,0.34999999999999964,12.03,12.5,11.82,0.6799999999999997,0.5700000000000003,11.725999999999999,11.97,11.61,0.3600000000000012,0.3600000000000012,11.86,12.25,11.65,0.5999999999999996,0.4499999999999993,82520,144276,39237,105039,105039
2016-12-11,12.25,12.45,12.1,0.34999999999999964,0.25,12.48,12.7,12.3,0.3999999999999986,0.29999999999999893,12.129999999999999,12.2,12.1,0.09999999999999964,0.049999999999998934,12.23,12.35,12.1,0.25,0.0,88462,119074,49749,69325,-7837
2016-12-18,12.280000000000001,12.3,12.25,0.05000000000000071,-0.05000000000000071,12.424,12.57,12.35,0.22000000000000064,0.07000000000000028,12.202,12.25,12.1,0.15000000000000036,0.11000000000000121,12.33,12.5,12.25,0.25,0.1999999999999993,41649,51302,29712,21590,6726
2016-12-25,13.2125,14.0,12.45,1.5500000000000007,1.1500000000000004,13.5875,14.1,12.65,1.4499999999999993,0.9499999999999993,12.925,13.35,12.3,1.049999999999999,1.049999999999999,13.325,13.9,12.45,1.450000000000001,1.0,106245,222876,44991,177885,986
2017-01-01,13.5125,13.8,13.3,0.5,-0.3000000000000007,13.605,13.97,13.45,0.5200000000000014,-0.47000000000000064,13.1625,13.2,13.1,0.09999999999999964,0.0,13.3375,13.45,13.25,0.1999999999999993,-0.05000000000000071,44776,59024,25397,33627,-22820
2017-01-08,13.28,13.5,13.15,0.34999999999999964,0.09999999999999964,13.446,13.55,13.25,0.3000000000000007,0.27999999999999936,13.152000000000001,13.3,13.06,0.2400000000000002,0.05000000000000071,13.3,13.5,13.15,0.34999999999999964,0.09999999999999964,33112,39548,23499,16049,-13411
2017-01-15,12.9,13.25,12.55,0.6999999999999993,-0.6999999999999993,12.93,13.25,12.67,0.5800000000000001,-0.5800000000000001,12.602500000000001,13.0,12.4,0.5999999999999996,-0.5399999999999991,12.7,13.0,12.55,0.4499999999999993,-0.4499999999999993,43066,56620,32285,24335,-24335
2017-01-22,12.35,12.55,12.1,0.45000000000000107,-0.15000000000000036,12.536000000000001,12.63,12.4,0.23000000000000043,-0.16000000000000014,12.18,12.3,11.9,0.40000000000000036,0.20000000000000107,12.34,12.5,12.15,0.34999999999999964,0.1999999999999993,36771,57831,22077,35754,9158
2017-01-29,12.15,12.3,12.0,0.3000000000000007,0.05000000000000071,12.280000000000001,12.4,12.1,0.3000000000000007,0.09999999999999964,12.024,12.2,11.8,0.3999999999999986,0.1999999999999993,12.15,12.3,12.0,0.3000000000000007,0.3000000000000007,35595,44351,32127,12224,-10650
2017-02-05,12.25,12.4,12.1,0.3000000000000007,0.09999999999999964,12.38,12.5,12.25,0.25,0.09999999999999964,12.17,12.35,12.05,0.29999999999999893,0.15000000000000036,12.299999999999999,12.45,12.2,0.25,0.1999999999999993,32009,49097,21697,27400,12968
2017-02-12,12.69,13.05,12.4,0.6500000000000004,0.45000000000000107,12.9,13.1,12.6,0.5,0.3000000000000007,12.56,12.75,12.4,0.34999999999999964,0.25,12.77,13.0,12.55,0.4499999999999993,0.25,81529,257660,28419,229241,10085
2017-02-19,12.7625,12.8,12.75,0.05000000000000071,0.0,12.85,12.95,12.8,0.14999999999999858,-0.14999999999999858,12.75,12.75,12.75,0.0,0.0,12.787500000000001,12.8,12.75,0.05000000000000071,-0.05000000000000071,36020,40378,31538,8840,-7088
2017-02-26,12.73,12.85,12.65,0.1999999999999993,0.09999999999999964,12.94,13.1,12.8,0.29999999999999893,0.1999999999999993,12.616,12.7,12.48,0.21999999999999886,0.049999999999998934,12.78,13.0,12.65,0.34999999999999964,0.3000000000000007,178487,337244,75256,261988,-50337
2017-03-05,12.57,13.0,12.2,0.8000000000000007,-0.6999999999999993,12.64,13.0,12.25,0.75,-0.5500000000000007,12.34,12.75,12.15,0.5999999999999996,-0.5,12.41,12.8,12.2,0.6000000000000014,-0.5,55249,76928,25793,51135,51135
2017-03-12,12.360000000000001,12.5,12.3,0.1999999999999993,0.09999999999999964,12.475999999999999,12.55,12.35,0.20000000000000107,0.02000000000000135,12.27,12.35,12.2,0.15000000000000036,0.040000000000000924,12.4,12.55,12.25,0.3000000000000007,0.25,57125,101221,37709,63512,36723
2017-03-19,12.37,12.55,12.2,0.3500000000000014,-0.25,12.43,12.55,12.3,0.25,-0.25,12.13,12.25,12.05,0.1999999999999993,-0.1999999999999993,12.23,12.35,12.1,0.25,-0.25,70137,109901,34092,75809,75809
2017-03-26,12.33,12.7,12.1,0.5999999999999996,0.5999999999999996,12.53,12.75,12.25,0.5,0.5,12.27,12.5,12.0,0.5,0.5,12.459999999999999,12.7,12.2,0.5,0.5,76782,114153,45775,68378,13021
2017-04-02,12.5,12.7,12.2,0.5,-0.4499999999999993,12.63,12.8,12.4,0.40000000000000036,-0.40000000000000036,12.29,12.65,12.1,0.5500000000000007,-0.5500000000000007,12.41,12.7,12.2,0.5,-0.5,83568,173766,36840,136926,-17983
2017-04-09,12.175,12.25,12.05,0.1999999999999993,0.09999999999999964,12.475,12.55,12.35,0.20000000000000107,0.05000000000000071,12.075,12.25,11.85,0.40000000000000036,0.25,12.2375,12.35,12.0,0.34999999999999964,0.3000000000000007,82775,122949,38458,84491,-84491
2017-04-16,12.4,12.5,12.3,0.1999999999999993,0.1999999999999993,12.544,12.65,12.45,0.20000000000000107,0.05000000000000071,12.3,12.35,12.25,0.09999999999999964,0.05000000000000071,12.42,12.5,12.35,0.15000000000000036,-0.05000000000000071,52142,91127,28745,62382,15740
2017-04-23,12.5,12.75,12.35,0.40000000000000036,0.25,12.78,12.95,12.55,0.3999999999999986,0.25,12.411999999999999,12.6,12.26,0.33999999999999986,0.29999999999999893,12.67,12.8,12.45,0.3500000000000014,0.25,91181,129890,40285,89605,89605
2017-04-30,12.25,12.7,11.9,0.7999999999999989,-0.7999999999999989,12.406,12.9,12.18,0.7200000000000006,-0.7200000000000006,12.066,12.43,11.85,0.5800000000000001,-0.5299999999999994,12.16,12.5,11.9,0.5999999999999996,-0.5,64498,87806,44648,43158,-10781
2017-05-07,11.98,12.1,11.85,0.25,-0.15000000000000036,12.040000000000001,12.15,11.85,0.3000000000000007,-0.20000000000000107,11.874,12.0,11.7,0.3000000000000007,-0.3000000000000007,11.91,12.1,11.7,0.40000000000000036,-0.3000000000000007,70332,111432,43062,68370,-28503
2017-05-14,11.33,11.8,10.9,0.9000000000000004,-0.75,11.45,11.85,11.1,0.75,-0.75,11.091999999999999,11.7,10.78,0.9199999999999999,-0.75,11.19,11.75,10.95,0.8000000000000007,-0.8000000000000007,78800,106927,29696,77231,69235
2017-05-21,11.01,11.1,10.95,0.15000000000000036,0.05000000000000071,11.05,11.1,11.0,0.09999999999999964,-0.05000000000000071,10.84,10.95,10.65,0.29999999999999893,-0.15000000000000036,10.97,11.05,10.75,0.3000000000000007,-0.25,70051,119307,33304,86003,53661
2017-05-28,11.0125,11.25,10.75,0.5,0.5,11.2075,11.4,10.95,0.45000000000000107,0.45000000000000107,10.9625,11.25,10.75,0.5,0.5,11.1125,11.3,10.9,0.40000000000000036,0.40000000000000036,89474,127494,62698,64796,38124
2017-06-04,11.29,11.35,11.2,0.15000000000000036,-0.05000000000000071,11.442,11.58,11.35,0.23000000000000043,0.13000000000000078,11.194,11.25,11.05,0.1999999999999993,0.05000000000000071,11.360000000000001,11.55,11.3,0.25,0.25,90907,163628,66417,97211,-5718
2017-06-11,11.5,11.65,11.2,0.45000000000000107,-0.40000000000000036,11.67,11.95,11.3,0.6499999999999986,-0.6499999999999986,11.36,11.55,11.1,0.45000000000000107,-0.40000000000000036,11.48,11.65,11.2,0.45000000000000107,-0.40000000000000036,49920,88681,33346,55335,49142
2017-06-18,11.44,11.6,11.3,0.29999999999999893,0.29999999999999893,11.58,11.75,11.4,0.34999999999999964,0.34999999999999964,11.362,11.45,11.28,0.16999999999999993,0.15000000000000036,11.49,11.65,11.3,0.34999999999999964,0.29999999999999893,48646,86450,24508,61942,37776
2017-06-25,11.58,11.65,11.5,0.15000000000000036,0.09999999999999964,11.744,11.95,11.6,0.34999999999999964,0.22999999999999865,11.494,11.65,11.35,0.3000000000000007,0.17999999999999972,11.63,11.9,11.5,0.40000000000000036,0.40000000000000036,56683,134647,30631,104016,14884
2017-07-02,12.0125,12.1,11.9,0.1999999999999993,0.09999999999999964,12.1625,12.2,12.1,0.09999999999999964,0.049999999999998934,11.8875,12.0,11.6,0.40000000000000036,0.40000000000000036,12.125,12.2,12.05,0.14999999999999858,0.05000000000000071,46092,68755,25231,43524,31998
2017-07-09,12.23,12.5,12.0,0.5,0.34999999999999964,12.42,12.8,12.15,0.6500000000000004,0.6500000000000004,12.16,12.45,12.0,0.4499999999999993,0.4499999999999993,12.35,12.7,12.0,0.6999999999999993,0.6999999999999993,49288,75141,29852,45289,10078
2017-07-16,12.48,12.65,12.35,0.3000000000000007,-0.20000000000000107,12.52,12.65,12.4,0.25,-0.20000000000000107,12.33,12.5,12.2,0.3000000000000007,-0.1999999999999993,12.41,12.6,12.35,0.25,-0.25,49188,127544,15404,112140,104890
2017-07-23,12.15,12.35,11.7,0.6500000000000004,-0.6500000000000004,12.27,12.6,11.9,0.6999999999999993,-0.4499999999999993,11.97,12.3,11.55,0.75,-0.75,12.040000000000001,12.3,11.75,0.5500000000000007,-0.45000000000000107,70917,127084,32313,94771,19048
2017-07-30,11.790000000000001,11.9,11.65,0.25,-0.25,11.894,11.97,11.8,0.16999999999999993,0.02000000000000135,11.549999999999999,11.6,11.35,0.25,0.0,11.78,11.9,11.65,0.25,0.0,44748,64949,25268,39681,-31156
2017-08-06,11.88,12.0,11.65,0.34999999999999964,-0.25,12.02,12.1,11.95,0.15000000000000036,-0.05000000000000071,11.756,11.85,11.65,0.1999999999999993,-0.129999999999999,11.91,12.0,11.8,0.1999999999999993,-0.09999999999999964,58940,77093,37338,39755,-7596
2017-08-13,11.83,12.0,11.75,0.25,0.0,11.956,12.0,11.9,0.09999999999999964,0.05000000000000071,11.64,11.8,11.45,0.3500000000000014,0.10000000000000142,11.879999999999999,11.95,11.75,0.1999999999999993,0.0,44899,51145,33667,17478,10890
2017-08-20,11.82,11.9,11.7,0.20000000000000107,-0.09999999999999964,11.97,12.35,11.85,0.5,0.4499999999999993,11.72,11.8,11.65,0.15000000000000036,0.05000000000000071,11.93,12.3,11.8,0.5,0.5,33270,78829,17644,61185,58764
2017-08-27,12.24,12.4,12.05,0.34999999999999964,-0.15000000000000036,12.35,12.5,12.15,0.34999999999999964,-0.15000000000000036,12.05,12.2,11.9,0.29999999999999893,-0.1999999999999993,12.25,12.4,12.1,0.3000000000000007,-0.09999999999999964,33250,53451,17066,36385,29694
2017-09-03,12.125,12.25,12.05,0.1999999999999993,0.09999999999999964,12.3575,12.6,12.25,0.34999999999999964,0.29999999999999893,12.05,12.1,12.0,0.09999999999999964,0.09999999999999964,12.2875,12.6,12.1,0.5,0.34999999999999964,26775,35360,21608,13752,9653
2017-09-10,12.93,13.1,12.7,0.40000000000000036,0.3500000000000014,13.040000000000001,13.15,12.8,0.34999999999999964,0.29999999999999893,12.75,12.9,12.45,0.45000000000000107,0.3500000000000014,12.97,13.1,12.75,0.34999999999999964,0.25,62210,160657,22826,137831,120350
2017-09-17,12.94,13.05,12.8,0.25,0.10000000000000142,13.044,13.15,12.9,0.25,0.09999999999999964,12.82,12.95,12.6,0.34999999999999964,0.14999999999999858,12.92,13.0,12.8,0.1999999999999993,0.1999999999999993,55973,91820,40508,51312,22341
2017-09-24,13.21,13.55,12.95,0.6000000000000014,0.45000000000000107,13.48,13.7,13.1,0.5999999999999996,0.40000000000000036,13.1,13.35,12.9,0.4499999999999993,0.40000000000000036,13.27,13.5,13.0,0.5,0.34999999999999964,85444,170313,42045,128268,-31256
2017-10-01,13.49,13.6,13.4,0.1999999999999993,0.09999999999999964,13.6,13.68,13.55,0.129999999999999,0.049999999999998934,13.35,13.4,13.25,0.15000000000000036,-0.09999999999999964,13.47,13.55,13.4,0.15000000000000036,-0.15000000000000036,47423,63832,29071,34761,-15306
2017-10-08,13.59,14.05,13.35,0.7000000000000011,0.7000000000000011,13.81,14.3,13.45,0.8500000000000014,0.8500000000000014,13.496,14.0,13.28,0.7200000000000006,0.6999999999999993,13.75,14.15,13.4,0.75,0.75,55141,82160,20976,61184,35641
2017-10-15,13.98,14.25,13.4,0.8499999999999996,-0.8499999999999996,14.08,14.35,13.6,0.75,-0.75,13.73,14.05,13.25,0.8000000000000007,-0.8000000000000007,13.82,14.15,13.25,0.9000000000000004,-0.6500000000000004,73632,108056,27368,80688,14155
2017-10-22,13.530000000000001,13.9,13.3,0.5999999999999996,0.34999999999999964,13.91,14.4,13.6,0.8000000000000007,0.8000000000000007,13.41,13.9,13.25,0.6500000000000004,0.5999999999999996,13.6,14.05,13.3,0.75,0.75,64893,80230,33451,46779,39157
