Date,EXPOStock_Open_average,EXPOStock_Open_max,EXPOStock_Open_min,EXPOStock_Open_volatility,EXPOStock_Open_change,EXPOStock_High_average,EXPOStock_High_max,EXPOStock_High_min,EXPOStock_High_volatility,EXPOStock_High_change,EXPOStock_Low_average,EXPOStock_Low_max,EXPOStock_Low_min,EXPOStock_Low_volatility,EXPOStock_Low_change,EXPOStock_Close_average,EXPOStock_Close_max,EXPOStock_Close_min,EXPOStock_Close_volatility,EXPOStock_Close_change,EXPOStock_Volume_average,EXPOStock_Volume_max,EXPOStock_Volume_min,EXPOStock_Volume_volatility,EXPOStock_Volume_change
2016-09-25,25.154,25.39,24.84,0.5500000000000007,0.370000000000001,25.364,25.64,25.2,0.4400000000000013,0.4400000000000013,25.002,25.27,24.83,0.4400000000000013,0.3200000000000003,25.278,25.53,25.04,0.490000000000002,0.490000000000002,140026,238444,88366,150078,136598
2016-10-02,25.364,25.58,25.2,0.379999999999999,-0.259999999999998,25.442,25.59,25.32,0.2699999999999996,-0.2699999999999996,25.042,25.3,24.8,0.5,-0.5,25.242,25.46,24.91,0.5500000000000007,-0.5500000000000007,161639,194420,127126,67294,67294
2016-10-09,24.706,24.95,24.41,0.5399999999999991,-0.5,24.846,25.3,24.54,0.7600000000000016,-0.7600000000000016,24.438,24.71,24.21,0.5,-0.5,24.628,25.05,24.35,0.6999999999999993,-0.6999999999999993,164262,197924,144554,53370,-9494
2016-10-16,25.402,27.07,24.36,2.710000000000001,2.710000000000001,26.212,28.41,24.66,3.75,3.75,25.196,26.73,24.36,2.370000000000001,2.370000000000001,25.974,28.2,24.62,3.5799999999999983,3.5799999999999983,555947,1207746,182534,1025212,341918
2016-10-23,28.296,28.59,28.09,0.5,-0.1700000000000017,28.504,28.62,28.29,0.33000000000000185,-0.010000000000001563,27.99,28.08,27.84,0.23999999999999844,-0.019999999999999574,28.372,28.56,28.16,0.3999999999999986,-0.16999999999999815,332851,394748,268014,126734,-24864
2016-10-30,28.564,28.73,28.5,0.23000000000000043,0.0,28.822,28.95,28.68,0.2699999999999996,-0.23000000000000043,28.306,28.45,28.02,0.4299999999999997,-0.28999999999999915,28.472,28.62,28.05,0.5700000000000003,-0.5700000000000003,325588,457484,255432,202052,-202052
2016-11-06,29.258,30.62,28.5,2.120000000000001,2.120000000000001,29.992,31.5,28.88,2.620000000000001,2.620000000000001,29.048,30.18,28.32,1.8599999999999994,1.8599999999999994,29.81,31.07,28.77,2.3000000000000007,2.3000000000000007,339714,512268,178956,333312,212336
2016-11-13,30.764,31.4,30.32,1.0799999999999983,-1.0199999999999996,30.988,31.48,30.68,0.8000000000000007,-0.8000000000000007,30.324,30.77,29.88,0.8900000000000006,-0.8900000000000006,30.598,31.0,30.35,0.6499999999999986,-0.5199999999999996,312345,433824,213784,220040,-52162
2016-11-20,30.94,31.3,30.62,0.6799999999999997,0.6799999999999997,31.34,31.65,30.98,0.6699999999999982,0.5,30.7175,31.05,30.4,0.6500000000000021,0.5300000000000011,31.145,31.45,30.65,0.8000000000000007,0.8000000000000007,170924,230948,79836,151112,-151112
2016-11-27,30.83,31.5,30.0,1.5,-1.3500000000000014,31.024,31.77,30.15,1.620000000000001,-1.4500000000000028,30.422,31.2,29.75,1.4499999999999993,-1.4499999999999993,30.54,31.48,29.9,1.5800000000000018,-1.5800000000000018,177672,230170,120286,109884,-72458
2016-12-04,30.47,31.48,30.05,1.4299999999999997,1.4299999999999997,31.122,32.3,30.3,1.9999999999999964,1.9999999999999964,30.323999999999998,31.32,29.88,1.4400000000000013,1.4400000000000013,30.98,32.25,30.25,2.0,2.0,264677,320048,200174,119874,-49454
2016-12-11,31.458,32.25,30.9,1.3500000000000014,-1.0700000000000003,31.628,32.4,31.26,1.139999999999997,-1.0999999999999979,31.044,31.65,30.73,0.9199999999999982,-0.9199999999999982,31.162,31.73,30.8,0.9299999999999997,-0.9299999999999997,342042,868660,174664,693996,628738
2016-12-18,30.598,30.93,30.4,0.5300000000000011,-0.4499999999999993,30.846,31.3,30.62,0.6799999999999997,-0.6799999999999997,30.158,30.32,29.98,0.33999999999999986,-0.17999999999999972,30.434,30.5,30.32,0.17999999999999972,0.05000000000000071,226186,299206,145748,153458,-121448
2016-12-25,30.3975,30.62,30.2,0.4200000000000017,-0.2699999999999996,30.5375,30.85,30.3,0.5500000000000007,-0.5500000000000007,30.0375,30.25,29.9,0.3500000000000014,-0.3000000000000007,30.2575,30.45,30.15,0.3000000000000007,-0.3000000000000007,196509,232490,159842,72648,66222
2017-01-01,29.9625,30.35,29.62,0.7300000000000004,-0.7300000000000004,30.0475,30.43,29.62,0.8099999999999987,-0.8099999999999987,29.5325,29.77,29.23,0.5399999999999991,-0.41999999999999815,29.7125,30.0,29.38,0.620000000000001,-0.5199999999999996,194164,228620,142964,85656,-48844
2017-01-08,29.326,29.43,29.2,0.23000000000000043,0.23000000000000043,29.528,29.6,29.47,0.13000000000000256,0.05000000000000071,29.104,29.32,28.88,0.4400000000000013,0.1999999999999993,29.352,29.43,29.25,0.17999999999999972,0.14999999999999858,260265,408758,122166,286592,-255314
2017-01-15,28.845,29.32,28.23,1.0899999999999999,-1.0899999999999999,29.0425,29.4,28.5,0.8999999999999986,-0.8999999999999986,28.35,28.65,27.95,0.6999999999999993,-0.6700000000000017,28.645,28.93,28.25,0.6799999999999997,-0.3999999999999986,183449,218722,136306,82416,12090
2017-01-22,28.824,29.15,28.25,0.8999999999999986,0.6400000000000006,29.066,29.27,28.62,0.6499999999999986,0.5,28.532,28.93,27.88,1.0500000000000007,0.9200000000000017,28.924,29.2,28.55,0.6499999999999986,0.3000000000000007,135941,213366,87050,126316,-126316
2017-01-29,28.534,29.12,27.88,1.240000000000002,-0.3999999999999986,29.298000000000002,29.65,28.8,0.8499999999999979,0.7699999999999996,28.248,28.55,27.88,0.6700000000000017,-0.120000000000001,28.644000000000002,29.23,28.12,1.1099999999999994,0.6799999999999997,366580,535506,175090,360416,252592
2017-02-05,28.878,29.07,28.5,0.5700000000000003,-0.03999999999999915,29.018,29.15,28.82,0.3299999999999983,-0.0799999999999983,28.552,28.82,28.17,0.6499999999999986,-0.14999999999999858,28.84,29.02,28.5,0.5199999999999996,-0.03999999999999915,171200,264212,103384,160828,-53334
2017-02-12,28.958,29.15,28.75,0.3999999999999986,-0.029999999999997584,29.126,29.21,29.0,0.21000000000000085,-0.010000000000001563,28.664,28.88,28.21,0.6699999999999982,-0.6699999999999982,28.988,29.15,28.88,0.2699999999999996,0.2699999999999996,218128,327244,167464,159780,154474
2017-02-19,29.1125,29.3,28.95,0.3500000000000014,-0.1999999999999993,29.3425,29.43,29.2,0.23000000000000043,0.22000000000000242,28.915,28.95,28.88,0.07000000000000028,0.0,29.145,29.25,29.05,0.1999999999999993,-0.05000000000000071,248432,366104,146850,219254,-140150
2017-02-26,29.13,29.45,28.95,0.5,0.21000000000000085,29.336,29.57,29.0,0.5700000000000003,0.13999999999999702,28.93,29.12,28.7,0.4200000000000017,0.22000000000000242,29.16,29.55,28.73,0.8200000000000003,0.25,296135,573762,130514,443248,-401634
2017-03-05,28.914,29.15,28.82,0.3299999999999983,-0.3299999999999983,29.099999999999998,29.4,28.95,0.4499999999999993,0.25,28.788,28.88,28.7,0.17999999999999972,-0.05999999999999872,28.97,29.35,28.85,0.5,0.45000000000000284,136585,172944,116002,56942,14978
2017-03-12,29.444,29.9,29.25,0.6499999999999986,0.16000000000000014,29.812,30.4,29.27,1.129999999999999,0.9199999999999982,29.262,29.48,28.98,0.5,0.28000000000000114,29.580000000000002,30.1,29.18,0.9200000000000017,0.870000000000001,204566,555478,81782,473696,473696
2017-03-19,29.494,30.12,29.07,1.0500000000000007,-0.9400000000000013,29.63,30.12,29.32,0.8000000000000007,-0.8000000000000007,29.182,29.73,28.88,0.8500000000000014,-0.8000000000000007,29.264,29.75,29.05,0.6999999999999993,-0.6999999999999993,113171,150600,94770,55830,-7004
2017-03-26,29.29,29.73,28.65,1.0800000000000018,1.0800000000000018,29.626,29.98,29.27,0.7100000000000009,0.6099999999999994,29.164,29.55,28.62,0.9299999999999997,0.9299999999999997,29.544,29.77,29.23,0.5399999999999991,0.5399999999999991,127301,224066,77676,146390,137962
2017-04-02,29.154,29.75,28.75,1.0,-0.75,29.372,29.75,29.18,0.5700000000000003,-0.5199999999999996,28.822,29.09,28.6,0.48999999999999844,-0.19000000000000128,29.048000000000002,29.15,28.73,0.41999999999999815,-0.029999999999997584,144584,172026,110918,61108,-56914
2017-04-09,29.195,29.73,29.0,0.7300000000000004,0.0,29.5525,29.9,29.2,0.6999999999999993,-0.17999999999999972,28.990000000000002,29.05,28.88,0.1700000000000017,-0.10000000000000142,29.25,29.75,29.0,0.75,-0.1999999999999993,160126,196978,130760,66218,36076
2017-04-16,30.066,31.0,29.18,1.8200000000000003,1.3399999999999999,30.55,31.9,29.57,2.3299999999999983,1.129999999999999,29.798000000000002,30.23,29.12,1.1099999999999994,1.1099999999999994,30.156,30.55,29.55,1.0,1.0,202798,438882,74310,364572,92128
2017-04-23,30.794,31.12,30.55,0.5700000000000003,0.1999999999999993,31.152,31.43,30.93,0.5,0.1700000000000017,30.588,30.9,30.4,0.5,0.120000000000001,30.733999999999998,31.15,30.48,0.6699999999999982,0.08999999999999986,192801,286262,130690,155572,-6748
2017-04-30,30.774,31.07,30.65,0.4200000000000017,0.0,30.892,31.18,30.65,0.5300000000000011,-0.45000000000000284,30.382,30.6,30.27,0.33000000000000185,-0.08999999999999986,30.742,31.07,30.52,0.5500000000000007,-0.5,111826,140014,63924,76090,-9668
2017-05-07,30.36,30.62,30.07,0.5500000000000007,-0.4499999999999993,30.482,30.68,30.3,0.379999999999999,-0.379999999999999,30.066,30.35,29.85,0.5,-0.40000000000000213,30.352,30.62,30.12,0.5,-0.5,124927,147222,103124,44098,4396
2017-05-14,29.942,30.29,29.57,0.7199999999999989,-0.5199999999999996,30.174,30.55,29.9,0.6500000000000021,-0.3000000000000007,29.778,30.12,29.5,0.620000000000001,-0.3500000000000014,29.96,30.23,29.57,0.6600000000000001,-0.16000000000000014,164175,234648,101488,133160,114058
2017-05-21,30.254,30.62,29.85,0.7699999999999996,-0.25,30.416,30.81,29.95,0.8599999999999994,-0.5700000000000003,29.962,30.18,29.65,0.5300000000000011,-0.45000000000000284,30.136,30.5,29.75,0.75,-0.7300000000000004,152433,239218,107362,131856,26014
2017-05-28,29.745,29.8,29.68,0.120000000000001,0.120000000000001,30.0425,30.73,29.8,0.9299999999999997,0.9100000000000001,29.55,29.68,29.45,0.23000000000000043,0.129999999999999,29.82,30.2,29.65,0.5500000000000007,0.46999999999999886,290192,419060,207306,211754,192042
2017-06-04,30.15,30.32,30.0,0.3200000000000003,-0.3200000000000003,30.338,30.6,30.15,0.45000000000000284,-0.26000000000000156,29.956,30.16,29.8,0.35999999999999943,-0.3200000000000003,30.104,30.32,29.93,0.39000000000000057,-0.3200000000000003,279562,422200,187862,234338,-165934
2017-06-11,30.04,30.35,29.73,0.620000000000001,-0.28999999999999915,30.228,30.57,29.82,0.75,-0.5,29.892,30.23,29.55,0.6799999999999997,-0.46999999999999886,29.996,30.25,29.6,0.6499999999999986,-0.6499999999999986,296485,468446,212200,256246,233852
2017-06-18,29.296,29.68,28.88,0.8000000000000007,-0.8000000000000007,29.39,29.93,28.98,0.9499999999999993,-0.9499999999999993,29.05,29.62,28.75,0.870000000000001,-0.8500000000000014,29.14,29.75,28.85,0.8999999999999986,-0.8999999999999986,213242,351616,126530,225086,32866
2017-06-25,28.84,28.93,28.73,0.1999999999999993,0.0,29.064,29.38,28.96,0.41999999999999815,0.3999999999999986,28.67,28.77,28.48,0.28999999999999915,0.03999999999999915,28.866,29.15,28.73,0.41999999999999815,0.34999999999999787,203279,247134,146654,100480,17180
2017-07-02,29.0675,29.25,28.77,0.4800000000000004,-0.46000000000000085,29.3125,29.52,29.12,0.3999999999999986,-0.14999999999999858,28.845,29.1,28.56,0.5400000000000027,-0.4200000000000017,29.0625,29.32,28.6,0.7199999999999989,-0.21999999999999886,125087,161138,79202,81936,81936
2017-07-09,28.994,29.2,28.77,0.4299999999999997,0.08999999999999986,29.176,29.27,29.02,0.25,0.25,28.758,29.02,28.52,0.5,0.3200000000000003,29.002,29.2,28.73,0.46999999999999886,0.3999999999999986,154878,170232,139016,31216,20414
2017-07-16,31.596,33.27,29.18,4.090000000000003,4.040000000000003,32.046,34.15,29.32,4.829999999999998,3.950000000000003,31.098,32.83,29.0,3.8299999999999983,3.5799999999999983,31.5,33.25,29.25,4.0,3.3699999999999974,469746,1314334,159052,1155282,100290
2017-07-23,32.768,32.95,32.52,0.4299999999999997,-0.0799999999999983,32.908,33.1,32.52,0.5799999999999983,-0.4299999999999997,32.361999999999995,32.73,31.8,0.9299999999999962,-0.25,32.666,32.9,32.27,0.6299999999999955,-0.45999999999999375,189368,232496,153506,78990,-78248
2017-07-30,32.67,32.9,32.3,0.6000000000000014,0.5800000000000054,33.058,33.35,32.8,0.5500000000000043,0.5500000000000043,32.416,32.62,32.05,0.5700000000000003,0.5700000000000003,32.868,33.33,32.58,0.75,0.7299999999999969,239236,287722,178018,109704,75166
2017-08-06,33.044,33.42,32.6,0.8200000000000003,-0.6499999999999986,33.312,34.05,32.77,1.279999999999994,-0.6200000000000045,32.682,33.27,32.2,1.0700000000000003,-0.9400000000000048,32.98,33.58,32.5,1.0799999999999983,-0.9500000000000028,204120,269742,152052,117690,-82482
2017-08-13,32.458,32.67,32.02,0.6499999999999986,-0.6499999999999986,32.584,32.75,32.23,0.5200000000000031,-0.47000000000000597,32.224000000000004,32.45,31.85,0.6000000000000014,-0.6000000000000014,32.338,32.55,31.93,0.6199999999999974,-0.5499999999999972,145975,181398,91628,89770,14542
2017-08-20,32.284,32.62,31.93,0.6899999999999977,0.6899999999999977,32.55,32.92,32.25,0.6700000000000017,0.6700000000000017,32.06,32.27,31.73,0.5400000000000027,0.389999999999997,32.47,32.9,32.2,0.6999999999999957,0.6999999999999957,139963,238022,77736,160286,130034
2017-08-27,33.234,34.0,32.9,1.1000000000000014,1.1000000000000014,33.576,34.17,33.12,1.0500000000000043,1.0500000000000043,33.064,33.92,32.65,1.2700000000000031,1.2700000000000031,33.464,34.05,33.02,1.029999999999994,1.029999999999994,174660,202568,146040,56528,-35094
2017-09-03,34.29,34.83,33.88,0.9499999999999957,0.8799999999999955,34.6575,34.98,34.15,0.8299999999999983,0.6799999999999997,34.06,34.38,33.73,0.6500000000000057,0.6500000000000057,34.4575,34.88,33.92,0.9600000000000009,0.6599999999999966,204117,339774,140090,199684,-27524
2017-09-10,34.838,34.98,34.75,0.22999999999999687,0.22999999999999687,35.084,35.48,34.92,0.5599999999999952,0.5599999999999952,34.634,34.8,34.44,0.35999999999999943,0.07000000000000028,34.984,35.35,34.77,0.5799999999999983,0.5200000000000031,267148,491458,110190,381268,381268
2017-09-17,35.986000000000004,36.27,35.48,0.7900000000000063,0.6200000000000045,36.376,36.62,36.08,0.5399999999999991,0.5399999999999991,35.75,36.1,35.34,0.759999999999998,0.759999999999998,36.204,36.55,35.95,0.5999999999999943,0.5999999999999943,267220,508938,163430,345508,310310
2017-09-24,36.86,37.15,36.5,0.6499999999999986,0.44999999999999574,37.192,37.71,36.8,0.9100000000000037,0.3500000000000014,36.646,36.88,36.3,0.5800000000000054,0.5800000000000054,36.866,37.15,36.4,0.75,0.5500000000000043,204618,263848,114728,149120,-47108
2017-10-01,37.58,38.0,37.02,0.9799999999999969,0.5599999999999952,37.916,38.1,37.75,0.3500000000000014,-0.22999999999999687,37.376,37.58,37.0,0.5799999999999983,0.29999999999999716,37.675999999999995,37.98,37.4,0.5799999999999983,-0.5799999999999983,178364,237920,143748,94172,-41366
2017-10-08,37.648,38.02,37.2,0.8200000000000003,-0.19999999999999574,37.894,38.02,37.62,0.4000000000000057,-0.2600000000000051,37.338,37.52,37.14,0.38000000000000256,-0.259999999999998,37.576,37.8,37.2,0.5999999999999943,-0.21999999999999886,189241,282290,124002,158288,118730
2017-10-15,37.39,38.05,36.35,1.6999999999999957,-1.3500000000000014,37.654,38.58,36.67,1.9099999999999966,-1.2100000000000009,36.49,37.4,35.42,1.9799999999999969,-1.9799999999999969,36.832,37.55,36.02,1.529999999999994,-1.3799999999999955,281299,531144,159038,372106,57996
