Date,DCIXStock_Open_average,DCIXStock_Open_max,DCIXStock_Open_min,DCIXStock_Open_volatility,DCIXStock_Open_change,DCIXStock_High_average,DCIXStock_High_max,DCIXStock_High_min,DCIXStock_High_volatility,DCIXStock_High_change,DCIXStock_Low_average,DCIXStock_Low_max,DCIXStock_Low_min,DCIXStock_Low_volatility,DCIXStock_Low_change,DCIXStock_Close_average,DCIXStock_Close_max,DCIXStock_Close_min,DCIXStock_Close_volatility,DCIXStock_Close_change,DCIXStock_Volume_average,DCIXStock_Volume_max,DCIXStock_Volume_min,DCIXStock_Volume_volatility,DCIXStock_Volume_change
2016-01-03,38397.3414,39513.6016,36550.0781,2963.523500000003,-987.839899999999,40896.57656,43464.9609,38525.7617,4939.1991999999955,-2963.5195999999996,35582.98476,38525.7617,32159.1309,6366.630800000003,-6366.630800000003,36727.89142,39266.6406,32603.6602,6662.9804,-6662.9804,3,10,1,9,0
2016-01-10,30563.769519999998,33586.5586,26869.248,6717.310599999997,-6717.310599999997,32728.12654,34574.3984,28405.3398,6169.058599999997,-6169.058599999997,27405.64532,31116.9609,25194.8594,5922.101499999997,-5922.101499999997,29720.15428,33092.6406,26449.416,6643.224599999998,-4667.544899999997,2,3,1,2,2
2016-01-17,24325.560075,24696.0,23708.1602,987.8398000000016,-987.8398000000016,26004.887675,27165.5996,25486.2715,1679.3281000000025,1481.7597999999998,23216.709974999998,24696.0,22226.4004,2469.5996000000014,-1476.8202999999994,25129.41455,27165.5996,23461.1992,3704.4004000000023,2464.660100000001,1,2,1,1,0
2016-01-24,27461.95158,29635.1992,26177.7598,3457.4393999999993,493.9199000000008,29537.4031,30129.1191,28652.2988,1476.8202999999994,-982.9003999999986,26797.13556,27792.8789,26177.7598,1615.1191,493.9199000000008,28254.19922,29635.1992,27165.5996,2469.5995999999977,-493.91989999999714,7,10,2,8,2
2016-01-31,26574.87148,27664.459,25683.8398,1980.6191999999974,-1481.7597999999998,28252.22344,29635.1992,27165.5996,2469.5995999999977,-2469.5995999999977,25783.61172,27165.5996,24696.0,2469.5996000000014,-2469.5996000000014,26375.32774,28153.4395,24696.0,3457.4395000000004,-3457.4395000000004,4,8,1,7,3
2016-02-07,21733.468,26177.7598,17292.1387,8885.6211,-6914.8789,23411.8082,26177.7598,19756.8008,6420.958999999999,-6420.958999999999,18768.959759999998,23708.1602,16793.2793,6914.8809,-4939.1993,20509.534,23960.0586,19262.8809,4697.1777,-4687.300800000001,1,2,1,1,-1
2016-02-14,18538.052725,19756.8008,16793.2793,2963.5215000000026,-2963.5215000000026,19064.077624999998,19756.8008,18566.4531,1190.347700000002,-1190.347700000002,16669.8003,18768.9609,15311.5195,3457.441399999998,-2469.6004999999986,18336.78025,18768.9609,17879.9043,889.0565999999999,-889.0565999999999,5,16,1,15,0
2016-02-21,17870.025,19954.3672,16793.2793,3161.0879000000023,2667.1680000000015,19420.93478,21732.4805,18275.0391,3457.4413999999997,3161.0879000000023,17287.20002,18768.9609,16299.3604,2469.6004999999986,2469.6004999999986,19015.91994,20744.6406,17632.9434,3111.6971999999987,3111.6971999999987,9,16,1,15,3
2016-02-28,21041.98046,22720.3203,19262.8809,3457.4393999999993,1481.7597999999998,22621.53632,25683.8398,21727.541,3956.2988000000005,3951.3593,19964.24648,22720.3203,17781.1191,4939.2011999999995,2469.5995999999977,21219.79104,24286.0469,18275.0391,6011.007799999999,2553.5663999999997,7,15,1,14,-11
2016-03-06,32697.50352,36550.0781,24696.0,11854.078099999999,8890.558599999997,37043.0117,40007.5195,34574.3984,5433.121100000004,-1975.6797000000006,29241.05156,32104.8008,24696.0,7408.800800000001,5931.978500000001,34841.1164,36056.1602,33586.5586,2469.601600000002,-1481.7618000000002,8,18,3,15,12
2016-03-13,31808.44844,33092.6406,28647.3594,4445.281199999998,-4445.281199999998,33289.22032,34569.4609,32104.8008,2464.6600999999973,-2464.6600999999973,29321.06642,30529.1953,28647.3594,1881.8358999999982,-1486.699199999999,31118.93594,33092.6406,28647.3594,4445.281199999998,-2459.7226999999984,6,11,1,10,-6
2016-03-20,30098.249499999998,30993.4805,29635.1992,1358.2813000000024,-493.9199000000008,30929.2705,32099.8613,29654.957000000002,2444.9042999999983,-1708.9628999999986,28104.047375000002,29141.2793,26671.6797,2469.5995999999977,-2469.5995999999977,29073.365725,29635.1992,28005.2637,1629.9354999999996,493.9199000000008,6,9,4,5,2
2016-03-27,29338.84726,30623.0391,27659.5195,2963.5196000000033,-1975.6797000000006,29931.55196,31610.8809,28647.3594,2963.521499999999,-2469.601499999997,26810.96524,28153.4395,24696.0,3457.4395000000004,785.3338999999978,28113.926180000002,29615.4434,26246.9082,3368.5351999999984,-2202.8829000000005,8,19,2,17,4
2016-04-03,29018.78752,30993.4805,27170.5391,3822.9413999999997,3333.961000000003,30425.4723,31610.8809,28647.3594,2963.521499999999,2963.521499999999,28112.93866,28894.3203,27165.5996,1728.720699999998,1234.800800000001,29104.72968,30129.1191,28217.6504,1911.4687000000013,676.6699000000008,10,18,6,12,1
2016-04-10,30820.60822,31610.8809,29635.1992,1975.681700000001,0.0,31610.8809,31610.8809,31610.8809,0.0,0.0,29685.5793,30623.0391,28894.3203,1728.7188000000024,0.0,31610.8809,31610.8809,31610.8809,0.0,0.0,11,19,2,17,-6
2016-04-17,30909.51404,31116.9609,30524.2559,592.7049999999981,-148.17569999999978,31561.48868,31857.8398,31116.9609,740.8789000000033,0.0,28692.80038,29793.2539,27165.5996,2627.6542999999983,29.63669999999911,30754.42266,31610.8809,29793.2539,1817.6270000000004,0.0,6,17,1,16,-16
2016-04-24,37942.934760000004,46922.3984,30672.4316,16249.966799999998,16249.966799999998,44650.36874,50873.7617,32104.8008,18768.960900000002,18768.960900000002,36154.94456,41489.2813,30623.0391,10866.2422,8890.5625,42243.00234,49392.0,32104.8008,17287.1992,17287.1992,4,8,1,7,-5
2016-05-01,44952.64764,49392.0,40511.3203,8880.6797,-8880.6797,46877.94688,51362.7422,41983.1992,9379.542999999998,-9379.542999999998,42380.31248,45440.6406,39518.5391,5922.101499999997,-3946.4217999999964,43043.15234,45934.5586,39518.5391,6416.019499999995,-6267.843699999998,15,19,11,8,-6
2016-05-08,38342.02264,38525.7617,38031.8398,493.9219000000012,0.0,39217.24844,40007.5195,38525.7617,1481.7577999999994,-987.8398000000016,36806.91794,38525.7617,34574.3984,3951.3633000000045,-3951.3633000000045,37903.42112,39513.6016,35562.2383,3951.3633000000045,-3062.3047000000006,12,17,8,9,-5
2016-05-15,34939.900779999996,36895.8242,33092.6406,3803.183600000004,-2963.5195999999996,37142.78438,39019.6797,34574.3984,4445.281300000002,-2963.523500000003,33003.73438,35562.2383,31116.9609,4445.277399999999,-3951.357399999997,35462.46796,38031.8398,33586.5586,4445.281200000005,-2958.582000000002,7,17,1,16,-9
2016-05-22,33463.08006,35488.1523,32055.4082,3432.7441,0.0,34728.50234,36895.8242,33028.4297,3867.394500000002,-3867.394500000002,31694.84726,32598.7207,31116.9609,1481.7598000000035,987.8398000000016,33092.639859999996,35557.3008,31116.9609,4440.339899999999,-207.4452999999994,5,14,1,13,0
2016-05-29,32820.984375,34080.4805,32104.8008,1975.679699999997,-493.9199000000008,33330.95705,34080.4805,32598.7207,1481.7597999999962,-1447.1856000000007,31709.66405,32598.7207,31314.5273,1284.1934,-296.35359999999855,32408.56105,33586.5586,31344.1641,2242.394499999995,-2242.394499999995,8,11,3,8,3
2016-06-05,28688.35546,32603.6602,25807.3203,6796.339899999999,-5075.027300000002,29795.72422,34080.4805,26239.5,7840.980499999998,-4815.720700000002,26523.5039,28153.4395,25683.8398,2469.599699999999,-2346.119200000001,27598.52108,32598.7207,25688.7793,6909.941400000003,-6296.863300000001,1,2,1,1,0
2016-06-12,24232.94998,26116.0195,20682.9004,5433.1191,-5433.1191,25568.50936,27659.5195,22131.3203,5528.199199999999,-5528.199199999999,22708.21914,25807.3203,19819.7754,5987.544900000001,-5741.820299999999,23435.88634,25807.3203,20679.8125,5127.507799999999,-3766.140599999999,4,14,1,13,-13
2016-06-19,21769.52424,22349.8809,20065.5,2284.3809,-2284.3809,23067.42226,23572.332000000002,22535.7168,1036.6152000000038,-543.3125000000036,21238.55978,22164.6602,20065.5,2099.1601999999984,-1913.9395000000004,22163.17852,22565.9707,21855.9609,710.0098000000035,332.16209999999774,1,2,1,1,-1
2016-06-26,22188.12148,22843.8008,21355.8652,1487.9356000000007,-432.17969999999696,23500.71366,24955.3086,22782.0605,2173.2481000000007,1000.1895000000004,21768.90664,22473.3594,21300.3008,1173.0586000000003,-126.5663999999997,22757.36406,24572.5195,21855.9609,2716.5586000000003,1913.9393999999993,4,8,1,7,-2
2016-07-03,23507.5049,24449.0391,22720.3203,1728.7188000000024,-1173.0586000000003,24387.1455,25313.4004,23646.4199,1666.9804999999978,-432.79689999999755,22856.148425,23399.4609,22028.832000000002,1370.628899999996,-123.48039999999673,23507.504875,23955.1191,22720.3203,1234.7988000000005,-308.6991999999991,13,21,9,12,-2
2016-07-10,24030.07226,24696.0,23156.8223,1539.1777000000002,864.3613000000005,24498.43202,24819.4805,24140.3398,679.1406999999999,185.22069999999803,23338.58438,23831.6406,22905.5391,926.101499999997,-123.48039999999673,23942.7719,24819.4805,22905.5391,1913.9413999999997,-617.4003999999986,9,14,2,12,0
