Date,IQV_stock_Open_average,IQV_stock_Open_max,IQV_stock_Open_min,IQV_stock_Open_volatility,IQV_stock_Open_change,IQV_stock_High_average,IQV_stock_High_max,IQV_stock_High_min,IQV_stock_High_volatility,IQV_stock_High_change,IQV_stock_Low_average,IQV_stock_Low_max,IQV_stock_Low_min,IQV_stock_Low_volatility,IQV_stock_Low_change,IQV_stock_Close_average,IQV_stock_Close_max,IQV_stock_Close_min,IQV_stock_Close_volatility,IQV_stock_Close_change,IQV_stock_Volume_average,IQV_stock_Volume_max,IQV_stock_Volume_min,IQV_stock_Volume_volatility,IQV_stock_Volume_change
2016-01-03,66.528,67.86,65.4,2.4599999999999937,-2.4599999999999937,67.176,67.92,65.97,1.9500000000000028,-1.9500000000000028,65.838,66.8,64.66,2.1400000000000006,-1.8500000000000085,66.234,67.11,65.1,2.010000000000005,-1.940000000000012,1020356,1792417,767511,1024906,-201896
2016-01-10,64.386,65.8,62.3,3.5,-2.8400000000000034,65.178,66.21,63.52,2.6899999999999906,-2.0700000000000003,63.234,64.16,62.02,2.1399999999999935,-1.9299999999999997,64.154,65.14,63.34,1.7999999999999972,-1.2299999999999898,1032032,1424584,523710,900874,-457857
2016-01-17,63.255,63.99,62.51,1.480000000000004,-0.8999999999999986,64.08,64.76,63.67,1.0900000000000034,-1.0900000000000034,61.835,62.84,60.56,2.280000000000001,-0.5,63.1725,63.61,62.47,1.1400000000000006,0.25,845527,974031,623480,350551,227323
2016-01-24,62.516,63.39,60.75,2.6400000000000006,-2.6400000000000006,63.028,64.0,61.06,2.9399999999999977,-2.9399999999999977,61.316,62.65,59.89,2.759999999999998,-2.549999999999997,61.938,63.5,60.43,3.0700000000000003,-2.1700000000000017,1031776,1286026,736890,549136,323693
2016-01-31,59.472,60.86,58.23,2.6300000000000026,-1.3299999999999983,60.152,61.6,59.49,2.1099999999999994,-2.0700000000000003,57.776,60.02,56.66,3.3600000000000065,-3.220000000000006,58.878,60.53,57.5,3.030000000000001,-3.030000000000001,1476238,1773733,1229195,544538,392645
2016-02-07,57.782,60.95,55.11,5.840000000000003,4.080000000000005,59.618,62.47,57.13,5.339999999999996,5.170000000000002,56.956,60.06,55.01,5.050000000000004,4.670000000000002,58.078,60.43,55.91,4.520000000000003,4.520000000000003,1437773,2040002,872052,1167950,592646
2016-02-14,62.1925,63.3,61.13,2.1699999999999946,1.1799999999999997,63.379999999999995,63.73,62.48,1.25,1.1000000000000014,61.5175,62.45,60.23,2.220000000000006,1.1799999999999997,62.78,63.43,61.79,1.6400000000000006,1.6400000000000006,840407,1217980,648053,569927,-438891
2016-02-21,62.583999999999996,64.0,61.16,2.8400000000000034,-1.1000000000000014,63.378,64.85,62.38,2.4699999999999918,-1.3099999999999952,61.93,62.76,60.95,1.8099999999999952,0.519999999999996,62.492,63.35,61.65,1.7000000000000028,0.8500000000000014,727318,947102,563914,383188,-279360
2016-02-28,64.238,65.29,62.92,2.3700000000000045,1.4600000000000009,65.21000000000001,66.0,63.63,2.3699999999999974,2.3699999999999974,63.635999999999996,64.57,62.48,2.0899999999999963,1.7899999999999991,64.724,65.44,62.71,2.729999999999997,2.729999999999997,912293,1175414,779638,395776,-20548
2016-03-06,65.548,65.89,65.09,0.7999999999999972,0.5799999999999983,66.288,67.55,65.46,2.0900000000000034,2.0900000000000034,64.886,65.32,64.56,0.7599999999999909,0.7599999999999909,65.83200000000001,67.4,65.28,2.1200000000000045,2.0800000000000125,715578,917812,551898,365914,101095
2016-03-13,65.654,67.01,64.7,2.3100000000000023,-2.3100000000000023,65.95,67.33,65.0,2.3299999999999983,-2.280000000000001,64.676,66.05,63.85,2.1999999999999957,-1.8199999999999932,65.358,66.83,64.65,2.1799999999999926,-1.9500000000000028,725228,1067995,563033,504962,158206
2016-03-20,64.6575,65.38,64.17,1.2099999999999937,-0.5599999999999881,65.365,65.83,64.92,0.9099999999999966,-0.03999999999999204,64.065,64.39,63.66,0.730000000000004,-0.5300000000000011,64.6675,65.3,64.23,1.0699999999999932,-0.36999999999999034,707041,1037394,482374,555020,-555020
2016-03-27,64.468,65.49,63.66,1.8299999999999983,0.960000000000008,65.67,67.52,64.49,3.030000000000001,3.030000000000001,64.068,64.6,63.48,1.1199999999999974,1.000000000000007,65.232,67.52,63.77,3.749999999999993,3.749999999999993,577965,760034,367653,392381,-50196
2016-04-03,68.712,70.55,67.49,3.0600000000000023,3.0600000000000023,70.118,71.13,69.08,2.049999999999997,1.7199999999999989,68.354,70.2,67.16,3.0400000000000063,3.0400000000000063,69.458,70.83,67.69,3.1400000000000006,2.4099999999999966,820107,906434,628167,278267,1458
2016-04-10,70.16799999999999,71.23,69.6,1.6300000000000097,-1.6300000000000097,70.52799999999999,71.44,70.14,1.2999999999999972,-1.0900000000000034,69.404,70.05,68.92,1.1299999999999955,-1.1299999999999955,69.902,70.35,69.4,0.9499999999999886,-0.2599999999999909,827066,1282891,599782,683109,-503592
2016-04-17,69.896,70.09,69.69,0.4000000000000057,0.18999999999999773,70.31,70.69,70.03,0.6599999999999966,0.5,69.434,69.71,69.35,0.35999999999999943,0.010000000000005116,69.872,70.04,69.72,0.3200000000000074,0.21000000000000796,496087,683073,377038,306035,-169034
2016-04-24,69.926,70.1,69.45,0.6499999999999915,-0.09999999999999432,70.46600000000001,70.79,70.17,0.6200000000000045,-0.6200000000000045,69.03,69.62,68.48,1.1400000000000006,-0.960000000000008,69.78999999999999,70.08,69.07,1.0100000000000051,-0.9300000000000068,705952,918935,363536,555399,452015
2016-05-01,65.76599999999999,69.47,64.44,5.030000000000001,-5.030000000000001,66.982,69.67,65.37,4.299999999999997,-3.4099999999999966,64.736,68.13,62.95,5.179999999999993,-4.189999999999998,66.414,69.1,64.52,4.579999999999998,-3.1400000000000006,3539664,9204548,1128565,8075983,73638
2016-05-08,66.46,67.85,65.31,2.539999999999992,-0.6200000000000045,67.044,68.0,65.96,2.0400000000000063,-1.2900000000000063,65.658,66.9,64.67,2.230000000000004,-0.8100000000000023,66.336,67.65,65.31,2.3400000000000034,-1.2900000000000063,1340258,1903764,1037538,866226,-140783
2016-05-15,65.46000000000001,65.75,65.12,0.6299999999999955,-0.6299999999999955,66.11200000000001,66.84,65.78,1.0600000000000023,0.7999999999999972,64.968,65.37,64.51,0.8599999999999994,-0.5900000000000034,65.696,66.55,64.92,1.6299999999999955,0.9699999999999989,1382290,1838713,736166,1102547,878371
2016-05-22,66.58,67.0,66.1,0.9000000000000057,0.20000000000000284,66.986,67.1,66.84,0.2599999999999909,0.22999999999998977,66.182,66.51,65.53,0.980000000000004,0.6200000000000045,66.678,67.06,65.97,1.0900000000000034,0.730000000000004,1104219,1542681,804165,738516,-738516
2016-05-29,67.4025,67.64,66.83,0.8100000000000023,0.7999999999999972,67.9075,67.99,67.74,0.25,-0.21000000000000796,66.93,67.31,66.64,0.6700000000000017,0.01999999999999602,67.7,67.89,67.22,0.6700000000000017,-0.6700000000000017,1121585,1849253,561133,1288120,-1288120
2016-06-05,66.756,67.46,65.92,1.539999999999992,-1.539999999999992,67.018,67.54,66.47,1.0700000000000074,-1.0700000000000074,66.318,66.76,65.32,1.440000000000012,-1.4000000000000057,66.672,67.24,65.57,1.6700000000000017,-1.6400000000000006,1433764,1861286,801352,1059934,1059934
2016-06-12,65.016,65.16,64.65,0.5099999999999909,-0.4399999999999977,65.422,66.08,64.99,1.0900000000000034,-1.0900000000000034,64.57,65.09,63.36,1.730000000000004,-1.730000000000004,64.788,65.4,63.4,2.000000000000007,-2.000000000000007,1299428,1960830,862466,1098364,430889
2016-06-19,63.884,64.49,62.89,1.5999999999999943,-1.4399999999999977,64.49,65.02,64.1,0.9200000000000017,-0.36999999999999034,63.577999999999996,64.03,62.89,1.1400000000000006,-0.759999999999998,63.955999999999996,65.02,63.32,1.6999999999999957,-0.36999999999999744,1036243,1378221,818414,559807,312976
2016-06-26,63.236000000000004,65.14,61.92,3.219999999999999,2.3599999999999994,64.272,66.94,62.52,4.419999999999995,4.109999999999999,62.732,65.0,61.21,3.789999999999999,3.789999999999999,63.878,66.86,61.32,5.539999999999999,5.539999999999999,1514549,2059079,1042022,1017057,842986
2016-07-03,67.92,69.22,66.88,2.3400000000000034,2.039999999999992,69.07,71.42,67.5,3.9200000000000017,3.9200000000000017,67.6475,68.91,66.76,2.1499999999999915,2.1499999999999915,68.985,71.41,67.23,4.179999999999993,4.179999999999993,1726989,1997216,1311163,686053,249166
2016-07-10,71.804,72.89,71.42,1.4699999999999989,1.1299999999999955,72.296,73.15,71.71,1.440000000000012,1.210000000000008,71.142,71.62,70.81,0.8100000000000023,0.8100000000000023,71.486,72.82,70.82,2.0,0.8500000000000085,1165506,1760360,752052,1008308,-183125
2016-07-17,72.43599999999999,73.39,71.58,1.8100000000000023,1.4099999999999966,73.242,74.24,72.43,1.809999999999988,1.809999999999988,72.188,72.77,71.58,1.1899999999999977,1.1899999999999977,72.93,74.03,72.14,1.8900000000000006,1.6599999999999966,1043420,1585387,555275,1030112,368380
2016-07-24,74.82000000000001,76.23,73.89,2.3400000000000034,2.3400000000000034,76.518,78.36,74.22,4.140000000000001,4.140000000000001,74.158,76.1,72.02,4.079999999999998,2.239999999999995,76.018,77.92,74.08,3.8400000000000034,3.5600000000000023,2308803,3662097,1137314,2524783,2112941
2016-07-31,77.666,77.97,77.04,0.9299999999999926,-0.12000000000000455,78.22,78.86,77.82,1.0400000000000063,-0.5499999999999972,77.252,77.75,76.86,0.8900000000000006,-0.2600000000000051,77.674,78.61,77.04,1.5699999999999932,-0.8299999999999983,1061528,1807270,585884,1221386,-1201164
2016-08-07,76.834,77.27,76.5,0.769999999999996,-0.6299999999999955,77.102,77.56,76.81,0.75,-0.75,76.152,76.3,75.94,0.35999999999999943,-0.21999999999999886,76.60000000000001,76.81,76.4,0.4099999999999966,-0.1599999999999966,1022424,1117849,803775,314074,-238232
2016-08-14,75.652,76.44,74.18,2.259999999999991,-1.2800000000000011,76.116,76.71,75.13,1.5799999999999983,-1.5799999999999983,75.078,76.19,73.85,2.3400000000000034,-1.7399999999999949,75.646,76.51,75.05,1.460000000000008,-1.460000000000008,666839,760982,501407,259575,147834
2016-08-21,75.788,76.84,75.09,1.75,0.5499999999999972,76.358,76.96,75.9,1.059999999999988,-0.6899999999999977,75.318,75.95,75.09,0.8599999999999994,0.04999999999999716,75.876,76.59,75.41,1.1800000000000068,-0.9000000000000057,776064,1188752,581588,607164,-56438
2016-08-28,76.926,77.46,75.53,1.9299999999999926,1.9299999999999926,77.67,77.81,77.5,0.3100000000000023,-0.030000000000001137,76.482,77.06,75.03,2.030000000000001,1.8199999999999932,77.248,77.42,76.96,0.46000000000000796,-0.46000000000000796,766246,1200543,359684,840859,-840859
2016-09-04,76.9675,77.61,76.18,1.4299999999999926,0.04000000000000625,77.6325,78.01,77.21,0.8000000000000114,0.3500000000000085,76.475,77.34,75.67,1.6700000000000017,0.10999999999999943,77.2875,77.85,76.54,1.309999999999988,0.5299999999999869,669112,926843,435411,491432,491432
2016-09-11,77.31400000000001,77.69,76.41,1.2800000000000011,1.240000000000009,78.062,78.56,77.83,0.730000000000004,0.060000000000002274,76.946,77.51,76.35,1.1600000000000108,0.710000000000008,77.666,77.9,77.31,0.5900000000000034,-0.4299999999999926,1079768,1380660,792356,588304,459270
2016-09-18,77.748,78.39,77.25,1.1400000000000006,0.25,78.508,79.78,77.95,1.8299999999999983,1.8299999999999983,77.38,78.02,77.16,0.8599999999999994,0.10999999999999943,78.078,79.41,77.38,2.030000000000001,2.030000000000001,793396,1200846,455062,745784,309210
2016-09-25,79.324,79.85,78.98,0.8699999999999903,-0.01999999999999602,80.146,81.25,79.34,1.9099999999999966,1.9099999999999966,78.848,79.01,78.42,0.5900000000000034,0.5900000000000034,79.674,81.06,78.98,2.0799999999999983,2.0799999999999983,1027170,2438185,465853,1972332,1812894
2016-10-02,80.032,80.87,79.07,1.8000000000000114,-1.8000000000000114,80.724,81.45,79.69,1.7600000000000051,-1.3700000000000045,78.86,79.47,78.49,0.980000000000004,-0.9500000000000028,79.652,80.54,78.79,1.75,-0.7400000000000091,1846488,2266240,1348221,918019,-764747
2016-10-09,77.502,80.04,75.51,4.530000000000001,-4.530000000000001,77.918,80.04,76.05,3.990000000000009,-3.470000000000013,76.24,78.98,74.83,4.150000000000006,-3.710000000000008,76.794,79.81,75.34,4.469999999999999,-4.469999999999999,1107463,1341438,707026,634412,-518806
2016-10-16,75.112,75.91,74.29,1.6199999999999903,-1.0799999999999983,75.71,76.69,74.67,2.019999999999996,-1.0699999999999932,74.79599999999999,75.66,73.88,1.7800000000000011,-1.210000000000008,75.05199999999999,76.33,74.02,2.3100000000000023,-1.2600000000000051,1430555,2417881,815591,1602290,1033974
2016-10-23,73.482,74.46,71.81,2.6499999999999915,-2.5900000000000034,73.704,74.78,72.27,2.510000000000005,-2.299999999999997,72.69800000000001,74.0,71.17,2.8299999999999983,-2.5900000000000034,73.19200000000001,74.54,71.77,2.7700000000000102,-2.7700000000000102,1981329,2339583,1451097,888486,-888486
2016-10-30,71.952,72.43,70.88,1.5500000000000114,0.3299999999999983,73.12,73.99,72.33,1.6599999999999966,0.8900000000000006,71.446,72.23,70.1,2.1300000000000097,0.6800000000000068,72.112,72.59,71.66,0.9300000000000068,0.8500000000000085,1816394,2333934,1458200,875734,270562
2016-11-06,76.268,78.1,73.54,4.559999999999988,4.349999999999994,77.532,79.51,74.7,4.810000000000002,3.969999999999999,75.538,77.0,73.03,3.969999999999999,3.9099999999999966,76.736,78.34,74.59,3.75,2.539999999999992,2121586,2666728,1747245,919483,-776205
