Date,BRFSStock_Open_average,BRFSStock_Open_max,BRFSStock_Open_min,BRFSStock_Open_volatility,BRFSStock_Open_change,BRFSStock_High_average,BRFSStock_High_max,BRFSStock_High_min,BRFSStock_High_volatility,BRFSStock_High_change,BRFSStock_Low_average,BRFSStock_Low_max,BRFSStock_Low_min,BRFSStock_Low_volatility,BRFSStock_Low_change,BRFSStock_Close_average,BRFSStock_Close_max,BRFSStock_Close_min,BRFSStock_Close_volatility,BRFSStock_Close_change,BRFSStock_Volume_average,BRFSStock_Volume_max,BRFSStock_Volume_min,BRFSStock_Volume_volatility,BRFSStock_Volume_change
2016-01-03,13.31,13.63,13.04,0.5900000000000016,-0.4300000000000015,13.474,13.78,13.18,0.5999999999999996,-0.41999999999999993,13.184,13.59,12.8,0.7899999999999991,-0.5500000000000007,13.292,13.71,12.8,0.9100000000000001,-0.5099999999999998,1496388,2191944,1148336,1043608,-994456
2016-01-10,12.468,13.34,11.9,1.4399999999999995,-1.4399999999999995,12.618,13.34,11.99,1.3499999999999996,-1.3499999999999996,12.216,12.68,11.64,1.0399999999999991,-1.0399999999999991,12.376,12.77,11.8,0.9699999999999989,-0.9699999999999989,1850933,2450348,1375448,1074900,-586933
2016-01-17,11.4025,11.58,11.08,0.5,-0.1999999999999993,11.5525,11.68,11.43,0.25,-0.15000000000000036,11.26,11.52,11.05,0.46999999999999886,-0.21999999999999886,11.4675,11.62,11.24,0.379999999999999,-0.09999999999999964,1722417,1997451,1378734,618717,-212995
2016-01-24,11.446,11.72,11.24,0.4800000000000004,0.22000000000000064,11.612,12.13,11.37,0.7600000000000016,0.5300000000000011,11.331999999999999,11.68,11.18,0.5,0.3100000000000005,11.516,12.13,11.35,0.7800000000000011,0.75,1511789,1902328,883640,1018688,1018688
2016-01-31,12.472,13.1,11.99,1.1099999999999994,1.1099999999999994,12.672,13.16,12.12,1.040000000000001,0.8900000000000006,12.32,12.9,11.92,0.9800000000000004,0.9500000000000011,12.54,13.02,11.92,1.0999999999999996,0.7599999999999998,1730442,2197139,1299904,897235,513716
2016-02-07,12.672,12.91,12.44,0.47000000000000064,-0.41999999999999993,12.826,13.04,12.54,0.5,-0.2599999999999998,12.528,12.73,12.25,0.4800000000000004,-0.25,12.692,12.94,12.41,0.5299999999999994,-0.21999999999999886,1434104,1669393,1183950,485443,-356504
2016-02-14,12.9775,13.12,12.73,0.3899999999999988,0.3699999999999992,13.2175,13.42,12.86,0.5600000000000005,0.5600000000000005,12.89,13.06,12.57,0.4900000000000002,0.4900000000000002,13.1575,13.36,12.85,0.5099999999999998,0.5099999999999998,1663713,1835061,1534795,300266,64088
2016-02-21,13.638,13.98,12.84,1.1400000000000006,-1.1400000000000006,13.782,14.16,12.91,1.25,-1.2400000000000002,13.448,13.92,12.44,1.4800000000000004,-1.4800000000000004,13.584,14.07,12.44,1.6300000000000008,-1.6300000000000008,2259456,3089284,1356063,1733221,903777
2016-02-28,13.360000000000001,14.06,12.96,1.0999999999999996,1.0999999999999996,13.672,14.21,13.04,1.1700000000000017,1.1700000000000017,13.224,13.65,12.77,0.8800000000000008,0.8800000000000008,13.496,13.93,12.77,1.1600000000000001,1.0899999999999999,1942458,2784187,1404711,1379476,-458477
2016-03-06,14.188,14.65,13.81,0.8399999999999999,0.6400000000000006,14.5,14.94,14.09,0.8499999999999996,0.8499999999999996,14.108,14.58,13.71,0.8699999999999992,0.6600000000000001,14.356,14.79,13.91,0.879999999999999,0.6500000000000004,1729986,2648424,1318798,1329626,54386
2016-03-13,14.402,15.09,13.77,1.3200000000000003,0.629999999999999,14.666,15.2,14.15,1.049999999999999,0.5300000000000011,14.15,14.83,13.4,1.4299999999999997,0.5099999999999998,14.427999999999999,14.92,13.85,1.0700000000000003,0.5299999999999994,1842475,2834910,1306618,1528292,747888
2016-03-20,14.8275,15.17,14.13,1.0399999999999991,-0.8499999999999996,15.01,15.55,14.21,1.3399999999999999,-1.0299999999999994,14.6,15.14,14.0,1.1400000000000006,-0.9800000000000004,14.7425,15.33,14.15,1.1799999999999997,-1.0399999999999991,1684220,2443453,1240276,1203177,-291070
2016-03-27,14.482,14.79,13.99,0.7999999999999989,-0.5299999999999994,14.71,14.89,14.49,0.40000000000000036,-0.2400000000000002,14.272,14.48,13.96,0.5199999999999996,-0.3899999999999988,14.524000000000001,14.74,14.22,0.5199999999999996,-0.22999999999999865,1023514,1365711,717959,647752,146516
2016-04-03,13.796000000000001,14.21,13.55,0.6600000000000001,-0.21000000000000085,13.92,14.26,13.74,0.5199999999999996,-0.23000000000000043,13.572,13.75,13.43,0.3200000000000003,-0.15000000000000036,13.706,13.8,13.56,0.2400000000000002,-0.040000000000000924,1111058,1266931,926314,340617,-65173
2016-04-10,13.818,14.0,13.66,0.33999999999999986,-0.33999999999999986,13.942,14.07,13.86,0.21000000000000085,-0.13000000000000078,13.624,13.75,13.47,0.27999999999999936,-0.11999999999999922,13.824,13.92,13.78,0.14000000000000057,0.11999999999999922,1609644,2341777,976887,1364890,405737
2016-04-17,13.604000000000001,13.8,13.27,0.5300000000000011,-0.3800000000000008,13.722000000000001,13.9,13.46,0.4399999999999995,-0.4299999999999997,13.48,13.66,13.27,0.39000000000000057,-0.34999999999999964,13.564,13.85,13.31,0.5399999999999991,-0.34000000000000163,1747094,2909186,874684,2034502,2034502
2016-04-24,13.8,14.0,13.56,0.4399999999999995,0.4399999999999995,14.032,14.66,13.6,1.0600000000000005,1.0600000000000005,13.684000000000001,13.98,13.31,0.6699999999999999,0.6699999999999999,13.876,14.22,13.42,0.8000000000000007,0.8000000000000007,1698942,2393801,1205263,1188538,302150
2016-05-01,13.432,13.97,13.12,0.8500000000000014,-0.7800000000000011,13.526,14.05,13.28,0.7700000000000014,-0.7100000000000009,13.218,13.8,12.92,0.8800000000000008,-0.6600000000000001,13.3,13.8,13.09,0.7100000000000009,-0.5,1456028,1921269,935513,985756,-973017
2016-05-08,13.693999999999999,14.18,13.18,1.0,0.33999999999999986,13.764000000000001,14.18,13.24,0.9399999999999995,0.3100000000000005,13.376,13.78,12.66,1.1199999999999992,0.5999999999999996,13.578,14.05,13.03,1.0200000000000014,0.4300000000000015,2268808,3068916,1792152,1276764,616542
2016-05-15,13.152000000000001,13.46,12.81,0.6500000000000004,-0.3800000000000008,13.292,13.61,12.97,0.6399999999999988,-0.4499999999999993,13.06,13.42,12.72,0.6999999999999993,-0.4499999999999993,13.136,13.5,12.85,0.6500000000000004,-0.4399999999999995,3011409,5555689,1483888,4071801,-3619996
2016-05-22,12.79,12.88,12.6,0.28000000000000114,0.0600000000000005,12.896,12.98,12.81,0.16999999999999993,0.05000000000000071,12.646,12.82,12.45,0.370000000000001,0.20000000000000107,12.706,12.92,12.47,0.4499999999999993,0.21999999999999886,1764589,3031995,1049313,1982682,-636692
2016-05-29,12.9375,13.61,12.53,1.08,0.8399999999999999,13.2025,13.76,12.79,0.9700000000000006,0.9700000000000006,12.765,13.49,12.36,1.1300000000000008,1.1300000000000008,13.125,13.75,12.5,1.25,1.25,2153537,2567084,1654615,912469,-912469
2016-06-05,13.96,14.39,13.55,0.8399999999999999,0.2400000000000002,14.1,14.44,13.8,0.6399999999999988,0.20999999999999908,13.82,14.09,13.55,0.5399999999999991,0.16999999999999993,13.97,14.39,13.7,0.6900000000000013,0.08999999999999986,1821000,2670788,937149,1733639,1733639
2016-06-12,13.132,13.43,12.88,0.5499999999999989,-0.35999999999999943,13.248,13.61,12.94,0.6699999999999999,-0.41999999999999993,12.916,13.31,12.64,0.6699999999999999,-0.34999999999999964,13.066,13.38,12.93,0.45000000000000107,-0.28000000000000114,1885097,2521238,1445909,1075329,-184220
2016-06-19,13.298,13.52,12.9,0.6199999999999992,-0.4800000000000004,13.45,13.62,13.11,0.5099999999999998,-0.3800000000000008,13.056000000000001,13.31,12.68,0.6300000000000008,-0.6300000000000008,13.258000000000001,13.53,12.83,0.6999999999999993,-0.5500000000000007,1264060,2267949,863576,1404373,1404373
2016-06-26,13.42,14.17,12.76,1.4100000000000001,1.4100000000000001,13.706,14.64,12.82,1.8200000000000003,1.8200000000000003,13.32,14.13,12.55,1.58,1.58,13.616,14.57,12.75,1.8200000000000003,1.8200000000000003,1786882,2540055,1290513,1249542,740057
2016-07-03,14.637500000000001,14.88,14.39,0.4900000000000002,0.15000000000000036,14.7725,15.05,14.56,0.4900000000000002,0.3100000000000005,14.440000000000001,14.72,14.17,0.5500000000000007,0.33999999999999986,14.6425,15.04,14.46,0.5799999999999983,0.5799999999999983,1820055,2172768,1251534,921234,-921234
2016-07-10,15.398,15.58,15.1,0.4800000000000004,0.4800000000000004,15.576,15.82,15.3,0.5199999999999996,0.3199999999999985,15.314,15.51,15.08,0.4299999999999997,0.33000000000000007,15.448,15.64,15.26,0.3800000000000008,0.1899999999999995,1793198,2208280,1411489,796791,749884
2016-07-17,15.506,15.79,15.28,0.5099999999999998,0.5099999999999998,15.674,15.89,15.53,0.3600000000000012,0.28000000000000114,15.394,15.6,15.28,0.3200000000000003,0.3200000000000003,15.584,15.82,15.41,0.41000000000000014,0.25,1357415,2397211,949086,1448125,353444
2016-07-24,15.638,16.18,15.44,0.7400000000000002,0.7400000000000002,15.894,16.76,15.47,1.290000000000001,0.9800000000000022,15.558,16.13,15.22,0.9099999999999984,0.6899999999999995,15.78,16.68,15.43,1.25,1.0299999999999994,1500003,2653086,945917,1707169,1658602
2016-07-31,16.26,16.61,15.9,0.7099999999999991,-0.129999999999999,16.382,16.68,16.01,0.6699999999999982,-0.10000000000000142,16.02,16.29,15.74,0.5499999999999989,0.09999999999999787,16.22,16.52,16.0,0.5199999999999996,0.3200000000000003,1627609,1859749,1198967,660782,67009
2016-08-07,16.81,17.01,16.53,0.4800000000000004,0.379999999999999,17.076,17.36,16.93,0.4299999999999997,0.120000000000001,16.664,16.79,16.53,0.259999999999998,0.25,16.906,17.06,16.77,0.28999999999999915,0.0799999999999983,1968340,2741874,1409447,1332427,-353805
2016-08-14,16.848,17.11,16.55,0.5599999999999987,-0.35999999999999943,17.052,17.36,16.8,0.5599999999999987,-0.46000000000000085,16.716,17.06,16.47,0.5899999999999999,-0.3200000000000003,16.93,17.19,16.69,0.5,-0.4200000000000017,1960852,2923970,1246908,1677062,137647
2016-08-21,16.666,16.8,16.47,0.33000000000000185,0.129999999999999,16.944,17.17,16.75,0.4200000000000017,0.370000000000001,16.532,16.73,16.36,0.370000000000001,-0.17999999999999972,16.656,16.79,16.47,0.3200000000000003,-0.16000000000000014,2052321,2730997,1654954,1076043,950596
2016-08-28,16.536,16.69,16.44,0.25,0.07000000000000028,16.732,16.89,16.59,0.3000000000000007,0.16000000000000014,16.456,16.53,16.34,0.19000000000000128,0.14000000000000057,16.686,16.84,16.47,0.370000000000001,0.120000000000001,2359076,4118358,1251159,2867199,1142762
2016-09-04,17.1325,17.43,16.89,0.5399999999999991,0.07000000000000028,17.305,17.54,17.06,0.4800000000000004,-0.240000000000002,16.9525,17.18,16.64,0.5399999999999991,-0.23999999999999844,17.165,17.47,16.64,0.8299999999999983,-0.6400000000000006,1809494,2165954,1321227,844727,-195942
2016-09-11,16.056,16.46,15.62,0.8400000000000016,-0.8400000000000016,16.282,16.67,16.08,0.5900000000000034,-0.5900000000000034,15.898,16.31,15.57,0.7399999999999984,-0.7399999999999984,16.146,16.61,15.97,0.6399999999999988,-0.5899999999999999,1427900,1847091,955409,891682,516553
2016-09-18,16.782,17.25,16.49,0.7600000000000016,0.5700000000000003,16.94,17.36,16.53,0.8299999999999983,0.3500000000000014,16.588,16.92,16.33,0.5900000000000034,0.5400000000000027,16.732,17.02,16.35,0.6699999999999982,0.5399999999999991,1291061,1578428,884196,694232,-463394
2016-09-25,16.936,17.09,16.78,0.3099999999999987,0.05999999999999872,17.108,17.21,16.89,0.3200000000000003,0.2699999999999996,16.726,16.82,16.62,0.1999999999999993,0.17999999999999972,16.956,17.16,16.74,0.4200000000000017,0.3200000000000003,1359258,1766265,1035990,730275,402565
2016-10-02,17.482,18.0,17.03,0.9699999999999989,0.9699999999999989,17.746,18.08,17.43,0.6499999999999986,0.5199999999999996,17.323999999999998,17.79,16.95,0.8399999999999999,0.8399999999999999,17.626,17.89,17.17,0.7199999999999989,0.33000000000000185,1872491,2831875,1415115,1416760,1246201
2016-10-09,17.740000000000002,18.0,17.37,0.629999999999999,-0.5199999999999996,17.808,18.12,17.53,0.5899999999999999,-0.5899999999999999,17.518,17.93,17.12,0.8099999999999987,-0.7399999999999984,17.654,18.11,17.21,0.8999999999999986,-0.8999999999999986,1659010,2838654,1040779,1797875,-391702
2016-10-16,17.014,17.21,16.78,0.4299999999999997,-0.3100000000000023,17.14,17.28,17.0,0.28000000000000114,-0.28000000000000114,16.884,17.02,16.71,0.3099999999999987,-0.129999999999999,16.998,17.08,16.84,0.23999999999999844,-0.07000000000000028,1194459,1892827,828142,1064685,-181615
2016-10-23,16.906,17.18,16.65,0.5300000000000011,-0.33999999999999986,17.076,17.21,16.86,0.3500000000000014,0.019999999999999574,16.758,16.99,16.56,0.4299999999999997,-0.16999999999999815,16.838,17.04,16.57,0.46999999999999886,-0.11999999999999744,1442253,1869421,1095715,773706,773706
2016-10-30,16.34,16.86,15.98,0.879999999999999,-0.879999999999999,16.482,16.93,16.18,0.75,-0.6799999999999997,16.088,16.68,15.8,0.879999999999999,-0.879999999999999,16.164,16.72,15.86,0.8599999999999994,-0.8599999999999994,1485205,1638696,1163476,475220,365523
2016-11-06,15.809999999999999,16.58,14.37,2.209999999999999,-1.92,16.158,17.14,14.76,2.380000000000001,-1.799999999999999,15.57,16.55,13.91,2.6400000000000006,-2.3599999999999994,15.892000000000001,16.92,14.53,2.3900000000000023,-1.9800000000000022,1945591,2672079,1206624,1465455,1300505
2016-11-13,15.07,15.68,14.37,1.3100000000000005,1.3100000000000005,15.35,15.76,14.71,1.049999999999999,1.049999999999999,14.991999999999999,15.53,14.21,1.3199999999999985,1.3199999999999985,15.24,15.69,14.65,1.0399999999999991,1.0399999999999991,1567927,1850312,1320434,529878,-529878
2016-11-20,15.6725,15.97,15.48,0.4900000000000002,-0.2699999999999996,15.807500000000001,16.0,15.64,0.35999999999999943,-0.2699999999999996,15.535,15.68,15.4,0.27999999999999936,-0.2400000000000002,15.6725,15.76,15.5,0.2599999999999998,-0.2599999999999998,781450,1080012,607814,472198,-472198
2016-11-27,15.106,15.65,14.11,1.540000000000001,-1.42,15.276,15.92,14.33,1.5899999999999999,-1.5899999999999999,14.831999999999999,15.43,14.04,1.3900000000000006,-1.3800000000000008,14.908,15.72,14.06,1.6600000000000001,-1.6600000000000001,1065204,1799749,530305,1269444,362726
2016-12-04,14.508,14.94,14.19,0.75,0.4299999999999997,14.776,15.14,14.44,0.7000000000000011,0.5300000000000011,14.37,14.7,14.11,0.5899999999999999,0.4400000000000013,14.634,14.96,14.21,0.75,0.5499999999999989,1029912,1298107,775093,523014,277507
2016-12-11,14.82,15.24,14.65,0.5899999999999999,-0.08000000000000007,14.944,15.48,14.65,0.8300000000000001,-0.16999999999999993,14.52,14.77,14.0,0.7699999999999996,-0.6099999999999994,14.642,14.89,14.01,0.8800000000000008,-0.7699999999999996,1462786,2261321,646540,1614781,1614781
2016-12-18,14.084,14.21,13.91,0.3000000000000007,0.20000000000000107,14.128,14.31,13.95,0.3600000000000012,0.28000000000000114,13.878,14.15,13.76,0.39000000000000057,0.3800000000000008,13.966,14.2,13.82,0.379999999999999,0.379999999999999,1079580,1474938,697203,777735,-679592
2016-12-25,14.57,14.82,14.41,0.41000000000000014,0.41000000000000014,14.695,14.85,14.47,0.379999999999999,0.379999999999999,14.469999999999999,14.68,14.29,0.39000000000000057,0.39000000000000057,14.6075,14.76,14.39,0.3699999999999992,0.3699999999999992,827684,1013113,629139,383974,256812
2017-01-01,14.99,15.16,14.68,0.4800000000000004,-0.3100000000000005,15.095,15.3,14.69,0.6100000000000012,-0.4900000000000002,14.82,15.07,14.28,0.7900000000000009,-0.6699999999999999,14.9375,15.16,14.32,0.8399999999999999,-0.8200000000000003,1406851,2373974,818669,1555305,1040490
2017-01-08,14.438,14.62,14.21,0.40999999999999837,0.15000000000000036,14.614,14.91,14.47,0.4399999999999995,0.08000000000000007,14.254,14.61,14.1,0.5099999999999998,0.05000000000000071,14.452,14.82,14.21,0.6099999999999994,-0.049999999999998934,1423523,2004165,1018218,985947,-985947
2017-01-15,14.2875,14.36,14.19,0.16999999999999993,0.019999999999999574,14.39,14.56,14.21,0.34999999999999964,0.08999999999999986,14.135,14.34,13.95,0.39000000000000057,0.08999999999999986,14.2975,14.53,14.0,0.5299999999999994,0.06999999999999851,1311248,1851517,994975,856542,386009
2017-01-22,14.698,14.91,14.42,0.4900000000000002,-0.2599999999999998,14.846,15.19,14.49,0.6999999999999993,-0.40000000000000036,14.562,14.91,14.31,0.5999999999999996,-0.1999999999999993,14.734,15.14,14.41,0.7300000000000004,-0.4800000000000004,1315784,1610749,1018742,592007,-110914
2017-01-29,14.248,14.53,13.89,0.6399999999999988,0.20999999999999908,14.346,14.54,14.04,0.5,0.1399999999999988,14.044,14.22,13.81,0.41000000000000014,0.16999999999999993,14.164,14.3,14.0,0.3000000000000007,0.19000000000000128,1692113,2026484,1287964,738520,738520
2017-02-05,13.948,14.25,13.77,0.4800000000000004,-0.4800000000000004,14.038,14.26,13.85,0.41000000000000014,-0.3100000000000005,13.77,13.9,13.57,0.33000000000000007,-0.11999999999999922,13.838000000000001,13.92,13.58,0.33999999999999986,-0.03999999999999915,1320700,1833110,815935,1017175,442874
2017-02-12,14.07,14.43,13.72,0.7099999999999991,0.34999999999999964,14.172,14.43,13.8,0.629999999999999,0.3099999999999987,13.888,14.16,13.59,0.5700000000000003,0.1999999999999993,14.034,14.39,13.75,0.6400000000000006,0.05000000000000071,1331551,1644405,881158,763247,-370645
2017-02-19,13.275,13.49,12.93,0.5600000000000005,-0.5400000000000009,13.39,13.5,13.28,0.22000000000000064,-0.20000000000000107,13.1425,13.29,12.92,0.3699999999999992,-0.3699999999999992,13.245000000000001,13.4,13.06,0.33999999999999986,-0.33999999999999986,2267538,2914378,1720522,1193856,-590791
2017-02-26,12.924,13.12,12.58,0.5399999999999991,-0.5199999999999996,13.042,13.23,12.78,0.45000000000000107,-0.29999999999999893,12.762,13.07,12.44,0.6300000000000008,-0.5999999999999996,12.884,13.14,12.45,0.6900000000000013,-0.2599999999999998,1770380,2880038,981906,1898132,1153981
2017-03-05,12.952,13.36,12.69,0.6699999999999999,-0.5999999999999996,12.98,13.36,12.72,0.6399999999999988,-0.5599999999999987,12.682,12.98,12.48,0.5,-0.5,12.764,12.99,12.62,0.370000000000001,-0.370000000000001,2136878,2721208,1494635,1226573,-1226573
2017-03-12,12.432,12.74,12.12,0.620000000000001,-0.33999999999999986,12.6,12.91,12.35,0.5600000000000005,-0.2699999999999996,12.161999999999999,12.62,11.77,0.8499999999999996,-0.6799999999999997,12.32,12.8,11.81,0.9900000000000002,-0.7099999999999991,4720801,9887094,1506091,8381003,8381003
2017-03-19,11.35,11.84,10.63,1.209999999999999,0.7999999999999989,11.672,11.94,11.46,0.47999999999999865,-0.47999999999999865,11.142,11.5,10.6,0.9000000000000004,0.6300000000000008,11.498,11.79,11.38,0.40999999999999837,-0.379999999999999,2878976,4914385,1593422,3320963,-3320963
2017-03-26,12.088000000000001,12.3,11.91,0.39000000000000057,0.15000000000000036,12.254,12.41,11.92,0.4900000000000002,0.41000000000000014,11.986,12.21,11.69,0.5200000000000014,0.34999999999999964,12.16,12.36,11.79,0.5700000000000003,0.46000000000000085,2780114,4819116,2093380,2725736,-10742
2017-04-02,12.282,12.4,12.08,0.3200000000000003,-0.2400000000000002,12.366,12.56,12.11,0.45000000000000107,-0.3200000000000003,12.120000000000001,12.32,11.89,0.4299999999999997,-0.34999999999999964,12.24,12.41,11.99,0.41999999999999993,-0.41000000000000014,1888783,2341163,1307432,1033731,610256
2017-04-09,12.2,12.51,11.98,0.5299999999999994,0.5,12.4425,12.8,12.04,0.7600000000000016,0.7600000000000016,12.0875,12.48,11.74,0.7400000000000002,0.6400000000000006,12.315,12.54,11.92,0.6199999999999992,0.5999999999999996,3057495,4836678,1934718,2901960,-284096
2017-04-16,12.856,12.99,12.75,0.2400000000000002,0.0600000000000005,12.972,13.15,12.85,0.3000000000000007,0.009999999999999787,12.694,12.74,12.57,0.16999999999999993,0.14000000000000057,12.814,12.98,12.71,0.2699999999999996,-0.0799999999999983,1782679,2359498,1360022,999476,-564527
2017-04-23,12.49,13.03,12.11,0.9199999999999999,-0.9199999999999999,12.61,13.13,12.38,0.75,-0.6900000000000013,12.332,12.86,12.03,0.8300000000000001,-0.8300000000000001,12.52,12.95,12.29,0.6600000000000001,-0.5099999999999998,1728961,2344890,1415696,929194,-503816
