Date,OXY_stock_Open_average,OXY_stock_Open_max,OXY_stock_Open_min,OXY_stock_Open_volatility,OXY_stock_Open_change,OXY_stock_High_average,OXY_stock_High_max,OXY_stock_High_min,OXY_stock_High_volatility,OXY_stock_High_change,OXY_stock_Low_average,OXY_stock_Low_max,OXY_stock_Low_min,OXY_stock_Low_volatility,OXY_stock_Low_change,OXY_stock_Close_average,OXY_stock_Close_max,OXY_stock_Close_min,OXY_stock_Close_volatility,OXY_stock_Close_change,OXY_stock_Volume_average,OXY_stock_Volume_max,OXY_stock_Volume_min,OXY_stock_Volume_volatility,OXY_stock_Volume_change
2016-01-03,65.94,67.15,64.04,3.1099999999999994,-2.3299999999999983,66.836,68.68,64.92,3.760000000000005,-2.9299999999999926,64.878,66.75,62.91,3.8400000000000034,-3.430000000000007,65.732,68.5,63.14,5.359999999999999,-4.239999999999995,5750344,6740484,4467973,2272511,1425414
2016-01-10,61.61,62.93,60.72,2.210000000000001,-1.6400000000000006,63.162,64.78,61.85,2.9299999999999997,-0.36999999999999744,59.964,60.93,58.79,2.1400000000000006,0.990000000000002,61.846,63.97,60.37,3.6000000000000014,1.5700000000000003,8391224,9582273,7414443,2167830,-1711734
2016-01-17,61.57,63.5,59.08,4.420000000000002,0.030000000000001137,62.49,64.36,60.84,3.519999999999996,0.740000000000002,59.665,61.41,58.21,3.1999999999999957,1.0999999999999943,61.4025,63.77,59.59,4.18,2.3400000000000034,8107204,9785212,7201507,2583705,-261930
2016-01-24,64.178,66.12,62.77,3.3500000000000014,2.979999999999997,65.842,68.8,63.58,5.219999999999999,4.530000000000001,63.192,65.85,61.7,4.1499999999999915,4.1499999999999915,64.746,68.8,61.76,7.039999999999999,7.039999999999999,7005970,10015306,5580941,4434365,4392623
2016-01-31,66.724,68.87,64.31,4.560000000000002,-1.1400000000000006,67.852,70.46,66.27,4.189999999999998,-1.1299999999999955,65.198,66.75,64.0,2.75,-1.0799999999999983,66.494,68.1,65.44,2.6599999999999966,-1.0900000000000034,6779351,9267260,5763104,3504156,338827
2016-02-07,65.036,66.97,63.65,3.3200000000000003,3.3200000000000003,66.804,67.75,66.14,1.6099999999999994,1.0799999999999983,64.398,66.41,63.21,3.1999999999999957,3.1999999999999957,66.036,67.03,65.19,1.8400000000000034,0.8700000000000045,5985522,7296964,4970495,2326469,-1571021
2016-02-14,69.66,71.3,68.22,3.0799999999999983,1.5900000000000034,70.33250000000001,71.43,68.29,3.1400000000000006,2.049999999999997,68.62,69.78,67.12,2.6599999999999966,1.7800000000000011,69.7675,70.6,67.98,2.6199999999999903,2.25,5815494,6539832,4878554,1661278,-749623
2016-02-21,70.334,71.87,67.68,4.189999999999998,-0.6400000000000006,70.928,72.16,69.58,2.5799999999999983,-0.9299999999999926,69.042,71.07,67.37,3.6999999999999886,-1.3199999999999932,69.902,71.65,68.97,2.680000000000007,-1.8500000000000085,3639569,4665069,2522903,2142166,-1317230
2016-02-28,70.386,71.59,69.25,2.3400000000000034,0.39000000000000057,71.082,71.66,70.53,1.1299999999999955,0.46999999999999886,69.038,69.57,68.52,1.0499999999999972,0.6300000000000097,70.218,71.61,68.82,2.7900000000000063,0.9000000000000057,5210692,6663151,4472145,2191006,1093802
2016-03-06,68.872,70.07,67.23,2.839999999999989,-0.3999999999999915,69.622,70.74,68.73,2.009999999999991,-0.5300000000000011,67.492,69.11,66.2,2.9099999999999966,0.7900000000000063,68.714,70.35,66.4,3.9499999999999886,-0.3999999999999915,5673832,7144897,3925331,3219566,-3014303
2016-03-13,69.5,71.24,68.06,3.1799999999999926,2.1099999999999994,70.102,71.57,68.36,3.2099999999999937,1.8999999999999915,68.75,70.1,67.48,2.6199999999999903,1.4499999999999886,69.752,71.3,68.33,2.969999999999999,2.25,4207009,5978247,2938192,3040055,3040055
2016-03-20,69.27,70.89,67.27,3.6200000000000045,-3.6200000000000045,70.0175,71.36,68.74,2.6200000000000045,-2.6200000000000045,68.68,70.07,67.25,2.819999999999993,-2.819999999999993,69.27000000000001,70.67,68.29,2.3799999999999955,-2.1599999999999966,3817265,5142178,2326964,2815214,2815214
2016-03-27,67.998,68.91,66.95,1.9599999999999937,-1.4299999999999926,68.782,69.42,68.04,1.3799999999999955,-0.29999999999999716,67.602,68.22,66.9,1.3199999999999932,-0.7800000000000011,68.238,68.6,67.93,0.6699999999999875,0.1700000000000017,2959217,3324714,2499595,825119,129949
2016-04-03,68.872,70.71,67.48,3.2299999999999898,2.029999999999987,69.796,71.14,68.08,3.0600000000000023,2.019999999999996,68.266,70.22,66.94,3.280000000000001,2.450000000000003,69.142,70.6,67.42,3.1799999999999926,2.4099999999999966,3463476,4191365,2558835,1632530,-21096
2016-04-10,72.24,73.8,70.81,2.989999999999995,2.989999999999995,73.17,74.47,71.58,2.8900000000000006,2.4200000000000017,71.42999999999999,72.3,70.33,1.9699999999999989,1.3299999999999983,72.39,74.32,70.79,3.529999999999987,1.3599999999999994,4396042,6062730,3170905,2891825,1611409
2016-04-17,73.834,75.21,70.7,4.509999999999991,4.219999999999999,75.3,76.12,73.66,2.460000000000008,2.3400000000000034,73.38,74.83,70.7,4.1299999999999955,4.1299999999999955,74.74,75.85,73.3,2.549999999999997,2.549999999999997,3611653,4187240,2851904,1335336,-911198
2016-04-24,76.396,77.71,75.26,2.4499999999999886,1.2399999999999949,77.112,78.09,75.93,2.1599999999999966,1.2999999999999972,75.626,76.65,74.63,2.0200000000000102,1.1500000000000057,76.396,77.52,75.1,2.4200000000000017,1.5500000000000114,3629367,4495288,3065239,1430049,1430049
2016-05-01,75.56,76.22,75.18,1.039999999999992,-0.9099999999999966,76.338,76.89,75.78,1.1099999999999994,0.14000000000000057,74.826,75.39,73.85,1.5400000000000063,-0.29000000000000625,75.612,76.33,73.96,2.3700000000000045,-0.269999999999996,5061805,6338818,3354917,2983901,1903089
2016-05-08,76.03,76.98,75.25,1.730000000000004,1.1099999999999994,76.602,77.2,75.83,1.3700000000000045,0.5499999999999972,75.356,76.16,74.25,1.9099999999999966,0.9200000000000017,76.016,76.48,75.34,1.1400000000000006,-0.20000000000000284,4097097,4696343,3639480,1056863,-246453
2016-05-15,75.534,76.33,74.5,1.8299999999999983,-0.8400000000000034,76.05,77.08,75.0,2.0799999999999983,-1.4199999999999875,74.866,75.84,73.82,2.0200000000000102,-1.240000000000009,75.496,76.53,74.81,1.7199999999999989,-1.5700000000000074,4651672,6095521,3411321,2684200,-1057106
2016-05-22,75.912,76.87,74.48,2.3900000000000006,1.4899999999999949,76.502,77.35,75.37,1.9799999999999898,0.8499999999999943,75.36,76.05,74.31,1.7399999999999949,1.269999999999996,75.884,76.17,74.87,1.2999999999999972,1.2800000000000011,2968930,3620728,2203127,1417601,-1131324
2016-05-29,75.355,76.22,74.82,1.4000000000000057,-0.7399999999999949,75.7575,76.51,75.25,1.2600000000000051,-0.7900000000000063,74.535,75.08,74.33,0.75,-0.7099999999999937,75.22999999999999,75.44,74.83,0.6099999999999994,-0.6099999999999994,3108340,4584756,2244645,2340111,-2022710
2016-06-05,75.544,76.6,74.56,2.039999999999992,-0.5600000000000023,76.288,77.17,75.46,1.710000000000008,-0.7200000000000131,75.084,75.57,74.52,1.0499999999999972,-0.4200000000000017,75.754,76.87,75.41,1.460000000000008,0.04000000000000625,3976834,4531794,3296114,1235680,770163
2016-06-12,74.846,75.09,74.36,0.730000000000004,0.009999999999990905,75.194,75.69,74.63,1.0600000000000023,-0.6400000000000006,74.46,74.8,73.82,0.980000000000004,-0.1700000000000017,74.924,75.25,74.45,0.7999999999999972,-0.29999999999999716,3900038,5074646,3104672,1969974,-1012051
2016-06-19,76.614,77.82,75.68,2.1399999999999864,-0.29999999999999716,77.276,78.31,76.45,1.8599999999999994,-0.20999999999999375,76.08,77.29,74.84,2.450000000000003,-0.8599999999999994,76.788,78.31,75.27,3.0400000000000063,-0.8299999999999983,4026405,5601379,3164048,2437331,1903374
2016-06-26,74.66,75.43,73.98,1.4500000000000028,1.0700000000000074,75.26,76.25,74.31,1.9399999999999977,1.5100000000000051,73.906,75.14,72.5,2.6400000000000006,2.6400000000000006,74.682,75.67,73.12,2.549999999999997,2.549999999999997,4351941,5255973,3779265,1476708,-1311413
2016-07-03,75.5725,76.5,74.9,1.5999999999999943,1.5999999999999943,75.9425,76.5,75.56,0.9399999999999977,0.7800000000000011,74.8925,75.36,74.53,0.8299999999999983,0.8299999999999983,75.5625,76.13,75.22,0.9099999999999966,0.9099999999999966,3831437,4564218,3358286,1205932,205190
2016-07-10,77.244,77.55,76.33,1.2199999999999989,1.1099999999999994,77.426,77.66,76.82,0.8400000000000034,0.75,76.524,76.92,75.93,0.9899999999999949,0.9599999999999937,76.986,77.37,76.2,1.1700000000000017,1.1199999999999903,3851149,4347538,3204234,1143304,682136
2016-07-17,76.214,77.01,75.67,1.3400000000000034,-1.3400000000000034,76.68,77.13,76.01,1.1199999999999903,-1.1199999999999903,75.85,76.53,75.13,1.4000000000000057,-1.4000000000000057,76.12,76.77,75.38,1.3900000000000006,-1.3900000000000006,2261249,2779439,1825822,953617,-368068
2016-07-24,74.176,74.9,73.42,1.480000000000004,-1.480000000000004,74.842,75.26,74.32,0.9400000000000119,-0.37000000000000455,73.714,74.1,73.25,0.8499999999999943,-0.8499999999999943,74.4,74.73,73.91,0.8200000000000074,0.21999999999999886,3334408,4181792,2734409,1447383,-971067
2016-07-31,74.02,74.4,73.53,0.8700000000000045,-0.20000000000000284,74.40599999999999,74.85,74.08,0.769999999999996,-0.28999999999999204,72.944,73.92,72.11,1.8100000000000023,-0.23999999999999488,73.804,74.38,73.12,1.259999999999991,0.09000000000000341,4396331,5563872,3745642,1818230,-289795
2016-08-07,74.234,74.68,73.84,0.8400000000000034,0.269999999999996,74.592,74.77,74.32,0.45000000000000284,-0.09000000000000341,73.49199999999999,73.85,73.13,0.7199999999999989,0.0,74.004,74.46,73.27,1.1899999999999977,0.09999999999999432,2854352,3377951,2151381,1226570,-1226570
2016-08-14,75.874,76.92,74.77,2.1500000000000057,2.009999999999991,76.554,77.51,75.23,2.280000000000001,1.9200000000000017,75.546,76.73,74.5,2.230000000000004,1.6099999999999994,76.33800000000001,77.48,75.05,2.430000000000007,1.490000000000009,4101349,4851615,2992238,1859377,-1859377
2016-08-21,76.896,77.66,76.03,1.6299999999999955,1.5100000000000051,77.43599999999999,77.94,76.53,1.4099999999999966,1.4099999999999966,76.492,77.0,75.67,1.3299999999999983,1.1799999999999926,77.1,77.72,76.36,1.3599999999999994,0.8100000000000023,3411640,5357957,2432918,2925039,995501
2016-08-28,77.456,78.48,76.55,1.9300000000000068,0.46999999999999886,77.74,78.48,76.84,1.6400000000000006,-0.23999999999999488,76.648,77.59,76.0,1.5900000000000034,-0.03999999999999204,77.398,77.95,76.84,1.1099999999999994,-0.4399999999999977,3148155,3458329,2309598,1148731,123067
2016-09-04,77.4675,77.6,77.3,0.29999999999999716,-0.29999999999999716,77.78,78.17,77.3,0.8700000000000045,-0.8700000000000045,76.775,77.36,76.0,1.3599999999999994,-1.3599999999999994,77.2475,78.0,76.11,1.8900000000000006,-1.8900000000000006,4344109,5019188,3881746,1137442,517935
2016-09-11,73.38,75.1,71.6,3.5,-3.5,73.912,76.15,71.8,4.3500000000000085,-4.3500000000000085,72.46600000000001,74.79,70.93,3.8599999999999994,-3.8599999999999994,72.892,75.85,71.03,4.819999999999993,-4.819999999999993,5373108,5846527,4638156,1208371,773172
2016-09-18,71.496,72.58,70.86,1.7199999999999989,-0.14000000000000057,71.84,72.8,71.31,1.4899999999999949,-0.4200000000000017,70.492,71.3,69.15,2.1499999999999915,-1.6599999999999966,70.826,71.8,69.6,2.200000000000003,-1.2199999999999989,4771870,5802054,4220492,1581562,1581562
2016-09-25,70.39999999999999,72.56,68.75,3.8100000000000023,2.760000000000005,71.57000000000001,73.37,68.97,4.400000000000006,3.1700000000000017,69.794,71.98,67.83,4.150000000000006,2.760000000000005,70.986,72.92,68.65,4.269999999999996,3.6000000000000085,5834711,8044779,4688338,3356441,422170
2016-10-02,73.118,73.81,72.74,1.0700000000000074,0.8900000000000006,73.584,74.0,73.17,0.8299999999999983,0.8199999999999932,72.562,73.22,72.09,1.1299999999999955,0.789999999999992,73.018,73.54,72.54,1.0,0.7200000000000131,4023747,5269391,3002177,2267214,115408
2016-10-09,74.076,74.6,73.36,1.2399999999999949,0.4899999999999949,74.58,74.87,74.16,0.710000000000008,-0.27000000000001023,73.256,74.03,72.76,1.269999999999996,-1.269999999999996,73.916,74.77,73.22,1.5499999999999972,-1.5499999999999972,4131653,4573963,3694799,879164,727858
2016-10-16,73.468,73.95,73.22,0.730000000000004,0.25,74.3,75.6,73.22,2.3799999999999955,1.4399999999999977,72.554,73.38,71.77,1.6099999999999994,0.9300000000000068,73.652,74.61,72.47,2.1400000000000006,2.1400000000000006,4867129,5840676,3814006,2026670,-624702
2016-10-23,74.374,74.83,73.7,1.1299999999999955,-0.8299999999999983,75.024,75.5,74.58,0.9200000000000017,-0.6299999999999955,73.762,74.35,73.29,1.059999999999988,-0.3500000000000085,74.254,75.03,73.63,1.4000000000000057,-1.4000000000000057,4937315,6117164,3678010,2439154,-294201
2016-10-30,70.044,73.64,67.41,6.230000000000004,-6.230000000000004,70.334,73.69,68.0,5.689999999999998,-5.420000000000002,68.14,72.55,66.56,5.989999999999995,-5.989999999999995,68.748,72.91,66.59,6.319999999999993,-6.319999999999993,7831262,13046981,4722121,8324860,2991826
2016-11-06,66.694,67.47,65.37,2.0999999999999943,-2.0999999999999943,67.052,67.82,65.37,2.4499999999999886,-2.4499999999999886,65.876,66.8,64.4,2.3999999999999915,-2.3999999999999915,66.342,67.25,64.95,2.299999999999997,-2.299999999999997,7045474,9215391,4283334,4932057,1434716
2016-11-13,67.346,69.55,64.57,4.980000000000004,3.460000000000008,68.784,70.29,66.06,4.230000000000004,2.789999999999992,66.87,68.16,64.37,3.789999999999992,3.5600000000000023,67.844,68.93,65.77,3.160000000000011,2.450000000000003,7081642,8700334,5490189,3210145,-3210145
2016-11-20,69.3425,69.83,68.77,1.0600000000000023,0.1700000000000017,70.1225,70.25,69.96,0.29000000000000625,-0.29000000000000625,68.9675,69.27,68.72,0.5499999999999972,0.1599999999999966,69.53,69.85,69.23,0.6199999999999903,0.519999999999996,3817928,5663108,1319206,4343902,-3011737
2016-11-27,70.204,72.9,67.38,5.52000000000001,0.9199999999999875,70.946,72.96,68.0,4.959999999999994,1.3599999999999994,69.172,71.1,66.85,4.25,2.3799999999999955,69.88799999999999,71.36,67.57,3.7900000000000063,2.4599999999999937,5418369,9434899,3836731,5598168,316607
2016-12-04,69.946,71.29,68.96,2.3300000000000125,-1.8100000000000023,70.66,72.13,69.37,2.759999999999991,-1.3399999999999892,69.256,70.94,67.81,3.1299999999999955,-1.6299999999999955,69.986,70.98,68.64,2.3400000000000034,-0.4000000000000057,5756090,8381761,4563450,3818311,-369991
2016-12-11,71.706,72.25,70.32,1.9300000000000068,-0.010000000000005116,72.562,73.51,71.64,1.8700000000000045,1.0400000000000063,71.006,71.69,69.8,1.8900000000000006,0.4099999999999966,71.88799999999999,73.44,70.96,2.480000000000004,2.049999999999997,5531254,9264720,3741185,5523535,3825226
2016-12-18,72.55799999999999,73.21,72.08,1.1299999999999955,-0.9899999999999949,72.794,73.26,72.51,0.75,-0.75,71.91799999999999,72.22,71.6,0.6200000000000045,-0.6200000000000045,72.29599999999999,72.47,72.11,0.35999999999999943,-0.35999999999999943,2987936,3700583,2344256,1356327,-1146623
