Date,DGLY_stock_Open_average,DGLY_stock_Open_max,DGLY_stock_Open_min,DGLY_stock_Open_volatility,DGLY_stock_Open_change,DGLY_stock_High_average,DGLY_stock_High_max,DGLY_stock_High_min,DGLY_stock_High_volatility,DGLY_stock_High_change,DGLY_stock_Low_average,DGLY_stock_Low_max,DGLY_stock_Low_min,DGLY_stock_Low_volatility,DGLY_stock_Low_change,DGLY_stock_Close_average,DGLY_stock_Close_max,DGLY_stock_Close_min,DGLY_stock_Close_volatility,DGLY_stock_Close_change,DGLY_stock_Volume_average,DGLY_stock_Volume_max,DGLY_stock_Volume_min,DGLY_stock_Volume_volatility,DGLY_stock_Volume_change
2016-01-03,6.046,6.16,5.69,0.46999999999999975,-0.39999999999999947,6.1982,6.26,6.06,0.20000000000000018,-0.1900000000000004,5.827999999999999,6.06,5.5,0.5599999999999996,-0.5199999999999996,5.992,6.2,5.69,0.5099999999999998,-0.41000000000000014,78881,167143,31523,135620,14207
2016-01-10,5.888,6.14,5.62,0.5199999999999996,0.1299999999999999,6.088,6.47,5.75,0.7199999999999998,0.45999999999999996,5.577999999999999,5.64,5.47,0.16999999999999993,0.03000000000000025,5.744,5.95,5.54,0.41000000000000014,0.3100000000000005,129941,332663,57042,275621,268723
2016-01-17,6.3675,6.57,6.14,0.4300000000000006,0.3200000000000003,6.8100000000000005,7.06,6.57,0.4899999999999993,-0.23999999999999932,6.20525,6.52,6.031000000000001,0.488999999999999,0.3199999999999994,6.5175,6.75,6.27,0.4800000000000004,0.2699999999999996,104208,207417,58402,149015,-139923
2016-01-24,6.2940000000000005,6.79,5.69,1.0999999999999996,-1.0199999999999996,6.402,6.86,5.95,0.9100000000000001,-0.9100000000000001,6.008,6.62,5.6,1.0200000000000005,-0.9299999999999997,6.07,6.73,5.65,1.08,-1.0200000000000005,95739,134835,35024,99811,-99811
2016-01-31,5.998,6.33,5.76,0.5700000000000003,0.10000000000000053,6.224,6.45,5.97,0.4800000000000004,-0.4800000000000004,5.76,5.86,5.63,0.23000000000000043,-0.1299999999999999,5.974,6.07,5.82,0.25,-0.25,63186,111945,42228,69717,-5349
2016-02-07,5.538,5.78,5.22,0.5600000000000005,-0.5600000000000005,5.592,5.85,5.22,0.6299999999999999,-0.6299999999999999,5.221,5.425,4.92,0.5049999999999999,-0.5049999999999999,5.398,5.62,5.07,0.5499999999999998,-0.5199999999999996,57390,75763,26975,48788,-8093
2016-02-14,5.3475,5.6,5.12,0.47999999999999954,0.17999999999999972,5.5725,5.63,5.43,0.20000000000000018,0.1800000000000006,5.1785,5.314,5.01,0.30400000000000027,0.16000000000000014,5.475,5.6,5.36,0.23999999999999932,0.08000000000000007,52144,65173,31883,33290,-27629
2016-02-21,5.9879999999999995,6.47,5.62,0.8499999999999996,0.8499999999999996,6.336,6.75,6.09,0.6600000000000001,0.6500000000000004,5.914,6.34,5.485,0.8549999999999995,0.8549999999999995,6.15,6.44,5.89,0.5500000000000007,0.4500000000000002,79643,162062,21637,140425,-7664
2016-02-28,6.4799999999999995,6.61,6.39,0.22000000000000064,0.22000000000000064,6.6906,6.8,6.502999999999999,0.2970000000000006,0.11000000000000032,6.258,6.35,6.12,0.22999999999999954,0.019999999999999574,6.458,6.56,6.36,0.1999999999999993,-0.1200000000000001,62474,89820,39872,49948,-14978
2016-03-06,5.712,6.43,5.22,1.21,-1.21,5.968,6.72,5.49,1.2299999999999995,-1.2299999999999995,5.296,6.03,5.05,0.9800000000000004,-0.9800000000000004,5.504,6.26,5.15,1.1099999999999994,-0.9500000000000002,185315,311595,49440,262155,-130564
