Date,WUStock_Open_average,WUStock_Open_max,WUStock_Open_min,WUStock_Open_volatility,WUStock_Open_change,WUStock_High_average,WUStock_High_max,WUStock_High_min,WUStock_High_volatility,WUStock_High_change,WUStock_Low_average,WUStock_Low_max,WUStock_Low_min,WUStock_Low_volatility,WUStock_Low_change,WUStock_Close_average,WUStock_Close_max,WUStock_Close_min,WUStock_Close_volatility,WUStock_Close_change,WUStock_Volume_average,WUStock_Volume_max,WUStock_Volume_min,WUStock_Volume_volatility,WUStock_Volume_change
2016-01-03,17.288,17.66,16.81,0.8500000000000014,-0.46999999999999886,17.442,17.77,17.16,0.6099999999999994,-0.35999999999999943,17.116,17.44,16.81,0.6300000000000026,-0.5299999999999976,17.256,17.62,16.91,0.7100000000000009,-0.7100000000000009,4959043,5887826,3689314,2198512,-1352882
2016-01-10,16.906,17.09,16.66,0.4299999999999997,-0.3500000000000014,17.086,17.22,16.83,0.39000000000000057,-0.240000000000002,16.546,16.69,16.35,0.33999999999999986,-0.3099999999999987,16.852,17.13,16.59,0.5399999999999991,-0.23000000000000043,4407240,5332765,3320621,2012144,2012144
2016-01-17,16.7125,17.26,16.16,1.1000000000000014,0.370000000000001,17.03,17.42,16.66,0.7600000000000016,0.5200000000000031,16.45,17.11,16.02,1.0899999999999999,0.8599999999999994,16.815,17.41,16.44,0.9699999999999989,0.9699999999999989,6341333,6919944,5758472,1161472,483668
2016-01-24,17.144000000000002,17.35,16.99,0.360000000000003,-0.16000000000000014,17.456,17.89,17.19,0.6999999999999993,0.490000000000002,16.912,17.17,16.77,0.40000000000000213,0.28000000000000114,17.21,17.84,16.85,0.9899999999999984,0.8999999999999986,5072603,7118240,2909445,4208795,1635627
2016-01-31,17.43,17.66,17.24,0.4200000000000017,-0.10999999999999943,17.606,17.82,17.37,0.4499999999999993,0.08999999999999986,17.186,17.52,16.94,0.5799999999999983,-0.16999999999999815,17.422,17.64,17.08,0.5600000000000023,-0.08000000000000185,5328632,6838522,3567050,3271472,888823
2016-02-07,16.87,17.38,16.24,1.1400000000000006,-0.28999999999999915,17.406,17.74,17.03,0.7099999999999973,0.23999999999999844,16.704,17.06,16.23,0.8299999999999983,0.1999999999999993,17.172,17.56,16.88,0.6799999999999997,0.14999999999999858,7694435,9625171,5008487,4616684,-4616684
2016-02-14,18.23,18.52,17.8,0.7199999999999989,0.3299999999999983,18.5125,18.79,18.29,0.5,-0.1999999999999993,18.07,18.24,17.8,0.4399999999999977,0.2799999999999976,18.322499999999998,18.49,18.19,0.29999999999999716,-0.2099999999999973,6683993,8626530,5808676,2817854,-2482779
2016-02-21,18.168,18.48,17.78,0.6999999999999993,0.240000000000002,18.384,18.57,18.22,0.3500000000000014,0.19000000000000128,18.014,18.39,17.52,0.870000000000001,0.19000000000000128,18.25,18.46,17.95,0.5100000000000016,0.10000000000000142,4984746,6544641,3823598,2721043,-2095346
2016-02-28,18.616,19.06,18.39,0.6699999999999982,0.6699999999999982,18.896,19.46,18.59,0.870000000000001,0.8599999999999994,18.498,19.05,18.25,0.8000000000000007,0.8000000000000007,18.736,19.25,18.26,0.9899999999999984,0.9899999999999984,5017229,6084402,4289085,1795317,1681364
2016-03-06,19.156000000000002,19.42,18.93,0.490000000000002,-0.1700000000000017,19.4,19.61,19.14,0.46999999999999886,-0.46999999999999886,18.942,19.1,18.59,0.5100000000000016,-0.22000000000000242,19.144,19.52,18.76,0.759999999999998,-0.41000000000000014,5658470,7923951,3564614,4359337,-1393390
2016-03-13,18.804000000000002,19.07,18.44,0.629999999999999,-0.03999999999999915,19.012,19.26,18.72,0.5400000000000027,0.10000000000000142,18.672,18.96,18.41,0.5500000000000007,-0.03999999999999915,18.872,19.13,18.48,0.6499999999999986,0.029999999999997584,4757996,8724517,2772632,5951885,5951885
2016-03-20,18.8975,19.07,18.68,0.39000000000000057,-0.39000000000000057,19.06,19.31,18.85,0.4599999999999973,-0.4599999999999973,18.7725,18.91,18.61,0.3000000000000007,-0.3000000000000007,18.895,19.1,18.78,0.3200000000000003,-0.3200000000000003,4224626,5615674,3295887,2319787,950416
2016-03-27,19.072,19.33,18.78,0.5499999999999972,0.259999999999998,19.332,19.52,19.05,0.46999999999999886,0.4499999999999993,19.024,19.27,18.78,0.48999999999999844,0.28999999999999915,19.22,19.49,18.85,0.639999999999997,0.639999999999997,3801418,4740376,3129072,1611304,344703
2016-04-03,19.42,19.59,19.15,0.4400000000000013,0.08999999999999986,19.625999999999998,19.74,19.49,0.25,0.16000000000000014,19.278,19.48,19.13,0.3500000000000014,0.15000000000000213,19.484,19.7,19.29,0.41000000000000014,0.21000000000000085,4515474,5398701,2908914,2489787,1220012
2016-04-10,19.88,20.07,19.71,0.35999999999999943,0.1999999999999993,20.012,20.12,19.9,0.22000000000000242,0.10999999999999943,19.764,19.85,19.65,0.20000000000000284,0.20000000000000284,19.922,20.06,19.72,0.33999999999999986,0.2699999999999996,5141364,5503179,4908031,595148,336143
2016-04-17,20.058,20.19,19.9,0.2900000000000027,0.13000000000000256,20.26,20.37,20.13,0.240000000000002,0.120000000000001,19.998,20.06,19.86,0.1999999999999993,0.15000000000000213,20.11,20.18,20.07,0.10999999999999943,-0.03999999999999915,4021328,5994819,2487138,3507681,3507681
2016-04-24,20.148,20.41,19.95,0.46000000000000085,0.10999999999999943,20.264,20.57,20.0,0.5700000000000003,0.07000000000000028,19.97,20.17,19.79,0.38000000000000256,0.019999999999999574,20.164,20.52,19.97,0.5500000000000007,0.030000000000001137,3484649,4236326,2729821,1506505,-669361
