Date,CMP_stock_Open_average,CMP_stock_Open_max,CMP_stock_Open_min,CMP_stock_Open_volatility,CMP_stock_Open_change,CMP_stock_High_average,CMP_stock_High_max,CMP_stock_High_min,CMP_stock_High_volatility,CMP_stock_High_change,CMP_stock_Low_average,CMP_stock_Low_max,CMP_stock_Low_min,CMP_stock_Low_volatility,CMP_stock_Low_change,CMP_stock_Close_average,CMP_stock_Close_max,CMP_stock_Close_min,CMP_stock_Close_volatility,CMP_stock_Close_change,CMP_stock_Volume_average,CMP_stock_Volume_max,CMP_stock_Volume_min,CMP_stock_Volume_volatility,CMP_stock_Volume_change
2016-03-13,73.152,74.93,72.04,2.8900000000000006,2.8900000000000006,74.352,75.99,73.43,2.559999999999988,2.559999999999988,72.632,74.63,71.6,3.030000000000001,2.7099999999999937,74.008,75.71,72.84,2.8699999999999903,2.8699999999999903,470591,998192,276314,721878,566465
2016-03-20,74.5275,75.7,71.5,4.200000000000003,-4.1200000000000045,75.0075,76.27,72.01,4.259999999999991,-4.259999999999991,73.2525,75.48,71.29,4.189999999999998,-4.189999999999998,73.995,76.05,72.01,4.039999999999992,-3.8499999999999943,290247,381004,230678,150326,-4886
2016-03-27,71.472,72.38,70.0,2.3799999999999955,-2.3799999999999955,72.242,73.39,70.75,2.6400000000000006,-1.6599999999999966,70.53,71.16,69.72,1.4399999999999977,-1.1500000000000057,71.562,73.15,70.48,2.6700000000000017,-1.2099999999999937,324227,434016,278761,155255,19055
2016-04-03,68.786,70.48,68.03,2.450000000000003,-2.4200000000000017,69.44800000000001,70.48,68.4,2.0799999999999983,-0.5300000000000011,67.85,69.41,67.05,2.3599999999999994,-1.6299999999999955,68.542,69.61,67.71,1.9000000000000057,-0.6400000000000006,385210,529292,241831,287461,76656
2016-04-10,70.994,72.47,69.52,2.950000000000003,2.490000000000009,72.196,73.53,71.0,2.530000000000001,2.530000000000001,70.258,71.72,68.79,2.9299999999999926,2.6400000000000006,71.514,73.22,69.05,4.170000000000002,4.170000000000002,316470,440337,250131,190206,10906
2016-04-17,73.436,73.94,72.9,1.039999999999992,0.1599999999999966,74.168,74.72,73.58,1.1400000000000006,-0.18999999999999773,72.936,73.54,72.29,1.25,0.4899999999999949,73.414,73.81,72.85,0.960000000000008,-0.46999999999999886,270308,327693,198963,128730,111219
2016-04-24,74.414,75.43,73.03,2.4000000000000057,1.5,75.068,76.16,73.21,2.950000000000003,1.9500000000000028,73.35,74.45,71.83,2.6200000000000045,2.6200000000000045,74.358,75.24,72.34,2.8999999999999915,2.6199999999999903,321830,476976,270941,206035,-9376
2016-05-01,74.77,75.46,73.89,1.5699999999999932,0.12000000000000455,75.5,76.0,74.94,1.0600000000000023,0.0,74.106,74.63,73.25,1.3799999999999955,0.45000000000000284,75.002,75.34,74.84,0.5,0.46000000000000796,341885,418300,222277,196023,122346
2016-05-08,76.24,77.74,73.61,4.1299999999999955,3.450000000000003,77.51,78.48,75.66,2.8200000000000074,2.4099999999999966,75.194,76.9,71.03,5.8700000000000045,5.25,76.702,77.32,74.95,2.3699999999999903,1.789999999999992,351135,639090,248301,390789,-390634
2016-05-15,77.124,78.22,75.75,2.469999999999999,1.4000000000000057,78.276,78.57,78.01,0.5599999999999881,0.5499999999999972,76.506,77.78,75.25,2.530000000000001,1.3700000000000045,77.588,78.09,76.34,1.75,0.46999999999999886,300674,361217,227589,133628,46043
2016-05-22,78.16,79.05,77.37,1.6799999999999926,-0.5099999999999909,78.934,79.5,78.56,0.9399999999999977,-0.09000000000000341,77.766,78.01,77.37,0.6400000000000006,-0.36999999999999034,78.186,78.58,77.89,0.6899999999999977,0.21999999999999886,225692,290623,176788,113835,-110535
2016-05-29,78.0575,78.43,77.36,1.0700000000000074,0.1700000000000017,79.0025,80.08,78.59,1.4899999999999949,1.3599999999999994,77.4925,77.98,76.81,1.1700000000000017,0.5300000000000011,78.225,78.67,77.95,0.7199999999999989,0.7199999999999989,326654,410712,245821,164891,164891
2016-06-05,79.546,80.71,78.45,2.259999999999991,-0.5600000000000023,80.208,80.9,79.09,1.8100000000000023,-1.519999999999996,78.836,79.76,77.69,2.0700000000000074,-1.3200000000000074,79.754,80.5,78.71,1.7900000000000063,-1.7900000000000063,324490,565628,174371,391257,24431
2016-06-12,78.176,78.71,77.65,1.059999999999988,-0.2599999999999909,79.116,79.77,78.53,1.2399999999999949,-0.009999999999990905,77.69,78.43,77.27,1.1600000000000108,0.480000000000004,78.53,79.48,78.09,1.3900000000000006,1.3900000000000006,312453,710143,176463,533680,533680
2016-06-19,79.944,80.4,78.91,1.490000000000009,-0.9900000000000091,80.528,81.28,79.58,1.7000000000000028,-1.3799999999999955,79.278,80.07,78.02,2.049999999999997,-1.8800000000000097,79.732,80.87,78.03,2.8400000000000034,-2.4200000000000017,294629,750095,161994,588101,554687
2016-06-26,75.16799999999999,77.69,73.9,3.789999999999992,-3.1400000000000006,75.888,78.45,74.39,4.060000000000002,-2.6400000000000006,73.818,74.3,73.49,0.8100000000000023,0.28999999999999204,74.18599999999999,74.59,73.8,0.7900000000000063,0.07000000000000739,567268,782724,392944,389780,-16704
2016-07-03,74.1675,74.69,72.83,1.8599999999999994,-1.8500000000000085,74.745,75.17,74.16,1.0100000000000051,-1.0100000000000051,72.6125,73.58,71.23,2.3499999999999943,-2.3499999999999943,73.55250000000001,74.37,72.65,1.7199999999999989,-1.3100000000000023,546423,896008,350631,545377,545377
2016-07-10,73.666,74.89,72.75,2.1400000000000006,0.75,74.274,75.0,73.12,1.8799999999999955,0.5499999999999972,72.984,74.14,72.03,2.1099999999999994,1.3499999999999943,73.432,74.6,72.34,2.259999999999991,1.2099999999999937,635604,945484,405398,540086,137411
2016-07-17,72.81,73.4,72.4,1.0,-1.0,73.424,73.95,72.64,1.3100000000000023,-1.3100000000000023,72.232,73.01,71.74,1.2700000000000102,-1.0700000000000074,72.562,73.2,71.94,1.2600000000000051,-1.2600000000000051,381845,525916,272088,253828,-83127
2016-07-24,70.468,72.0,69.51,2.489999999999995,-2.1400000000000006,71.47,73.87,69.78,4.090000000000003,-2.1299999999999955,69.112,69.61,68.84,0.769999999999996,-0.5600000000000023,70.17999999999999,71.89,69.59,2.299999999999997,-0.47999999999998977,706976,1553137,389437,1163700,-152947
2016-07-31,69.364,70.03,68.95,1.0799999999999983,0.519999999999996,69.822,70.3,69.51,0.789999999999992,0.789999999999992,68.886,69.7,67.99,1.710000000000008,1.710000000000008,69.538,70.09,68.8,1.2900000000000063,1.2900000000000063,344842,452536,236125,216411,-216411
2016-08-07,70.654,71.2,70.1,1.1000000000000085,0.9300000000000068,71.078,71.47,70.75,0.7199999999999989,0.45000000000000284,70.262,70.6,69.9,0.6999999999999886,0.5,70.802,71.08,70.48,0.5999999999999943,0.3999999999999915,330620,430745,193358,237387,110858
2016-08-14,72.264,73.13,71.09,2.039999999999992,1.2199999999999989,72.964,73.52,71.91,1.6099999999999994,1.210000000000008,71.7,71.99,71.07,0.9200000000000017,0.7000000000000028,72.52,73.06,71.68,1.3799999999999955,1.039999999999992,348338,706920,166699,540221,51064
2016-08-21,73.596,74.26,72.72,1.5400000000000063,0.6400000000000006,74.238,74.78,73.79,0.9899999999999949,0.39000000000000057,73.004,73.72,72.45,1.269999999999996,-0.269999999999996,73.544,74.33,72.96,1.3700000000000045,-0.75,225543,264497,174919,89578,-46423
2016-08-28,74.348,75.5,73.03,2.469999999999999,2.469999999999999,74.996,75.84,73.78,2.0600000000000023,2.0600000000000023,73.392,74.17,72.51,1.6599999999999966,1.1400000000000006,74.632,75.72,73.5,2.219999999999999,2.219999999999999,335516,645557,186329,459228,134225
2016-09-04,75.0425,75.67,73.93,1.7399999999999949,-1.7399999999999949,75.25,76.21,74.15,2.059999999999988,-2.059999999999988,73.69,75.1,71.56,3.539999999999992,-3.539999999999992,74.1175,75.51,71.68,3.8299999999999983,-3.8299999999999983,351334,508961,232867,276094,87819
2016-09-11,70.84,71.38,70.28,1.0999999999999943,-0.8100000000000023,71.816,72.58,71.0,1.5799999999999983,-1.0300000000000011,70.29599999999999,71.3,69.8,1.5,-1.2000000000000028,71.04,72.3,70.36,1.9399999999999977,-1.5699999999999932,366548,510570,246469,264101,218031
2016-09-18,72.544,73.59,71.36,2.230000000000004,2.230000000000004,73.42999999999999,74.57,72.39,2.1799999999999926,1.9599999999999937,71.954,73.08,71.16,1.9200000000000017,1.5799999999999983,72.69800000000001,74.06,71.54,2.519999999999996,0.519999999999996,369045,458394,281594,176800,-174724
2016-09-25,73.038,73.83,72.06,1.769999999999996,1.0999999999999943,73.562,74.1,72.71,1.3900000000000006,1.1000000000000085,72.538,73.26,71.65,1.6099999999999994,1.6099999999999994,73.17,74.02,71.95,2.069999999999993,1.75,305584,365414,231700,133714,-62390
2016-10-02,74.032,74.8,73.34,1.4599999999999937,1.0,74.592,74.98,74.11,0.8700000000000045,0.769999999999996,73.08,74.01,72.27,1.740000000000009,-0.9200000000000017,73.818,74.52,73.03,1.4899999999999949,-0.5499999999999972,336448,362516,254517,107999,12296
2016-10-09,72.27,73.47,71.03,2.4399999999999977,-1.8100000000000023,72.868,74.6,71.69,2.9099999999999966,-2.7099999999999937,71.584,73.22,70.34,2.8799999999999955,-2.299999999999997,72.118,74.06,71.21,2.8500000000000085,-2.740000000000009,202501,254295,167865,86430,47620
2016-10-16,72.33,72.65,71.65,1.0,1.0,72.8,73.25,72.05,1.2000000000000028,0.9000000000000057,71.64,72.15,70.75,1.4000000000000057,0.75,72.28,72.95,71.55,1.4000000000000057,0.5499999999999972,231229,443345,141302,302043,-19224
2016-10-23,72.52,73.45,71.6,1.8500000000000085,-0.44999999999998863,73.274,74.62,72.8,1.8200000000000074,-0.04999999999999716,71.19,71.65,70.8,0.8500000000000085,0.8500000000000085,71.75,72.4,71.0,1.4000000000000057,0.5,380365,611736,222317,389419,-154248
2016-10-30,71.9,72.35,71.05,1.2999999999999972,0.14999999999999147,72.9,73.1,72.5,0.5999999999999943,0.19999999999998863,71.35,71.7,71.0,0.7000000000000028,0.20000000000000284,71.94,72.6,71.45,1.1499999999999915,0.20000000000000284,351450,413529,220644,192885,-192885
2016-11-06,73.75,75.7,72.45,3.25,2.75,75.254,76.85,73.62,3.2299999999999898,2.700000000000003,73.32,74.8,72.2,2.5999999999999943,2.0999999999999943,74.16,75.95,72.7,3.25,2.5999999999999943,290948,354652,213870,140782,2751
2016-11-13,76.02,77.15,75.15,2.0,0.3999999999999915,77.0,77.8,76.55,1.25,0.04999999999999716,75.252,75.65,74.91,0.7400000000000091,-0.05000000000001137,76.33,77.35,75.8,1.5499999999999972,-0.25,223979,276840,145682,131158,-131158
2016-11-20,78.425,79.45,77.0,2.450000000000003,2.450000000000003,79.3,79.9,78.45,1.4500000000000028,1.4500000000000028,77.9825,79.0,76.55,2.450000000000003,2.450000000000003,78.9625,79.35,78.4,0.9499999999999886,0.75,196439,316818,90003,226815,-226815
2016-11-27,77.97,79.3,77.2,2.0999999999999943,-2.0999999999999943,78.46000000000001,79.5,78.05,1.4500000000000028,-1.4500000000000028,77.14,77.95,76.1,1.8500000000000085,-1.1000000000000085,77.94,78.7,77.45,1.25,-0.7000000000000028,213571,240103,193703,46400,10029
2016-12-04,79.24,80.5,78.75,1.75,1.6500000000000057,79.998,81.0,79.15,1.8499999999999943,1.1899999999999977,78.666,79.9,77.8,2.1000000000000085,1.8500000000000085,79.42999999999999,80.5,78.55,1.9500000000000028,1.3499999999999943,275804,295393,220217,75176,75176
2016-12-11,80.67999999999999,82.1,80.0,2.0999999999999943,-0.8499999999999943,81.184,82.25,80.0,2.25,-2.25,79.648,80.84,78.35,2.490000000000009,-2.490000000000009,80.23,81.85,78.5,3.3499999999999943,-3.3499999999999943,372548,923749,202830,720919,673542
2016-12-18,80.51,81.5,78.65,2.8499999999999943,2.8499999999999943,81.17,82.1,79.8,2.299999999999997,1.7000000000000028,79.57000000000001,80.7,77.25,3.450000000000003,3.450000000000003,80.93,81.5,79.75,1.75,1.4000000000000057,249757,277604,213189,64415,-21776
2016-12-25,80.525,81.7,79.4,2.299999999999997,-2.1999999999999886,81.1875,82.55,80.0,2.549999999999997,-2.549999999999997,79.35,80.9,78.25,2.6500000000000057,-2.6500000000000057,79.55,81.0,78.35,2.6500000000000057,-2.6500000000000057,182341,223071,149649,73422,73422
2017-01-01,79.3,79.85,78.85,1.0,0.45000000000000284,80.0875,80.6,79.65,0.9499999999999886,0.5999999999999943,78.35,79.0,77.75,1.25,-0.5999999999999943,79.175,79.75,78.6,1.1500000000000057,-0.20000000000000284,306724,374483,251527,122956,93790
2017-01-08,79.92,80.8,78.65,2.1499999999999915,2.1499999999999915,80.81,81.85,78.85,3.0,3.0,79.17,80.3,77.65,2.6499999999999915,2.6499999999999915,80.17,81.45,77.9,3.549999999999997,3.549999999999997,345603,564625,229191,335434,-183297
2017-01-15,81.0125,81.75,80.5,1.25,-1.25,81.625,82.05,81.25,0.7999999999999972,-0.75,80.225,80.45,80.1,0.3500000000000085,0.04999999999999716,80.8,81.45,80.45,1.0,0.10000000000000853,203623,294984,135166,159818,-108799
2017-01-22,81.9,82.35,80.5,1.8499999999999943,1.75,82.596,83.1,81.28,1.8199999999999932,1.7199999999999989,81.25,81.65,80.25,1.4000000000000057,1.4000000000000057,82.19,82.6,81.25,1.3499999999999943,1.2999999999999972,232876,293458,172516,120942,-38633
2017-01-29,82.44,83.85,81.9,1.9499999999999886,-0.19999999999998863,83.138,84.4,82.09,2.3100000000000023,0.4000000000000057,81.04,81.9,80.2,1.7000000000000028,-0.5,82.27,83.6,81.8,1.7999999999999972,-0.09999999999999432,279366,377052,226300,150752,13163
2017-02-05,81.62,83.25,80.2,3.049999999999997,-1.75,82.15,83.5,80.9,2.5999999999999943,-1.8999999999999915,80.31,81.35,79.35,2.0,-1.7999999999999972,80.62,81.65,79.65,2.0,-1.7000000000000028,352463,488465,182803,305662,255007
2017-02-12,79.51,80.2,78.85,1.3500000000000085,-1.3500000000000085,79.98,81.0,78.95,2.049999999999997,-2.049999999999997,78.67,79.6,77.75,1.8499999999999943,-1.8499999999999943,79.23,80.1,77.95,2.1499999999999915,-2.0999999999999943,253160,317545,215814,101731,-97913
2017-02-19,77.2125,77.95,75.6,2.3500000000000085,-2.3500000000000085,77.53999999999999,78.75,75.95,2.799999999999997,-2.799999999999997,75.8375,77.15,74.6,2.5500000000000114,-2.5500000000000114,76.5375,77.6,75.65,1.9499999999999886,-1.8999999999999915,463696,513463,396631,116832,69554
2017-02-26,75.33,76.65,73.45,3.200000000000003,-1.5999999999999943,75.79,77.25,73.7,3.549999999999997,-2.3499999999999943,74.14,75.6,72.1,3.5,-2.9000000000000057,74.56,75.8,72.35,3.450000000000003,-3.4000000000000057,526190,750229,366045,384184,-215006
2017-03-05,72.24,72.35,72.0,0.3499999999999943,0.3499999999999943,73.07,73.7,72.6,1.1000000000000085,1.1000000000000085,71.77,72.35,71.15,1.1999999999999886,1.1999999999999886,72.44,73.1,72.05,1.0499999999999972,0.75,435308,569451,364530,204921,189691
2017-03-12,70.59,73.55,69.35,4.200000000000003,-4.200000000000003,70.76,73.55,69.55,4.0,-4.0,69.042,70.05,68.05,2.0,-1.1499999999999915,69.52,70.05,68.95,1.0999999999999943,-1.0999999999999943,943752,1239335,580251,659084,69038
2017-03-19,67.74,69.15,66.65,2.5,-2.0500000000000114,68.17,69.3,67.3,2.0,-1.7000000000000028,66.75,68.4,65.65,2.75,-2.75,67.03999999999999,68.6,65.95,2.6499999999999915,-2.6499999999999915,463996,668908,319077,349831,-162950
2017-03-26,67.10000000000001,68.0,65.7,2.299999999999997,2.200000000000003,67.82000000000001,68.5,66.15,2.3499999999999943,2.3499999999999943,66.866,67.85,65.3,2.549999999999997,2.549999999999997,67.47,67.9,66.05,1.8500000000000085,1.7999999999999972,322237,487783,233592,254191,-135382
2017-04-02,68.41,69.3,68.0,1.2999999999999972,0.3499999999999943,69.138,69.55,68.84,0.7099999999999937,0.7000000000000028,67.82000000000001,68.25,67.4,0.8499999999999943,0.8499999999999943,68.58,69.2,68.0,1.2000000000000028,1.2000000000000028,467474,769350,359096,410254,-24757
2017-04-09,69.0875,69.3,68.5,0.7999999999999972,-0.7999999999999972,69.3625,69.85,68.6,1.25,-0.7000000000000028,68.25,68.7,67.9,0.7999999999999972,-0.44999999999998863,68.6625,69.5,67.95,1.5499999999999972,-0.8499999999999943,382984,446391,321289,125102,20143
2017-04-16,67.2,68.1,66.5,1.5999999999999943,-0.75,67.51,68.25,67.1,1.1500000000000057,-0.8499999999999943,66.25,66.55,65.65,0.8999999999999915,0.14999999999999147,66.87,67.4,66.4,1.0,0.29999999999999716,349191,384863,300610,84253,-16977
2017-04-23,67.55,68.0,67.3,0.7000000000000028,-0.4000000000000057,67.87,68.4,67.35,1.0500000000000114,-0.8500000000000085,66.884,67.5,65.95,1.5499999999999972,-1.2199999999999989,67.1,67.6,66.0,1.5999999999999943,-1.5999999999999943,331288,408201,261645,146556,113967
2017-04-30,65.33,66.35,64.45,1.8999999999999915,-0.6999999999999886,66.64,68.3,64.85,3.450000000000003,1.6000000000000085,64.56,65.65,62.7,2.950000000000003,0.25,65.3,67.7,62.9,4.800000000000004,2.1000000000000085,605629,863243,399663,463580,36249
2017-05-07,68.44,69.25,67.6,1.6500000000000057,0.5,69.16,70.0,68.45,1.5499999999999972,-0.29999999999999716,67.702,68.35,67.16,1.1899999999999977,0.09000000000000341,68.45,69.25,67.7,1.5499999999999972,-1.0,336663,416534,239835,176699,-103341
2017-05-14,67.7,68.1,67.5,0.5999999999999943,-0.5499999999999972,68.266,68.8,67.65,1.1499999999999915,-0.45000000000000284,67.258,67.6,66.72,0.8799999999999955,-0.37999999999999545,67.54,67.7,67.1,0.6000000000000085,0.0,414678,530690,325449,205241,205241
2017-05-21,66.75,67.8,65.5,2.299999999999997,-2.299999999999997,67.106,68.55,65.6,2.950000000000003,-2.950000000000003,65.96000000000001,67.4,64.9,2.5,-2.5,66.05,67.55,64.95,2.5999999999999943,-2.5999999999999943,388645,493998,324528,169470,-158413
2017-05-28,64.5875,65.4,64.2,1.2000000000000028,1.0,65.1875,66.1,64.35,1.75,1.3499999999999943,64.1175,65.15,63.42,1.730000000000004,1.3000000000000043,64.8375,65.5,64.15,1.3499999999999943,1.1500000000000057,336366,435882,240131,195751,-62945
2017-06-04,64.89,65.55,64.55,1.0,-0.5999999999999943,65.35,66.05,64.7,1.3499999999999943,0.45000000000000284,64.314,64.95,63.85,1.1000000000000014,0.7800000000000011,64.92,65.9,64.4,1.5,1.3500000000000085,286621,322180,217128,105052,-7213
2017-06-11,66.87,68.55,64.95,3.5999999999999943,-1.25,67.59,68.8,65.0,3.799999999999997,-2.799999999999997,65.78,67.05,63.85,3.1999999999999957,-2.1499999999999986,66.61,68.45,64.75,3.700000000000003,-2.549999999999997,428008,752821,319101,433720,433720
2017-06-18,64.79,65.55,63.8,1.75,0.6499999999999915,65.358,65.75,64.95,0.7999999999999972,0.4099999999999966,64.166,65.05,63.6,1.4499999999999957,0.75,64.75,65.3,63.7,1.5999999999999943,0.45000000000000284,963961,3323039,276486,3046553,3046553
2017-06-25,65.91,66.7,65.3,1.4000000000000057,0.3500000000000085,66.52,66.9,66.05,0.8500000000000085,-0.3500000000000085,65.306,65.83,64.95,0.8799999999999955,0.0,65.71,66.25,65.3,0.9500000000000028,-0.9500000000000028,351410,402547,282618,119929,-30291
2017-07-02,65.6,66.55,65.15,1.3999999999999915,-0.3499999999999943,66.2375,67.1,65.55,1.5499999999999972,-1.5499999999999972,64.6,65.3,64.1,1.2000000000000028,-1.2000000000000028,65.6125,66.7,65.0,1.7000000000000028,-1.1500000000000057,407140,641818,229464,412354,113877
2017-07-09,66.67999999999999,67.6,65.5,2.0999999999999943,1.1500000000000057,67.35,68.1,66.95,1.1499999999999915,-0.20000000000000284,66.01,66.7,65.1,1.6000000000000085,1.2000000000000028,66.68,67.25,66.35,0.9000000000000057,0.0,303802,360467,262798,97669,-97669
2017-07-16,66.91,67.85,66.4,1.4499999999999886,1.1999999999999886,67.51,68.5,66.9,1.5999999999999943,0.9500000000000028,66.44,67.1,65.7,1.3999999999999915,0.5,67.22,68.5,66.5,2.0,1.5,283850,347323,208936,138387,84940
2017-07-23,69.07000000000001,69.5,68.55,0.9500000000000028,0.6000000000000085,69.46,70.05,68.85,1.2000000000000028,0.7000000000000028,68.59,68.9,68.2,0.7000000000000028,0.5499999999999972,68.99,69.15,68.6,0.5500000000000114,0.5,366060,488392,280957,207435,-32680
2017-07-30,68.88,69.25,68.4,0.8499999999999943,-0.7999999999999972,69.19,69.5,68.55,0.9500000000000028,-0.9500000000000028,68.386,68.9,67.55,1.3500000000000085,-1.3500000000000085,68.65,69.05,67.9,1.1499999999999915,-1.1499999999999915,358852,457569,275030,182539,-124497
2017-08-06,66.10000000000001,68.0,63.7,4.299999999999997,-4.299999999999997,66.41,68.5,64.25,4.25,-4.25,64.85,67.55,62.75,4.799999999999997,-4.799999999999997,65.38,67.8,63.75,4.049999999999997,-3.8499999999999943,462516,826276,308510,517766,32009
2017-08-13,63.96,64.0,63.85,0.14999999999999858,-0.14999999999999858,64.338,64.55,64.1,0.45000000000000284,0.06999999999999318,63.54,63.75,63.3,0.45000000000000284,0.14999999999999858,64.05,64.2,63.85,0.3500000000000014,0.0,310260,382128,229076,153052,-67777
2017-08-20,65.62,66.85,64.05,2.799999999999997,2.799999999999997,66.59,67.95,65.05,2.9000000000000057,2.9000000000000057,65.4,66.7,64.0,2.700000000000003,2.700000000000003,66.22,67.6,64.95,2.6499999999999915,2.6499999999999915,266337,364531,183303,181228,-68520
2017-08-27,67.31,67.9,66.65,1.25,-0.7999999999999972,67.976,68.6,67.05,1.5499999999999972,-0.3999999999999915,66.91,67.75,66.3,1.4500000000000028,-1.0,67.44,68.2,66.35,1.8500000000000085,-0.4000000000000057,276138,339838,229588,110250,-65552
2017-09-03,67.675,67.9,67.25,0.6500000000000057,-0.04999999999999716,68.1525,68.41,68.0,0.4099999999999966,-0.4099999999999966,66.95,67.3,66.6,0.7000000000000028,0.15000000000000568,67.6,67.9,67.15,0.75,0.44999999999998863,220653,263081,191083,71998,-29929
2017-09-10,68.76,69.6,67.7,1.8999999999999915,1.2999999999999972,69.78999999999999,70.25,69.35,0.9000000000000057,0.29999999999999716,68.432,69.15,67.6,1.5500000000000114,1.1500000000000057,69.17,69.7,68.3,1.4000000000000057,1.3500000000000085,331917,479474,178686,300788,108898
2017-09-17,68.81,70.65,63.05,7.6000000000000085,-6.700000000000003,69.48,71.0,64.45,6.549999999999997,-6.549999999999997,67.674,69.95,59.72,10.230000000000004,-9.730000000000004,68.09,70.6,60.1,10.499999999999993,-10.499999999999993,721511,2791354,189786,2601568,2577657
2017-09-24,62.95,64.5,61.5,3.0,3.0,63.95,65.45,62.6,2.8500000000000014,2.5,62.574,64.12,61.5,2.6200000000000045,2.6200000000000045,63.63,64.9,62.35,2.5500000000000043,2.5500000000000043,741339,1171699,375214,796485,-736980
2017-10-01,66.4,67.15,65.85,1.3000000000000114,1.3000000000000114,66.99,67.9,66.25,1.6500000000000057,1.0999999999999943,65.84,66.45,65.0,1.4500000000000028,1.25,66.37,67.15,65.95,1.2000000000000028,0.3499999999999943,431846,566768,289229,277539,-214324
2017-10-08,66.31,66.85,65.75,1.0999999999999943,0.5499999999999972,66.77,67.0,66.45,0.5499999999999972,0.25,65.728,66.1,65.0,1.0999999999999943,1.0999999999999943,66.17,66.65,65.3,1.3500000000000085,1.3500000000000085,317107,382566,156160,226406,-82751
2017-10-15,65.82,66.85,65.15,1.6999999999999886,-1.6999999999999886,66.03,66.85,65.3,1.5499999999999972,-1.2999999999999972,64.98,65.85,64.1,1.75,-1.3499999999999943,65.41,65.95,64.7,1.25,-0.6000000000000085,374657,491967,295210,196757,163755
2017-10-22,66.59,67.25,65.6,1.6500000000000057,1.2000000000000028,66.96,67.6,66.0,1.5999999999999943,0.8499999999999943,65.906,66.4,65.35,1.0500000000000114,0.6000000000000085,66.63,67.2,65.95,1.25,0.29999999999999716,239722,352732,182540,170192,139623
