Date,EIX_stock_Open_average,EIX_stock_Open_max,EIX_stock_Open_min,EIX_stock_Open_volatility,EIX_stock_Open_change,EIX_stock_High_average,EIX_stock_High_max,EIX_stock_High_min,EIX_stock_High_volatility,EIX_stock_High_change,EIX_stock_Low_average,EIX_stock_Low_max,EIX_stock_Low_min,EIX_stock_Low_volatility,EIX_stock_Low_change,EIX_stock_Close_average,EIX_stock_Close_max,EIX_stock_Close_min,EIX_stock_Close_volatility,EIX_stock_Close_change,EIX_stock_Volume_average,EIX_stock_Volume_max,EIX_stock_Volume_min,EIX_stock_Volume_volatility,EIX_stock_Volume_change
2016-01-03,58.534,59.08,58.03,1.0499999999999972,-0.240000000000002,58.876000000000005,59.21,58.63,0.5799999999999983,-0.36999999999999744,58.08,58.24,57.97,0.2700000000000031,-0.060000000000002274,58.614,58.97,58.28,0.6899999999999977,-0.6700000000000017,2841053,3351589,2360418,991171,-637550
2016-01-10,59.158,59.9,58.46,1.4399999999999977,0.240000000000002,59.732,60.2,59.36,0.8400000000000034,0.11999999999999744,58.666000000000004,59.24,58.27,0.9699999999999989,0.3200000000000003,59.33,59.55,59.12,0.4299999999999997,-0.0800000000000054,2704470,4396215,1806317,2589898,-1407872
2016-01-17,59.27,59.77,58.83,0.9400000000000048,-0.6200000000000045,59.965,60.31,59.49,0.8200000000000003,-0.4299999999999997,58.5625,59.08,58.24,0.8399999999999963,-0.6299999999999955,59.394999999999996,60.12,58.72,1.3999999999999986,-0.39000000000000057,2607128,3264685,2022356,1242329,-1242329
2016-01-24,60.68,62.07,59.8,2.270000000000003,2.270000000000003,61.388,62.34,60.01,2.3300000000000054,2.3300000000000054,60.196,61.48,59.21,2.269999999999996,2.269999999999996,60.896,61.8,59.92,1.8799999999999955,1.8799999999999955,2601359,4771180,1402567,3368613,2646290
2016-01-31,62.762,63.89,61.81,2.0799999999999983,1.3799999999999955,63.550000000000004,64.48,62.47,2.010000000000005,1.2100000000000009,62.198,62.88,61.49,1.3900000000000006,0.6799999999999997,63.076,64.07,62.23,1.8399999999999963,1.0600000000000023,3220559,3935965,2498843,1437122,-1048044
2016-02-07,62.982,63.34,62.18,1.1600000000000037,-1.1600000000000037,63.635999999999996,64.3,62.65,1.6499999999999986,-1.6499999999999986,62.298,62.72,61.51,1.2100000000000009,-1.1400000000000006,62.784,63.51,61.76,1.75,-1.1400000000000006,2383346,3337332,1492850,1844482,1155521
2016-02-14,62.6125,63.63,61.93,1.7000000000000028,1.7000000000000028,63.21,64.01,62.47,1.5400000000000063,1.1799999999999997,62.1175,62.83,61.5,1.3299999999999983,1.3299999999999983,62.875,63.7,62.38,1.3200000000000003,0.509999999999998,2097030,2678338,1738712,939626,578203
2016-02-21,66.082,68.63,63.24,5.3899999999999935,5.3899999999999935,67.184,69.23,64.25,4.980000000000004,4.530000000000001,65.58,67.71,62.98,4.729999999999997,4.080000000000005,66.62,68.79,64.24,4.550000000000011,3.0200000000000102,3802854,6781660,2110206,4671454,860968
2016-02-28,67.324,68.75,66.76,1.9899999999999949,-0.39000000000000057,68.032,68.88,67.09,1.789999999999992,-0.8699999999999903,66.41199999999999,67.02,65.6,1.4200000000000017,-0.46999999999999886,67.428,68.16,66.88,1.2800000000000011,-0.45000000000000284,2733207,3601329,2049363,1551966,-734784
2016-03-06,69.038,70.0,67.84,2.1599999999999966,2.1599999999999966,69.752,70.78,68.73,2.049999999999997,2.049999999999997,68.712,69.95,67.39,2.5600000000000023,2.5600000000000023,69.514,70.4,68.56,1.8400000000000034,1.8400000000000034,2434266,2991458,1898947,1092511,945178
2016-03-13,70.532,71.52,70.03,1.4899999999999949,1.2800000000000011,71.052,71.64,70.47,1.1700000000000017,1.1700000000000017,69.982,70.59,69.17,1.4200000000000017,0.7800000000000011,70.706,71.43,70.03,1.4000000000000057,1.2900000000000063,2198847,4017824,1523822,2494002,2358506
2016-03-20,71.28,71.5,71.05,0.45000000000000284,0.269999999999996,71.8525,71.93,71.79,0.14000000000000057,0.14000000000000057,70.73,70.85,70.54,0.30999999999998806,0.28999999999999204,71.3175,71.59,70.96,0.6300000000000097,-0.03999999999999204,1788005,2127663,1163014,964649,964649
2016-03-27,71.55199999999999,72.07,71.09,0.9799999999999898,-0.07000000000000739,72.134,72.41,71.67,0.7399999999999949,0.7399999999999949,71.10000000000001,71.56,70.73,0.8299999999999983,0.269999999999996,71.77199999999999,72.11,71.32,0.7900000000000063,0.6200000000000045,1869665,2464201,1497796,966405,966405
2016-04-03,70.954,72.0,70.3,1.7000000000000028,-1.6200000000000045,71.39,72.38,70.63,1.75,-1.1199999999999903,70.318,71.03,69.94,1.0900000000000034,-0.7800000000000011,70.704,71.83,70.2,1.6299999999999955,-1.1400000000000006,1806015,2511647,982054,1529593,-1134856
2016-04-10,70.486,71.08,69.95,1.1299999999999955,-0.6400000000000006,71.024,71.25,70.51,0.7399999999999949,-0.060000000000002274,70.002,70.43,69.67,0.7600000000000051,-0.3200000000000074,70.544,71.06,70.04,1.019999999999996,0.5,1667624,2095096,1260341,834755,318116
2016-04-17,70.08,71.39,68.32,3.0700000000000074,-1.8100000000000023,70.458,71.5,68.84,2.6599999999999966,-2.239999999999995,69.202,70.72,67.71,3.010000000000005,-1.539999999999992,69.72800000000001,71.42,68.0,3.4200000000000017,-2.4099999999999966,1368278,1531717,1154874,376843,-235427
2016-04-24,69.086,69.6,68.62,0.9799999999999898,0.9799999999999898,69.864,70.72,68.75,1.9699999999999989,1.9699999999999989,68.796,69.27,68.21,1.0600000000000023,1.0600000000000023,69.67,70.71,68.72,1.9899999999999949,1.9899999999999949,1515140,2104953,1264457,840496,682255
2016-05-01,71.706,72.76,70.78,1.980000000000004,1.4699999999999989,72.456,73.25,71.69,1.5600000000000023,0.5600000000000023,71.038,71.88,70.39,1.4899999999999949,0.7900000000000063,72.032,72.76,71.44,1.3200000000000074,0.5499999999999972,2060566,2445181,1571980,873201,-666339
2016-05-08,72.038,72.63,71.6,1.0300000000000011,-0.2599999999999909,72.32,72.66,71.99,0.6700000000000017,-0.6700000000000017,71.316,71.85,70.83,1.019999999999996,-0.7199999999999989,71.846,72.59,71.32,1.2700000000000102,-1.1800000000000068,1967165,3237522,924030,2313492,664393
2016-05-15,70.178,71.24,68.8,2.4399999999999977,-1.4000000000000057,70.636,71.56,69.58,1.980000000000004,-1.480000000000004,69.41799999999999,70.83,68.47,2.3599999999999994,-1.6899999999999977,70.02799999999999,71.41,68.99,2.4200000000000017,-1.3599999999999994,1681064,2180608,1476565,704043,-104766
2016-05-22,70.00999999999999,70.96,69.35,1.6099999999999994,0.8599999999999994,70.458,71.17,70.01,1.1599999999999966,1.0100000000000051,69.598,70.47,69.16,1.3100000000000023,1.3100000000000023,70.104,70.84,69.22,1.6200000000000045,1.5600000000000023,1187930,1298674,1103948,194726,-140838
2016-05-29,71.5125,72.43,70.79,1.6400000000000006,1.6400000000000006,72.08500000000001,73.0,71.7,1.2999999999999972,1.2999999999999972,71.265,72.38,70.72,1.6599999999999966,1.6499999999999915,71.8725,72.53,71.57,0.960000000000008,0.9000000000000057,1723808,2173128,1391748,781380,-781380
2016-06-05,72.794,73.67,72.37,1.2999999999999972,1.1000000000000085,73.312,74.11,72.86,1.25,1.25,72.602,73.48,72.15,1.3299999999999983,1.3299999999999983,73.1,73.96,72.44,1.519999999999996,1.4199999999999875,1187874,1344753,767363,577390,-49381
2016-06-12,73.902,74.08,73.63,0.45000000000000284,-0.23000000000000398,74.232,74.46,74.11,0.3499999999999943,-0.30999999999998806,73.37,73.68,73.16,0.5200000000000102,-0.46000000000000796,73.892,74.12,73.46,0.6600000000000108,0.2400000000000091,1251894,1550712,923226,627486,-27918
2016-06-19,73.922,74.38,73.33,1.0499999999999972,-0.7000000000000028,74.51,75.37,73.99,1.3800000000000097,1.1200000000000045,73.438,73.75,73.21,0.5400000000000063,-0.030000000000001137,74.09400000000001,74.59,73.84,0.75,0.6599999999999966,1275383,2064998,956451,1108547,1108547
2016-06-26,76.068,78.0,74.42,3.5799999999999983,3.5799999999999983,77.018,78.03,76.17,1.8599999999999994,1.4399999999999977,75.416,76.55,74.42,2.1299999999999955,2.1299999999999955,76.782,77.67,76.04,1.6299999999999955,1.2000000000000028,2402309,3282790,1606819,1675971,-800267
2016-07-03,77.7175,78.35,76.73,1.6199999999999903,-1.0499999999999972,78.4075,78.72,78.01,0.7099999999999937,-0.480000000000004,76.99,77.58,76.04,1.539999999999992,-1.539999999999992,78.04,78.55,77.04,1.509999999999991,-0.37999999999999545,2079086,2471926,1418478,1053448,276751
2016-07-10,77.272,77.76,76.82,0.9400000000000119,-0.4300000000000068,77.61,78.07,77.22,0.8499999999999943,-0.44999999999998863,76.206,76.89,74.45,2.4399999999999977,-0.0799999999999983,77.252,77.99,76.57,1.4200000000000017,-0.8099999999999881,1926613,2370110,1542845,827265,-171512
2016-07-17,76.93599999999999,77.31,76.27,1.0400000000000063,-0.5400000000000063,77.33800000000001,77.66,76.87,0.789999999999992,0.03999999999999204,76.57600000000001,77.18,75.99,1.190000000000012,-0.710000000000008,77.044,77.64,76.51,1.1299999999999955,0.4200000000000017,1318125,1850537,872063,978474,-16114
2016-07-24,76.774,77.62,76.09,1.5300000000000011,-1.25,77.274,77.87,76.69,1.1800000000000068,-0.2400000000000091,76.222,77.02,75.42,1.5999999999999943,-1.0600000000000023,76.818,77.38,76.02,1.3599999999999994,0.0,1391810,1873767,1008887,864880,605609
2016-07-31,76.394,77.04,75.7,1.3400000000000034,-1.3400000000000034,76.724,77.4,75.95,1.4500000000000028,-1.4500000000000028,75.89,76.8,74.89,1.9099999999999966,-1.9099999999999966,76.162,77.05,74.99,2.0600000000000023,-2.0600000000000023,1322215,1541849,1233638,308211,-308211
2016-08-07,75.298,75.78,74.97,0.8100000000000023,0.6299999999999955,75.66,76.24,75.33,0.9099999999999966,0.9099999999999966,74.996,75.56,74.61,0.9500000000000028,0.9500000000000028,75.34,75.84,74.95,0.8900000000000006,0.8900000000000006,1095182,1265697,892890,372807,-70734
2016-08-14,74.516,75.82,73.4,2.4199999999999875,-1.039999999999992,74.944,75.98,74.32,1.6600000000000108,-1.0499999999999972,73.664,74.51,72.64,1.8700000000000045,-0.75,74.28,75.06,73.33,1.730000000000004,-0.3500000000000085,1846263,2440779,1340355,1100424,335519
