Date,MCY_stock_Open_average,MCY_stock_Open_max,MCY_stock_Open_min,MCY_stock_Open_volatility,MCY_stock_Open_change,MCY_stock_High_average,MCY_stock_High_max,MCY_stock_High_min,MCY_stock_High_volatility,MCY_stock_High_change,MCY_stock_Low_average,MCY_stock_Low_max,MCY_stock_Low_min,MCY_stock_Low_volatility,MCY_stock_Low_change,MCY_stock_Close_average,MCY_stock_Close_max,MCY_stock_Close_min,MCY_stock_Close_volatility,MCY_stock_Close_change,MCY_stock_Volume_average,MCY_stock_Volume_max,MCY_stock_Volume_min,MCY_stock_Volume_volatility,MCY_stock_Volume_change
2016-04-10,53.55,54.08,53.11,0.9699999999999989,0.47000000000000597,54.044,54.5,53.59,0.9099999999999966,0.5899999999999963,53.184,53.67,52.76,0.9100000000000037,0.2700000000000031,53.742,54.18,53.1,1.0799999999999983,0.9499999999999957,89404,102023,69665,32358,-5225
2016-04-17,53.962,54.26,53.42,0.8399999999999963,-0.46999999999999886,54.42,54.64,54.22,0.4200000000000017,-0.03999999999999915,53.666000000000004,54.02,53.29,0.730000000000004,-0.1599999999999966,53.986000000000004,54.33,53.34,0.9899999999999949,-0.1700000000000017,86241,113580,46713,66867,14824
2016-04-24,53.582,53.79,53.3,0.490000000000002,-0.10000000000000142,54.076,54.4,53.51,0.8900000000000006,-0.8900000000000006,53.302,53.61,52.8,0.8100000000000023,-0.5400000000000063,53.562,53.8,52.9,0.8999999999999986,-0.8700000000000045,142442,280513,79421,201092,130484
2016-05-01,52.008,52.48,51.68,0.7999999999999972,-0.09000000000000341,52.732,53.44,52.06,1.3799999999999955,-1.3799999999999955,51.382,52.09,50.0,2.0900000000000034,1.3999999999999986,52.23,52.8,51.98,0.8200000000000003,-0.8200000000000003,146357,283651,82327,201324,-201324
2016-05-08,52.094,52.29,51.9,0.39000000000000057,0.3500000000000014,52.58,52.71,52.35,0.35999999999999943,0.22999999999999687,51.838,52.11,51.7,0.4099999999999966,0.00999999999999801,52.118,52.51,51.78,0.7299999999999969,-0.259999999999998,93471,118395,79411,38984,-33757
2016-05-15,51.476,51.83,50.96,0.8699999999999974,-0.259999999999998,51.924,52.13,51.59,0.5399999999999991,-0.03999999999999915,51.147999999999996,51.69,50.76,0.9299999999999997,-0.18999999999999773,51.54,51.87,51.04,0.8299999999999983,-0.0799999999999983,89435,168058,50104,117954,28120
2016-05-22,52.062,52.46,51.74,0.7199999999999989,0.25,52.396,52.67,51.91,0.7600000000000051,0.7600000000000051,51.786,52.08,51.33,0.75,0.75,52.144,52.61,51.43,1.1799999999999997,1.1799999999999997,66565,98780,48052,50728,40973
2016-05-29,52.79,53.02,52.38,0.6400000000000006,0.240000000000002,53.055,53.12,52.96,0.1599999999999966,0.07000000000000028,52.3875,52.64,52.27,0.36999999999999744,0.0899999999999963,52.8975,53.11,52.57,0.5399999999999991,0.3100000000000023,85011,101864,76939,24925,-24925
2016-06-05,52.788,52.9,52.65,0.25,-0.21000000000000085,53.254,53.4,53.04,0.35999999999999943,-0.17999999999999972,52.582,52.66,52.53,0.12999999999999545,-0.12999999999999545,52.946,53.09,52.84,0.25,0.0799999999999983,77428,102455,56238,46217,18526
2016-06-12,51.876,53.13,51.01,2.1200000000000045,-1.980000000000004,52.37,53.82,51.71,2.1099999999999994,-2.030000000000001,51.308,52.6,50.4,2.200000000000003,-1.8000000000000043,51.64,52.77,50.87,1.9000000000000057,-1.9000000000000057,187226,361531,127180,234351,217213
2016-06-19,51.298,51.82,50.45,1.3699999999999974,-0.9699999999999989,51.886,52.41,51.59,0.8199999999999932,-0.35999999999999943,51.146,51.78,50.45,1.3299999999999983,-0.7099999999999937,51.51,52.37,51.16,1.2100000000000009,-0.14000000000000057,114528,213903,56741,157162,121375
2016-06-26,51.188,53.18,50.09,3.0899999999999963,2.5,51.878,53.44,50.39,3.049999999999997,2.4399999999999977,50.746,52.68,49.69,2.990000000000002,2.8100000000000023,51.513999999999996,53.16,49.93,3.229999999999997,3.1199999999999974,201505,274161,161167,112994,48628
2016-07-03,53.135,53.68,52.59,1.0899999999999963,1.0899999999999963,53.457499999999996,53.73,53.09,0.6399999999999935,0.5999999999999943,52.83,53.19,52.31,0.8799999999999955,0.8799999999999955,53.2275,53.48,52.91,0.5700000000000003,0.5700000000000003,147293,176427,122641,53786,-36396
2016-07-10,54.84,55.49,53.74,1.75,1.75,55.128,55.49,54.34,1.1499999999999986,1.1499999999999986,54.59,55.07,53.74,1.3299999999999983,1.3200000000000003,55.007999999999996,55.4,54.3,1.1000000000000014,1.1000000000000014,107675,140964,77322,63642,-19425
2016-07-17,54.782000000000004,55.31,54.41,0.9000000000000057,-0.5600000000000023,55.068,55.46,54.75,0.7100000000000009,0.13000000000000256,54.364,54.75,54.06,0.6899999999999977,0.3500000000000014,54.674,55.43,54.39,1.0399999999999991,1.0300000000000011,106049,152131,70451,81680,-52478
2016-07-24,55.574,56.14,55.08,1.0600000000000023,0.740000000000002,55.896,56.14,55.62,0.5200000000000031,0.4399999999999977,55.098,55.32,54.78,0.5399999999999991,-0.00999999999999801,55.55,56.02,55.19,0.8300000000000054,0.0,264830,702044,80912,621132,571580
2016-07-31,53.246,54.0,52.89,1.1099999999999994,-1.0,53.7,55.03,53.0,2.030000000000001,-2.030000000000001,52.730000000000004,52.98,52.56,0.4199999999999946,-0.38000000000000256,52.914,53.32,52.6,0.7199999999999989,-0.6799999999999997,236198,376148,122871,253277,-248087
2016-08-07,53.184,53.75,52.73,1.0200000000000031,0.17999999999999972,53.442,53.79,52.95,0.8399999999999963,0.10999999999999943,52.888,53.34,52.61,0.730000000000004,0.020000000000003126,53.134,53.71,52.65,1.0600000000000023,-0.09000000000000341,141591,279943,85280,194663,26158
2016-08-14,52.562000000000005,52.89,52.31,0.5799999999999983,-0.46999999999999886,52.74,52.94,52.53,0.4099999999999966,-0.4099999999999966,52.262,52.48,52.0,0.4799999999999969,-0.269999999999996,52.461999999999996,52.66,52.22,0.4399999999999977,-0.27999999999999403,84189,101371,75380,25991,-5681
2016-08-21,52.746,53.1,52.38,0.7199999999999989,0.7199999999999989,53.018,53.62,52.68,0.9399999999999977,0.9399999999999977,52.484,52.81,52.13,0.6799999999999997,0.6799999999999997,52.84,53.13,52.65,0.480000000000004,0.47000000000000597,71823,82098,60627,21471,1406
2016-08-28,53.932,54.27,53.32,0.9500000000000028,0.9399999999999977,54.38,54.86,53.76,1.1000000000000014,1.1000000000000014,53.58,54.16,53.03,1.1299999999999955,1.1299999999999955,54.234,54.82,53.66,1.1600000000000037,1.1600000000000037,90950,119447,80799,38648,38648
2016-09-04,55.1325,55.5,54.89,0.6099999999999994,0.3500000000000014,55.447500000000005,55.89,54.95,0.9399999999999977,0.28999999999999915,54.64,54.86,54.34,0.519999999999996,-0.1699999999999946,55.1025,55.6,54.36,1.240000000000002,-0.5300000000000011,162089,292670,106083,186587,36348
2016-09-11,53.514,54.48,52.93,1.5499999999999972,-1.2999999999999972,53.988,54.69,53.53,1.1599999999999966,-0.6799999999999997,53.238,54.07,52.79,1.2800000000000011,-1.1000000000000014,53.577999999999996,54.64,53.05,1.5900000000000034,-1.3800000000000026,131409,254284,69164,185120,132890
2016-09-18,54.616,55.95,53.47,2.480000000000004,2.480000000000004,55.116,56.11,53.88,2.229999999999997,2.1199999999999974,54.406,55.31,53.45,1.8599999999999994,1.6899999999999977,54.83,56.02,53.74,2.280000000000001,1.4099999999999966,98848,129729,67738,61991,-7228
2016-09-25,55.106,55.41,54.65,0.759999999999998,-0.060000000000002274,55.49,55.75,55.24,0.509999999999998,-0.17999999999999972,54.734,54.92,54.61,0.3100000000000023,-0.11999999999999744,55.0,55.53,54.68,0.8500000000000014,0.020000000000003126,114009,128644,96976,31668,31668
2016-10-02,54.232,54.58,53.76,0.8200000000000003,-0.8200000000000003,54.484,54.8,54.17,0.6299999999999955,-0.030000000000001137,53.724,54.04,53.46,0.5799999999999983,-0.060000000000002274,54.136,54.36,53.84,0.519999999999996,0.10000000000000142,105768,169952,70858,99094,-99094
2016-10-09,54.652,55.17,54.29,0.8800000000000026,0.5300000000000011,55.04,55.34,54.94,0.4000000000000057,0.3400000000000034,54.358,54.75,54.01,0.740000000000002,0.10999999999999943,54.688,54.93,54.11,0.8200000000000003,0.060000000000002274,81362,99692,60319,39373,30513
2016-10-16,53.934000000000005,55.35,51.86,3.490000000000002,-2.980000000000004,54.026,55.35,51.86,3.490000000000002,-3.3599999999999994,52.898,54.19,50.78,3.4099999999999966,-3.4099999999999966,53.1,54.73,51.15,3.5799999999999983,-3.5799999999999983,113327,142928,82659,60269,38991
2016-10-23,51.678,52.67,51.11,1.5600000000000023,-1.5600000000000023,51.926,52.67,51.51,1.1600000000000037,-1.1600000000000037,51.014,51.62,50.32,1.2999999999999972,-1.2999999999999972,51.216,51.88,50.45,1.4299999999999997,-1.4299999999999997,224274,340737,152559,188178,-188178
2016-10-30,55.004,56.0,54.11,1.8900000000000006,-0.990000000000002,55.812,56.77,54.64,2.1300000000000026,-1.6000000000000014,54.12,54.64,53.64,1.0,0.6899999999999977,54.816,56.12,54.06,2.059999999999995,0.3500000000000014,382473,906823,181663,725160,-725160
2016-11-06,55.832,57.29,54.49,2.799999999999997,1.7800000000000011,56.622,57.94,55.02,2.9199999999999946,1.6600000000000037,55.318,56.86,54.3,2.5600000000000023,2.240000000000002,56.242,57.34,54.64,2.700000000000003,2.6400000000000006,236880,324123,189873,134250,133288
2016-11-13,57.908,58.32,57.6,0.7199999999999989,0.6099999999999994,58.35,58.77,57.86,0.9100000000000037,0.9100000000000037,57.318,57.66,56.87,0.7899999999999991,0.29999999999999716,58.174,58.72,57.66,1.0600000000000023,1.0600000000000023,219500,334183,149308,184875,77499
2016-11-20,58.945,59.33,58.64,0.6899999999999977,0.23999999999999488,59.2825,59.78,58.95,0.8299999999999983,0.6899999999999977,58.525000000000006,58.77,58.31,0.46000000000000085,0.240000000000002,59.11,59.66,58.7,0.9599999999999937,0.8799999999999955,116371,147115,64021,83094,-83094
2016-11-27,59.31,59.77,58.68,1.0900000000000034,-1.0900000000000034,59.518,59.84,59.04,0.8000000000000043,-0.5700000000000003,58.668,59.32,58.21,1.1099999999999994,-0.8100000000000023,58.866,59.44,58.3,1.1400000000000006,-1.0200000000000031,107481,126577,97045,29532,-7527
2016-12-04,59.467999999999996,60.28,58.74,1.5399999999999991,1.5399999999999991,59.858,60.65,58.93,1.7199999999999989,1.7199999999999989,58.802,59.78,58.16,1.6200000000000045,1.5799999999999983,59.644,60.59,58.55,2.0400000000000063,2.0400000000000063,108029,140103,81306,58797,-16832
2016-12-11,59.692,60.89,57.97,2.9200000000000017,-2.9200000000000017,60.089999999999996,61.19,59.05,2.1400000000000006,-1.6199999999999974,58.934,60.21,57.97,2.240000000000002,-2.240000000000002,59.476,60.87,57.99,2.8799999999999955,-1.4399999999999977,205811,442865,111140,331725,321663
2016-12-18,60.078,60.38,59.86,0.5200000000000031,0.5200000000000031,60.262,60.4,60.2,0.19999999999999574,0.19999999999999574,59.556,59.94,59.14,0.7999999999999972,0.7999999999999972,60.114,60.27,59.96,0.3100000000000023,0.21000000000000085,104477,139590,70070,69520,-69520
2016-12-25,60.29,60.37,60.16,0.21000000000000085,-0.00999999999999801,60.5775,60.64,60.52,0.11999999999999744,-0.030000000000001137,59.879999999999995,60.11,59.69,0.4200000000000017,0.0,60.167500000000004,60.35,59.79,0.5600000000000023,-0.14000000000000057,99474,121025,65936,55089,101
2017-01-01,60.129999999999995,60.55,59.66,0.8900000000000006,0.509999999999998,60.4625,60.73,60.14,0.5899999999999963,0.269999999999996,59.620000000000005,59.88,59.2,0.6799999999999997,0.5399999999999991,60.005,60.49,59.48,1.0100000000000051,0.37000000000000455,124397,159485,97128,62357,-10832
2017-01-08,59.828,60.35,59.17,1.1799999999999997,0.5,60.184,60.58,59.65,0.9299999999999997,0.9299999999999997,59.138000000000005,59.7,58.74,0.9600000000000009,0.8599999999999994,59.714,60.43,58.86,1.5700000000000003,0.9699999999999989,111601,133226,92988,40238,14787
2017-01-15,59.724999999999994,60.11,59.19,0.9200000000000017,0.1700000000000017,60.06,60.76,59.58,1.1799999999999997,0.8200000000000003,59.265,60.05,58.78,1.269999999999996,1.269999999999996,59.765,60.72,58.94,1.7800000000000011,1.7800000000000011,173898,203407,124839,78568,78568
2017-01-22,61.91,63.07,60.61,2.460000000000001,2.460000000000001,62.378,63.4,60.75,2.6499999999999986,2.6499999999999986,61.564,62.66,60.18,2.479999999999997,2.4100000000000037,62.29,63.35,60.68,2.6700000000000017,2.6700000000000017,230907,342837,173350,169487,160297
2017-01-29,63.546,64.28,62.94,1.3400000000000034,1.3400000000000034,63.856,64.52,63.17,1.3499999999999943,1.3499999999999943,62.961999999999996,63.53,62.33,1.2000000000000028,-0.5,63.244,64.15,62.41,1.740000000000009,-0.45000000000000284,514453,666524,373147,293377,-20941
2017-02-05,58.982,61.9,56.77,5.1299999999999955,-4.969999999999999,59.226,62.3,57.13,5.169999999999995,-5.169999999999995,57.798,60.81,56.45,4.359999999999999,-4.359999999999999,57.948,60.89,56.61,4.280000000000001,-4.280000000000001,287547,392247,211538,180709,-136640
2017-02-12,57.338,58.48,56.57,1.9099999999999966,1.9099999999999966,57.818,58.48,57.13,1.3499999999999943,1.3499999999999943,57.052,57.8,56.48,1.3200000000000003,1.3200000000000003,57.742,58.37,57.09,1.279999999999994,1.1299999999999955,162393,214531,129548,84983,-75286
2017-02-19,58.3525,58.6,58.05,0.5500000000000043,0.19999999999999574,58.85,59.18,58.28,0.8999999999999986,0.7100000000000009,58.0025,58.29,57.76,0.5300000000000011,0.44000000000000483,58.5025,58.76,58.02,0.7399999999999949,0.45999999999999375,185583,263641,98539,165102,-44430
2017-02-26,59.17,59.94,58.39,1.5499999999999972,1.3999999999999986,59.38,59.99,58.49,1.5,1.2999999999999972,58.674,59.36,57.9,1.4600000000000009,1.4100000000000037,59.214,59.92,58.48,1.4400000000000048,0.9500000000000028,162061,245371,103512,141859,-38223
2017-03-05,59.016,59.49,58.46,1.0300000000000011,-0.240000000000002,59.466,59.66,59.27,0.38999999999999346,-0.27999999999999403,58.566,58.88,58.33,0.5500000000000043,-0.39000000000000057,58.896,59.22,58.39,0.8299999999999983,-0.17999999999999972,134280,173629,118184,55445,6350
2017-03-12,59.308,60.29,58.41,1.8800000000000026,0.8999999999999986,60.116,61.49,59.34,2.1499999999999986,0.6099999999999994,59.052,59.56,58.41,1.1500000000000057,0.5300000000000011,59.594,60.06,59.21,0.8500000000000014,0.3100000000000023,261645,696508,89916,606592,503501
2017-03-19,59.234,60.04,58.83,1.2100000000000009,-0.3300000000000054,59.604,60.34,58.95,1.3900000000000006,-0.259999999999998,58.732,59.06,58.33,0.730000000000004,-0.730000000000004,59.03,59.65,58.62,1.0300000000000011,-1.0300000000000011,104806,128117,71919,56198,-1434
2017-03-26,59.688,60.77,57.95,2.8200000000000003,2.8200000000000003,60.482,61.57,59.49,2.0799999999999983,2.0799999999999983,59.454,60.5,57.95,2.549999999999997,2.549999999999997,60.258,60.99,59.39,1.6000000000000014,1.6000000000000014,154117,223589,110127,113462,47361
2017-04-02,59.422,60.97,58.31,2.6599999999999966,-2.6599999999999966,59.668,61.17,58.45,2.719999999999999,-2.719999999999999,58.518,59.2,58.11,1.0900000000000034,-0.740000000000002,58.8,59.48,58.23,1.25,-1.1100000000000065,152801,224705,92043,132662,-89535
2017-04-09,58.917500000000004,59.43,58.26,1.1700000000000017,0.9100000000000037,59.3025,59.85,58.92,0.9299999999999997,0.25,58.545,58.95,58.22,0.730000000000004,0.37000000000000455,58.980000000000004,59.25,58.67,0.5799999999999983,-0.10000000000000142,98024,118714,79240,39474,-10295
2017-04-16,59.466,59.95,58.76,1.1900000000000048,0.980000000000004,59.884,60.12,59.54,0.5799999999999983,0.5799999999999983,59.188,59.62,58.53,1.0899999999999963,1.0300000000000011,59.714,59.94,59.52,0.4199999999999946,0.4199999999999946,113746,136084,96577,39507,12274
2017-04-23,61.647999999999996,62.78,60.62,2.1600000000000037,1.990000000000002,62.257999999999996,63.23,61.0,2.229999999999997,1.8699999999999974,61.174,62.38,60.21,2.1700000000000017,1.240000000000002,61.664,62.86,60.44,2.4200000000000017,1.0500000000000043,263079,712912,133623,579289,545064
2017-04-30,57.65,59.1,56.76,2.3400000000000034,-2.1000000000000014,57.885999999999996,59.62,56.76,2.8599999999999994,-2.5799999999999983,56.74,57.91,55.98,1.9299999999999997,-1.4399999999999977,57.056,58.52,56.31,2.210000000000001,-1.9000000000000057,213293,316778,156663,160115,-149984
2017-05-07,54.808,56.17,53.94,2.230000000000004,-2.230000000000004,55.176,56.64,54.62,2.020000000000003,-2.020000000000003,54.08,54.26,53.84,0.4199999999999946,-0.21999999999999886,54.488,54.63,54.32,0.3100000000000023,-0.28999999999999915,211549,459330,116264,343066,-310987
2017-05-14,54.484,55.0,53.91,1.0900000000000034,0.7899999999999991,55.206,55.68,54.79,0.8900000000000006,0.8599999999999994,54.306,54.6,53.91,0.6900000000000048,0.3200000000000003,54.738,54.98,54.39,0.5899999999999963,0.17999999999999972,195430,396806,116966,279840,237926
2017-05-21,55.364,55.77,54.85,0.9200000000000017,0.7299999999999969,55.726,55.99,55.04,0.9500000000000028,0.9500000000000028,55.054,55.48,54.63,0.8499999999999943,0.8499999999999943,55.492000000000004,55.84,54.84,1.0,0.8199999999999932,101481,133813,74633,59180,-24121
2017-05-28,56.0175,56.74,55.49,1.25,1.1700000000000017,56.415,57.18,55.63,1.5499999999999972,1.5499999999999972,55.6125,56.37,55.12,1.25,1.25,56.2,56.82,55.27,1.5499999999999972,1.5499999999999972,108632,127567,74710,52857,32737
2017-06-04,55.262,56.57,53.54,3.030000000000001,-1.2299999999999969,56.018,57.03,55.11,1.9200000000000017,-0.8700000000000045,54.524,56.35,53.23,3.1200000000000045,-1.2000000000000028,55.108,56.37,53.66,2.710000000000001,-0.5899999999999963,212186,534622,75814,458808,60439
2017-06-11,55.522,56.14,55.05,1.0900000000000034,0.3500000000000014,55.943999999999996,56.33,55.51,0.8200000000000003,0.14999999999999858,55.152,55.66,54.9,0.759999999999998,0.28999999999999915,55.852,56.31,55.4,0.9100000000000037,0.3400000000000034,148718,267336,88915,178421,100711
2017-06-18,55.398,56.34,54.66,1.6800000000000068,-1.3800000000000026,55.518,56.34,54.94,1.4000000000000057,-1.240000000000002,54.854,55.66,54.44,1.2199999999999989,-1.1799999999999997,55.018,55.78,54.59,1.1899999999999977,-1.0799999999999983,95753,174276,66426,107850,107850
2017-06-25,54.828,55.34,54.49,0.8500000000000014,0.44999999999999574,55.092,55.55,54.74,0.8099999999999952,-0.07000000000000028,54.112,54.45,53.95,0.5,-0.1599999999999966,54.488,54.84,54.0,0.8400000000000034,-0.8400000000000034,120865,143711,105430,38281,29351
2017-07-02,54.4,54.95,53.91,1.0400000000000063,-0.20000000000000284,54.864999999999995,55.3,54.32,0.9799999999999969,-0.8599999999999994,53.755,54.11,53.43,0.6799999999999997,-0.6799999999999997,54.29,54.78,53.59,1.1899999999999977,-0.480000000000004,101090,117230,81820,35410,-24449
2017-07-09,53.546,54.06,53.07,0.990000000000002,-0.990000000000002,53.81,54.31,53.54,0.7700000000000031,-0.7700000000000031,53.088,53.48,52.52,0.9599999999999937,-0.4099999999999966,53.394,53.63,53.18,0.45000000000000284,-0.45000000000000284,126046,160249,90833,69416,-23444
2017-07-16,53.448,54.06,52.95,1.1099999999999994,0.35999999999999943,54.018,54.59,53.67,0.9200000000000017,0.09000000000000341,53.098,53.4,52.69,0.7100000000000009,0.5,53.653999999999996,53.96,53.44,0.5200000000000031,0.4299999999999997,120170,149611,96334,53277,-13581
2017-07-23,55.058,56.31,53.66,2.6500000000000057,1.7600000000000051,56.04,56.67,54.99,1.6799999999999997,1.2399999999999949,54.586,55.12,53.66,1.4600000000000009,1.4600000000000009,55.476,56.35,54.8,1.5500000000000043,1.2100000000000009,210233,295378,120720,174658,26636
2017-07-30,59.21,60.4,58.75,1.6499999999999986,0.10999999999999943,60.18,61.51,59.1,2.4099999999999966,-0.6299999999999955,58.374,58.92,57.61,1.3100000000000023,1.1700000000000017,59.35,59.89,58.87,1.0200000000000031,-0.46999999999999886,307302,782073,127335,654738,-654738
2017-08-06,58.72,59.47,58.01,1.4600000000000009,-1.4600000000000009,59.332,60.19,58.87,1.3200000000000003,-1.3200000000000003,58.228,59.13,57.07,2.0600000000000023,-2.0600000000000023,58.644,59.4,58.1,1.2999999999999972,-1.2999999999999972,135051,175340,109888,65452,51880
2017-08-13,58.662,59.12,58.21,0.9099999999999966,-0.259999999999998,59.066,59.25,58.67,0.5799999999999983,-0.5799999999999983,58.226,58.6,57.84,0.759999999999998,-0.19999999999999574,58.558,59.0,58.0,1.0,-1.0,226209,690253,95423,594830,574297
2017-08-20,58.0,58.25,57.75,0.5,-0.21000000000000085,58.386,58.56,58.24,0.3200000000000003,0.14999999999999858,57.594,57.85,57.23,0.6200000000000045,0.4000000000000057,57.952,58.24,57.52,0.7199999999999989,0.3400000000000034,69979,96496,52719,43777,-16672
2017-08-27,57.42,58.11,56.74,1.3699999999999974,-0.519999999999996,57.886,58.37,57.5,0.8699999999999974,-0.3399999999999963,56.85,57.14,56.54,0.6000000000000014,0.18999999999999773,57.286,57.47,57.02,0.44999999999999574,0.1700000000000017,99918,149955,63727,86228,21387
2017-09-03,56.0425,57.05,54.66,2.3900000000000006,-2.3900000000000006,57.1225,57.52,56.91,0.6100000000000065,0.47000000000000597,55.04,55.55,54.55,1.0,-0.9299999999999997,56.0375,57.11,54.75,2.3599999999999994,1.3699999999999974,136992,159363,119419,39944,30895
2017-09-10,57.516,58.05,56.91,1.1400000000000006,-1.0900000000000034,57.866,58.79,57.14,1.6499999999999986,-1.4699999999999989,57.044,57.61,56.55,1.0600000000000023,-0.9200000000000017,57.418,58.36,56.74,1.6199999999999974,-1.2199999999999989,173155,331660,117297,214363,214363
2017-09-17,56.64,56.85,56.27,0.5799999999999983,-0.5799999999999983,57.18,57.46,56.91,0.5500000000000043,-0.20000000000000284,56.386,56.67,56.06,0.6099999999999994,-0.37999999999999545,56.65,56.86,56.31,0.5499999999999972,0.09999999999999432,193533,253197,106049,147148,147148
2017-09-24,56.884,57.34,56.57,0.7700000000000031,0.0799999999999983,57.336,57.69,56.98,0.7100000000000009,-0.03999999999999915,56.476,56.69,56.4,0.28999999999999915,-0.03999999999999915,56.808,56.92,56.69,0.23000000000000398,-0.10999999999999943,185069,242971,143982,98989,43585
2017-10-01,56.818,57.25,56.44,0.8100000000000023,-0.19000000000000483,57.160000000000004,57.34,56.99,0.3500000000000014,-0.3500000000000014,56.342,56.43,56.19,0.240000000000002,-0.1600000000000037,56.706,57.09,56.32,0.7700000000000031,-0.7700000000000031,172532,322205,70166,252039,-167274
2017-10-08,56.134,56.57,55.85,0.7199999999999989,-0.6799999999999997,56.452,56.83,56.16,0.6700000000000017,-0.6700000000000017,55.83,56.0,55.6,0.3999999999999986,-0.3999999999999986,56.002,56.18,55.74,0.4399999999999977,-0.4399999999999977,170876,311608,87715,223893,170386
