Date,ACCOStock_Open_average,ACCOStock_Open_max,ACCOStock_Open_min,ACCOStock_Open_volatility,ACCOStock_Open_change,ACCOStock_High_average,ACCOStock_High_max,ACCOStock_High_min,ACCOStock_High_volatility,ACCOStock_High_change,ACCOStock_Low_average,ACCOStock_Low_max,ACCOStock_Low_min,ACCOStock_Low_volatility,ACCOStock_Low_change,ACCOStock_Close_average,ACCOStock_Close_max,ACCOStock_Close_min,ACCOStock_Close_volatility,ACCOStock_Close_change,ACCOStock_Volume_average,ACCOStock_Volume_max,ACCOStock_Volume_min,ACCOStock_Volume_volatility,ACCOStock_Volume_change
2016-01-03,6.622,6.97,6.21,0.7599999999999998,-0.7599999999999998,6.6979999999999995,6.99,6.33,0.6600000000000001,-0.6600000000000001,6.442,6.71,6.16,0.5499999999999998,-0.47999999999999954,6.514,6.84,6.16,0.6799999999999997,-0.6799999999999997,862504,1112475,551158,561317,-300098
2016-01-10,6.06,6.24,5.84,0.40000000000000036,-0.33999999999999986,6.144,6.3,5.92,0.3799999999999999,-0.29000000000000004,5.888,6.06,5.71,0.34999999999999964,-0.3099999999999996,5.984,6.16,5.8,0.3600000000000003,-0.3600000000000003,718943,909195,564360,344835,-27404
2016-01-17,5.7775,5.91,5.52,0.39000000000000057,0.04999999999999982,5.95,6.07,5.86,0.20999999999999996,0.1900000000000004,5.6775,5.9,5.47,0.4300000000000006,0.3000000000000007,5.8275,6.0,5.65,0.34999999999999964,0.34999999999999964,807055,1183398,456412,726986,78548
2016-01-24,5.876,5.94,5.77,0.17000000000000082,0.0,6.034,6.11,5.98,0.1299999999999999,0.08999999999999986,5.8020000000000005,5.91,5.69,0.21999999999999975,0.21999999999999975,5.898000000000001,6.07,5.75,0.3200000000000003,0.3200000000000003,670350,846643,486499,360144,210618
2016-01-31,5.988,6.04,5.89,0.15000000000000036,-0.009999999999999787,6.074,6.21,5.95,0.2599999999999998,-0.11000000000000032,5.894,5.99,5.79,0.20000000000000018,-0.020000000000000462,5.99,6.16,5.84,0.3200000000000003,-0.1900000000000004,513619,631477,336500,294977,-1830
2016-02-07,6.18,6.49,5.87,0.6200000000000001,0.5800000000000001,6.53,6.88,6.08,0.7999999999999998,0.75,6.1,6.44,5.85,0.5900000000000007,0.5800000000000001,6.336,6.72,5.86,0.8599999999999994,0.7299999999999995,825205,1317517,480877,836640,-169361
2016-02-14,7.02,7.17,6.8,0.3700000000000001,0.33999999999999986,7.1875,7.32,6.97,0.35000000000000053,0.20000000000000018,6.92,7.1,6.68,0.41999999999999993,0.2600000000000007,7.055,7.16,6.94,0.21999999999999975,0.02999999999999936,659177,809749,460082,349667,162849
2016-02-21,7.134,7.24,7.04,0.20000000000000018,0.16999999999999993,7.234,7.4,7.13,0.27000000000000046,0.20999999999999996,7.05,7.17,6.95,0.21999999999999975,0.1200000000000001,7.17,7.28,7.08,0.20000000000000018,0.20000000000000018,502025,577363,406680,170683,-74883
2016-02-28,7.53,7.81,7.27,0.54,0.54,7.73,7.91,7.47,0.4400000000000004,0.4400000000000004,7.484,7.7,7.27,0.4300000000000006,0.4300000000000006,7.626,7.81,7.31,0.5,0.4400000000000004,602418,706763,545041,161722,-161722
2016-03-06,7.822,8.03,7.66,0.3699999999999992,0.1200000000000001,7.998,8.12,7.91,0.20999999999999908,-0.17999999999999883,7.674,7.78,7.55,0.23000000000000043,0.1200000000000001,7.84,8.06,7.65,0.41000000000000014,-0.22000000000000064,644479,848172,484705,363467,-307285
2016-03-13,7.752,8.03,7.6,0.4299999999999997,0.23999999999999932,7.898,8.18,7.69,0.4899999999999993,0.33000000000000007,7.676,7.97,7.56,0.41000000000000014,0.33000000000000007,7.836,8.15,7.64,0.5100000000000007,0.4500000000000002,561016,824103,401699,422404,165995
2016-03-20,8.3275,8.64,8.07,0.5700000000000003,0.33999999999999986,8.615,8.9,8.21,0.6899999999999995,0.41999999999999993,8.2325,8.49,7.95,0.54,0.46999999999999975,8.4475,8.74,7.99,0.75,0.5700000000000003,651408,1408732,342990,1065742,-74081
2016-03-27,8.752,8.92,8.5,0.41999999999999993,0.28000000000000114,8.988,9.07,8.82,0.25,0.25,8.642000000000001,8.81,8.46,0.34999999999999964,0.25,8.866,9.03,8.52,0.5099999999999998,0.5099999999999998,700406,920828,566751,354077,-126400
2016-04-03,8.818,9.03,8.69,0.33999999999999986,-0.2400000000000002,8.896,9.03,8.83,0.1999999999999993,-0.1999999999999993,8.662,8.81,8.58,0.23000000000000043,-0.23000000000000043,8.726,8.86,8.63,0.22999999999999865,-0.1899999999999995,502713,683611,452955,230656,2313
2016-04-10,8.782,9.01,8.62,0.39000000000000057,0.16999999999999993,8.942,9.03,8.77,0.2599999999999998,0.129999999999999,8.702,8.82,8.6,0.22000000000000064,0.16999999999999993,8.82,9.02,8.6,0.41999999999999993,0.33999999999999986,510673,673732,360880,312852,-136179
2016-04-17,8.888,8.97,8.74,0.23000000000000043,-0.16000000000000014,8.972,9.09,8.85,0.2400000000000002,-0.16000000000000014,8.806,8.93,8.65,0.27999999999999936,-0.2400000000000002,8.862,8.96,8.71,0.25,-0.1800000000000015,399399,567482,295332,272150,272150
2016-04-24,9.184,9.75,8.74,1.0099999999999998,0.7599999999999998,9.554,10.5,8.78,1.7200000000000006,0.9600000000000009,9.042,9.41,8.65,0.7599999999999998,0.7599999999999998,9.294,9.78,8.71,1.0699999999999985,0.8299999999999983,1048399,1791730,433256,1358474,606751
2016-05-01,9.734,9.87,9.6,0.2699999999999996,0.11000000000000121,9.870000000000001,9.93,9.8,0.129999999999999,-0.08999999999999986,9.620000000000001,9.71,9.5,0.21000000000000085,0.15000000000000036,9.782,9.85,9.73,0.11999999999999922,-0.08000000000000007,662174,1138926,347114,791812,-791812
2016-05-08,9.824,9.93,9.7,0.23000000000000043,0.15000000000000036,9.986,10.09,9.9,0.1899999999999995,0.09999999999999964,9.73,9.76,9.64,0.11999999999999922,0.11999999999999922,9.844,9.93,9.78,0.15000000000000036,0.030000000000001137,692832,869432,565689,303743,236825
2016-05-15,9.674,9.86,9.49,0.3699999999999992,-0.20000000000000107,9.788,10.05,9.58,0.47000000000000064,-0.33999999999999986,9.566,9.8,9.42,0.3800000000000008,-0.23000000000000043,9.666,9.94,9.54,0.40000000000000036,-0.27999999999999936,542283,648810,469268,179542,78332
2016-05-22,9.77,9.86,9.65,0.20999999999999908,0.1899999999999995,9.88,9.96,9.66,0.3000000000000007,0.3000000000000007,9.682,9.79,9.5,0.28999999999999915,0.28999999999999915,9.778,9.86,9.55,0.3099999999999987,0.29999999999999893,445231,656779,217251,439528,-224719
2016-05-29,10.065,10.3,9.86,0.4400000000000013,0.4400000000000013,10.247499999999999,10.36,10.04,0.3200000000000003,0.3200000000000003,10.015,10.21,9.81,0.40000000000000036,0.40000000000000036,10.1725,10.3,9.94,0.3600000000000012,0.3200000000000003,617001,827223,435792,391431,-249553
2016-06-05,10.358,10.43,10.25,0.17999999999999972,0.17999999999999972,10.51,10.62,10.37,0.25,0.19000000000000128,10.316,10.39,10.22,0.16999999999999993,0.16999999999999993,10.446,10.6,10.32,0.27999999999999936,0.09999999999999964,588376,732452,457456,274996,37230
2016-06-12,10.31,10.47,10.2,0.27000000000000135,0.13000000000000078,10.476,10.66,10.38,0.27999999999999936,0.16999999999999993,10.228,10.33,10.15,0.17999999999999972,0.08000000000000007,10.304,10.44,10.21,0.22999999999999865,0.11999999999999922,566630,1044091,359929,684162,641085
2016-06-19,10.456,10.64,10.12,0.5200000000000014,-0.39000000000000057,10.594,10.75,10.28,0.47000000000000064,-0.4400000000000013,10.364,10.58,10.01,0.5700000000000003,-0.370000000000001,10.47,10.68,10.2,0.4800000000000004,-0.3200000000000003,690240,1010077,387046,623031,623031
2016-06-26,10.036,10.29,9.9,0.3899999999999988,0.2699999999999996,10.206,10.53,10.03,0.5,0.5,9.896,10.24,9.66,0.5800000000000001,0.5800000000000001,10.033999999999999,10.33,9.77,0.5600000000000005,0.5600000000000005,938066,1155595,797131,358464,-33561
2016-07-03,10.2675,10.3,10.21,0.08999999999999986,-0.010000000000001563,10.465,10.65,10.33,0.3200000000000003,0.22000000000000064,10.192499999999999,10.26,10.12,0.14000000000000057,0.02999999999999936,10.3375,10.64,10.2,0.4400000000000013,0.39000000000000057,547529,697788,450136,247652,111415
2016-07-10,11.028,11.23,10.71,0.5199999999999996,0.40999999999999837,11.116,11.25,10.88,0.3699999999999992,0.25,10.914,11.04,10.69,0.34999999999999964,0.2599999999999998,11.008,11.11,10.8,0.3099999999999987,0.1899999999999995,549678,887034,326303,560731,28662
2016-07-17,11.088000000000001,11.14,11.0,0.14000000000000057,0.02999999999999936,11.23,11.29,11.17,0.11999999999999922,0.09999999999999964,11.018,11.08,10.96,0.11999999999999922,-0.03999999999999915,11.112,11.19,11.02,0.16999999999999993,0.049999999999998934,443048,569826,360730,209096,-168961
2016-07-24,11.134,11.22,11.08,0.14000000000000057,0.0600000000000005,11.258,11.3,11.16,0.14000000000000057,0.14000000000000057,11.08,11.16,11.0,0.16000000000000014,0.09999999999999964,11.158,11.24,11.08,0.16000000000000014,0.16000000000000014,597591,842162,381941,460221,392301
2016-07-31,10.636,11.65,9.94,1.7100000000000009,-1.3000000000000007,10.71,11.75,10.0,1.75,-1.4000000000000004,10.136,11.13,9.76,1.370000000000001,-1.290000000000001,10.278,11.26,9.83,1.4299999999999997,-1.2599999999999998,1349408,2153205,980221,1172984,-11614
2016-08-07,10.112,10.19,10.01,0.17999999999999972,0.08000000000000007,10.206,10.29,10.11,0.17999999999999972,0.17999999999999972,10.016,10.09,9.91,0.17999999999999972,0.17999999999999972,10.148,10.21,10.09,0.120000000000001,0.10000000000000142,635418,730643,545591,185052,-134813
2016-08-14,10.196,10.28,10.07,0.20999999999999908,-0.010000000000001563,10.258,10.37,10.2,0.16999999999999993,-0.16999999999999993,10.08,10.21,9.99,0.22000000000000064,-0.19000000000000128,10.148,10.29,10.02,0.2699999999999996,-0.2699999999999996,518560,629883,365297,264586,170278
2016-08-21,10.032,10.12,9.96,0.15999999999999837,0.15999999999999837,10.108,10.17,9.99,0.17999999999999972,0.17999999999999972,9.942,10.01,9.85,0.16000000000000014,0.11000000000000121,10.044,10.1,9.94,0.16000000000000014,0.11000000000000121,412760,535958,255853,280105,-280105
2016-08-28,10.072,10.14,10.0,0.14000000000000057,0.030000000000001137,10.148,10.35,10.02,0.33000000000000007,0.1999999999999993,9.946,10.11,9.84,0.2699999999999996,0.16999999999999993,10.104,10.34,10.0,0.33999999999999986,0.28999999999999915,469862,609608,312031,297577,-31711
2016-09-04,10.3825,10.44,10.29,0.15000000000000036,-0.11000000000000121,10.485,10.65,10.37,0.28000000000000114,-0.0600000000000005,10.25,10.39,9.89,0.5,-0.4499999999999993,10.2975,10.47,9.89,0.5800000000000001,-0.5099999999999998,494033,560370,410021,150349,98839
2016-09-11,9.646,9.89,9.4,0.4900000000000002,-0.3500000000000014,9.766,10.0,9.61,0.39000000000000057,-0.28999999999999915,9.49,9.8,9.39,0.41000000000000014,-0.40000000000000036,9.624,9.95,9.43,0.5199999999999996,-0.3099999999999987,611711,937967,395734,542233,542233
2016-09-18,9.776,9.85,9.7,0.15000000000000036,0.120000000000001,9.838000000000001,9.9,9.79,0.11000000000000121,0.07000000000000028,9.654,9.76,9.55,0.20999999999999908,0.10999999999999943,9.76,9.88,9.65,0.23000000000000043,0.02999999999999936,460413,854609,249005,605604,12751
2016-09-25,9.594,9.72,9.5,0.22000000000000064,-0.120000000000001,9.652,9.72,9.54,0.1800000000000015,-0.05000000000000071,9.456,9.52,9.35,0.16999999999999993,-0.16999999999999993,9.564,9.66,9.49,0.16999999999999993,0.120000000000001,797599,1940182,433263,1506919,1482650
2016-10-02,9.526,9.72,9.39,0.33000000000000007,0.14000000000000057,9.642,9.75,9.5,0.25,0.16999999999999993,9.404,9.5,9.3,0.1999999999999993,0.08000000000000007,9.514,9.69,9.36,0.33000000000000007,0.10999999999999943,523255,868841,327006,541835,56049
