Date,KFRC_stock_Open_average,KFRC_stock_Open_max,KFRC_stock_Open_min,KFRC_stock_Open_volatility,KFRC_stock_Open_change,KFRC_stock_High_average,KFRC_stock_High_max,KFRC_stock_High_min,KFRC_stock_High_volatility,KFRC_stock_High_change,KFRC_stock_Low_average,KFRC_stock_Low_max,KFRC_stock_Low_min,KFRC_stock_Low_volatility,KFRC_stock_Low_change,KFRC_stock_Close_average,KFRC_stock_Close_max,KFRC_stock_Close_min,KFRC_stock_Close_volatility,KFRC_stock_Close_change,KFRC_stock_Volume_average,KFRC_stock_Volume_max,KFRC_stock_Volume_min,KFRC_stock_Volume_volatility,KFRC_stock_Volume_change
2016-01-03,23.796,24.85,23.03,1.8200000000000003,-1.360000000000003,24.104,25.0,23.72,1.2800000000000011,-1.2800000000000011,23.28,23.86,22.42,1.4399999999999977,-1.4399999999999977,23.406,23.91,22.49,1.4200000000000017,-1.4200000000000017,136565,182564,84287,98277,12433
2016-01-10,22.448,23.13,21.76,1.3699999999999974,-0.8099999999999987,22.814,23.25,22.0,1.25,-1.120000000000001,21.951999999999998,22.45,21.52,0.9299999999999997,-0.8500000000000014,22.406,22.97,21.98,0.9899999999999984,-0.9800000000000004,182003,282337,137651,144686,56833
2016-01-17,22.225,22.37,21.99,0.38000000000000256,0.13000000000000256,22.4775,22.67,22.36,0.3100000000000023,0.3100000000000023,21.8275,22.05,21.4,0.6500000000000021,0.16000000000000014,22.265,22.55,22.04,0.5100000000000016,0.379999999999999,150530,254198,94916,159282,159282
2016-01-24,22.018,22.46,21.71,0.75,-0.7300000000000004,22.296,22.6,21.94,0.6600000000000001,-0.2900000000000027,21.742,22.03,21.41,0.620000000000001,-0.21000000000000085,21.951999999999998,22.3,21.54,0.7600000000000016,0.28000000000000114,125057,193071,88364,104707,50559
2016-01-31,20.85,22.15,19.93,2.219999999999999,-2.219999999999999,21.324,22.41,20.42,1.9899999999999984,-1.9899999999999984,20.154,20.31,19.84,0.46999999999999886,-0.39000000000000057,20.422,21.34,19.85,1.4899999999999984,-0.5999999999999979,281683,557531,163692,393839,-313623
2016-02-07,17.226,19.57,15.01,4.5600000000000005,-4.18,17.73,20.11,15.54,4.57,-3.99,16.756,19.46,14.87,4.590000000000002,-4.07,17.052,19.77,15.23,4.539999999999999,-4.1899999999999995,410462,1104530,175596,928934,159215
2016-02-14,15.84,15.94,15.78,0.16000000000000014,0.16000000000000014,16.165,16.5,15.94,0.5600000000000005,0.21999999999999886,15.6225,15.88,15.46,0.41999999999999993,0.3600000000000012,15.8275,15.98,15.64,0.33999999999999986,0.1899999999999995,301588,426553,157523,269030,-165926
2016-02-21,16.09166666666667,16.22,15.93,0.28999999999999915,0.08999999999999986,16.220000000000002,16.35,16.12,0.23000000000000043,-0.23000000000000043,15.938333333333333,16.12,15.79,0.33000000000000185,0.10000000000000142,16.10666666666667,16.17,16.0,0.1700000000000017,-0.05000000000000071,178299,361559,0,361559,-163874
2016-02-28,16.596,17.41,16.12,1.2899999999999991,1.2699999999999996,17.06,18.15,16.3,1.8499999999999979,1.8499999999999979,16.47,17.33,15.86,1.4699999999999989,1.4699999999999989,16.952,18.03,15.94,2.0900000000000016,2.0900000000000016,369873,441395,280411,160984,140577
2016-03-06,18.056,18.2,17.81,0.39000000000000057,-0.240000000000002,18.304,18.52,18.1,0.41999999999999815,-0.2799999999999976,17.862,18.06,17.61,0.4499999999999993,-0.21999999999999886,18.029999999999998,18.36,17.7,0.6600000000000001,-0.5300000000000011,215985,286751,161267,125484,-65418
2016-03-13,17.846,18.47,17.5,0.9699999999999989,0.75,18.134,18.58,17.74,0.8399999999999999,0.6099999999999994,17.686,18.2,17.39,0.8099999999999987,0.6600000000000001,18.008,18.55,17.61,0.9400000000000013,0.8599999999999994,143726,223193,93905,129288,76586
2016-03-20,18.34,18.56,18.19,0.36999999999999744,-0.35999999999999943,18.5475,18.56,18.53,0.029999999999997584,-0.00999999999999801,18.13,18.23,18.0,0.23000000000000043,-0.23000000000000043,18.355,18.53,18.2,0.33000000000000185,0.22000000000000242,115748,129183,110546,18637,16763
2016-03-27,19.016,19.39,18.4,0.990000000000002,0.740000000000002,19.362,19.74,18.65,1.0899999999999999,1.0899999999999999,18.875999999999998,19.33,18.33,1.0,0.8699999999999974,19.258,19.71,18.49,1.2200000000000024,1.2200000000000024,128217,166198,92303,73895,50689
2016-04-03,19.286,19.64,18.99,0.6500000000000021,-0.5300000000000011,19.45,19.84,19.26,0.5799999999999983,-0.48999999999999844,19.084,19.54,18.66,0.879999999999999,-0.5500000000000007,19.224,19.59,19.02,0.5700000000000003,-0.46000000000000085,123368,186556,89175,97381,-28007
2016-04-10,19.314,19.69,19.0,0.6900000000000013,0.2699999999999996,19.536,19.7,19.34,0.35999999999999943,0.14000000000000057,19.114,19.46,18.77,0.6900000000000013,0.5300000000000011,19.334,19.63,18.9,0.7300000000000004,0.5600000000000023,129563,162599,108636,53963,310
