Date,MCKStock_Open_average,MCKStock_Open_max,MCKStock_Open_min,MCKStock_Open_volatility,MCKStock_Open_change,MCKStock_High_average,MCKStock_High_max,MCKStock_High_min,MCKStock_High_volatility,MCKStock_High_change,MCKStock_Low_average,MCKStock_Low_max,MCKStock_Low_min,MCKStock_Low_volatility,MCKStock_Low_change,MCKStock_Close_average,MCKStock_Close_max,MCKStock_Close_min,MCKStock_Close_volatility,MCKStock_Close_change,MCKStock_Volume_average,MCKStock_Volume_max,MCKStock_Volume_min,MCKStock_Volume_volatility,MCKStock_Volume_change
2016-01-03,191.77,195.17,188.47,6.699999999999989,-5.1200000000000045,193.186,196.84,189.39,7.450000000000017,-6.27000000000001,189.692,194.6,182.0,12.599999999999994,-10.860000000000014,190.694,195.5,182.39,13.110000000000014,-12.280000000000001,1599132,2217414,1016230,1201184,834388
2016-01-10,163.362,168.99,157.64,11.350000000000023,-7.469999999999999,166.946,170.78,165.15,5.6299999999999955,-5.6299999999999955,159.51600000000002,163.12,156.31,6.810000000000002,-3.0,163.036,165.0,157.84,7.159999999999997,1.4499999999999886,4650311,9176467,3069113,6107354,-5754209
2016-01-17,168.8825,172.3,166.49,5.810000000000002,5.810000000000002,171.69,173.64,169.98,3.6599999999999966,3.6599999999999966,166.385,169.57,162.34,7.22999999999999,4.539999999999992,170.01749999999998,170.45,169.44,1.009999999999991,0.7400000000000091,2904514,3553501,2162659,1390842,-1145172
2016-01-24,165.542,171.72,154.79,16.930000000000007,-10.259999999999991,169.998,172.91,163.06,9.849999999999994,-9.849999999999994,162.562,169.8,152.22,17.580000000000013,-12.180000000000007,165.83599999999998,170.99,160.12,10.870000000000005,-9.189999999999998,2641547,4194666,1794171,2400495,857718
2016-01-31,155.642,159.8,151.74,8.060000000000002,-7.760000000000019,158.308,160.45,156.39,4.060000000000002,-4.060000000000002,152.18800000000002,156.32,149.24,7.079999999999984,-5.489999999999981,154.96200000000002,159.27,152.37,6.900000000000006,-4.909999999999997,3097474,4297936,2642688,1655248,29183
2016-02-07,151.268,153.23,149.94,3.289999999999992,-1.7099999999999795,153.276,155.3,152.06,3.240000000000009,-1.4799999999999898,149.076,150.52,148.29,2.230000000000018,-0.5300000000000011,151.178,152.99,150.03,2.960000000000008,-0.4300000000000068,2391360,3006102,1899131,1106971,-847043
2016-02-14,154.2275,155.72,152.0,3.719999999999999,3.719999999999999,155.99,157.91,153.64,4.27000000000001,2.0800000000000125,153.17249999999999,154.89,150.64,4.25,2.5200000000000102,154.5975,155.96,152.59,3.3700000000000045,1.6800000000000068,1566494,2141708,1288158,853550,-29480
2016-02-21,155.356,156.0,153.29,2.710000000000008,0.44999999999998863,156.72,158.68,155.22,3.460000000000008,1.950000000000017,153.704,154.72,151.93,2.789999999999992,-0.1599999999999966,155.448,156.78,153.99,2.789999999999992,0.3499999999999943,1033711,1270695,769643,501052,151819
2016-02-28,157.66400000000002,162.59,154.68,7.909999999999997,6.030000000000001,160.86599999999999,164.92,156.65,8.269999999999982,6.939999999999998,157.134,162.42,154.42,8.0,7.139999999999986,159.286,162.77,155.62,7.150000000000006,7.150000000000006,1472053,1868836,1114155,754681,-754681
2016-03-06,161.776,162.67,160.0,2.6699999999999875,0.12999999999999545,164.104,166.75,162.63,4.1200000000000045,2.789999999999992,160.012,161.83,157.56,4.27000000000001,0.17000000000001592,162.248,166.4,158.8,7.599999999999994,3.3600000000000136,1293315,1771376,959521,811855,162034
