Date,LAWS_stock_Open_average,LAWS_stock_Open_max,LAWS_stock_Open_min,LAWS_stock_Open_volatility,LAWS_stock_Open_change,LAWS_stock_High_average,LAWS_stock_High_max,LAWS_stock_High_min,LAWS_stock_High_volatility,LAWS_stock_High_change,LAWS_stock_Low_average,LAWS_stock_Low_max,LAWS_stock_Low_min,LAWS_stock_Low_volatility,LAWS_stock_Low_change,LAWS_stock_Close_average,LAWS_stock_Close_max,LAWS_stock_Close_min,LAWS_stock_Close_volatility,LAWS_stock_Close_change,LAWS_stock_Volume_average,LAWS_stock_Volume_max,LAWS_stock_Volume_min,LAWS_stock_Volume_volatility,LAWS_stock_Volume_change
2016-01-03,22.28,22.76,21.86,0.9000000000000021,-0.9000000000000021,22.526,22.8,22.18,0.620000000000001,-0.620000000000001,21.902,22.32,21.4,0.9200000000000017,-0.9200000000000017,22.152,22.54,21.58,0.9600000000000009,-0.9199999999999982,37126,50538,21788,28750,-8483
2016-01-10,20.686,21.66,19.54,2.120000000000001,-2.0500000000000007,20.934,21.83,19.77,2.0599999999999987,-1.9200000000000017,19.838,21.24,18.92,2.3199999999999967,-2.3199999999999967,20.264,21.66,18.98,2.6799999999999997,-2.6799999999999997,21227,30081,16857,13224,-13224
2016-01-17,18.695,19.39,18.25,1.1400000000000006,-0.7100000000000009,19.1775,19.58,18.75,0.8299999999999983,-0.2699999999999996,18.1,18.3,17.91,0.39000000000000057,0.16000000000000014,18.66,19.28,18.29,0.990000000000002,0.870000000000001,39103,64883,18650,46233,31860
2016-01-24,18.906,19.26,18.62,0.6400000000000006,0.2900000000000027,19.424,20.21,19.0,1.2100000000000009,0.9700000000000024,18.584,18.67,18.45,0.22000000000000242,0.22000000000000242,18.912,19.38,18.48,0.8999999999999986,0.8999999999999986,18650,47897,6067,41830,38730
2016-01-31,18.688,19.27,18.4,0.870000000000001,-0.5999999999999979,18.946,19.73,18.53,1.1999999999999993,-1.0199999999999996,18.236,18.46,17.95,0.5100000000000016,-0.07000000000000028,18.486,18.9,18.12,0.7799999999999976,-0.34999999999999787,22998,31835,13194,18641,7743
2016-02-07,18.342,18.62,17.96,0.6600000000000001,0.4200000000000017,19.014,19.61,18.45,1.1600000000000001,0.019999999999999574,18.088,18.4,17.84,0.5599999999999987,-0.08000000000000185,18.567999999999998,18.83,18.23,0.5999999999999979,-0.029999999999997584,12276,27665,6477,21188,-1169
2016-02-14,19.025000000000002,19.42,18.35,1.0700000000000003,-0.6999999999999993,20.197499999999998,21.29,19.37,1.9199999999999982,1.9199999999999982,18.3975,19.11,17.83,1.2800000000000011,-0.6700000000000017,18.795,19.68,17.89,1.7899999999999991,-1.259999999999998,21139,24713,17976,6737,2482
2016-02-21,17.004,17.64,16.5,1.1400000000000006,-0.629999999999999,17.302,18.0,16.87,1.129999999999999,-0.5700000000000003,16.483999999999998,16.72,16.3,0.41999999999999815,0.25,16.868,17.05,16.52,0.5300000000000011,0.5,21635,25686,14989,10697,-302
2016-02-28,17.322,18.09,16.83,1.2600000000000016,0.879999999999999,17.77,18.62,16.9,1.7200000000000024,1.3900000000000006,16.478,17.35,15.23,2.120000000000001,1.9499999999999993,17.366,18.16,16.24,1.9200000000000017,1.9200000000000017,26272,43727,16213,27514,-27514
2016-03-06,18.124,18.45,17.8,0.6499999999999986,0.4499999999999993,18.798,19.74,18.5,1.2399999999999984,1.0199999999999996,17.881999999999998,18.2,17.7,0.5,0.3999999999999986,18.308,18.82,17.94,0.879999999999999,0.19000000000000128,16038,27266,10090,17176,16613
