Date,BOH_stock_Open_average,BOH_stock_Open_max,BOH_stock_Open_min,BOH_stock_Open_volatility,BOH_stock_Open_change,BOH_stock_High_average,BOH_stock_High_max,BOH_stock_High_min,BOH_stock_High_volatility,BOH_stock_High_change,BOH_stock_Low_average,BOH_stock_Low_max,BOH_stock_Low_min,BOH_stock_Low_volatility,BOH_stock_Low_change,BOH_stock_Close_average,BOH_stock_Close_max,BOH_stock_Close_min,BOH_stock_Close_volatility,BOH_stock_Close_change,BOH_stock_Volume_average,BOH_stock_Volume_max,BOH_stock_Volume_min,BOH_stock_Volume_volatility,BOH_stock_Volume_change
2016-03-13,67.736,69.0,66.9,2.0999999999999943,-1.1299999999999955,68.432,69.0,67.96,1.0400000000000063,0.0,67.1,67.82,66.08,1.7399999999999949,0.0,67.808,68.42,67.05,1.3700000000000045,0.29999999999999716,355041,1001215,152109,849106,772989
2016-03-20,68.245,68.71,67.61,1.0999999999999943,-0.8100000000000023,68.6825,69.13,67.83,1.2999999999999972,-1.1700000000000017,67.695,68.06,66.93,1.1299999999999955,-0.9799999999999898,68.4,69.0,67.8,1.2000000000000028,-0.9399999999999977,158325,166191,145492,20699,4422
2016-03-27,68.168,68.66,67.67,0.9899999999999949,0.05000000000001137,68.82000000000001,69.37,68.29,1.0799999999999983,0.6499999999999915,67.548,68.36,66.73,1.6299999999999955,0.23999999999999488,68.358,68.73,67.92,0.8100000000000023,0.5900000000000034,198326,225606,139136,86470,86470
2016-04-03,67.128,68.6,65.97,2.6299999999999955,-2.6299999999999955,67.522,68.6,66.73,1.8699999999999903,-1.8699999999999903,66.21,67.69,65.03,2.6599999999999966,-2.4299999999999926,66.624,68.25,65.29,2.9599999999999937,-2.680000000000007,199832,294933,127959,166974,68882
2016-04-10,67.008,68.14,65.98,2.1599999999999966,2.039999999999992,67.828,68.93,66.45,2.480000000000004,1.5300000000000011,66.708,67.97,65.57,2.4000000000000057,1.9200000000000017,67.306,68.26,65.74,2.5200000000000102,2.3900000000000006,255134,304726,191255,113471,-48559
2016-04-17,68.254,68.86,67.54,1.3199999999999932,-0.22999999999998977,68.87,69.3,68.42,0.8799999999999955,-0.269999999999996,67.836,68.23,67.42,0.8100000000000023,-0.3100000000000023,68.36,68.93,67.76,1.1700000000000017,-0.1700000000000017,254499,465786,161729,304057,304057
2016-04-24,68.946,69.68,68.38,1.3000000000000114,-0.6200000000000045,69.604,70.08,68.94,1.1400000000000006,-0.5499999999999972,68.138,68.75,67.34,1.4099999999999966,0.4899999999999949,68.96000000000001,69.91,68.4,1.509999999999991,0.009999999999990905,353225,562721,226967,335754,-285065
2016-05-01,67.876,68.55,66.83,1.7199999999999989,-1.6700000000000017,68.5,69.55,67.48,2.069999999999993,-2.069999999999993,67.218,68.13,66.42,1.7099999999999937,-1.7099999999999937,68.038,69.53,67.17,2.3599999999999994,-2.0799999999999983,246678,335054,128037,207017,-188621
2016-05-08,68.11,68.61,67.29,1.3199999999999932,1.1599999999999966,68.756,69.09,67.87,1.2199999999999989,1.1799999999999926,67.622,68.23,66.91,1.3200000000000074,0.25,68.158,68.62,67.6,1.0200000000000102,0.020000000000010232,185409,363579,118754,244825,1298
2016-05-15,68.336,69.18,67.41,1.7700000000000102,1.3900000000000006,69.408,69.95,68.56,1.3900000000000006,1.2000000000000028,67.892,69.12,67.08,2.0400000000000063,1.490000000000009,68.682,69.58,67.33,2.25,1.1799999999999926,175065,310671,118507,192164,16132
2016-05-22,70.284,71.18,69.23,1.9500000000000028,1.4099999999999966,70.97,71.7,69.72,1.980000000000004,1.980000000000004,69.79,70.64,68.7,1.9399999999999977,1.9399999999999977,70.63,71.67,69.05,2.6200000000000045,2.6200000000000045,173663,256164,124210,131954,-24492
2016-05-29,71.66,72.03,71.27,0.7600000000000051,-0.3100000000000023,72.06,72.46,71.72,0.7399999999999949,-0.35999999999999943,70.975,71.43,70.31,1.1200000000000045,-1.1200000000000045,71.85249999999999,72.44,71.25,1.1899999999999977,-0.5999999999999943,234501,353421,176764,176657,151511
2016-06-05,71.728,72.27,70.91,1.3599999999999994,-0.5700000000000074,72.276,72.77,71.47,1.2999999999999972,-1.1800000000000068,71.348,71.79,70.55,1.240000000000009,-0.8700000000000045,71.9,72.5,71.02,1.480000000000004,-1.240000000000009,132868,166183,80160,86023,18626
2016-06-12,68.854,70.6,67.41,3.1899999999999977,-3.1899999999999977,69.314,70.89,67.96,2.930000000000007,-2.680000000000007,68.05,69.77,67.0,2.769999999999996,-2.769999999999996,68.33,69.92,67.39,2.530000000000001,-2.3100000000000023,256185,429056,161477,267579,267579
2016-06-19,68.68599999999999,69.86,67.6,2.260000000000005,-1.230000000000004,69.65,71.01,68.87,2.1400000000000006,-0.1600000000000108,68.382,69.86,67.25,2.6099999999999994,-0.8900000000000006,68.908,70.98,68.1,2.8800000000000097,-0.07000000000000739,241709,562277,128038,434239,399580
2016-06-26,67.136,68.33,66.06,2.269999999999996,1.3199999999999932,67.78,68.85,66.78,2.069999999999993,1.3199999999999932,66.224,67.63,64.96,2.6700000000000017,2.6700000000000017,67.068,68.8,65.12,3.6799999999999926,2.8100000000000023,395810,468421,344173,124248,-79659
2016-07-03,66.705,67.53,65.75,1.7800000000000011,0.3200000000000074,67.3225,68.51,66.39,2.1200000000000045,1.2900000000000063,65.9575,67.01,65.19,1.8200000000000074,1.210000000000008,66.715,67.71,66.16,1.5499999999999972,1.3399999999999892,336514,441741,277805,163936,-39460
2016-07-10,69.898,71.25,68.35,2.9000000000000057,2.660000000000011,70.292,71.25,68.87,2.3799999999999955,2.1400000000000006,69.438,70.39,68.31,2.0799999999999983,1.6899999999999977,69.80799999999999,70.57,68.4,2.1699999999999875,1.6799999999999926,276642,363205,213733,149472,114930
2016-07-17,69.376,70.0,68.31,1.6899999999999977,-1.6200000000000045,69.884,70.49,69.06,1.4299999999999926,-1.1799999999999926,68.798,69.49,68.04,1.4499999999999886,-1.4499999999999886,69.124,69.69,68.3,1.3900000000000006,-0.8599999999999994,196374,355648,104540,251108,99842
2016-07-24,69.598,70.01,69.34,0.6700000000000017,0.04999999999999716,70.188,70.87,69.71,1.1600000000000108,-0.20000000000000284,69.09,69.64,68.68,0.9599999999999937,-0.029999999999986926,69.596,70.1,68.92,1.1799999999999926,-0.6200000000000045,300337,485663,177239,308424,-66783
2016-07-31,68.126,68.94,67.11,1.8299999999999983,-0.6899999999999977,68.812,69.95,68.16,1.7900000000000063,0.6500000000000057,67.414,68.13,66.38,1.75,0.06999999999999318,68.126,69.81,66.96,2.8500000000000085,1.730000000000004,326304,580694,208179,372515,1757
2016-08-07,69.66,70.2,69.05,1.1500000000000057,-0.8100000000000023,69.928,70.34,69.1,1.240000000000009,-0.8900000000000006,69.122,69.32,68.54,0.7799999999999869,-0.7599999999999909,69.50399999999999,70.27,69.07,1.2000000000000028,-0.4200000000000017,178721,297962,81673,216289,-52666
2016-08-14,69.368,69.58,69.21,0.37000000000000455,0.3400000000000034,69.886,70.28,69.57,0.710000000000008,0.4300000000000068,69.2,69.58,68.88,0.7000000000000028,0.3400000000000034,69.702,70.08,69.37,0.7099999999999937,0.39000000000000057,185078,281709,86362,195347,195347
2016-08-21,70.536,71.01,69.86,1.1500000000000057,1.1500000000000057,70.818,71.03,70.41,0.6200000000000045,0.6200000000000045,70.248,70.44,69.77,0.6700000000000017,0.5499999999999972,70.6,70.87,70.41,0.46000000000000796,0.46000000000000796,145699,194047,103871,90176,77803
2016-08-28,71.54599999999999,72.32,70.61,1.7099999999999937,1.3100000000000023,72.088,72.77,71.22,1.5499999999999972,1.5499999999999972,71.044,71.52,70.44,1.0799999999999983,1.0799999999999983,71.83200000000001,72.75,70.93,1.8199999999999932,1.8199999999999932,183621,261104,122687,138417,122966
2016-09-04,71.9825,72.75,71.37,1.3799999999999955,-0.9099999999999966,72.5575,73.04,72.24,0.8000000000000114,-0.6500000000000057,71.46000000000001,71.97,71.17,0.7999999999999972,0.3100000000000023,71.80250000000001,72.19,71.4,0.789999999999992,0.10999999999999943,209488,234191,161424,72767,-46925
2016-09-11,70.944,71.28,70.53,0.75,-0.75,71.41,72.11,70.72,1.3900000000000006,-1.3900000000000006,70.472,70.77,70.12,0.6499999999999915,-0.6499999999999915,71.06,72.06,70.35,1.710000000000008,-1.710000000000008,156011,211535,101676,109859,29695
2016-09-18,71.676,73.0,70.68,2.319999999999993,2.319999999999993,72.216,73.44,71.28,2.1599999999999966,2.1400000000000006,71.32000000000001,72.46,70.4,2.059999999999988,2.059999999999988,71.888,73.0,70.76,2.239999999999995,2.1599999999999966,156333,223821,108310,115511,115511
2016-09-25,72.1,72.67,71.2,1.4699999999999989,-0.4899999999999949,72.67,72.97,72.13,0.8400000000000034,0.4700000000000131,71.44,72.08,71.06,1.019999999999996,0.009999999999990905,72.054,72.71,71.38,1.3299999999999983,1.0900000000000034,201647,260552,113310,147242,61362
2016-10-02,72.72,73.57,71.99,1.5799999999999983,1.3999999999999915,73.426,73.95,72.76,1.1899999999999977,1.0300000000000011,72.294,72.75,71.73,1.019999999999996,1.019999999999996,73.022,73.83,71.94,1.8900000000000006,1.8900000000000006,201805,260764,145571,115193,7565
2016-10-09,73.816,74.4,73.09,1.3100000000000023,-1.019999999999996,74.106,74.69,73.09,1.5999999999999943,-0.8199999999999932,73.194,74.18,71.78,2.4000000000000057,-1.2800000000000011,73.506,74.41,72.25,2.1599999999999966,-1.1499999999999915,162698,213054,112690,100364,46003
2016-10-16,73.788,74.51,73.4,1.1099999999999994,0.05999999999998806,74.24,74.8,73.76,1.039999999999992,0.3999999999999915,73.238,73.8,72.57,1.230000000000004,0.8900000000000006,73.752,74.43,72.88,1.5500000000000114,1.1400000000000006,121602,159084,96952,62132,20119
2016-10-23,74.686,75.17,74.03,1.1400000000000006,0.1700000000000017,75.082,75.56,74.41,1.1500000000000057,0.12000000000000455,74.068,74.38,73.6,0.7800000000000011,0.1599999999999966,74.464,74.94,73.9,1.039999999999992,0.06999999999999318,215612,257675,179655,78020,34617
2016-10-30,74.336,75.36,73.57,1.7900000000000063,-0.8900000000000006,74.862,75.57,74.09,1.4799999999999898,-0.36999999999999034,73.556,74.2,72.97,1.230000000000004,-1.0400000000000063,74.25,75.15,73.31,1.8400000000000034,-0.8700000000000045,171654,200344,146250,54094,42709
2016-11-06,78.226,82.03,75.81,6.219999999999999,6.109999999999999,80.288,85.32,76.09,9.22999999999999,9.139999999999986,77.81,81.64,75.17,6.469999999999999,6.469999999999999,79.708,85.01,75.74,9.27000000000001,8.950000000000003,327050,578695,149493,429202,141536
2016-11-13,85.42,85.86,84.86,1.0,-0.37000000000000455,86.698,88.43,86.02,2.410000000000011,-2.0400000000000063,84.9,85.27,84.37,0.8999999999999915,0.18999999999999773,85.686,85.95,85.45,0.5,-0.45000000000000284,325044,403721,255053,148668,-57670
2016-11-20,86.1425,86.5,85.78,0.7199999999999989,0.20000000000000284,86.76,87.34,86.28,1.0600000000000023,0.29999999999999716,85.4325,85.88,85.16,0.7199999999999989,-0.10999999999999943,85.8775,86.15,85.53,0.6200000000000045,-0.6200000000000045,234767,315289,82645,232644,-146914
2016-11-27,84.018,84.57,82.91,1.6599999999999966,-0.03999999999999204,84.604,85.11,83.86,1.25,-0.07000000000000739,83.37,84.12,82.83,1.2900000000000063,1.1700000000000017,83.818,84.94,82.99,1.9500000000000028,1.6800000000000068,279015,352973,194330,158643,-105789
2016-12-04,86.778,88.95,85.3,3.6500000000000057,3.6500000000000057,87.58,89.18,85.86,3.3200000000000074,3.3200000000000074,86.19,87.53,84.8,2.730000000000004,2.730000000000004,87.354,89.1,85.32,3.780000000000001,3.780000000000001,196179,220102,158240,61862,8643
2016-12-11,88.628,89.11,87.64,1.4699999999999989,0.37999999999999545,89.306,89.42,89.14,0.28000000000000114,-0.01999999999999602,87.35600000000001,87.79,86.79,1.0,0.47999999999998977,88.054,89.04,87.14,1.9000000000000057,0.3499999999999943,245842,369534,148099,221435,197361
2016-12-18,88.34,89.09,87.38,1.710000000000008,0.6700000000000017,88.936,89.48,88.51,0.9699999999999989,-0.03999999999999204,88.026,88.42,87.34,1.0799999999999983,0.5699999999999932,88.6,89.31,88.32,0.9900000000000091,-0.21000000000000796,161508,261699,103461,158238,-158238
2016-12-25,88.8525,89.11,88.28,0.8299999999999983,0.6500000000000057,89.29,89.72,88.93,0.789999999999992,-0.01999999999999602,88.11500000000001,88.56,87.83,0.730000000000004,0.060000000000002274,88.8125,89.16,88.64,0.519999999999996,-0.07000000000000739,207090,270828,138168,132660,-40495
2017-01-01,89.6225,90.35,89.12,1.2299999999999898,-1.2299999999999898,90.3775,90.8,89.93,0.8699999999999903,-0.8699999999999903,88.38,89.12,87.89,1.230000000000004,0.5499999999999972,89.1125,90.36,88.48,1.8799999999999955,0.23000000000000398,195194,266555,146606,119949,-117707
2017-01-08,88.236,88.5,87.76,0.7399999999999949,-0.28000000000000114,89.19200000000001,90.2,88.61,1.5900000000000034,1.5600000000000023,87.444,88.21,86.18,2.029999999999987,0.9599999999999937,88.438,89.46,87.36,2.0999999999999943,1.7399999999999949,276655,376636,192930,183706,53356
2017-01-15,87.5175,88.62,86.88,1.740000000000009,-1.4500000000000028,88.005,88.68,87.17,1.5100000000000051,0.060000000000002274,86.33500000000001,87.17,85.67,1.5,0.769999999999996,87.2325,88.27,86.47,1.7999999999999972,1.7999999999999972,269991,516300,174185,342115,305594
2017-01-22,88.232,89.23,87.09,2.1400000000000006,0.28000000000000114,88.81,89.39,88.52,0.8700000000000045,0.07000000000000739,87.068,88.0,85.82,2.180000000000007,1.5200000000000102,87.88,88.39,86.33,2.0600000000000023,1.8599999999999994,300460,396310,179774,216536,-162085
2017-01-29,85.864,87.28,83.71,3.5700000000000074,-2.6899999999999977,86.302,87.59,84.17,3.4200000000000017,-2.0900000000000034,84.484,86.1,82.75,3.3499999999999943,-2.239999999999995,84.988,87.18,82.97,4.210000000000008,-2.470000000000013,362997,432778,242170,190608,137444
2017-02-05,83.786,84.5,83.06,1.4399999999999977,0.5600000000000023,84.416,85.14,83.07,2.0700000000000074,-0.3400000000000034,83.15599999999999,83.82,81.97,1.8499999999999943,-0.10999999999999943,83.614,84.0,82.77,1.230000000000004,-0.21999999999999886,196069,248588,147417,101171,-22020
2017-02-12,84.58,85.2,84.02,1.1800000000000068,-0.3400000000000034,85.2,85.59,84.92,0.6700000000000017,-0.060000000000002274,84.08,84.53,83.74,0.7900000000000063,-0.0799999999999983,84.776,85.23,84.26,0.9699999999999989,0.44999999999998863,267807,394291,136380,257911,-72406
2017-02-19,84.755,85.32,84.1,1.2199999999999989,-0.6700000000000017,85.485,85.9,84.96,0.9400000000000119,-0.4700000000000131,84.3375,84.61,84.01,0.5999999999999943,-0.21999999999999886,85.3325,85.9,84.94,0.960000000000008,-0.1599999999999966,202285,281332,132023,149309,-102517
2017-02-26,85.67,87.12,84.82,2.3000000000000114,0.710000000000008,86.48,87.59,85.5,2.0900000000000034,0.4399999999999977,84.94,85.93,84.04,1.8900000000000006,0.35999999999999943,85.548,87.1,84.46,2.6400000000000006,-0.1700000000000017,273824,401831,193863,207968,-11625
2017-03-05,84.892,86.06,84.39,1.6700000000000017,-0.269999999999996,85.418,86.1,84.81,1.289999999999992,-0.8299999999999983,83.76,84.43,82.44,1.990000000000009,-1.960000000000008,84.196,85.08,83.42,1.6599999999999966,-1.6599999999999966,172430,221795,145050,76745,76745
2017-03-12,84.336,85.16,83.21,1.9500000000000028,1.9500000000000028,85.178,85.5,84.74,0.7600000000000051,0.28000000000000114,83.624,84.17,82.5,1.6700000000000017,1.4399999999999977,84.678,85.17,84.09,1.0799999999999983,0.4200000000000017,415282,1057823,185352,872471,783880
2017-03-19,81.11,84.71,78.48,6.22999999999999,-5.339999999999989,81.806,85.16,79.74,5.420000000000002,-5.3799999999999955,79.46000000000001,83.59,77.88,5.710000000000008,-4.939999999999998,80.072,83.64,78.57,5.070000000000007,-4.230000000000004,261953,397671,126493,271178,52782
2017-03-26,79.932,82.72,77.66,5.060000000000002,5.060000000000002,81.322,83.08,79.49,3.5900000000000034,3.450000000000003,79.502,81.96,77.03,4.929999999999993,4.929999999999993,81.046,82.98,79.45,3.530000000000001,2.9099999999999966,182042,197512,158207,39305,-5303
2017-04-02,80.93,82.79,79.26,3.530000000000001,-3.470000000000013,81.67,82.89,80.61,2.280000000000001,-2.1599999999999966,79.768,80.79,78.78,2.010000000000005,-1.470000000000013,80.514,81.49,79.4,2.089999999999989,-1.1400000000000006,182045,214596,154646,59950,29661
2017-04-09,79.7375,80.48,78.75,1.730000000000004,-1.730000000000004,80.6575,81.6,79.57,2.030000000000001,-1.3200000000000074,78.6575,79.16,77.51,1.6499999999999915,-1.6499999999999915,79.285,80.54,77.57,2.970000000000013,-2.1300000000000097,201565,273581,138468,135113,39335
2017-04-16,79.358,80.62,77.74,2.8800000000000097,2.8800000000000097,80.502,81.56,79.51,2.049999999999997,2.049999999999997,78.96,80.33,77.28,3.049999999999997,3.049999999999997,80.062,81.19,79.0,2.1899999999999977,1.769999999999996,158259,209273,128876,80397,80397
2017-04-23,83.366,84.99,82.06,2.9299999999999926,-1.9399999999999977,84.106,84.99,83.64,1.3499999999999943,-1.1700000000000017,82.01599999999999,82.52,81.43,1.0899999999999892,-0.38999999999998636,82.578,83.25,81.48,1.769999999999996,-1.039999999999992,241489,290751,183964,106787,-106787
2017-04-30,82.316,83.45,81.3,2.1500000000000057,1.4899999999999949,83.114,84.04,82.45,1.5900000000000034,0.9899999999999949,81.682,82.86,80.9,1.9599999999999937,1.3199999999999932,82.632,83.33,82.1,1.230000000000004,0.1699999999999875,144813,163393,126884,36509,5524
2017-05-07,81.484,82.58,79.75,2.8299999999999983,-2.8299999999999983,81.822,82.79,80.13,2.660000000000011,-2.6500000000000057,80.616,81.84,79.27,2.5700000000000074,-2.5700000000000074,81.268,82.56,80.07,2.490000000000009,-2.490000000000009,121353,148348,91235,57113,12631
2017-05-14,79.042,80.88,77.41,3.469999999999999,-2.1400000000000006,79.78,81.06,78.55,2.510000000000005,-2.1200000000000045,78.44,80.31,77.07,3.240000000000009,-2.4000000000000057,79.094,80.81,77.57,3.240000000000009,-2.4200000000000017,149504,249937,104694,145243,9061
2017-05-21,78.9,79.75,78.18,1.5699999999999932,-0.4899999999999949,79.456,80.01,78.79,1.2199999999999989,-0.269999999999996,78.312,78.77,78.04,0.7299999999999898,-0.05999999999998806,78.936,79.67,78.27,1.4000000000000057,-0.38000000000000966,125555,161707,84845,76862,-20755
2017-05-28,78.0475,78.26,77.85,0.4100000000000108,0.10000000000000853,78.6625,79.06,78.18,0.8799999999999955,0.8799999999999955,77.0925,77.45,76.63,0.8200000000000074,0.4399999999999977,77.93,78.73,77.53,1.2000000000000028,-0.20000000000000284,208267,274579,120998,153581,153581
2017-06-04,78.402,81.34,76.71,4.63000000000001,3.5600000000000023,80.066,83.7,77.53,6.170000000000002,5.469999999999999,78.018,81.16,75.92,5.239999999999995,3.8599999999999994,79.434,83.59,76.99,6.6000000000000085,6.260000000000005,257111,406774,167016,239758,95578
2017-06-11,82.684,83.68,81.95,1.730000000000004,-1.5100000000000051,83.476,84.85,82.42,2.4299999999999926,-2.4299999999999926,81.798,82.43,81.12,1.3100000000000023,-1.1400000000000006,82.614,83.16,82.09,1.0699999999999932,-1.0699999999999932,330724,837841,141766,696075,504653
2017-06-18,81.276,82.55,80.32,2.230000000000004,-1.6199999999999903,81.518,82.91,80.72,2.1899999999999977,-1.9099999999999966,80.194,81.17,79.64,1.5300000000000011,-1.4200000000000017,80.864,81.8,80.21,1.5900000000000034,-1.5900000000000034,253781,308786,191930,116856,91739
2017-06-25,82.446,84.46,80.45,4.009999999999991,3.3400000000000034,83.056,84.46,81.54,2.9199999999999875,2.25,81.738,82.69,80.33,2.3599999999999994,2.3500000000000085,82.33200000000001,83.59,81.01,2.5799999999999983,1.9599999999999937,200124,231757,160249,71508,39964
2017-07-02,84.005,84.97,83.36,1.6099999999999994,0.01999999999999602,84.575,85.37,83.65,1.7199999999999989,-1.7199999999999989,83.125,83.77,82.47,1.2999999999999972,-0.8900000000000006,83.95750000000001,84.87,83.0,1.8700000000000045,-1.4699999999999989,167410,199578,124382,75196,35687
2017-07-09,82.018,83.29,81.2,2.0900000000000034,-2.0900000000000034,82.556,83.58,81.98,1.5999999999999943,-1.5999999999999943,81.444,82.59,80.5,2.0900000000000034,-2.0900000000000034,81.852,82.65,81.49,1.1600000000000108,-1.1600000000000108,153799,209393,121244,88149,3015
2017-07-16,81.56,81.89,81.1,0.7900000000000063,0.5700000000000074,82.28,82.56,81.95,0.6099999999999994,0.15000000000000568,81.218,81.6,80.85,0.75,0.2600000000000051,81.75,81.97,81.45,0.519999999999996,-0.4099999999999966,164005,239832,97972,141860,108345
2017-07-23,84.026,85.4,82.31,3.0900000000000034,1.1899999999999977,84.714,86.19,83.54,2.6499999999999915,-0.4199999999999875,83.092,84.89,81.98,2.9099999999999966,0.6799999999999926,83.746,85.29,83.0,2.2900000000000063,-0.5699999999999932,225311,430043,104307,325736,-157090
2017-07-30,83.908,84.31,83.41,0.9000000000000057,0.5900000000000034,84.35600000000001,84.62,83.98,0.6400000000000006,0.4099999999999966,83.24,83.59,83.08,0.5100000000000051,0.5,83.946,84.38,83.4,0.9799999999999898,0.3400000000000034,134551,177823,82137,95686,-60201
2017-08-06,82.226,84.0,80.13,3.8700000000000045,-3.8700000000000045,82.83,84.77,81.0,3.769999999999996,-3.0799999999999983,81.522,83.27,79.28,3.989999999999995,-3.8700000000000045,81.764,83.39,79.79,3.5999999999999943,-3.5999999999999943,110632,142015,94417,47598,45985
2017-08-13,80.532,82.05,78.44,3.6099999999999994,-1.990000000000009,81.254,82.21,79.74,2.469999999999999,-1.990000000000009,79.736,80.82,78.33,2.489999999999995,-1.7199999999999989,80.262,81.51,78.77,2.740000000000009,-2.4200000000000017,122639,142750,67204,75546,-10945
2017-08-20,79.238,80.02,78.42,1.5999999999999943,0.9299999999999926,79.746,80.57,79.1,1.4699999999999989,1.4699999999999989,78.736,79.8,78.01,1.789999999999992,1.759999999999991,79.372,80.18,78.91,1.2700000000000102,1.2700000000000102,98726,116976,75371,41605,-20336
2017-08-27,78.87,80.43,78.27,2.160000000000011,-2.160000000000011,79.224,80.7,78.58,2.1200000000000045,-1.6300000000000097,78.428,79.65,78.02,1.6300000000000097,-1.5300000000000011,78.656,79.97,78.13,1.8400000000000034,-1.4899999999999949,144289,224316,83810,140506,21583
2017-09-03,76.565,78.0,75.0,3.0,-3.0,76.9725,78.11,76.03,2.0799999999999983,-2.0799999999999983,75.4325,76.25,74.72,1.5300000000000011,-1.0400000000000063,75.7725,76.49,75.0,1.4899999999999949,-0.539999999999992,232851,333973,147168,186805,28531
2017-09-10,77.696,78.54,76.15,2.3900000000000006,1.6799999999999926,78.402,78.82,77.22,1.5999999999999943,1.5999999999999943,77.372,78.07,76.15,1.9199999999999875,1.6299999999999955,78.104,78.69,76.99,1.7000000000000028,1.7000000000000028,247830,367530,152635,214895,123686
2017-09-17,80.222,81.24,78.89,2.3499999999999943,2.1899999999999977,81.094,81.85,79.87,1.9799999999999898,1.9799999999999898,79.976,81.05,78.85,2.200000000000003,2.1700000000000017,80.858,81.5,79.75,1.75,1.7399999999999949,129829,159968,73616,86352,-86352
2017-09-24,82.47,83.42,81.37,2.049999999999997,1.6299999999999955,83.066,84.24,82.0,2.239999999999995,2.009999999999991,81.94,83.0,81.14,1.8599999999999994,1.8599999999999994,82.588,83.36,81.57,1.7900000000000063,1.6899999999999977,124238,167327,69448,97879,77838
2017-10-01,83.828,84.41,83.1,1.3100000000000023,1.0100000000000051,84.46600000000001,85.06,84.06,1.0,0.6299999999999955,83.164,83.99,82.69,1.2999999999999972,1.2999999999999972,84.004,84.4,82.96,1.440000000000012,0.010000000000005116,106864,150814,76328,74486,-55440
2017-10-08,84.266,84.8,83.04,1.759999999999991,-1.6699999999999875,84.594,85.16,84.0,1.1599999999999966,-0.7099999999999937,83.604,84.41,82.35,2.0600000000000023,-1.5400000000000063,84.016,85.05,83.09,1.9599999999999937,-1.2299999999999898,90890,116765,74393,42372,-2129
