Date,Open,High,Low,Close,Currency
2016-04-19,18.41,18.41,18.41,18.41,USD
2016-04-20,18.28,18.28,18.28,18.28,USD
2016-04-21,18.38,18.38,18.38,18.38,USD
2016-04-24,18.25,18.25,18.25,18.25,USD
2016-04-25,18.4,18.4,18.4,18.4,USD
2016-04-26,18.49,18.49,18.49,18.49,USD
2016-04-27,18.25,18.25,18.25,18.25,USD
2016-04-28,18.1,18.1,18.1,18.1,USD
2016-05-01,18.23,18.23,18.23,18.23,USD
2016-05-02,17.99,17.99,17.99,17.99,USD
2016-05-03,17.84,17.84,17.84,17.84,USD
2016-05-04,17.8,17.8,17.8,17.8,USD
2016-05-05,17.84,17.84,17.84,17.84,USD
2016-05-08,17.9,17.9,17.9,17.9,USD
2016-05-09,18.16,18.16,18.16,18.16,USD
2016-05-10,18.0,18.0,18.0,18.0,USD
2016-05-11,17.98,17.98,17.98,17.98,USD
2016-05-12,17.85,17.85,17.85,17.85,USD
2016-05-15,18.05,18.05,18.05,18.05,USD
2016-05-16,17.92,17.92,17.92,17.92,USD
2016-05-17,17.93,17.93,17.93,17.93,USD
2016-05-18,17.83,17.83,17.83,17.83,USD
2016-05-19,18.05,18.05,18.05,18.05,USD
2016-05-22,18.01,18.01,18.01,18.01,USD
2016-05-23,18.34,18.34,18.34,18.34,USD
2016-05-24,18.41,18.41,18.41,18.41,USD
2016-05-25,18.42,18.42,18.42,18.42,USD
2016-05-26,18.57,18.57,18.57,18.57,USD
2016-05-30,18.59,18.59,18.59,18.59,USD
2016-05-31,18.62,18.62,18.62,18.62,USD
2016-06-01,18.75,18.75,18.75,18.75,USD
2016-06-02,18.58,18.58,18.58,18.58,USD
2016-06-05,18.76,18.76,18.76,18.76,USD
2016-06-06,18.84,18.84,18.84,18.84,USD
2016-06-07,18.93,18.93,18.93,18.93,USD
2016-06-08,18.83,18.83,18.83,18.83,USD
2016-06-09,18.49,18.49,18.49,18.49,USD
2016-06-12,18.3,18.3,18.3,18.3,USD
2016-06-13,18.25,18.25,18.25,18.25,USD
2016-06-14,18.24,18.24,18.24,18.24,USD
2016-06-15,18.19,18.19,18.19,18.19,USD
2016-06-16,18.19,18.19,18.19,18.19,USD
2016-06-19,18.4,18.4,18.4,18.4,USD
2016-06-20,18.4,18.4,18.4,18.4,USD
2016-06-21,18.37,18.37,18.37,18.37,USD
2016-06-22,18.67,18.67,18.67,18.67,USD
2016-06-23,17.85,17.85,17.85,17.85,USD
2016-06-26,17.27,17.27,17.27,17.27,USD
2016-06-27,17.67,17.67,17.67,17.67,USD
2016-06-28,18.05,18.05,18.05,18.05,USD
2016-06-29,18.36,18.36,18.36,18.36,USD
2016-06-30,18.44,18.44,18.44,18.44,USD
2016-07-04,18.19,18.19,18.19,18.19,USD
2016-07-05,18.31,18.31,18.31,18.31,USD
2016-07-06,18.32,18.32,18.32,18.32,USD
2016-07-07,18.63,18.63,18.63,18.63,USD
2016-07-10,18.68,18.68,18.68,18.68,USD
2016-07-11,18.88,18.88,18.88,18.88,USD
2016-07-12,18.81,18.81,18.81,18.81,USD
2016-07-13,18.89,18.89,18.89,18.89,USD
2016-07-14,18.88,18.88,18.88,18.88,USD
2016-07-17,18.88,18.88,18.88,18.88,USD
2016-07-18,18.8,18.8,18.8,18.8,USD
2016-07-19,18.95,18.95,18.95,18.95,USD
2016-07-20,18.87,18.87,18.87,18.87,USD
2016-07-21,18.98,18.98,18.98,18.98,USD
2016-07-24,18.89,18.89,18.89,18.89,USD
2016-07-25,19.05,19.05,19.05,19.05,USD
2016-07-26,18.89,18.89,18.89,18.89,USD
2016-07-27,18.94,18.94,18.94,18.94,USD
2016-07-28,18.95,18.95,18.95,18.95,USD
2016-07-31,18.82,18.82,18.82,18.82,USD
2016-08-01,18.64,18.64,18.64,18.64,USD
2016-08-02,18.79,18.79,18.79,18.79,USD
2016-08-03,18.8,18.8,18.8,18.8,USD
2016-08-04,18.97,18.97,18.97,18.97,USD
2016-08-07,18.94,18.94,18.94,18.94,USD
2016-08-08,18.92,18.92,18.92,18.92,USD
2016-08-09,18.83,18.83,18.83,18.83,USD
2016-08-10,18.95,18.95,18.95,18.95,USD
2016-08-11,18.9,18.9,18.9,18.9,USD
2016-08-14,19.01,19.01,19.01,19.01,USD
2016-08-15,18.83,18.83,18.83,18.83,USD
2016-08-16,18.82,18.82,18.82,18.82,USD
2016-08-17,18.95,18.95,18.95,18.95,USD
2016-08-18,19.0,19.0,19.0,19.0,USD
2016-08-21,18.97,18.97,18.97,18.97,USD
2016-08-22,19.04,19.04,19.04,19.04,USD
2016-08-23,18.91,18.91,18.91,18.91,USD
2016-08-24,18.96,18.96,18.96,18.96,USD
2016-08-25,18.94,18.94,18.94,18.94,USD
2016-08-28,19.02,19.02,19.02,19.02,USD
2016-08-29,19.01,19.01,19.01,19.01,USD
2016-08-30,18.93,18.93,18.93,18.93,USD
2016-08-31,18.99,18.99,18.99,18.99,USD
2016-09-01,19.14,19.14,19.14,19.14,USD
2016-09-05,19.16,19.16,19.16,19.16,USD
2016-09-06,19.25,19.25,19.25,19.25,USD
2016-09-07,19.17,19.17,19.17,19.17,USD
2016-09-08,18.61,18.61,18.61,18.61,USD
2016-09-11,18.86,18.86,18.86,18.86,USD
2016-09-12,18.57,18.57,18.57,18.57,USD
2016-09-13,18.53,18.53,18.53,18.53,USD
2016-09-14,18.73,18.73,18.73,18.73,USD
2016-09-15,18.63,18.63,18.63,18.63,USD
2016-09-18,18.69,18.69,18.69,18.69,USD
2016-09-19,18.67,18.67,18.67,18.67,USD
2016-09-20,18.93,18.93,18.93,18.93,USD
2016-09-21,19.08,19.08,19.08,19.08,USD
2016-09-22,18.91,18.91,18.91,18.91,USD
2016-09-25,18.81,18.81,18.81,18.81,USD
2016-09-26,18.88,18.88,18.88,18.88,USD
2016-09-27,19.07,19.07,19.07,19.07,USD
2016-09-28,18.92,18.92,18.92,18.92,USD
2016-09-29,19.11,19.11,19.11,19.11,USD
2016-10-02,19.04,19.04,19.04,19.04,USD
2016-10-03,18.93,18.93,18.93,18.93,USD
2016-10-04,19.11,19.11,19.11,19.11,USD
2016-10-05,19.01,19.01,19.01,19.01,USD
2016-10-06,18.86,18.86,18.86,18.86,USD
2016-10-09,19.05,19.05,19.05,19.05,USD
2016-10-10,18.74,18.74,18.74,18.74,USD
2016-10-11,18.74,18.74,18.74,18.74,USD
2016-10-12,18.64,18.64,18.64,18.64,USD
2016-10-13,18.6,18.6,18.6,18.6,USD
2016-10-16,18.56,18.56,18.56,18.56,USD
2016-10-17,18.67,18.67,18.67,18.67,USD
2016-10-18,18.74,18.74,18.74,18.74,USD
2016-10-19,18.68,18.68,18.68,18.68,USD
2016-10-20,18.71,18.71,18.71,18.71,USD
2016-10-23,18.75,18.75,18.75,18.75,USD
2016-10-24,18.54,18.54,18.54,18.54,USD
2016-10-25,18.57,18.57,18.57,18.57,USD
2016-10-26,18.42,18.42,18.42,18.42,USD
2016-10-27,18.42,18.42,18.42,18.42,USD
2016-10-30,18.42,18.42,18.42,18.42,USD
2016-10-31,18.3,18.3,18.3,18.3,USD
2016-11-01,18.09,18.09,18.09,18.09,USD
2016-11-02,18.09,18.09,18.09,18.09,USD
2016-11-03,18.13,18.13,18.13,18.13,USD
2016-11-06,18.55,18.55,18.55,18.55,USD
2016-11-07,18.61,18.61,18.61,18.61,USD
2016-11-08,18.98,18.98,18.98,18.98,USD
2016-11-09,19.05,19.05,19.05,19.05,USD
2016-11-10,19.12,19.12,19.12,19.12,USD
2016-11-13,19.29,19.29,19.29,19.29,USD
2016-11-14,19.51,19.51,19.51,19.51,USD
2016-11-15,19.44,19.44,19.44,19.44,USD
2016-11-16,19.61,19.61,19.61,19.61,USD
2016-11-17,19.58,19.58,19.58,19.58,USD
2016-11-20,19.77,19.77,19.77,19.77,USD
2016-11-21,19.73,19.73,19.73,19.73,USD
2016-11-22,19.88,19.88,19.88,19.88,USD
2016-11-24,19.95,19.95,19.95,19.95,USD
2016-11-27,19.69,19.69,19.69,19.69,USD
2016-11-28,19.69,19.69,19.69,19.69,USD
2016-11-29,19.72,19.72,19.72,19.72,USD
2016-11-30,19.6,19.6,19.6,19.6,USD
2016-12-01,19.65,19.65,19.65,19.65,USD
2016-12-04,19.81,19.81,19.81,19.81,USD
2016-12-05,19.98,19.98,19.98,19.98,USD
2016-12-06,20.13,20.13,20.13,20.13,USD
2016-12-07,20.26,20.26,20.26,20.26,USD
2016-12-08,20.21,20.21,20.21,20.21,USD
2016-12-11,20.09,20.09,20.09,20.09,USD
2016-12-12,20.15,20.15,20.15,20.15,USD
2016-12-13,19.93,19.93,19.93,19.93,USD
2016-12-14,20.07,20.07,20.07,20.07,USD
2016-12-15,19.21,19.21,19.21,19.21,USD
2016-12-18,19.29,19.29,19.29,19.29,USD
2016-12-19,19.41,19.41,19.41,19.41,USD
2016-12-20,19.35,19.35,19.35,19.35,USD
2016-12-21,19.2,19.2,19.2,19.2,USD
2016-12-22,19.3,19.3,19.3,19.3,USD
2016-12-26,19.37,19.37,19.37,19.37,USD
2016-12-27,19.14,19.14,19.14,19.14,USD
2016-12-28,19.11,19.11,19.11,19.11,USD
2016-12-29,19.06,19.06,19.06,19.06,USD
2017-01-02,19.2,19.2,19.2,19.2,USD
2017-01-03,19.5,19.5,19.5,19.5,USD
2017-01-04,19.41,19.41,19.41,19.41,USD
2017-01-05,19.47,19.47,19.47,19.47,USD
2017-01-08,19.5,19.5,19.5,19.5,USD
2017-01-09,19.55,19.55,19.55,19.55,USD
2017-01-10,19.61,19.61,19.61,19.61,USD
2017-01-11,19.57,19.57,19.57,19.57,USD
2017-01-12,19.67,19.67,19.67,19.67,USD
2017-01-16,19.49,19.49,19.49,19.49,USD
2017-01-17,19.57,19.57,19.57,19.57,USD
2017-01-18,19.48,19.48,19.48,19.48,USD
2017-01-19,19.5,19.5,19.5,19.5,USD
2017-01-22,19.41,19.41,19.41,19.41,USD
2017-01-23,19.63,19.63,19.63,19.63,USD
2017-01-24,19.79,19.79,19.79,19.79,USD
2017-01-25,19.76,19.76,19.76,19.76,USD
2017-01-26,19.68,19.68,19.68,19.68,USD
2017-01-29,19.52,19.52,19.52,19.52,USD
2017-01-30,19.61,19.61,19.61,19.61,USD
2017-01-31,19.62,19.62,19.62,19.62,USD
2017-02-01,19.66,19.66,19.66,19.66,USD
2017-02-02,19.91,19.91,19.91,19.91,USD
2017-02-05,19.84,19.84,19.84,19.84,USD
2017-02-06,19.79,19.79,19.79,19.79,USD
2017-02-07,19.8,19.8,19.8,19.8,USD
2017-02-08,20.02,20.02,20.02,20.02,USD
2017-02-09,20.08,20.08,20.08,20.08,USD
2017-02-12,20.11,20.11,20.11,20.11,USD
2017-02-13,20.22,20.22,20.22,20.22,USD
2017-02-14,20.29,20.29,20.29,20.29,USD
2017-02-15,20.25,20.25,20.25,20.25,USD
2017-02-16,20.3,20.3,20.3,20.3,USD
2017-02-20,20.38,20.38,20.38,20.38,USD
2017-02-21,20.28,20.28,20.28,20.28,USD
2017-02-22,20.18,20.18,20.18,20.18,USD
2017-02-23,20.19,20.19,20.19,20.19,USD
2017-02-26,20.33,20.33,20.33,20.33,USD
2017-02-27,20.18,20.18,20.18,20.18,USD
2017-02-28,20.56,20.56,20.56,20.56,USD
2017-03-01,20.34,20.34,20.34,20.34,USD
2017-03-02,20.43,20.43,20.43,20.43,USD
2017-03-05,20.29,20.29,20.29,20.29,USD
2017-03-06,20.19,20.19,20.19,20.19,USD
2017-03-07,20.18,20.18,20.18,20.18,USD
2017-03-08,20.15,20.15,20.15,20.15,USD
2017-03-09,20.23,20.23,20.23,20.23,USD
2017-03-12,20.27,20.27,20.27,20.27,USD
2017-03-13,20.13,20.13,20.13,20.13,USD
2017-03-14,20.4,20.4,20.4,20.4,USD
2017-03-15,20.39,20.39,20.39,20.39,USD
2017-03-16,20.38,20.38,20.38,20.38,USD
2017-03-19,20.33,20.33,20.33,20.33,USD
2017-03-20,19.89,19.89,19.89,19.89,USD
2017-03-21,19.97,19.97,19.97,19.97,USD
2017-03-22,19.97,19.97,19.97,19.97,USD
2017-03-23,19.95,19.95,19.95,19.95,USD
2017-03-26,19.96,19.96,19.96,19.96,USD
2017-03-27,20.03,20.03,20.03,20.03,USD
2017-03-28,20.06,20.06,20.06,20.06,USD
2017-03-29,20.13,20.13,20.13,20.13,USD
2017-03-30,20.12,20.12,20.12,20.12,USD
2017-04-02,19.93,19.93,19.93,19.93,USD
2017-04-03,19.91,19.91,19.91,19.91,USD
2017-04-04,19.73,19.73,19.73,19.73,USD
2017-04-05,19.78,19.78,19.78,19.78,USD
2017-04-06,19.75,19.75,19.75,19.75,USD
2017-04-09,19.78,19.78,19.78,19.78,USD
2017-04-10,19.81,19.81,19.81,19.81,USD
2017-04-11,19.67,19.67,19.67,19.67,USD
2017-04-12,19.56,19.56,19.56,19.56,USD
2017-04-16,19.79,19.79,19.79,19.79,USD
2017-04-17,19.72,19.72,19.72,19.72,USD
2017-04-18,19.8,19.8,19.8,19.8,USD
2017-04-19,19.97,19.97,19.97,19.97,USD
2017-04-20,19.96,19.96,19.96,19.96,USD
2017-04-23,20.19,20.19,20.19,20.19,USD
2017-04-24,20.32,20.32,20.32,20.32,USD
2017-04-25,20.39,20.39,20.39,20.39,USD
2017-04-26,20.45,20.45,20.45,20.45,USD
2017-04-27,20.38,20.38,20.38,20.38,USD
2017-04-30,20.44,20.44,20.44,20.44,USD
2017-05-01,20.37,20.37,20.37,20.37,USD
2017-05-02,20.3,20.3,20.3,20.3,USD
2017-05-03,20.37,20.37,20.37,20.37,USD
2017-05-04,20.48,20.48,20.48,20.48,USD
2017-05-07,20.36,20.36,20.36,20.36,USD
2017-05-08,20.38,20.38,20.38,20.38,USD
2017-05-09,20.45,20.45,20.45,20.45,USD
2017-05-10,20.37,20.37,20.37,20.37,USD
2017-05-11,20.35,20.35,20.35,20.35,USD
2017-05-14,20.53,20.53,20.53,20.53,USD
2017-05-15,20.6,20.6,20.6,20.6,USD
2017-05-16,20.18,20.18,20.18,20.18,USD
2017-05-17,20.3,20.3,20.3,20.3,USD
2017-05-18,20.44,20.44,20.44,20.44,USD
2017-05-21,20.66,20.66,20.66,20.66,USD
2017-05-22,20.7,20.7,20.7,20.7,USD
2017-05-23,20.79,20.79,20.79,20.79,USD
2017-05-24,20.86,20.86,20.86,20.86,USD
2017-05-25,20.83,20.83,20.83,20.83,USD
2017-05-29,20.73,20.73,20.73,20.73,USD
2017-05-30,20.76,20.76,20.76,20.76,USD
2017-05-31,21.09,21.09,21.09,21.09,USD
2017-06-01,21.16,21.16,21.16,21.16,USD
2017-06-04,21.11,21.11,21.11,21.11,USD
2017-06-05,21.05,21.05,21.05,21.05,USD
2017-06-06,21.07,21.07,21.07,21.07,USD
2017-06-07,21.13,21.13,21.13,21.13,USD
2017-06-08,21.05,21.05,21.05,21.05,USD
2017-06-11,21.04,21.04,21.04,21.04,USD
2017-06-12,21.25,21.25,21.25,21.25,USD
2017-06-13,21.24,21.24,21.24,21.24,USD
2017-06-14,21.18,21.18,21.18,21.18,USD
2017-06-15,21.22,21.22,21.22,21.22,USD
2017-06-18,21.41,21.41,21.41,21.41,USD
2017-06-19,21.2,21.2,21.2,21.2,USD
2017-06-20,21.24,21.24,21.24,21.24,USD
2017-06-21,21.32,21.32,21.32,21.32,USD
2017-06-22,21.43,21.43,21.43,21.43,USD
2017-06-25,21.4,21.4,21.4,21.4,USD
2017-06-27,21.4,21.4,21.4,21.4,USD
2017-06-29,21.23,21.23,21.23,21.23,USD
2017-07-02,21.33,21.33,21.33,21.33,USD
2017-07-04,21.37,21.37,21.37,21.37,USD
2017-07-05,21.1,21.1,21.1,21.1,USD
2017-07-06,21.31,21.31,21.31,21.31,USD
2017-07-09,21.25,21.25,21.25,21.25,USD
2017-07-10,21.28,21.28,21.28,21.28,USD
2017-07-11,21.4,21.4,21.4,21.4,USD
2017-07-12,21.43,21.43,21.43,21.43,USD
2017-07-13,21.47,21.47,21.47,21.47,USD
2017-07-16,21.48,21.48,21.48,21.48,USD
2017-07-17,21.43,21.43,21.43,21.43,USD
2017-07-18,21.53,21.53,21.53,21.53,USD
2017-07-19,21.52,21.52,21.52,21.52,USD
2017-07-20,21.6,21.6,21.6,21.6,USD
2017-07-23,21.71,21.71,21.71,21.71,USD
2017-07-24,21.76,21.76,21.76,21.76,USD
2017-07-25,21.69,21.69,21.69,21.69,USD
2017-07-26,21.52,21.52,21.52,21.52,USD
2017-07-27,21.54,21.54,21.54,21.54,USD
2017-07-30,21.5,21.5,21.5,21.5,USD
2017-07-31,21.54,21.54,21.54,21.54,USD
2017-08-01,21.43,21.43,21.43,21.43,USD
2017-08-02,21.38,21.38,21.38,21.38,USD
2017-08-03,21.42,21.42,21.42,21.42,USD
2017-08-06,21.47,21.47,21.47,21.47,USD
2017-08-07,21.36,21.36,21.36,21.36,USD
2017-08-08,21.25,21.25,21.25,21.25,USD
2017-08-09,20.81,20.81,20.81,20.81,USD
2017-08-10,20.9,20.9,20.9,20.9,USD
2017-08-13,21.13,21.13,21.13,21.13,USD
2017-08-14,21.04,21.04,21.04,21.04,USD
2017-08-15,21.14,21.14,21.14,21.14,USD
2017-08-16,20.78,20.78,20.78,20.78,USD
2017-08-17,20.73,20.73,20.73,20.73,USD
2017-08-20,20.74,20.74,20.74,20.74,USD
2017-08-21,21.0,21.0,21.0,21.0,USD
2017-08-22,20.87,20.87,20.87,20.87,USD
2017-08-23,20.91,20.91,20.91,20.91,USD
2017-08-24,20.91,20.91,20.91,20.91,USD
2017-08-27,20.93,20.93,20.93,20.93,USD
2017-08-28,20.9,20.9,20.9,20.9,USD
2017-08-29,21.1,21.1,21.1,21.1,USD
2017-08-30,21.37,21.37,21.37,21.37,USD
2017-08-31,21.41,21.41,21.41,21.41,USD
2017-09-04,21.17,21.17,21.17,21.17,USD
2017-09-05,21.17,21.17,21.17,21.17,USD
2017-09-06,21.17,21.17,21.17,21.17,USD
2017-09-07,21.15,21.15,21.15,21.15,USD
2017-09-10,21.4,21.4,21.4,21.4,USD
2017-09-11,21.51,21.51,21.51,21.51,USD
2017-09-12,21.35,21.35,21.35,21.35,USD
2017-09-13,21.32,21.32,21.32,21.32,USD
2017-09-14,21.32,21.32,21.32,21.32,USD
2017-09-17,21.44,21.44,21.44,21.44,USD
2017-09-18,21.39,21.39,21.39,21.39,USD
2017-09-19,21.54,21.54,21.54,21.54,USD
2017-09-20,21.51,21.51,21.51,21.51,USD
2017-09-21,21.61,21.61,21.61,21.61,USD
2017-09-24,21.55,21.55,21.55,21.55,USD
2017-09-25,21.54,21.54,21.54,21.54,USD
2017-09-26,21.73,21.73,21.73,21.73,USD
2017-09-27,21.83,21.83,21.83,21.83,USD
2017-09-28,21.89,21.89,21.89,21.89,USD
2017-10-01,22.04,22.04,22.04,22.04,USD
2017-10-02,22.15,22.15,22.15,22.15,USD
2017-10-03,22.24,22.24,22.24,22.24,USD
2017-10-04,22.26,22.26,22.26,22.26,USD
2017-10-05,22.26,22.26,22.26,22.26,USD
2017-10-08,22.25,22.25,22.25,22.25,USD
2017-10-09,22.29,22.29,22.29,22.29,USD
2017-10-10,22.32,22.32,22.32,22.32,USD
2017-10-11,22.32,22.32,22.32,22.32,USD
2017-10-12,22.3,22.3,22.3,22.3,USD
2017-10-15,22.35,22.35,22.35,22.35,USD
2017-10-16,22.32,22.32,22.32,22.32,USD
2017-10-17,22.33,22.33,22.33,22.33,USD
2017-10-18,22.38,22.38,22.38,22.38,USD
2017-10-19,22.58,22.58,22.58,22.58,USD
2017-10-22,22.48,22.48,22.48,22.48,USD
2017-10-23,22.5,22.5,22.5,22.5,USD
2017-10-24,22.41,22.41,22.41,22.41,USD
2017-10-26,22.77,22.77,22.77,22.77,USD
2017-10-29,22.61,22.61,22.61,22.61,USD
2017-10-30,22.67,22.67,22.67,22.67,USD
2017-10-31,22.59,22.59,22.59,22.59,USD
2017-11-01,22.67,22.67,22.67,22.67,USD
2017-11-02,22.74,22.74,22.74,22.74,USD
2017-11-05,22.77,22.77,22.77,22.77,USD
2017-11-06,22.57,22.57,22.57,22.57,USD
2017-11-07,22.6,22.6,22.6,22.6,USD
2017-11-08,22.55,22.55,22.55,22.55,USD
2017-11-09,22.57,22.57,22.57,22.57,USD
2017-11-12,22.6,22.6,22.6,22.6,USD
2017-11-13,22.55,22.55,22.55,22.55,USD
2017-11-14,22.43,22.43,22.43,22.43,USD
2017-11-15,22.65,22.65,22.65,22.65,USD
2017-11-16,22.65,22.65,22.65,22.65,USD
2017-11-19,22.73,22.73,22.73,22.73,USD
2017-11-20,22.91,22.91,22.91,22.91,USD
2017-11-21,22.91,22.91,22.91,22.91,USD
2017-11-23,22.98,22.98,22.98,22.98,USD
2017-11-26,22.92,22.92,22.92,22.92,USD
2017-11-27,23.11,23.11,23.11,23.11,USD
2017-11-28,23.03,23.03,23.03,23.03,USD
2017-11-29,23.31,23.31,23.31,23.31,USD
2017-11-30,23.25,23.25,23.25,23.25,USD
2017-12-03,23.1,23.1,23.1,23.1,USD
2017-12-04,22.94,22.94,22.94,22.94,USD
2017-12-05,22.83,22.83,22.83,22.83,USD
2017-12-06,23.2,23.2,23.2,23.2,USD
2017-12-07,23.32,23.32,23.32,23.32,USD
2017-12-10,23.33,23.33,23.33,23.33,USD
2017-12-11,23.23,23.23,23.23,23.23,USD
2017-12-12,23.22,23.22,23.22,23.22,USD
2017-12-13,23.08,23.08,23.08,23.08,USD
2017-12-14,21.9,21.9,21.9,21.9,USD
2017-12-17,22.11,22.11,22.11,22.11,USD
2017-12-18,22.07,22.07,22.07,22.07,USD
2017-12-19,22.11,22.11,22.11,22.11,USD
2017-12-20,22.08,22.08,22.08,22.08,USD
2017-12-21,22.08,22.08,22.08,22.08,USD
2017-12-25,22.03,22.03,22.03,22.03,USD
2017-12-26,22.08,22.08,22.08,22.08,USD
2017-12-27,22.17,22.17,22.17,22.17,USD
2017-12-28,22.03,22.03,22.03,22.03,USD
2018-01-01,22.16,22.16,22.16,22.16,USD
2018-01-02,22.33,22.33,22.33,22.33,USD
2018-01-03,22.42,22.42,22.42,22.42,USD
2018-01-04,22.51,22.51,22.51,22.51,USD
2018-01-07,22.56,22.56,22.56,22.56,USD
2018-01-08,22.61,22.61,22.61,22.61,USD
2018-01-09,22.54,22.54,22.54,22.54,USD
2018-01-10,22.78,22.78,22.78,22.78,USD
2018-01-11,22.84,22.84,22.84,22.84,USD
2018-01-15,22.61,22.61,22.61,22.61,USD
2018-01-16,22.79,22.79,22.79,22.79,USD
2018-01-17,22.8,22.8,22.8,22.8,USD
2018-01-18,23.04,23.04,23.04,23.04,USD
2018-01-21,23.18,23.18,23.18,23.18,USD
2018-01-22,23.33,23.33,23.33,23.33,USD
2018-01-23,23.27,23.27,23.27,23.27,USD
2018-01-24,23.32,23.32,23.32,23.32,USD
2018-01-25,23.54,23.54,23.54,23.54,USD
2018-01-28,23.37,23.37,23.37,23.37,USD
2018-01-29,23.18,23.18,23.18,23.18,USD
2018-01-30,23.14,23.14,23.14,23.14,USD
2018-01-31,23.25,23.25,23.25,23.25,USD
2018-02-01,22.8,22.8,22.8,22.8,USD
2018-02-04,21.97,21.97,21.97,21.97,USD
2018-02-05,22.21,22.21,22.21,22.21,USD
2018-02-06,22.18,22.18,22.18,22.18,USD
2018-02-07,21.43,21.43,21.43,21.43,USD
2018-02-08,21.54,21.54,21.54,21.54,USD
2018-02-11,21.86,21.86,21.86,21.86,USD
2018-02-12,21.89,21.89,21.89,21.89,USD
2018-02-13,22.37,22.37,22.37,22.37,USD
2018-02-14,22.65,22.65,22.65,22.65,USD
2018-02-15,22.73,22.73,22.73,22.73,USD
2018-02-19,22.57,22.57,22.57,22.57,USD
2018-02-20,22.56,22.56,22.56,22.56,USD
2018-02-21,22.5,22.5,22.5,22.5,USD
2018-02-22,22.81,22.81,22.81,22.81,USD
