Date,iShares Edge MSCI Intl Value Factor_Open_average,iShares Edge MSCI Intl Value Factor_Open_max,iShares Edge MSCI Intl Value Factor_Open_min,iShares Edge MSCI Intl Value Factor_High_average,iShares Edge MSCI Intl Value Factor_High_max,iShares Edge MSCI Intl Value Factor_High_min,iShares Edge MSCI Intl Value Factor_Low_average,iShares Edge MSCI Intl Value Factor_Low_max,iShares Edge MSCI Intl Value Factor_Low_min,iShares Edge MSCI Intl Value Factor_Close_average,iShares Edge MSCI Intl Value Factor_Close_max,iShares Edge MSCI Intl Value Factor_Close_min
2018-06-17,-2.319895920899999,-2.319895920899999,-2.319895920899999,-2.414935924149363,-2.414935924149363,-2.414935924149363,-2.2652787269123476,-2.2652787269123476,-2.2652787269123476,-2.338354855137829,-2.338354855137829,-2.338354855137829
2018-06-24,-2.203075375744232,-2.203075375744232,-2.203075375744232,-2.1764331888613753,-2.1764331888613753,-2.1764331888613753,-2.127183169520366,-2.127183169520366,-2.127183169520366,-2.1193413753778656,-2.1193413753778656,-2.1193413753778656
2018-07-01,-1.1426429742655813,-1.1426429742655813,-1.1426429742655813,-1.100456232753503,-1.100456232753503,-1.100456232753503,-1.0988940664763902,-1.0988940664763902,-1.0988940664763902,-1.089007819202082,-1.089007819202082,-1.089007819202082
2018-07-08,-1.272354277208656,-1.272354277208656,-1.272354277208656,-1.319314323903376,-1.319314323903376,-1.319314323903376,-1.263871820592446,-1.263871820592446,-1.263871820592446,-1.2851673483503399,-1.2851673483503399,-1.2851673483503399
2018-07-15,-0.8905303414506901,-0.8905303414506901,-0.8905303414506901,-0.9592260518370631,-0.9592260518370631,-0.9592260518370631,-0.8760455270364529,-0.8760455270364529,-0.8760455270364529,-0.948208647810151,-0.948208647810151,-0.948208647810151
2018-07-22,-0.13810700282347402,-0.13810700282347402,-0.13810700282347402,-0.1700753286117666,-0.1700753286117666,-0.1700753286117666,-0.22125385733609834,-0.22125385733609834,-0.22125385733609834,-0.27864695789359284,-0.27864695789359284,-0.27864695789359284
2018-07-29,-0.6766204322035191,-0.6766204322035191,-0.6766204322035191,-0.6833324735463736,-0.6833324735463736,-0.6833324735463736,-0.6884931015869062,-0.6884931015869062,-0.6884931015869062,-0.6959709384478857,-0.6959709384478857,-0.6959709384478857
2018-08-05,-1.1522848641269667,-1.1522848641269667,-1.1522848641269667,-1.1858109219179482,-1.1858109219179482,-1.1858109219179482,-1.2163341715830962,-1.2163341715830962,-1.2163341715830962,-1.2798019139431103,-1.2798019139431103,-1.2798019139431103
2018-08-12,-1.1197380678153193,-1.1197380678153193,-1.1197380678153193,-1.168182652909119,-1.168182652909119,-1.168182652909119,-1.2647674407469613,-1.2647674407469613,-1.2647674407469613,-1.3241829735857906,-1.3241829735857906,-1.3241829735857906
2018-08-19,-0.5173729341123957,-0.5173729341123957,-0.5173729341123957,-0.33001116103941264,-0.33001116103941264,-0.33001116103941264,-0.3923737682139735,-0.3923737682139735,-0.3923737682139735,-0.2698381078190236,-0.2698381078190236,-0.2698381078190236
2018-08-26,-0.7749619464366762,-0.7749619464366762,-0.7749619464366762,-0.8006518916727373,-0.8006518916727373,-0.8006518916727373,-0.9160474045725518,-0.9160474045725518,-0.9160474045725518,-0.8458406310190709,-0.8458406310190709,-0.8458406310190709
2018-09-02,-1.753322338668572,-1.753322338668572,-1.753322338668572,-1.8001874992493079,-1.8001874992493079,-1.8001874992493079,-1.6581490122002336,-1.6581490122002336,-1.6581490122002336,-1.6330678411689248,-1.6330678411689248,-1.6330678411689248
2018-09-09,-0.1364064579449733,-0.1364064579449733,-0.1364064579449733,-0.16276698995414268,-0.16276698995414268,-0.16276698995414268,-0.25217151335426635,-0.25217151335426635,-0.25217151335426635,-0.38593268371483935,-0.38593268371483935,-0.38593268371483935
2018-09-16,1.7078971279617914,1.7078971279617914,1.7078971279617914,1.5712670624310525,1.5712670624310525,1.5712670624310525,1.5721268518643134,1.5721268518643134,1.5721268518643134,1.4770132576563593,1.4770132576563593,1.4770132576563593
2018-09-23,0.9332526464263737,0.9332526464263737,0.9332526464263737,0.8410272026872831,0.8410272026872831,0.8410272026872831,0.9640694820610947,0.9640694820610947,0.9640694820610947,0.9013066048823156,0.9013066048823156,0.9013066048823156
2018-09-30,-0.5117968168601393,-0.5117968168601393,-0.5117968168601393,-0.17719784075312103,-0.17719784075312103,-0.17719784075312103,-0.4101210321230852,-0.4101210321230852,-0.4101210321230852,-0.01475445647084851,-0.01475445647084851,-0.01475445647084851
2018-10-07,-1.588025183783721,-1.588025183783721,-1.588025183783721,-1.4070927516489804,-1.4070927516489804,-1.4070927516489804,-1.418924483553009,-1.418924483553009,-1.418924483553009,-1.4141150087075014,-1.4141150087075014,-1.4141150087075014
2018-10-14,-1.3557341962155787,-1.3557341962155787,-1.3557341962155787,-1.4883956637479918,-1.4883956637479918,-1.4883956637479918,-1.4433894439673678,-1.4433894439673678,-1.4433894439673678,-1.5472333611936184,-1.5472333611936184,-1.5472333611936184
2018-10-21,-2.1233257158441976,-2.1233257158441976,-2.1233257158441976,-2.0892510834836693,-2.0892510834836693,-2.0892510834836693,-2.3798791154471046,-2.3798791154471046,-2.3798791154471046,-2.3303434777453638,-2.3303434777453638,-2.3303434777453638
2018-10-28,-1.2180868454553513,-1.2180868454553513,-1.2180868454553513,-1.2340749173890018,-1.2340749173890018,-1.2340749173890018,-1.0234273884656926,-1.0234273884656926,-1.0234273884656926,-1.0464044448528849,-1.0464044448528849,-1.0464044448528849
2018-11-04,-1.1441319370519307,-1.1441319370519307,-1.1441319370519307,-1.2480071595032547,-1.2480071595032547,-1.2480071595032547,-1.2962447514063407,-1.2962447514063407,-1.2962447514063407,-1.3422440083876483,-1.3422440083876483,-1.3422440083876483
2018-11-11,-1.103739860974347,-1.103739860974347,-1.103739860974347,-1.1877538554357705,-1.1877538554357705,-1.1877538554357705,-1.08731086777193,-1.08731086777193,-1.08731086777193,-1.13823811301296,-1.13823811301296,-1.13823811301296
2018-11-18,-1.0995726016297167,-1.0995726016297167,-1.0995726016297167,-1.098362054206201,-1.098362054206201,-1.098362054206201,-0.9427464843422786,-0.9427464843422786,-0.9427464843422786,-0.9195018025185074,-0.9195018025185074,-0.9195018025185074
2018-11-25,-0.5948369685601994,-0.5948369685601994,-0.5948369685601994,-0.591547810885069,-0.591547810885069,-0.591547810885069,-0.4604455742213798,-0.4604455742213798,-0.4604455742213798,-0.48125818489570993,-0.48125818489570993,-0.48125818489570993
2018-12-02,-1.8468339617298155,-1.8468339617298155,-1.8468339617298155,-1.8855831216212495,-1.8855831216212495,-1.8855831216212495,-1.8371071285648097,-1.8371071285648097,-1.8371071285648097,-1.7503606811727588,-1.7503606811727588,-1.7503606811727588
2018-12-09,-1.4628569462717813,-1.4628569462717813,-1.4628569462717813,-1.488774288082576,-1.488774288082576,-1.488774288082576,-1.5317124104829218,-1.5317124104829218,-1.5317124104829218,-1.5029356156629856,-1.5029356156629856,-1.5029356156629856
2018-12-16,-2.261462218114981,-2.261462218114981,-2.261462218114981,-2.191356704126051,-2.191356704126051,-2.191356704126051,-2.121183369470456,-2.121183369470456,-2.121183369470456,-2.169688116228985,-2.169688116228985,-2.169688116228985
2018-12-23,-1.5255853729720628,-1.5255853729720628,-1.5255853729720628,-1.513383086251407,-1.513383086251407,-1.513383086251407,-1.4540169036680752,-1.4540169036680752,-1.4540169036680752,-1.4375320527010453,-1.4375320527010453,-1.4375320527010453
2018-12-30,-0.8309109877047993,-0.8309109877047993,-0.8309109877047993,-0.7350305800768088,-0.7350305800768088,-0.7350305800768088,-0.6665422648899703,-0.6665422648899703,-0.6665422648899703,-0.6516370779900358,-0.6516370779900358,-0.6516370779900358
2019-01-06,-0.40746550196162157,-0.40746550196162157,-0.40746550196162157,-0.32562408073134463,-0.32562408073134463,-0.32562408073134463,-0.21139576514699457,-0.21139576514699457,-0.21139576514699457,-0.2375756683025603,-0.2375756683025603,-0.2375756683025603
2019-01-13,0.3100261240763743,0.3100261240763743,0.3100261240763743,0.2826853073957946,0.2826853073957946,0.2826853073957946,0.4119831271008174,0.4119831271008174,0.4119831271008174,0.4298825210839479,0.4298825210839479,0.4298825210839479
2019-01-20,0.23229598557864115,0.23229598557864115,0.23229598557864115,0.2328566649379736,0.2328566649379736,0.2328566649379736,0.33348014669946585,0.33348014669946585,0.33348014669946585,0.37361461335471,0.37361461335471,0.37361461335471
2019-01-27,0.45346730879540625,0.45346730879540625,0.45346730879540625,0.5956107460204602,0.5956107460204602,0.5956107460204602,0.5679689419610794,0.5679689419610794,0.5679689419610794,0.7201598620299112,0.7201598620299112,0.7201598620299112
2019-02-03,0.05929711216857795,0.05929711216857795,0.05929711216857795,-0.00320584183553448,-0.00320584183553448,-0.00320584183553448,0.1450487468315835,0.1450487468315835,0.1450487468315835,0.10823281566329923,0.10823281566329923,0.10823281566329923
2019-02-10,0.7437299445299644,0.7437299445299644,0.7437299445299644,0.8404818105851192,0.8404818105851192,0.8404818105851192,0.8062350992778197,0.8062350992778197,0.8062350992778197,0.8787320510565155,0.8787320510565155,0.8787320510565155
2019-02-17,1.274199387357363,1.274199387357363,1.274199387357363,1.184168655009589,1.184168655009589,1.184168655009589,1.1743614240559144,1.1743614240559144,1.1743614240559144,1.108082621041752,1.108082621041752,1.108082621041752
2019-02-24,1.210417090845779,1.210417090845779,1.210417090845779,1.1561095843086358,1.1561095843086358,1.1561095843086358,1.0852545966785854,1.0852545966785854,1.0852545966785854,1.075536193598137,1.075536193598137,1.075536193598137
2019-03-03,0.5181925101838855,0.5181925101838855,0.5181925101838855,0.704463955089506,0.704463955089506,0.704463955089506,0.6251463251595573,0.6251463251595573,0.6251463251595573,0.6953218378480013,0.6953218378480013,0.6953218378480013
2019-03-10,1.2559212944396796,1.2559212944396796,1.2559212944396796,1.216255567345001,1.216255567345001,1.216255567345001,1.2708115823169657,1.2708115823169657,1.2708115823169657,1.180601258635598,1.180601258635598,1.180601258635598
2019-03-17,0.6553687692669402,0.6553687692669402,0.6553687692669402,0.5760352840131021,0.5760352840131021,0.5760352840131021,0.6088031236013649,0.6088031236013649,0.6088031236013649,0.6197209133557244,0.6197209133557244,0.6197209133557244
2019-03-24,1.3070155785114925,1.3070155785114925,1.3070155785114925,1.4671048425916318,1.4671048425916318,1.4671048425916318,1.4289552290231056,1.4289552290231056,1.4289552290231056,1.4682552906715889,1.4682552906715889,1.4682552906715889
2019-03-31,1.6940867624047584,1.6940867624047584,1.6940867624047584,1.671843121137545,1.671843121137545,1.671843121137545,1.7886297442103198,1.7886297442103198,1.7886297442103198,1.6998202769969313,1.6998202769969313,1.6998202769969313
2019-04-07,1.532968352723324,1.532968352723324,1.532968352723324,1.4484991440985848,1.4484991440985848,1.4484991440985848,1.5698883466145088,1.5698883466145088,1.5698883466145088,1.4923406010976823,1.4923406010976823,1.4923406010976823
2019-04-14,1.1404769701504767,1.1404769701504767,1.1404769701504767,1.2246874081827002,1.2246874081827002,1.2246874081827002,1.243578825131078,1.243578825131078,1.243578825131078,1.2590839181986764,1.2590839181986764,1.2590839181986764
2019-04-21,0.48200934705521514,0.48200934705521514,0.48200934705521514,0.738943348665646,0.738943348665646,0.738943348665646,0.5856861228032584,0.5856861228032584,0.5856861228032584,0.7060376872605625,0.7060376872605625,0.7060376872605625
2019-04-28,-0.2934335424507615,-0.2934335424507615,-0.2934335424507615,0.2054254070285074,0.2054254070285074,0.2054254070285074,-0.17707642913448363,-0.17707642913448363,-0.17707642913448363,0.15765411309371902,0.15765411309371902,0.15765411309371902
2019-05-05,-2.0403380683157297,-2.0403380683157297,-2.0403380683157297,-2.310799730792616,-2.310799730792616,-2.310799730792616,-2.2133718665992546,-2.2133718665992546,-2.2133718665992546,-2.414692807946922,-2.414692807946922,-2.414692807946922
2019-05-12,-1.8495422122318323,-1.8495422122318323,-1.8495422122318323,-1.9584680639715522,-1.9584680639715522,-1.9584680639715522,-1.737124197096514,-1.737124197096514,-1.737124197096514,-1.8732631576329555,-1.8732631576329555,-1.8732631576329555
2019-05-19,-1.6795977134676252,-1.6795977134676252,-1.6795977134676252,-1.6694902878263624,-1.6694902878263624,-1.6694902878263624,-1.5533545346435518,-1.5533545346435518,-1.5533545346435518,-1.60339755660262,-1.60339755660262,-1.60339755660262
2019-05-26,-1.8688827316629502,-1.8688827316629502,-1.8688827316629502,-1.8172843917626638,-1.8172843917626638,-1.8172843917626638,-1.8091655460278573,-1.8091655460278573,-1.8091655460278573,-1.7428423057425797,-1.7428423057425797,-1.7428423057425797
2019-06-02,-0.6650511695419404,-0.6650511695419404,-0.6650511695419404,-0.6014436577035075,-0.6014436577035075,-0.6014436577035075,-0.616488649413001,-0.616488649413001,-0.616488649413001,-0.6026382222318911,-0.6026382222318911,-0.6026382222318911
2019-06-09,-1.5551719988141228,-1.5551719988141228,-1.5551719988141228,-1.5496100810104319,-1.5496100810104319,-1.5496100810104319,-1.4602077171315695,-1.4602077171315695,-1.4602077171315695,-1.517180657888731,-1.517180657888731,-1.517180657888731
2019-06-16,-0.7112479472597508,-0.7112479472597508,-0.7112479472597508,-0.7247300624340121,-0.7247300624340121,-0.7247300624340121,-0.6597373367473841,-0.6597373367473841,-0.6597373367473841,-0.7032793667981031,-0.7032793667981031,-0.7032793667981031
2019-06-23,-0.05838845754819109,-0.05838845754819109,-0.05838845754819109,-0.14733700246612652,-0.14733700246612652,-0.14733700246612652,-0.1912493271516979,-0.1912493271516979,-0.1912493271516979,-0.23003255762689742,-0.23003255762689742,-0.23003255762689742
2019-06-30,-0.12070266872920088,-0.12070266872920088,-0.12070266872920088,-0.18320919766879618,-0.18320919766879618,-0.18320919766879618,-0.15051765943540657,-0.15051765943540657,-0.15051765943540657,-0.20456907970896795,-0.20456907970896795,-0.20456907970896795
2019-07-07,-0.03134047818673283,-0.03134047818673283,-0.03134047818673283,-0.07597694027710723,-0.07597694027710723,-0.07597694027710723,-0.030500378442306943,-0.030500378442306943,-0.030500378442306943,-0.1263318943671816,-0.1263318943671816,-0.1263318943671816
2019-07-14,-0.250680714388016,-0.250680714388016,-0.250680714388016,-0.2593336751015638,-0.2593336751015638,-0.2593336751015638,-0.21734887427158817,-0.21734887427158817,-0.21734887427158817,-0.26800892529714954,-0.26800892529714954,-0.26800892529714954
2019-07-21,-0.1455453491714638,-0.1455453491714638,-0.1455453491714638,-0.1992376862400282,-0.1992376862400282,-0.1992376862400282,-0.04533845962296965,-0.04533845962296965,-0.04533845962296965,-0.20681637477402753,-0.20681637477402753,-0.20681637477402753
2019-07-28,-2.4671746092800775,-2.4671746092800775,-2.4671746092800775,-2.5695927546934656,-2.5695927546934656,-2.5695927546934656,-2.79761190739461,-2.79761190739461,-2.79761190739461,-2.7317960775440726,-2.7317960775440726,-2.7317960775440726
2019-08-04,-2.0968589168666614,-2.0968589168666614,-2.0968589168666614,-2.116982159090962,-2.116982159090962,-2.116982159090962,-1.976140371017075,-1.976140371017075,-1.976140371017075,-2.0592431485998612,-2.0592431485998612,-2.0592431485998612
2019-08-11,-1.6268029664241286,-1.6268029664241286,-1.6268029664241286,-1.64097569603862,-1.64097569603862,-1.64097569603862,-1.5549301574699577,-1.5549301574699577,-1.5549301574699577,-1.6289763909016743,-1.6289763909016743,-1.6289763909016743
2019-08-18,-1.4950365886169097,-1.4950365886169097,-1.4950365886169097,-1.5004057472747316,-1.5004057472747316,-1.5004057472747316,-1.3901045642482974,-1.3901045642482974,-1.3901045642482974,-1.4657323030848253,-1.4657323030848253,-1.4657323030848253
2019-08-25,-1.0323894537639797,-1.0323894537639797,-1.0323894537639797,-1.0251179892269857,-1.0251179892269857,-1.0251179892269857,-0.9977617615202029,-0.9977617615202029,-0.9977617615202029,-0.9999454592173201,-0.9999454592173201,-0.9999454592173201
2019-09-01,-0.10610933595339608,-0.10610933595339608,-0.10610933595339608,-0.06169511703944359,-0.06169511703944359,-0.06169511703944359,0.021580670338884653,0.021580670338884653,0.021580670338884653,0.021161866841818436,0.021161866841818436,0.021161866841818436
2019-09-08,0.9204456197856427,0.9204456197856427,0.9204456197856427,0.8671404940355323,0.8671404940355323,0.8671404940355323,0.848327017473772,0.848327017473772,0.848327017473772,0.8091928890249734,0.8091928890249734,0.8091928890249734
2019-09-15,0.5575823629247654,0.5575823629247654,0.5575823629247654,0.5961747346072623,0.5961747346072623,0.5961747346072623,0.6343026882606977,0.6343026882606977,0.6343026882606977,0.705934897952367,0.705934897952367,0.705934897952367
2019-09-22,0.49651305516527483,0.49651305516527483,0.49651305516527483,0.43393254056625763,0.43393254056625763,0.43393254056625763,0.48440990692060865,0.48440990692060865,0.48440990692060865,0.4963396609742028,0.4963396609742028,0.4963396609742028
2019-09-29,0.003772038966486155,0.003772038966486155,0.003772038966486155,0.07023925137421391,0.07023925137421391,0.07023925137421391,0.07580951263362881,0.07580951263362881,0.07580951263362881,0.0011900825691998945,0.0011900825691998945,0.0011900825691998945
2019-10-06,0.8552073116544914,0.8552073116544914,0.8552073116544914,0.9447124297641926,0.9447124297641926,0.9447124297641926,0.9191432079001542,0.9191432079001542,0.9191432079001542,0.9727969383488823,0.9727969383488823,0.9727969383488823
2019-10-13,1.750060027523016,1.750060027523016,1.750060027523016,1.6780013142709482,1.6780013142709482,1.6780013142709482,1.6517834942716232,1.6517834942716232,1.6517834942716232,1.655690613444542,1.655690613444542,1.655690613444542
2019-10-20,1.5802058479737822,1.5802058479737822,1.5802058479737822,1.640712611934559,1.640712611934559,1.640712611934559,1.583036314998152,1.583036314998152,1.583036314998152,1.663328377669434,1.663328377669434,1.663328377669434
2019-10-27,1.7091559371283729,1.7091559371283729,1.7091559371283729,1.6838784010584555,1.6838784010584555,1.6838784010584555,1.6517830326032827,1.6517830326032827,1.6517830326032827,1.6286096342566094,1.6286096342566094,1.6286096342566094
2019-11-03,1.5148378503068647,1.5148378503068647,1.5148378503068647,1.5562838725057704,1.5562838725057704,1.5562838725057704,1.5005003379747903,1.5005003379747903,1.5005003379747903,1.5231185531565503,1.5231185531565503,1.5231185531565503
2019-11-10,1.2180842579020028,1.2180842579020028,1.2180842579020028,1.2171744239045972,1.2171744239045972,1.2171744239045972,1.203862416350542,1.203862416350542,1.203862416350542,1.2037547815785647,1.2037547815785647,1.2037547815785647
2019-11-17,1.219244545646406,1.219244545646406,1.219244545646406,1.1884877982627522,1.1884877982627522,1.1884877982627522,1.228077457658923,1.228077457658923,1.228077457658923,1.2079533772548017,1.2079533772548017,1.2079533772548017
2019-11-24,0.6691228958923621,0.6691228958923621,0.6691228958923621,0.6685038734276505,0.6685038734276505,0.6685038734276505,0.6637958451071269,0.6637958451071269,0.6637958451071269,0.6953864346223998,0.6953864346223998,0.6953864346223998
2019-12-01,1.1694000701033285,1.1694000701033285,1.1694000701033285,1.1525211285223287,1.1525211285223287,1.1525211285223287,1.084821333111024,1.084821333111024,1.084821333111024,0.9990407459528996,0.9990407459528996,0.9990407459528996
2019-12-08,1.3980637793588562,1.3980637793588562,1.3980637793588562,1.340357908180873,1.340357908180873,1.340357908180873,1.409327318273392,1.409327318273392,1.409327318273392,1.402370691129973,1.402370691129973,1.402370691129973
2019-12-15,0.8743641342229963,0.8743641342229963,0.8743641342229963,0.8981314668758417,0.8981314668758417,0.8981314668758417,0.9315511303925266,0.9315511303925266,0.9315511303925266,0.9629942562911459,0.9629942562911459,0.9629942562911459
2019-12-22,0.9323519980557365,0.9323519980557365,0.9323519980557365,0.8644382139841956,0.8644382139841956,0.8644382139841956,0.6653310337588075,0.6653310337588075,0.6653310337588075,0.6969846725326195,0.6969846725326195,0.6969846725326195
2019-12-29,0.8281004065158464,0.8281004065158464,0.8281004065158464,0.9070219117001818,0.9070219117001818,0.9070219117001818,0.7941411022658194,0.7941411022658194,0.7941411022658194,0.700680899601049,0.700680899601049,0.700680899601049
