Date,First Trust Total US Market AlphaDEXEtf_Open_average,First Trust Total US Market AlphaDEXEtf_Open_max,First Trust Total US Market AlphaDEXEtf_Open_min,First Trust Total US Market AlphaDEXEtf_High_average,First Trust Total US Market AlphaDEXEtf_High_max,First Trust Total US Market AlphaDEXEtf_High_min,First Trust Total US Market AlphaDEXEtf_Low_average,First Trust Total US Market AlphaDEXEtf_Low_max,First Trust Total US Market AlphaDEXEtf_Low_min,First Trust Total US Market AlphaDEXEtf_Close_average,First Trust Total US Market AlphaDEXEtf_Close_max,First Trust Total US Market AlphaDEXEtf_Close_min
2018-05-27,1.0618614584426551,1.0618614584426551,1.0618614584426551,1.0107186135859776,1.0107186135859776,1.0107186135859776,1.0802719382308394,1.0802719382308394,1.0802719382308394,1.0908084328889787,1.0908084328889787,1.0908084328889787
2018-06-03,1.467733390026413,1.467733390026413,1.467733390026413,1.6374162904388643,1.6374162904388643,1.6374162904388643,1.4571810690634228,1.4571810690634228,1.4571810690634228,1.7105499801783806,1.7105499801783806,1.7105499801783806
2018-06-10,1.7458439123778893,1.7458439123778893,1.7458439123778893,1.7954786683975077,1.7954786683975077,1.7954786683975077,1.7162201464664528,1.7162201464664528,1.7162201464664528,1.867656200346621,1.867656200346621,1.867656200346621
2018-06-17,1.8417039917206102,1.8417039917206102,1.8417039917206102,1.7848297943427525,1.7848297943427525,1.7848297943427525,1.7749619840822506,1.7749619840822506,1.7749619840822506,1.813995023977821,1.813995023977821,1.813995023977821
2018-06-24,0.2794096280030031,0.2794096280030031,0.2794096280030031,0.6857766779946292,0.6857766779946292,0.6857766779946292,0.3107348244816687,0.3107348244816687,0.3107348244816687,0.48463888012150896,0.48463888012150896,0.48463888012150896
2018-07-01,0.8230717301721657,0.8230717301721657,0.8230717301721657,0.725377511414384,0.725377511414384,0.725377511414384,0.8515730420970464,0.8515730420970464,0.8515730420970464,0.7677509143056903,0.7677509143056903,0.7677509143056903
2018-07-08,1.3775415342304334,1.3775415342304334,1.3775415342304334,1.3118152203991937,1.3118152203991937,1.3118152203991937,1.403604181196951,1.403604181196951,1.403604181196951,1.3541037351308998,1.3541037351308998,1.3541037351308998
2018-07-15,1.2691651310670917,1.2691651310670917,1.2691651310670917,1.2013084643979763,1.2013084643979763,1.2013084643979763,1.2350049546372146,1.2350049546372146,1.2350049546372146,1.1975702404924795,1.1975702404924795,1.1975702404924795
2018-07-22,1.1020298185345825,1.1020298185345825,1.1020298185345825,1.0381960257345972,1.0381960257345972,1.0381960257345972,0.9253873308136856,0.9253873308136856,0.9253873308136856,0.864890243304962,0.864890243304962,0.864890243304962
2018-07-29,1.0451402900275457,1.0451402900275457,1.0451402900275457,1.0152039704303475,1.0152039704303475,1.0152039704303475,1.0851008547557468,1.0851008547557468,1.0851008547557468,1.0329436035145474,1.0329436035145474,1.0329436035145474
2018-08-05,1.3031140802684946,1.3031140802684946,1.3031140802684946,1.2931435375907385,1.2931435375907385,1.2931435375907385,1.3164400847084252,1.3164400847084252,1.3164400847084252,1.2847799132322908,1.2847799132322908,1.2847799132322908
2018-08-12,0.7696730105231693,0.7696730105231693,0.7696730105231693,1.067784162477997,1.067784162477997,1.067784162477997,0.8175425809351317,0.8175425809351317,0.8175425809351317,1.1306921053289831,1.1306921053289831,1.1306921053289831
2018-08-19,1.495064530745604,1.495064530745604,1.495064530745604,1.4665943807437678,1.4665943807437678,1.4665943807437678,1.515609682027157,1.515609682027157,1.515609682027157,1.4814573661987789,1.4814573661987789,1.4814573661987789
2018-08-26,1.8433489980145568,1.8433489980145568,1.8433489980145568,1.9174584105662658,1.9174584105662658,1.9174584105662658,1.7544962244424143,1.7544962244424143,1.7544962244424143,1.9608144653088677,1.9608144653088677,1.9608144653088677
2018-09-02,1.39895164551722,1.39895164551722,1.39895164551722,1.5800050876636307,1.5800050876636307,1.5800050876636307,1.2776478634544,1.2776478634544,1.2776478634544,1.223568747173922,1.223568747173922,1.223568747173922
2018-09-09,1.7658863224333172,1.7658863224333172,1.7658863224333172,1.6830225125157887,1.6830225125157887,1.6830225125157887,1.736895412244331,1.736895412244331,1.736895412244331,1.6497746806291136,1.6497746806291136,1.6497746806291136
2018-09-16,1.8746055617488928,1.8746055617488928,1.8746055617488928,1.9042664048248377,1.9042664048248377,1.9042664048248377,1.7118611004304398,1.7118611004304398,1.7118611004304398,1.7258323914142228,1.7258323914142228,1.7258323914142228
2018-09-23,0.9415827799410824,0.9415827799410824,0.9415827799410824,1.0674130925031637,1.0674130925031637,1.0674130925031637,1.0864071968882025,1.0864071968882025,1.0864071968882025,1.0914135538172651,1.0914135538172651,1.0914135538172651
2018-09-30,-0.20762199559657085,-0.20762199559657085,-0.20762199559657085,-0.3169580613053524,-0.3169580613053524,-0.3169580613053524,-0.3354594629692349,-0.3354594629692349,-0.3354594629692349,-0.4307501440440986,-0.4307501440440986,-0.4307501440440986
