Date,iShares Int Div GrwthEtf_Open_average,iShares Int Div GrwthEtf_Open_max,iShares Int Div GrwthEtf_Open_min,iShares Int Div GrwthEtf_High_average,iShares Int Div GrwthEtf_High_max,iShares Int Div GrwthEtf_High_min,iShares Int Div GrwthEtf_Low_average,iShares Int Div GrwthEtf_Low_max,iShares Int Div GrwthEtf_Low_min,iShares Int Div GrwthEtf_Close_average,iShares Int Div GrwthEtf_Close_max,iShares Int Div GrwthEtf_Close_min
2018-04-08,-0.49119817191103315,-0.49119817191103315,-0.49119817191103315,-0.7811860598770617,-0.7811860598770617,-0.7811860598770617,-0.25258829836404123,-0.25258829836404123,-0.25258829836404123,-0.4771593440133498,-0.4771593440133498,-0.4771593440133498
2018-04-15,-0.5338008391270541,-0.5338008391270541,-0.5338008391270541,-0.8121450943396669,-0.8121450943396669,-0.8121450943396669,-0.2275693916744908,-0.2275693916744908,-0.2275693916744908,-0.4319127183605102,-0.4319127183605102,-0.4319127183605102
2018-04-22,-0.6310953060181854,-0.6310953060181854,-0.6310953060181854,-0.0863892644456635,-0.0863892644456635,-0.0863892644456635,-0.22996607090700333,-0.22996607090700333,-0.22996607090700333,0.006212916615273057,0.006212916615273057,0.006212916615273057
2018-04-29,-1.404717287900668,-1.404717287900668,-1.404717287900668,-0.8754854297007707,-0.8754854297007707,-0.8754854297007707,-0.7979022270071128,-0.7979022270071128,-0.7979022270071128,-0.20159130381847953,-0.20159130381847953,-0.20159130381847953
2018-05-06,0.5950173700333653,0.5950173700333653,0.5950173700333653,0.0524701628613235,0.0524701628613235,0.0524701628613235,0.7025518790332855,0.7025518790332855,0.7025518790332855,0.37573281654710294,0.37573281654710294,0.37573281654710294
2018-05-13,-0.32901047675668726,-0.32901047675668726,-0.32901047675668726,-0.3457116206475903,-0.3457116206475903,-0.3457116206475903,0.18268853231937102,0.18268853231937102,0.18268853231937102,0.26400731403533445,0.26400731403533445,0.26400731403533445
2018-05-20,0.0019725258389947367,0.0019725258389947367,0.0019725258389947367,-0.5636110986481746,-0.5636110986481746,-0.5636110986481746,0.46955368126686425,0.46955368126686425,0.46955368126686425,0.024458912697969636,0.024458912697969636,0.024458912697969636
2018-05-27,-0.7755978178127871,-0.7755978178127871,-0.7755978178127871,-1.1064275205325096,-1.1064275205325096,-1.1064275205325096,-0.34233505229980365,-0.34233505229980365,-0.34233505229980365,-0.7125349066910163,-0.7125349066910163,-0.7125349066910163
2018-06-03,-0.36296355885223686,-0.36296355885223686,-0.36296355885223686,-0.7407491858658075,-0.7407491858658075,-0.7407491858658075,-0.21441470689176284,-0.21441470689176284,-0.21441470689176284,-0.21873689698586518,-0.21873689698586518,-0.21873689698586518
2018-06-10,-0.7072383437106919,-0.7072383437106919,-0.7072383437106919,-0.4825976015853729,-0.4825976015853729,-0.4825976015853729,-0.49875325449761154,-0.49875325449761154,-0.49875325449761154,0.217655611144415,0.217655611144415,0.217655611144415
