Date,ARCAY_stock_Open_average,ARCAY_stock_Open_max,ARCAY_stock_Open_min,ARCAY_stock_High_average,ARCAY_stock_High_max,ARCAY_stock_High_min,ARCAY_stock_Low_average,ARCAY_stock_Low_max,ARCAY_stock_Low_min,ARCAY_stock_Close_average,ARCAY_stock_Close_max,ARCAY_stock_Close_min
2018-04-08,-1.548931567363553,-1.598558233975776,-1.4837880672743025,-1.5478099517080157,-1.598558233975776,-1.4869311511275147,-1.5588995328905726,-1.598558233975776,-1.4723960792130453,-1.5571942805735273,-1.598558233975776,-1.4741284516621131
2018-04-15,-1.2962570583220079,-1.3321465746348895,-1.2514227710228971,-1.295294548810667,-1.3321465746348895,-1.252650793894774,-1.3040489384327936,-1.3321465746348895,-1.2440549907494955,-1.3025923825201675,-1.3321465746348895,-1.2439754640631786
2018-04-22,-0.9332752030366954,-0.9750332194363706,-0.8711640431322442,-0.9329438938972108,-0.9750332194363706,-0.8754209609432647,-0.9309564482624696,-0.9750332194363706,-0.8594542017136408,-0.9305528684653551,-0.9750332194363706,-0.8633568424530053
2018-04-29,-0.823196377609277,-0.8553107058027645,-0.7726924372264473,-0.8177538555933758,-0.8513096099108688,-0.7692988617459526,-0.8214370093752174,-0.8553107058027645,-0.763035636642638,-0.8158745258473309,-0.8513096099108688,-0.7590436095418814
2018-05-06,-0.16824087107785907,-0.22156636258767384,-0.10540690132548693,-0.17555787519590782,-0.22201371386179072,-0.1307905454328514,-0.16267061379362807,-0.22156636258767384,-0.08559131050386579,-0.17007548648903173,-0.22201371386179072,-0.11190519493412009
2018-05-13,-0.28322383003705387,-0.3254583456817493,-0.23224914375652492,-0.21040809706401542,-0.25365015515831857,-0.16827516247889912,-0.27847371733592424,-0.3254583456817493,-0.21440289970678375,-0.20517364147471226,-0.25365015515831857,-0.14977557366635735
2018-05-20,-0.26043908450630004,-0.29454552300500525,-0.2317707000120339,-0.26847651072441286,-0.30199120537563795,-0.2402656625656459,-0.6191407653995383,-0.6215789863772139,-0.6093200776194084,-0.6273916467306759,-0.6292632195216803,-0.6179724405226131
2018-05-27,0.24352036716173917,0.16476359382801253,0.2915043277311975,0.2338218721655856,0.15614410407019275,0.28117850169955055,0.2915148190032672,0.1967364686805447,0.3700926653277622,0.28166626797962185,0.18819356803492812,0.35917202399745646
2018-06-03,-0.3819232745109011,-0.3819707320631932,-0.3761393046599909,-0.39298729414339983,-0.39165794903420875,-0.3879885465675963,-0.3269054335991542,-0.3369664172217161,-0.3068220452567951,-0.3380609158815025,-0.3464737739393589,-0.31937032429634793
2018-06-10,-1.1863129727307866,-1.1683803923953004,-1.2037996142689744,-1.1875350663204938,-1.1703953168060357,-1.2041626571439514,-1.1251807155467501,-1.107585539662716,-1.1424670801017565,-1.1257383154668812,-1.1089929008822335,-1.142099308500172
2018-06-17,-1.3340103738082711,-1.3340103738082711,-1.3340103738082711,-1.3224823924720996,-1.3224823924720996,-1.3224823924720996,-1.3001595291116805,-1.3001595291116805,-1.3001595291116805,-1.285881973267446,-1.285881973267446,-1.285881973267446
2018-06-24,-1.0878501474955509,-0.8006364210085484,-1.2223412364579744,-0.9081492472435773,-0.22381335337118047,-1.2139698370111034,-1.0488426163901299,-0.7490778790957761,-1.1892633828251962,-0.8602819043564032,-0.15080483612217715,-1.1786585913657006
2018-07-01,-0.8874205422142942,-0.7859308406958523,-1.0021268729068993,-0.916423117938569,-0.8577640913207583,-0.9985988867031438,-0.8431841192863144,-0.734638253437422,-0.9641930268965957,-0.870786264762072,-0.8040186204718152,-0.9592668304439776
2018-07-08,-2.280325563449128,-2.032845880566046,-2.4735995314082846,-2.1736658187230007,-1.7538954090200882,-2.455774282971836,-2.3505322373727213,-2.1904547595312636,-2.487866583554622,-2.354497937885838,-2.2236345421373316,-2.4670136323262315
