Date,PowerShares S&P EM Momentum PortEtf_Open_average,PowerShares S&P EM Momentum PortEtf_Open_max,PowerShares S&P EM Momentum PortEtf_Open_min,PowerShares S&P EM Momentum PortEtf_High_average,PowerShares S&P EM Momentum PortEtf_High_max,PowerShares S&P EM Momentum PortEtf_High_min,PowerShares S&P EM Momentum PortEtf_Low_average,PowerShares S&P EM Momentum PortEtf_Low_max,PowerShares S&P EM Momentum PortEtf_Low_min,PowerShares S&P EM Momentum PortEtf_Close_average,PowerShares S&P EM Momentum PortEtf_Close_max,PowerShares S&P EM Momentum PortEtf_Close_min
2018-09-23,-0.7197271249809791,-0.7197271249809791,-0.7197271249809791,-0.6770696411897641,-0.6770696411897641,-0.6770696411897641,-0.6376852036547022,-0.6376852036547022,-0.6376852036547022,-0.6964215927485821,-0.6964215927485821,-0.6964215927485821
2018-09-30,-1.6705640749324042,-1.6705640749324042,-1.6705640749324042,-1.6790938920852956,-1.6790938920852956,-1.6790938920852956,-1.6751924270685965,-1.6751924270685965,-1.6751924270685965,-1.6409572199395512,-1.6409572199395512,-1.6409572199395512
2018-10-07,-1.6528226268653734,-1.6528226268653734,-1.6528226268653734,-1.685429579378678,-1.685429579378678,-1.685429579378678,-1.6653964912288013,-1.6653964912288013,-1.6653964912288013,-1.6791583196246633,-1.6791583196246633,-1.6791583196246633
2018-10-14,-1.7305682228553825,-1.7305682228553825,-1.7305682228553825,-1.7239420048594392,-1.7239420048594392,-1.7239420048594392,-1.7050009312857748,-1.7050009312857748,-1.7050009312857748,-1.700184980276809,-1.700184980276809,-1.700184980276809
2018-10-21,-2.2277727523165636,-2.2277727523165636,-2.2277727523165636,-2.0793431812306515,-2.0793431812306515,-2.0793431812306515,-2.2215338462503684,-2.2215338462503684,-2.2215338462503684,-2.0746114840433245,-2.0746114840433245,-2.0746114840433245
2018-10-28,-1.040777639232092,-1.040777639232092,-1.040777639232092,-1.1523480209082282,-1.1523480209082282,-1.1523480209082282,-1.2331508860916764,-1.2331508860916764,-1.2331508860916764,-1.364931258045789,-1.364931258045789,-1.364931258045789
2018-11-04,-1.4140656948473662,-1.4140656948473662,-1.4140656948473662,-1.4155616301175857,-1.4155616301175857,-1.4155616301175857,-1.4262586745398882,-1.4262586745398882,-1.4262586745398882,-1.3988576874495373,-1.3988576874495373,-1.3988576874495373
2018-11-11,-1.1223505955029283,-1.1223505955029283,-1.1223505955029283,-0.9494714872008367,-0.9494714872008367,-0.9494714872008367,-1.0725779407574847,-1.0725779407574847,-1.0725779407574847,-0.9183805500581227,-0.9183805500581227,-0.9183805500581227
2018-11-18,-1.3451556069353068,-1.3451556069353068,-1.3451556069353068,-1.44626295565604,-1.44626295565604,-1.44626295565604,-1.315267961601238,-1.315267961601238,-1.315267961601238,-1.430738322131971,-1.430738322131971,-1.430738322131971
2018-11-25,-0.5623309015874652,-0.5623309015874652,-0.5623309015874652,-0.6741093205508496,-0.6741093205508496,-0.6741093205508496,-0.6717368841898489,-0.6717368841898489,-0.6717368841898489,-0.7501677839955511,-0.7501677839955511,-0.7501677839955511
2018-12-02,-0.6162476295465812,-0.6162476295465812,-0.6162476295465812,-0.7312166415119031,-0.7312166415119031,-0.7312166415119031,-1.048670185980747,-1.048670185980747,-1.048670185980747,-1.0176189035531644,-1.0176189035531644,-1.0176189035531644
2018-12-09,-1.2128210558413635,-1.2128210558413635,-1.2128210558413635,-1.2982490083688467,-1.2982490083688467,-1.2982490083688467,-1.2116785411698086,-1.2116785411698086,-1.2116785411698086,-1.3747640702637853,-1.3747640702637853,-1.3747640702637853
2018-12-16,-1.5541516542212614,-1.5541516542212614,-1.5541516542212614,-1.5614933948027747,-1.5614933948027747,-1.5614933948027747,-1.6028758538051422,-1.6028758538051422,-1.6028758538051422,-1.6596466547529198,-1.6596466547529198,-1.6596466547529198
2018-12-23,-3.0366528068834553,-3.0366528068834553,-3.0366528068834553,-3.0097403057147174,-3.0097403057147174,-3.0097403057147174,-3.0126166368558396,-3.0126166368558396,-3.0126166368558396,-3.0379118360048776,-3.0379118360048776,-3.0379118360048776
2018-12-30,-2.3207636546281565,-2.3207636546281565,-2.3207636546281565,-2.287169795341483,-2.287169795341483,-2.287169795341483,-2.276070722076539,-2.276070722076539,-2.276070722076539,-2.220623412624405,-2.220623412624405,-2.220623412624405
2019-01-06,-1.682944358662317,-1.682944358662317,-1.682944358662317,-1.8324002938155395,-1.8324002938155395,-1.8324002938155395,-1.649162995075802,-1.649162995075802,-1.649162995075802,-1.7462374354224404,-1.7462374354224404,-1.7462374354224404
2019-01-13,-1.3176109374630989,-1.3176109374630989,-1.3176109374630989,-1.3945961278077037,-1.3945961278077037,-1.3945961278077037,-1.2799485897938092,-1.2799485897938092,-1.2799485897938092,-1.3438361181224674,-1.3438361181224674,-1.3438361181224674
2019-01-20,-1.0304706962147838,-1.0304706962147838,-1.0304706962147838,-1.1343895222046276,-1.1343895222046276,-1.1343895222046276,-1.044442712396012,-1.044442712396012,-1.044442712396012,-1.0916280952567854,-1.0916280952567854,-1.0916280952567854
2019-01-27,-0.822805963557783,-0.822805963557783,-0.822805963557783,-0.9145143754311608,-0.9145143754311608,-0.9145143754311608,-0.8072615572508668,-0.8072615572508668,-0.8072615572508668,-0.8676719702277055,-0.8676719702277055,-0.8676719702277055
2019-02-03,-0.8801099066231278,-0.8801099066231278,-0.8801099066231278,-0.9699607369299782,-0.9699607369299782,-0.9699607369299782,-0.9864804237495927,-0.9864804237495927,-0.9864804237495927,-0.9266347249800778,-0.9266347249800778,-0.9266347249800778
2019-02-10,-0.9341012631367076,-0.9341012631367076,-0.9341012631367076,-0.9979684482300278,-0.9979684482300278,-0.9979684482300278,-0.9485055736986074,-0.9485055736986074,-0.9485055736986074,-0.9364880116356875,-0.9364880116356875,-0.9364880116356875
2019-02-17,-0.5847528711688125,-0.5847528711688125,-0.5847528711688125,-0.5883450219531872,-0.5883450219531872,-0.5883450219531872,-0.5382960939044574,-0.5382960939044574,-0.5382960939044574,-0.5584291634194112,-0.5584291634194112,-0.5584291634194112
2019-02-24,-0.6598826937475594,-0.6598826937475594,-0.6598826937475594,-0.6983691709679097,-0.6983691709679097,-0.6983691709679097,-0.6091673564301833,-0.6091673564301833,-0.6091673564301833,-0.6501674541182644,-0.6501674541182644,-0.6501674541182644
2019-03-03,-0.7772451722592638,-0.7772451722592638,-0.7772451722592638,-0.8474624442914566,-0.8474624442914566,-0.8474624442914566,-0.8242421630965536,-0.8242421630965536,-0.8242421630965536,-0.7957503426631823,-0.7957503426631823,-0.7957503426631823
2019-03-10,-0.15726710046983294,-0.15726710046983294,-0.15726710046983294,-0.10966350142671803,-0.10966350142671803,-0.10966350142671803,-0.08125990593529973,-0.08125990593529973,-0.08125990593529973,-0.03936887778553977,-0.03936887778553977,-0.03936887778553977
2019-03-17,-0.45873629238327107,-0.45873629238327107,-0.45873629238327107,-0.48790988023351595,-0.48790988023351595,-0.48790988023351595,-0.42593343449023874,-0.42593343449023874,-0.42593343449023874,-0.5144507398310542,-0.5144507398310542,-0.5144507398310542
2019-03-24,-0.2351560453864311,-0.2351560453864311,-0.2351560453864311,-0.3207642823524911,-0.3207642823524911,-0.3207642823524911,-0.1685872236050855,-0.1685872236050855,-0.1685872236050855,-0.2569356869125802,-0.2569356869125802,-0.2569356869125802
2019-03-31,0.14889636357053243,0.14889636357053243,0.14889636357053243,0.08222646438842984,0.08222646438842984,0.08222646438842984,0.21581408356144893,0.21581408356144893,0.21581408356144893,0.1499639401099372,0.1499639401099372,0.1499639401099372
2019-04-07,-0.07983311688916546,-0.07983311688916546,-0.07983311688916546,-0.12932300156702178,-0.12932300156702178,-0.12932300156702178,-0.08159644838001145,-0.08159644838001145,-0.08159644838001145,-0.16919029426478166,-0.16919029426478166,-0.16919029426478166
2019-04-14,0.04145178344637124,0.04145178344637124,0.04145178344637124,0.0705594581758661,0.0705594581758661,0.0705594581758661,0.09607554910718327,0.09607554910718327,0.09607554910718327,0.1203860965543254,0.1203860965543254,0.1203860965543254
2019-04-21,0.368892147779896,0.368892147779896,0.368892147779896,0.4374791553142185,0.4374791553142185,0.4374791553142185,0.4189333451532832,0.4189333451532832,0.4189333451532832,0.471454931693866,0.471454931693866,0.471454931693866
2019-04-28,0.39877000458917694,0.39877000458917694,0.39877000458917694,0.6321306568333804,0.6321306568333804,0.6321306568333804,0.497529744385489,0.497529744385489,0.497529744385489,0.6463233134396091,0.6463233134396091,0.6463233134396091
2019-05-05,-0.5348038927284827,-0.5348038927284827,-0.5348038927284827,-0.7835877789042929,-0.7835877789042929,-0.7835877789042929,-0.44198125043651276,-0.44198125043651276,-0.44198125043651276,-0.6308751619497962,-0.6308751619497962,-0.6308751619497962
2019-05-12,-1.9632907315979005,-1.9632907315979005,-1.9632907315979005,-2.1282539867323984,-2.1282539867323984,-2.1282539867323984,-1.9599158605223408,-1.9599158605223408,-1.9599158605223408,-2.1516134851444884,-2.1516134851444884,-2.1516134851444884
2019-05-19,-1.0137088236929082,-1.0137088236929082,-1.0137088236929082,-1.0737260700074356,-1.0737260700074356,-1.0737260700074356,-0.8822558083052434,-0.8822558083052434,-0.8822558083052434,-0.9988160394515776,-0.9988160394515776,-0.9988160394515776
2019-05-26,0.9099565317141325,0.9099565317141325,0.9099565317141325,0.857418383628283,0.857418383628283,0.857418383628283,0.9614899637930807,0.9614899637930807,0.9614899637930807,0.9384198906768387,0.9384198906768387,0.9384198906768387
2019-06-02,1.529420543090479,1.529420543090479,1.529420543090479,1.5646575695993514,1.5646575695993514,1.5646575695993514,1.4858744043989398,1.4858744043989398,1.4858744043989398,1.6256927042915996,1.6256927042915996,1.6256927042915996
2019-06-09,1.3063853215788501,1.3063853215788501,1.3063853215788501,1.1849660031287679,1.1849660031287679,1.1849660031287679,1.076357068616766,1.076357068616766,1.076357068616766,1.052452579539977,1.052452579539977,1.052452579539977
2019-06-16,2.413169677837045,2.413169677837045,2.413169677837045,2.335983947329773,2.335983947329773,2.335983947329773,2.4348460814233066,2.4348460814233066,2.4348460814233066,2.3809219686448984,2.3809219686448984,2.3809219686448984
2019-06-23,1.9704449833259114,1.9704449833259114,1.9704449833259114,1.7987801884399404,1.7987801884399404,1.7987801884399404,2.009743341581498,2.009743341581498,2.009743341581498,1.8315427033211225,1.8315427033211225,1.8315427033211225
2019-06-30,1.8652938974057796,1.8652938974057796,1.8652938974057796,1.9634597807833702,1.9634597807833702,1.9634597807833702,1.8938888769267237,1.8938888769267237,1.8938888769267237,1.9798481760879962,1.9798481760879962,1.9798481760879962
2019-07-07,2.1713800042297895,2.1713800042297895,2.1713800042297895,2.0346051615708287,2.0346051615708287,2.0346051615708287,2.013362189938671,2.013362189938671,2.013362189938671,1.9150873716804917,1.9150873716804917,1.9150873716804917
2019-07-14,1.6614346999315774,1.6614346999315774,1.6614346999315774,1.5775646238633456,1.5775646238633456,1.5775646238633456,1.6548063722803787,1.6548063722803787,1.6548063722803787,1.5990447222401796,1.5990447222401796,1.5990447222401796
2019-07-21,1.1208515898278413,1.1208515898278413,1.1208515898278413,1.121603082889429,1.121603082889429,1.121603082889429,1.0771908046246,1.0771908046246,1.0771908046246,1.1400673712603036,1.1400673712603036,1.1400673712603036
2019-07-28,-0.07360268812304877,-0.07360268812304877,-0.07360268812304877,0.0009847663559916372,0.0009847663559916372,0.0009847663559916372,-0.04064870960847452,-0.04064870960847452,-0.04064870960847452,0.04506012438783074,0.04506012438783074,0.04506012438783074
2019-08-04,-0.013136421427820563,-0.013136421427820563,-0.013136421427820563,-0.09293491943062644,-0.09293491943062644,-0.09293491943062644,0.04026650515794717,0.04026650515794717,0.04026650515794717,-0.05489622863733656,-0.05489622863733656,-0.05489622863733656
2019-08-11,-0.7626478956234116,-0.7626478956234116,-0.7626478956234116,-0.8146936588805332,-0.8146936588805332,-0.8146936588805332,-0.7262290929722581,-0.7262290929722581,-0.7262290929722581,-0.7946248760582899,-0.7946248760582899,-0.7946248760582899
2019-08-18,-1.0370156336509855,-1.0370156336509855,-1.0370156336509855,-1.0994805252231141,-1.0994805252231141,-1.0994805252231141,-1.0117677791822954,-1.0117677791822954,-1.0117677791822954,-1.0637420491799667,-1.0637420491799667,-1.0637420491799667
2019-08-25,-0.2680214336928553,-0.2680214336928553,-0.2680214336928553,-0.3398485674399604,-0.3398485674399604,-0.3398485674399604,-0.4196375065515532,-0.4196375065515532,-0.4196375065515532,-0.4936344558674094,-0.4936344558674094,-0.4936344558674094
2019-09-01,0.3727310573947923,0.3727310573947923,0.3727310573947923,0.2979406725858627,0.2979406725858627,0.2979406725858627,0.18621927979413347,0.18621927979413347,0.18621927979413347,0.09639619199134275,0.09639619199134275,0.09639619199134275
2019-09-08,0.48500432693045703,0.48500432693045703,0.48500432693045703,0.4166272767320923,0.4166272767320923,0.4166272767320923,0.4461248102104045,0.4461248102104045,0.4461248102104045,0.3540295006201327,0.3540295006201327,0.3540295006201327
2019-09-15,0.45525491354306113,0.45525491354306113,0.45525491354306113,0.39939751234814697,0.39939751234814697,0.39939751234814697,0.40248958553894515,0.40248958553894515,0.40248958553894515,0.3220597548760349,0.3220597548760349,0.3220597548760349
2019-09-22,-0.5428289087976094,-0.5428289087976094,-0.5428289087976094,-0.5834314496407051,-0.5834314496407051,-0.5834314496407051,-0.4785657756869416,-0.4785657756869416,-0.4785657756869416,-0.5287418722184827,-0.5287418722184827,-0.5287418722184827
2019-09-29,-0.6636851091607284,-0.6636851091607284,-0.6636851091607284,-0.7035580848598557,-0.7035580848598557,-0.7035580848598557,-0.5990445283423027,-0.5990445283423027,-0.5990445283423027,-0.6499582152269266,-0.6499582152269266,-0.6499582152269266
2019-10-06,-0.47282423911017796,-0.47282423911017796,-0.47282423911017796,-0.21071341723367956,-0.21071341723367956,-0.21071341723367956,-0.4428076525836127,-0.4428076525836127,-0.4428076525836127,-0.3629489535907781,-0.3629489535907781,-0.3629489535907781
2019-10-13,-0.21885943390257837,-0.21885943390257837,-0.21885943390257837,-0.042761743200818145,-0.042761743200818145,-0.042761743200818145,-0.12652109049448496,-0.12652109049448496,-0.12652109049448496,-0.06097858126297053,-0.06097858126297053,-0.06097858126297053
2019-10-20,1.1849706799458466,1.1849706799458466,1.1849706799458466,1.096100663861529,1.096100663861529,1.096100663861529,1.3025912869282148,1.3025912869282148,1.3025912869282148,1.1734941735128492,1.1734941735128492,1.1734941735128492
2019-10-27,1.6104540050571956,1.6104540050571956,1.6104540050571956,1.5362102096672223,1.5362102096672223,1.5362102096672223,1.5723680144567684,1.5723680144567684,1.5723680144567684,1.5737111312459915,1.5737111312459915,1.5737111312459915
2019-11-03,0.8383688140154364,0.8383688140154364,0.8383688140154364,0.7800174237920334,0.7800174237920334,0.7800174237920334,0.942615061057811,0.942615061057811,0.942615061057811,0.8454798051708989,0.8454798051708989,0.8454798051708989
2019-11-10,0.5811287316118109,0.5811287316118109,0.5811287316118109,0.5446019238321034,0.5446019238321034,0.5446019238321034,0.6334692975522664,0.6334692975522664,0.6334692975522664,0.6115945653577958,0.6115945653577958,0.6115945653577958
2019-11-17,0.5063893287617932,0.5063893287617932,0.5063893287617932,0.4882252188822053,0.4882252188822053,0.4882252188822053,0.606588214979166,0.606588214979166,0.606588214979166,0.5581184595876227,0.5581184595876227,0.5581184595876227
2019-11-24,0.4995761049190213,0.4995761049190213,0.4995761049190213,0.4535248367704814,0.4535248367704814,0.4535248367704814,0.413818350943243,0.413818350943243,0.413818350943243,0.34690935497537834,0.34690935497537834,0.34690935497537834
2019-12-01,1.1418406085532138,1.1418406085532138,1.1418406085532138,1.3284466648524174,1.3284466648524174,1.3284466648524174,1.14711451942098,1.14711451942098,1.14711451942098,1.2291565472041468,1.2291565472041468,1.2291565472041468
2019-12-08,1.9229996154783864,1.9229996154783864,1.9229996154783864,1.8782916242405587,1.8782916242405587,1.8782916242405587,1.9717135673037047,1.9717135673037047,1.9717135673037047,1.9027205205551054,1.9027205205551054,1.9027205205551054
2019-12-15,2.075544457859826,2.075544457859826,2.075544457859826,2.0611454298053515,2.0611454298053515,2.0611454298053515,2.139650864224085,2.139650864224085,2.139650864224085,2.1041907158798674,2.1041907158798674,2.1041907158798674
2019-12-22,2.035307422582458,2.035307422582458,2.035307422582458,2.0135530428981925,2.0135530428981925,2.0135530428981925,2.0088654873627703,2.0088654873627703,2.0088654873627703,1.9701261920010447,1.9701261920010447,1.9701261920010447
2019-12-29,2.0101171391232002,2.0101171391232002,2.0101171391232002,1.9987531329411634,1.9987531329411634,1.9987531329411634,2.00009835229217,2.00009835229217,2.00009835229217,1.9738723563224903,1.9738723563224903,1.9738723563224903
