Date,Shares JPX-Nikkei 400_etf_Open_average,Shares JPX-Nikkei 400_etf_Open_max,Shares JPX-Nikkei 400_etf_Open_min,Shares JPX-Nikkei 400_etf_High_average,Shares JPX-Nikkei 400_etf_High_max,Shares JPX-Nikkei 400_etf_High_min,Shares JPX-Nikkei 400_etf_Low_average,Shares JPX-Nikkei 400_etf_Low_max,Shares JPX-Nikkei 400_etf_Low_min,Shares JPX-Nikkei 400_etf_Close_average,Shares JPX-Nikkei 400_etf_Close_max,Shares JPX-Nikkei 400_etf_Close_min
2018-04-08,-0.38663587931493654,-0.38663587931493654,-0.38663587931493654,-0.5212798105605373,-0.5212798105605373,-0.5212798105605373,-0.24636209609979046,-0.24636209609979046,-0.24636209609979046,-0.46933038254736464,-0.46933038254736464,-0.46933038254736464
2018-04-15,-0.13792419477883647,-0.13792419477883647,-0.13792419477883647,-0.21677952992078278,-0.21677952992078278,-0.21677952992078278,0.06893795498571498,0.06893795498571498,0.06893795498571498,-0.13834406155555115,-0.13834406155555115,-0.13834406155555115
2018-04-22,0.2793492354340621,0.2793492354340621,0.2793492354340621,0.10368233334267607,0.10368233334267607,0.10368233334267607,0.4129356400646503,0.4129356400646503,0.4129356400646503,0.2422475779275655,0.2422475779275655,0.2422475779275655
2018-04-29,0.21592422341461634,0.21592422341461634,0.21592422341461634,0.2363517216580298,0.2363517216580298,0.2363517216580298,0.40417008745570615,0.40417008745570615,0.40417008745570615,0.3981341922059855,0.3981341922059855,0.3981341922059855
2018-05-06,1.152188065771548,1.152188065771548,1.152188065771548,0.9048401416377244,0.9048401416377244,0.9048401416377244,0.9629098445687613,0.9629098445687613,0.9629098445687613,0.7135094162569574,0.7135094162569574,0.7135094162569574
2018-05-13,0.653596958194062,0.653596958194062,0.653596958194062,0.6215599007776464,0.6215599007776464,0.6215599007776464,0.7450352281580095,0.7450352281580095,0.7450352281580095,0.5745523928005999,0.5745523928005999,0.5745523928005999
2018-05-20,-0.17899808882390617,-0.17899808882390617,-0.17899808882390617,-0.5054672854872779,-0.5054672854872779,-0.5054672854872779,-0.2144842051953926,-0.2144842051953926,-0.2144842051953926,-0.3929039546280477,-0.3929039546280477,-0.3929039546280477
2018-05-27,-0.9018225237623206,-0.9018225237623206,-0.9018225237623206,-0.3425521209247941,-0.3425521209247941,-0.3425521209247941,-0.41655744915926873,-0.41655744915926873,-0.41655744915926873,-0.2765990861703634,-0.2765990861703634,-0.2765990861703634
2018-06-03,0.07853384307458319,0.07853384307458319,0.07853384307458319,0.37965412492950296,0.37965412492950296,0.37965412492950296,0.22677764014908702,0.22677764014908702,0.22677764014908702,0.5493572288976027,0.5493572288976027,0.5493572288976027
2018-06-10,-0.2579157110081876,-0.2579157110081876,-0.2579157110081876,-0.26970806201196706,-0.26970806201196706,-0.26970806201196706,-0.11962239539598668,-0.11962239539598668,-0.11962239539598668,-0.05014876136410857,-0.05014876136410857,-0.05014876136410857
2018-06-17,-2.4320569339771794,-2.4320569339771794,-2.4320569339771794,-2.6198399916148456,-2.6198399916148456,-2.6198399916148456,-2.2842354360553387,-2.2842354360553387,-2.2842354360553387,-2.3295500052069156,-2.3295500052069156,-2.3295500052069156
