Date,iShares MSCI South Africa_Open_average,iShares MSCI South Africa_Open_max,iShares MSCI South Africa_Open_min,iShares MSCI South Africa_High_average,iShares MSCI South Africa_High_max,iShares MSCI South Africa_High_min,iShares MSCI South Africa_Low_average,iShares MSCI South Africa_Low_max,iShares MSCI South Africa_Low_min,iShares MSCI South Africa_Close_average,iShares MSCI South Africa_Close_max,iShares MSCI South Africa_Close_min
2018-06-17,-1.9746455412257138,-1.9746455412257138,-1.9746455412257138,-2.029223733249786,-2.029223733249786,-2.029223733249786,-2.0389297294974478,-2.0389297294974478,-2.0389297294974478,-2.035129568296378,-2.035129568296378,-2.035129568296378
2018-06-24,-1.8029806887915831,-1.8029806887915831,-1.8029806887915831,-1.7912050776780621,-1.7912050776780621,-1.7912050776780621,-1.8149409760459971,-1.8149409760459971,-1.8149409760459971,-1.7328172328465095,-1.7328172328465095,-1.7328172328465095
2018-07-01,-1.2445599855393372,-1.2445599855393372,-1.2445599855393372,-1.1260640939691138,-1.1260640939691138,-1.1260640939691138,-1.1342120183011448,-1.1342120183011448,-1.1342120183011448,-1.2040872870424684,-1.2040872870424684,-1.2040872870424684
2018-07-08,-0.9531311409483667,-0.9531311409483667,-0.9531311409483667,-1.0317974128611938,-1.0317974128611938,-1.0317974128611938,-0.9129971764687581,-0.9129971764687581,-0.9129971764687581,-0.9937205865432499,-0.9937205865432499,-0.9937205865432499
2018-07-15,-0.863441628672197,-0.863441628672197,-0.863441628672197,-0.8985201396027942,-0.8985201396027942,-0.8985201396027942,-0.7985494761689209,-0.7985494761689209,-0.7985494761689209,-0.8129979698579445,-0.8129979698579445,-0.8129979698579445
2018-07-22,-0.32970893870633977,-0.32970893870633977,-0.32970893870633977,-0.3571640200613668,-0.3571640200613668,-0.3571640200613668,-0.34499014027403496,-0.34499014027403496,-0.34499014027403496,-0.42262761696643547,-0.42262761696643547,-0.42262761696643547
2018-07-29,-0.5095608140134196,-0.5095608140134196,-0.5095608140134196,-0.4800544516082,-0.4800544516082,-0.4800544516082,-0.4851938182859273,-0.4851938182859273,-0.4851938182859273,-0.4701395467491882,-0.4701395467491882,-0.4701395467491882
2018-08-05,-1.3926995019041941,-1.3926995019041941,-1.3926995019041941,-1.474459628734117,-1.474459628734117,-1.474459628734117,-1.4916649016996177,-1.4916649016996177,-1.4916649016996177,-1.588981446296738,-1.588981446296738,-1.588981446296738
2018-08-12,-2.3101947696277016,-2.3101947696277016,-2.3101947696277016,-2.0947322773606203,-2.0947322773606203,-2.0947322773606203,-2.2184960661851156,-2.2184960661851156,-2.2184960661851156,-2.0325450246329915,-2.0325450246329915,-2.0325450246329915
2018-08-19,-0.48434553902575145,-0.48434553902575145,-0.48434553902575145,-0.6244791602950045,-0.6244791602950045,-0.6244791602950045,-0.5512625635614542,-0.5512625635614542,-0.5512625635614542,-0.5994019743294339,-0.5994019743294339,-0.5994019743294339
2018-08-26,-1.2699440196262743,-1.2699440196262743,-1.2699440196262743,-1.3911923231719092,-1.3911923231719092,-1.3911923231719092,-1.3517219526239077,-1.3517219526239077,-1.3517219526239077,-1.3515589443301135,-1.3515589443301135,-1.3515589443301135
2018-09-02,-1.9774299902327965,-1.9774299902327965,-1.9774299902327965,-2.0997588618092036,-2.0997588618092036,-2.0997588618092036,-2.040369417144474,-2.040369417144474,-2.040369417144474,-2.2932427457485103,-2.2932427457485103,-2.2932427457485103
2018-09-09,-1.416529374224156,-1.416529374224156,-1.416529374224156,-1.5748781553215638,-1.5748781553215638,-1.5748781553215638,-1.528728147261776,-1.528728147261776,-1.528728147261776,-1.6680873015571882,-1.6680873015571882,-1.6680873015571882
2018-09-16,-0.6212395694751919,-0.6212395694751919,-0.6212395694751919,-0.5624228796849523,-0.5624228796849523,-0.5624228796849523,-0.4824100892611452,-0.4824100892611452,-0.4824100892611452,-0.4553921552346096,-0.4553921552346096,-0.4553921552346096
2018-09-23,-0.7508229631785234,-0.7508229631785234,-0.7508229631785234,-0.7846026836653813,-0.7846026836653813,-0.7846026836653813,-0.6602682567997065,-0.6602682567997065,-0.6602682567997065,-0.744783714241189,-0.744783714241189,-0.744783714241189
2018-09-30,-1.5177407691456688,-1.5177407691456688,-1.5177407691456688,-1.6361884066304702,-1.6361884066304702,-1.6361884066304702,-1.6324547124802729,-1.6324547124802729,-1.6324547124802729,-1.6248137428359946,-1.6248137428359946,-1.6248137428359946
2018-10-07,-1.0897765005052342,-1.0897765005052342,-1.0897765005052342,-1.1761331987000465,-1.1761331987000465,-1.1761331987000465,-1.2331535750280835,-1.2331535750280835,-1.2331535750280835,-1.2194579105286762,-1.2194579105286762,-1.2194579105286762
2018-10-14,-1.1989619357011105,-1.1989619357011105,-1.1989619357011105,-1.2948574857942892,-1.2948574857942892,-1.2948574857942892,-1.1359196179118114,-1.1359196179118114,-1.1359196179118114,-1.2333164125364966,-1.2333164125364966,-1.2333164125364966
2018-10-21,-1.6017337022797713,-1.6017337022797713,-1.6017337022797713,-1.4666743101967679,-1.4666743101967679,-1.4666743101967679,-1.4912281727951953,-1.4912281727951953,-1.4912281727951953,-1.385558991447276,-1.385558991447276,-1.385558991447276
2018-10-28,0.08960179301250387,0.08960179301250387,0.08960179301250387,-0.03020277558486275,-0.03020277558486275,-0.03020277558486275,-0.13568023144064806,-0.13568023144064806,-0.13568023144064806,-0.06504862884346299,-0.06504862884346299,-0.06504862884346299
2018-11-04,0.08612723949963406,0.08612723949963406,0.08612723949963406,-0.1295404638699014,-0.1295404638699014,-0.1295404638699014,-0.07841357866681785,-0.07841357866681785,-0.07841357866681785,-0.09469523345238402,-0.09469523345238402,-0.09469523345238402
2018-11-11,0.08452775333159165,0.08452775333159165,0.08452775333159165,0.33391409439434916,0.33391409439434916,0.33391409439434916,0.28202250890996966,0.28202250890996966,0.28202250890996966,0.43664782959174775,0.43664782959174775,0.43664782959174775
2018-11-18,0.0402524932160129,0.0402524932160129,0.0402524932160129,0.09949187688618165,0.09949187688618165,0.09949187688618165,0.3675931018005409,0.3675931018005409,0.3675931018005409,0.0667670450570432,0.0667670450570432,0.0667670450570432
2018-11-25,0.9481703789307061,0.9481703789307061,0.9481703789307061,0.7968149406001037,0.7968149406001037,0.7968149406001037,0.7705091789344055,0.7705091789344055,0.7705091789344055,0.679249094891493,0.679249094891493,0.679249094891493
2018-12-02,0.29786274706807286,0.29786274706807286,0.29786274706807286,0.23448124343877533,0.23448124343877533,0.23448124343877533,-0.2352143307219064,-0.2352143307219064,-0.2352143307219064,-0.491068828773364,-0.491068828773364,-0.491068828773364
2018-12-09,-0.4466345592452647,-0.4466345592452647,-0.4466345592452647,-0.5473534395557788,-0.5473534395557788,-0.5473534395557788,-0.2553438480786503,-0.2553438480786503,-0.2553438480786503,-0.4783063650380643,-0.4783063650380643,-0.4783063650380643
2018-12-16,-0.7136315747004667,-0.7136315747004667,-0.7136315747004667,-0.8541023605609692,-0.8541023605609692,-0.8541023605609692,-1.226360613780497,-1.226360613780497,-1.226360613780497,-1.3646952893442696,-1.3646952893442696,-1.3646952893442696
2018-12-23,-0.3183343211773159,-0.3183343211773159,-0.3183343211773159,-0.2852093974999208,-0.2852093974999208,-0.2852093974999208,0.08632425691961391,0.08632425691961391,0.08632425691961391,-0.14002658514962774,-0.14002658514962774,-0.14002658514962774
2018-12-30,0.21942369731950834,0.21942369731950834,0.21942369731950834,1.058936100586593,1.058936100586593,1.058936100586593,0.6042676716967035,0.6042676716967035,0.6042676716967035,1.2966634683465406,1.2966634683465406,1.2966634683465406
2019-01-06,1.6301184550862153,1.6301184550862153,1.6301184550862153,1.606597406376674,1.606597406376674,1.606597406376674,1.8007863615259756,1.8007863615259756,1.8007863615259756,1.6431812774292036,1.6431812774292036,1.6431812774292036
2019-01-13,1.4837620758916763,1.4837620758916763,1.4837620758916763,1.4914192091531464,1.4914192091531464,1.4914192091531464,1.5977828577249253,1.5977828577249253,1.5977828577249253,1.4990933212737978,1.4990933212737978,1.4990933212737978
2019-01-20,1.8376008284568972,1.8376008284568972,1.8376008284568972,1.8238287505392905,1.8238287505392905,1.8238287505392905,1.8562574273978987,1.8562574273978987,1.8562574273978987,1.6896461247017707,1.6896461247017707,1.6896461247017707
2019-01-27,1.9718431049544902,1.9718431049544902,1.9718431049544902,1.747655455029157,1.747655455029157,1.747655455029157,1.7877198697546974,1.7877198697546974,1.7877198697546974,1.6765716116428946,1.6765716116428946,1.6765716116428946
2019-02-03,0.6308195236464185,0.6308195236464185,0.6308195236464185,0.4438905318819451,0.4438905318819451,0.4438905318819451,0.5364147526725082,0.5364147526725082,0.5364147526725082,0.5917397925755664,0.5917397925755664,0.5917397925755664
2019-02-10,-0.21051694343790342,-0.21051694343790342,-0.21051694343790342,-0.36076676917972644,-0.36076676917972644,-0.36076676917972644,-0.0603572907444573,-0.0603572907444573,-0.0603572907444573,-0.06425347310257748,-0.06425347310257748,-0.06425347310257748
2019-02-17,0.5688440815968814,0.5688440815968814,0.5688440815968814,0.6424012708033562,0.6424012708033562,0.6424012708033562,0.6931144175528163,0.6931144175528163,0.6931144175528163,0.5633309061829768,0.5633309061829768,0.5633309061829768
2019-02-24,0.2051499687124235,0.2051499687124235,0.2051499687124235,0.04316864199289424,0.04316864199289424,0.04316864199289424,0.06786356365263004,0.06786356365263004,0.06786356365263004,-0.023671813603467456,-0.023671813603467456,-0.023671813603467456
2019-03-03,-0.6772194791321787,-0.6772194791321787,-0.6772194791321787,-0.7679873341173926,-0.7679873341173926,-0.7679873341173926,-0.4791602242544355,-0.4791602242544355,-0.4791602242544355,-0.5333044722559253,-0.5333044722559253,-0.5333044722559253
2019-03-10,-0.4301043360619392,-0.4301043360619392,-0.4301043360619392,-0.4904509989467429,-0.4904509989467429,-0.4904509989467429,-0.1943338137737742,-0.1943338137737742,-0.1943338137737742,-0.27752486048507086,-0.27752486048507086,-0.27752486048507086
2019-03-17,-0.6088001527884461,-0.6088001527884461,-0.6088001527884461,-0.8241939662726049,-0.8241939662726049,-0.8241939662726049,-1.1281275427888708,-1.1281275427888708,-1.1281275427888708,-1.3383229673638224,-1.3383229673638224,-1.3383229673638224
2019-03-24,-0.8775104795705109,-0.8775104795705109,-0.8775104795705109,-0.9906881458036665,-0.9906881458036665,-0.9906881458036665,-0.7799391336889869,-0.7799391336889869,-0.7799391336889869,-0.8320915016235378,-0.8320915016235378,-0.8320915016235378
2019-03-31,1.1996940871284156,1.1996940871284156,1.1996940871284156,1.0870470176141587,1.0870470176141587,1.0870470176141587,1.2045099229828398,1.2045099229828398,1.2045099229828398,1.0602828411973508,1.0602828411973508,1.0602828411973508
2019-04-07,1.752048351800891,1.752048351800891,1.752048351800891,1.6858509342835788,1.6858509342835788,1.6858509342835788,1.6647156552815987,1.6647156552815987,1.6647156552815987,1.6128656878812901,1.6128656878812901,1.6128656878812901
2019-04-14,1.6728605415954387,1.6728605415954387,1.6728605415954387,1.7773166151288675,1.7773166151288675,1.7773166151288675,1.7120738850119288,1.7120738850119288,1.7120738850119288,1.8053590901378396,1.8053590901378396,1.8053590901378396
2019-04-21,0.9865283101205109,0.9865283101205109,0.9865283101205109,1.1383359042400303,1.1383359042400303,1.1383359042400303,1.0852450156303628,1.0852450156303628,1.0852450156303628,1.0692543668992232,1.0692543668992232,1.0692543668992232
2019-04-28,1.0766224961334845,1.0766224961334845,1.0766224961334845,1.230475495752108,1.230475495752108,1.230475495752108,1.131960039933895,1.131960039933895,1.131960039933895,1.2829548401769522,1.2829548401769522,1.2829548401769522
2019-05-05,0.6761508205780343,0.6761508205780343,0.6761508205780343,0.7476487168076068,0.7476487168076068,0.7476487168076068,0.5466043331565114,0.5466043331565114,0.5466043331565114,0.7276904788206405,0.7276904788206405,0.7276904788206405
2019-05-12,-0.5437084906830018,-0.5437084906830018,-0.5437084906830018,-0.550474572197632,-0.550474572197632,-0.550474572197632,-0.5301569095019066,-0.5301569095019066,-0.5301569095019066,-0.5530509912474779,-0.5530509912474779,-0.5530509912474779
2019-05-19,-1.2493341096686057,-1.2493341096686057,-1.2493341096686057,-1.2973922986883462,-1.2973922986883462,-1.2973922986883462,-1.2553857709716523,-1.2553857709716523,-1.2553857709716523,-1.2806963915712408,-1.2806963915712408,-1.2806963915712408
2019-05-26,-0.9481815648014036,-0.9481815648014036,-0.9481815648014036,-0.6485249162404279,-0.6485249162404279,-0.6485249162404279,-0.8127536835285011,-0.8127536835285011,-0.8127536835285011,-0.5786665860334211,-0.5786665860334211,-0.5786665860334211
2019-06-02,-0.8832272564943277,-0.8832272564943277,-0.8832272564943277,-0.6719849871980832,-0.6719849871980832,-0.6719849871980832,-0.7111834466527633,-0.7111834466527633,-0.7111834466527633,-0.7668081680684271,-0.7668081680684271,-0.7668081680684271
2019-06-09,-0.4135131536597506,-0.4135131536597506,-0.4135131536597506,-0.5806499998758012,-0.5806499998758012,-0.5806499998758012,-0.4311569738919784,-0.4311569738919784,-0.4311569738919784,-0.5325651617993769,-0.5325651617993769,-0.5325651617993769
2019-06-16,0.17311748427345325,0.17311748427345325,0.17311748427345325,0.16839993550361887,0.16839993550361887,0.16839993550361887,0.20029488868159362,0.20029488868159362,0.20029488868159362,0.14062274140009778,0.14062274140009778,0.14062274140009778
2019-06-23,-0.05561255296911132,-0.05561255296911132,-0.05561255296911132,-0.2050030422967088,-0.2050030422967088,-0.2050030422967088,-0.08690499195198974,-0.08690499195198974,-0.08690499195198974,-0.09793667773217977,-0.09793667773217977,-0.09793667773217977
2019-06-30,-0.4671833730482035,-0.4671833730482035,-0.4671833730482035,-0.539926972016583,-0.539926972016583,-0.539926972016583,-0.5328539385977713,-0.5328539385977713,-0.5328539385977713,-0.4006202578078558,-0.4006202578078558,-0.4006202578078558
2019-07-07,-0.09143692579139193,-0.09143692579139193,-0.09143692579139193,-0.2465254498681236,-0.2465254498681236,-0.2465254498681236,-0.12310634937812824,-0.12310634937812824,-0.12310634937812824,-0.10148991877115618,-0.10148991877115618,-0.10148991877115618
2019-07-14,0.7177071085961285,0.7177071085961285,0.7177071085961285,0.44908337364110856,0.44908337364110856,0.44908337364110856,0.49378652838510684,0.49378652838510684,0.49378652838510684,0.3343056699394018,0.3343056699394018,0.3343056699394018
2019-07-21,-0.4095592940357517,-0.4095592940357517,-0.4095592940357517,-0.5545078070333529,-0.5545078070333529,-0.5545078070333529,-0.56513702529869,-0.56513702529869,-0.56513702529869,-0.6024376092927923,-0.6024376092927923,-0.6024376092927923
2019-07-28,-1.772941822084315,-1.772941822084315,-1.772941822084315,-1.9323143857905292,-1.9323143857905292,-1.9323143857905292,-1.9689740415962507,-1.9689740415962507,-1.9689740415962507,-2.007868432850553,-2.007868432850553,-2.007868432850553
2019-08-04,-2.4858019372769835,-2.4858019372769835,-2.4858019372769835,-2.555859663778714,-2.555859663778714,-2.555859663778714,-2.498704430410881,-2.498704430410881,-2.498704430410881,-2.464877479409144,-2.464877479409144,-2.464877479409144
2019-08-11,-2.2261766338773548,-2.2261766338773548,-2.2261766338773548,-2.1906046896986804,-2.1906046896986804,-2.1906046896986804,-2.1107263351945718,-2.1107263351945718,-2.1107263351945718,-2.084231478503656,-2.084231478503656,-2.084231478503656
2019-08-18,-1.721655569544981,-1.721655569544981,-1.721655569544981,-1.6917457793834643,-1.6917457793834643,-1.6917457793834643,-1.8343096569175161,-1.8343096569175161,-1.8343096569175161,-1.8421288325017366,-1.8421288325017366,-1.8421288325017366
2019-08-25,-1.1599382903794995,-1.1599382903794995,-1.1599382903794995,-1.1867479266525274,-1.1867479266525274,-1.1867479266525274,-1.0697421780928316,-1.0697421780928316,-1.0697421780928316,-1.0453961864433128,-1.0453961864433128,-1.0453961864433128
2019-09-01,-0.3323235759555682,-0.3323235759555682,-0.3323235759555682,-0.36115162522371247,-0.36115162522371247,-0.36115162522371247,-0.38125661955703677,-0.38125661955703677,-0.38125661955703677,-0.4427954843127584,-0.4427954843127584,-0.4427954843127584
2019-09-08,0.29834666902487755,0.29834666902487755,0.29834666902487755,0.2874033132467659,0.2874033132467659,0.2874033132467659,0.34671624902950127,0.34671624902950127,0.34671624902950127,0.30625751855129213,0.30625751855129213,0.30625751855129213
2019-09-15,-0.10548544129726871,-0.10548544129726871,-0.10548544129726871,-0.09097584911766274,-0.09097584911766274,-0.09097584911766274,-0.26435004114986044,-0.26435004114986044,-0.26435004114986044,-0.21610033270838172,-0.21610033270838172,-0.21610033270838172
2019-09-22,-0.6870548316377825,-0.6870548316377825,-0.6870548316377825,-0.7370542936415041,-0.7370542936415041,-0.7370542936415041,-0.7825485164337859,-0.7825485164337859,-0.7825485164337859,-0.7730963234789866,-0.7730963234789866,-0.7730963234789866
2019-09-29,-0.6972975139471121,-0.6972975139471121,-0.6972975139471121,-0.6239763711257934,-0.6239763711257934,-0.6239763711257934,-0.5587428200187472,-0.5587428200187472,-0.5587428200187472,-0.4858038232951304,-0.4858038232951304,-0.4858038232951304
2019-10-06,0.13580593747232472,0.13580593747232472,0.13580593747232472,0.2776992438658844,0.2776992438658844,0.2776992438658844,0.26026621575092096,0.26026621575092096,0.26026621575092096,0.3047777351688207,0.3047777351688207,0.3047777351688207
2019-10-13,0.6116826753288755,0.6116826753288755,0.6116826753288755,0.5942742393862748,0.5942742393862748,0.5942742393862748,0.6858093783654519,0.6858093783654519,0.6858093783654519,0.7761369176535369,0.7761369176535369,0.7761369176535369
2019-10-20,0.7394357568206216,0.7394357568206216,0.7394357568206216,0.761159967993176,0.761159967993176,0.761159967993176,0.9652520549959143,0.9652520549959143,0.9652520549959143,0.9583074107161323,0.9583074107161323,0.9583074107161323
2019-10-27,0.2262645915007541,0.2262645915007541,0.2262645915007541,0.26952046569369764,0.26952046569369764,0.26952046569369764,0.3976102207226993,0.3976102207226993,0.3976102207226993,0.46567044465731144,0.46567044465731144,0.46567044465731144
2019-11-03,0.9806105423596546,0.9806105423596546,0.9806105423596546,0.915313425610258,0.915313425610258,0.915313425610258,0.9483141375434602,0.9483141375434602,0.9483141375434602,0.8938316378634465,0.8938316378634465,0.8938316378634465
2019-11-10,0.9056411711587562,0.9056411711587562,0.9056411711587562,0.8449371530818227,0.8449371530818227,0.8449371530818227,0.9219155878232516,0.9219155878232516,0.9219155878232516,0.8155054814308252,0.8155054814308252,0.8155054814308252
2019-11-17,1.0222936104884528,1.0222936104884528,1.0222936104884528,0.9390630009078499,0.9390630009078499,0.9390630009078499,0.9992677325216309,0.9992677325216309,0.9992677325216309,0.8974602999612326,0.8974602999612326,0.8974602999612326
2019-11-24,-0.6055067509068676,-0.6055067509068676,-0.6055067509068676,-0.8058154147653429,-0.8058154147653429,-0.8058154147653429,-0.5224864196138653,-0.5224864196138653,-0.5224864196138653,-0.6294046571094526,-0.6294046571094526,-0.6294046571094526
2019-12-01,-0.775375189479303,-0.775375189479303,-0.775375189479303,-0.9525957919886356,-0.9525957919886356,-0.9525957919886356,-0.641661145893755,-0.641661145893755,-0.641661145893755,-0.7853829199239283,-0.7853829199239283,-0.7853829199239283
2019-12-08,0.905263192635284,0.905263192635284,0.905263192635284,0.9710909411964864,0.9710909411964864,0.9710909411964864,0.8228770037549278,0.8228770037549278,0.8228770037549278,0.7329838044623775,0.7329838044623775,0.7329838044623775
2019-12-15,1.813084785536692,1.813084785536692,1.813084785536692,1.750935721932556,1.750935721932556,1.750935721932556,1.8106613924443464,1.8106613924443464,1.8106613924443464,1.7885284629635283,1.7885284629635283,1.7885284629635283
2019-12-22,1.775718240990921,1.775718240990921,1.775718240990921,1.8592736018870872,1.8592736018870872,1.8592736018870872,1.86380772520428,1.86380772520428,1.86380772520428,2.0256111925602047,2.0256111925602047,2.0256111925602047
2019-12-29,1.2132604079651075,1.2132604079651075,1.2132604079651075,1.2083600642434131,1.2083600642434131,1.2083600642434131,0.9125742243246988,0.9125742243246988,0.9125742243246988,0.9120614823202762,0.9120614823202762,0.9120614823202762
